Date,ABCB4.SA,ABEV3.SA,AGRO3.SA,ALPA4.SA,ALUP11.SA,AMAR3.SA,ANIM3.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BPAN4.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRPR3.SA,BRSR6.SA,CAML3.SA,CEAB3.SA,CMIG3.SA,CMIG4.SA,COGN3.SA,CPFE3.SA,CPLE3.SA,CPLE6.SA,CSAN3.SA,CSMG3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DIRR3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,ETER3.SA,EVEN3.SA,EZTC3.SA,FESA4.SA,FHER3.SA,FLRY3.SA,FNOR11.SA,GFSA3.SA,GGBR4.SA,GOAU4.SA,GRND3.SA,GUAR3.SA,HAPV3.SA,HBOR3.SA,HYPE3.SA,IRBR3.SA,ITSA4.SA,ITUB3.SA,ITUB4.SA,JHSF3.SA,KLBN11.SA,KNIP11.SA,LEVE3.SA,LIGT3.SA,LOGG3.SA,LOGN3.SA,LREN3.SA,LUPA3.SA,MDIA3.SA,MEAL3.SA,MGLU3.SA,MILS3.SA,MOVI3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,MYPK3.SA,NEOE3.SA,ODPV3.SA,OIBR3.SA,OIBR4.SA,PETR3.SA,PETR4.SA,PNVL3.SA,POMO4.SA,PRIO3.SA,PSSA3.SA,PTBL3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RANI3.SA,RAPT4.SA,RCSL3.SA,RENT3.SA,ROMI3.SA,SANB11.SA,SAPR11.SA,SAPR4.SA,SBSP3.SA,SEER3.SA,SLCE3.SA,SMTO3.SA,STBP3.SA,SUZB3.SA,TAEE11.SA,TASA4.SA,TEND3.SA,TGMA3.SA,TOTS3.SA,TRIS3.SA,UGPA3.SA,UNIP6.SA,USIM5.SA,VALE3.SA,VAMO3.SA,VIVA3.SA,VIVR3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA,^BVSP,CDI
2020-10-01,-0.005962486953233204,0.012759158524627834,-0.02027652159391058,0.0439790385457941,0.003433457029990983,0.05755396978404881,0.0835570118372233,0.05414280753122647,-0.008725678183641006,0.005739367706862897,0.0016648328616157837,0.004636710366001218,0.01400907071178592,-0.016183950944421932,0.022786598447206208,0.02586207402791274,-0.0008911005617306955,0.007072860966210515,0.025492965654515087,0.0411111111111111,-0.002514726393803346,0.05377207658448668,0.043402776053106384,0.02336444281799488,0.016831633931644552,0.0656370972693523,0.007982627901535144,-0.009169545220289232,-0.0001611441031335037,0.02926971968982217,0.020115631128959865,0.0024242979107480522,-0.026038381410499745,0.045610992959634666,0.06277706215506806,0.021959448852256758,0.012391574198464372,-0.001978874226460703,-0.005450467245369683,0.036858978767602135,-0.02286899187144298,-0.006053268876955897,0.012747922988628035,0.010100876472215914,0.042190242268368205,0.055334757530211,0.014908269548162822,-0.011194018896451219,0.004909394433926684,-0.035714251502436234,0.04849883739618388,-0.0024039525296210007,-0.0042553152634362545,0.032594523795728136,0.035150698675918246,0.01383972672672451,0.09205434021629921,0.016096564290697835,0.0814418910935868,0.011363624552557683,0.004209513170037482,0.0008889347255407465,0.06714282717023567,0.021848808389866248,-0.013753136891375028,0.02772859550821072,0.03034476443336742,0.03458599687669284,0.025710427693257376,0.02723836221791842,0.02150535566956502,0.026639339914430682,0.08978326939335823,0.030269050176567003,0.06560290268708746,0.013530092881777422,-0.003278717393327857,0.039776220234870596,0.05764276450301553,0.009489059580351178,-0.008833900033811015,0.024166689250206153,0.0,0.008264462809917328,0.00910471932260859,0.012238641695476282,0.023141988146596182,0.0,0.0183433332693268,0.021554423119737764,0.08365010669910844,-0.03501036724455753,0.02860807405237864,0.024659036404641732,0.09347832915012377,0.021364028533433777,0.0,0.007940718249097811,0.05394190579311453,-0.0021459468385565117,0.006708763822820485,0.005893856988577584,0.00619660086014906,0.0014124617216946245,0.03373868270523328,0.016528865548827376,0.032257972912101085,0.02085621907467594,0.005722523605145469,-0.002531643216377999,0.04580687463498734,0.0163147864730544,0.015129135384140069,0.06145250106866573,0.012973490900907603,0.016882179054439117,0.003988032195209046,-0.004229402764652002,0.0,0.01687762049171604,0.0260869845099152,-0.0024937793885622117,0.018264910705887427,0.021524996565937426,0.00925974863376422,2.9529186511778605e-05
2020-10-02,0.018851683325776136,-0.013385832980085888,0.023988721702316695,-0.01579736169135726,-0.00042772506335808647,-0.023129265131622057,-0.008489556962441691,-0.055642033569038074,-0.02328997604149008,-0.0026855263039951005,0.00387815353299259,0.007179437653127119,-0.008533156709185863,-0.02597404205893572,-0.03261307523160295,0.007202931592585671,-0.015161667098868792,-0.025391680231361735,-0.024859230154001377,-0.01067235859124871,0.027731086914674297,-0.012947454288821492,0.0116472033541406,0.005479639095444355,-0.011684479253061264,-0.02173910977784832,-0.01295898493352532,-0.00960368480956908,-0.006451649631489809,-0.02914834350043516,-0.003566225717840932,0.01451026347240747,-0.05283260380831467,-0.035390894238849335,-0.0034745877845000495,-0.02314047265347452,-0.01884936773141388,-0.01949769161021886,-0.022243730621381186,0.003091187260443773,0.002127627108959418,-0.025334980142664998,-0.01958044236606593,0.040000071437962914,0.003445302587069543,-0.0432911227508902,0.006779600379228201,0.0,-0.010898222372657362,-0.07407411086706317,-0.059471330642948184,-0.007228773050878323,-0.011752100503419793,0.005050500185316276,-0.013860066438648455,-0.019047651341352556,-0.052351386745636885,0.0,-0.0012345662194589435,0.002247161296563993,0.0023289021130155074,0.003108368530423844,-0.029451110625266286,-0.01809217436419741,0.002660558858049056,0.020091856999889357,0.0020080832686684147,-0.047573173273821934,-0.023746679439360263,-0.02356988548666117,-0.015789458824326585,-0.02965500212652783,-0.0511363828785657,-0.04189336327757043,-0.03494176874366661,-0.006674678765676845,-0.017105262825792167,-0.015540958517389236,-0.014111874401227076,0.0014461647052788074,0.005941793340644708,-0.0195280541008529,-0.04571428571428571,-0.020491803278688492,-0.03859651269758746,-0.04181359736803192,-0.04697694364759564,-0.0074626792643007756,-0.03546296889043499,-0.003651862483919688,-0.022806954728744055,-0.020731717103439795,-0.007887140701521078,-0.029697895715009137,-0.02584495209113946,-0.016090165569519255,-0.024752489983087322,-0.007352913547708284,0.006299131792133261,0.017921134957741724,-0.014112136696258326,-0.011718739086063357,-0.034614590419058566,-0.007757447671662754,-0.003415505093346982,-0.013098419881361845,-0.01201916243550094,-0.003655874600974496,-0.003911828131885731,0.05076137401574132,-0.014487865091220353,-0.006137916253167619,-0.01672116649842237,-0.02105261220606125,-0.019979383303954434,-0.03214409919092531,-0.00496516768379307,-0.009174327385793046,0.0,-0.007053944962783332,-0.02542375539669761,-0.006590929898348752,0.0022421752235817216,-0.03178569248744423,-0.015322741126320927,2.9529186511778605e-05
2020-10-05,0.014297753118575951,0.022346423991432385,0.004134136458219251,-0.003566893601583132,0.0,0.009749343579742442,0.010346022509504005,0.001648084360291735,0.04675178255278678,0.017502540349637385,0.02207507500967032,0.014256639008781491,0.002458994544279225,0.008888922797309018,0.030937786777057275,0.0071513067326789415,0.0294318188950069,-0.0011085978253444484,0.012505931220956334,-0.010787486515641875,-0.016353214779316838,0.03549382999945916,0.011513186272987364,0.01998177858565975,0.03448287156316976,-0.016666694629339007,0.004741034296312563,0.013751775318901593,0.015422040463876074,0.006004740325708635,-0.0018947200151688826,0.05601898618854584,-0.028225817367841577,0.005119408240217949,0.0006973805956103085,0.008460251538212615,0.010478995752437603,0.05460063481859456,0.04022417792361854,-0.010785777703064325,0.0,0.02249441548700415,0.02853066541890037,-0.006410199273141681,-0.0042917801457279525,-0.00618328300677895,0.019079694635833366,-0.022641576995792834,0.033814636061193726,-0.04000002145767212,0.00234185136696774,0.05825231958260746,0.06594590882997253,-0.0075376812175881325,-0.008432880493278172,0.025404567793551047,-0.00655436764965367,0.026072638132646375,0.06922131795031317,0.0044843141290793476,0.002323393435494703,0.010624159872662409,-0.0013793419147359876,0.016331753766864132,-0.011345940647653152,-0.010692110686717271,0.011356050193904288,0.04927441893938678,0.008108100271120522,0.00854920731073161,0.010695176938778195,0.017631569507530642,-0.03592811037210075,0.02373653930285302,0.010344817380417926,0.012217400448232718,0.007362823832001597,-0.003035776511539079,0.02073050698662926,0.04332125713138346,0.0011813619257619035,0.020746912530721362,0.017964071856287456,0.008368200836819994,0.04900941184051777,0.0531020086526639,-0.0022820281793134445,0.011278184369081234,0.06594691203766834,-0.006312387893264937,-0.008976694648817118,0.02023666088088394,0.027615044842358882,-0.004221631687873595,0.014285651726904769,0.06295997437321832,-0.020304595456320906,0.009700149304821437,-0.020344222172988924,0.0024647815152438746,0.0059641996344108605,0.001976329840893687,0.008139083898671018,0.058990756340341566,0.01980199412058825,0.01647591289326633,0.0,0.023095179204309924,0.002142073025780178,-0.04589367910494946,-0.0092307641075422,-0.001425120208273456,-0.001848488937517212,-0.016129059824093184,0.012022968225599895,0.006934288340084249,0.0548901409115603,0.021776413998787936,0.0,-0.0016715802347353481,0.008695629948008543,-0.004804371742649027,0.04668153782188256,0.022500873820342493,0.02204943839346485,2.9529186511778605e-05
2020-10-06,-0.008291930577978945,0.04137390441920452,0.00777676448066722,0.018409605972662613,0.005134805278408372,-0.0013793652435158954,-0.027895480118970917,0.06499382798916109,-0.035694997176439536,-0.00661590666951184,-0.005939519152231121,-0.00351397415879251,-0.006132445794958974,-0.03524233997891668,-0.002960587107133872,0.0035502643370828313,-0.01803390924909043,-0.00610433296668933,0.0451306792100441,0.008724100327153872,-0.0066500353683961455,0.0074515932117149575,-0.021138229662604813,0.01602840006032702,-0.007619049737966566,-0.013182706669622846,0.010163364588005042,0.007826100225033938,0.006235015537973565,-0.011937686208756348,0.00316390155425772,-0.0022572804587280837,0.09336094695674024,0.031409159078627624,0.018118358567984716,-0.014261834261289907,-0.004197485652970734,-0.0009587946873667041,0.003803513221402488,0.03115261789538648,-0.015923567394850013,-0.01051088503494535,-0.01248262109087106,0.08064513739625445,-0.008620722256998503,0.01696828234628045,-0.018171802118879476,0.0,0.023888267982006273,0.0,-0.016355138173329897,-0.0045871387697119514,-0.0141987215540752,-0.006329137991299971,-0.00779586529792653,-0.01783177833235905,0.019792652680701295,0.012865860938150453,-0.17109830686004623,0.002232181441507386,-0.003245269269126716,0.001752078945286062,0.004143675518889722,-0.008652714022666541,0.0013881896552332407,0.010238813876943809,0.016512537344851808,-0.024123512265006197,-0.010723850307905125,0.002243821920994149,0.010582000570312333,0.018481067568828502,0.00931676121838998,-0.009318878146790999,0.0392491491182867,0.013880479569843951,-0.036544916979116326,0.009135177699958197,0.022727239188524706,0.04359862441222817,-0.01002950257475177,0.010569138419440405,0.0,0.0,-0.0064612854221027805,-0.004992530106921023,0.0064043634830524,0.018587342473125545,-0.021899852060395242,-0.01188520543903926,-0.003623184962974757,-0.01373209510690876,0.0032573416183261372,-0.0037096766857216412,-0.03018101103873272,0.01153843219463635,0.0,0.0010480405591362096,0.005591109683978024,0.002458721304421596,0.0007905319512568898,0.003944769279950577,-0.0030548374154948377,0.013422870339588666,-0.030993316507037516,-0.02971633834390952,0.012165380115195079,0.011392343532631743,-0.0017812339723596304,-0.007594996044183011,0.003105610729888797,0.007136042591039615,-0.01111111897956818,0.023679438954592236,-0.008264473413397422,0.0025371753361227434,-0.02365184552677113,-0.0162779194196897,0.0,-0.0025114888018114012,-0.017241335621641873,0.014482783175062908,0.018523839357434957,-0.010461724940916572,-0.004932926765810808,2.9529186511778605e-05
2020-10-07,0.0016723013759853966,0.014242846942279952,0.004085344974249061,0.011298035749732538,-0.006385740017976982,-0.019336980934988035,-0.004722091047252963,-0.03553495936588502,-0.0009300453282677923,-0.007326047807949654,-0.013036454787321072,-0.01057944595016136,-0.012751932239927988,0.007305929232835684,-0.019165855569345025,-0.03066029354276978,0.014333689879413525,-0.011725271206680987,0.009999968788840574,-0.00324324324324321,-0.011715430283094408,0.013313561050813716,-0.007475095753574967,0.01577577958148657,-0.0019195372346764161,-0.007633580839735754,-0.013654299741586162,-0.009663543047327638,-0.005401883801070428,0.0011786385505072605,-0.006307845705683435,0.018099529937821268,-0.057558509800205604,0.008230484329992294,0.001368887102552785,-0.029787205718012744,-0.0019836803228976407,0.0019193686981149316,-0.008525432810648326,-0.037764351106010174,-0.007335494364206441,-0.008152125002202748,-0.013108599499461748,0.005970095828152777,-0.01043477265731152,0.0019465989045157617,0.0179472628263313,-0.019305001534071664,-0.014716453281252262,-0.0416666278615585,0.0023753244289170805,0.0322580537984567,0.03189294829486089,-0.003821622080974474,-0.0028571401323590484,0.008194080812416127,-0.020332654303098496,-0.007621459919421314,-0.10181305640341587,-0.008908703814083374,-0.0032558353314733335,-0.007433380573085957,0.03301241383562359,0.015793877851422833,0.0013863357681114241,0.015202728116145536,-0.011046074853716226,0.005273561193389176,-0.01084009789505469,-0.013681623277022714,0.026178048376628515,-0.005103495969367322,0.006153840285081147,-0.0040313101564360965,-0.036124837687454114,-0.006547542142756435,0.003448240280256476,0.010863024048938685,0.02127663220122189,0.0,-0.018474455340024676,0.002413471147427959,-0.00588235294117645,-0.008298755186721962,-0.004001997229716836,-0.0070245553188516,0.0004545558582653708,-0.010948894629691175,0.020990777678308703,0.004977143461093236,0.10000003467906615,-0.02568069095121228,0.010957854677564605,-0.019680795047873456,0.0,0.015209183934699277,0.015544081036884316,-0.007328536364544669,0.023034124304239345,-0.0024526908212463283,0.010268571564595375,0.011787807658323102,-0.007660286378658232,-0.03907285680018402,0.011560715747125139,0.021809802196876227,-0.01923075159625831,0.009386749600129196,0.0035688929277664094,0.06377558854224197,-0.010663925869266566,-0.0302314306727427,0.009363314520674626,0.00533811573296239,-0.030208305033362692,-0.005784581413844858,0.026162835828288378,0.026441475013699867,0.0,-0.007133868100638541,-0.01754390991032806,-0.013143027804586871,0.023642903366593027,-0.006562169273538698,-0.0009308162945144138,2.9529186511778605e-05
2020-10-08,0.027545926407546606,0.011086517011456687,0.01039780892902975,0.0027308273185091547,0.015424216276021419,0.012676091246243582,0.019707958467970244,0.0064076832924275795,0.021225050479395824,0.04830595638563495,0.056686881996670824,0.05142568740283404,0.02083333333333326,0.02175890576634054,0.012384774302409696,0.0571775301808326,0.011260822381796931,0.012994277179322777,-0.010801070141074232,-0.005422993492407824,0.04911091474159979,0.016058413875307043,0.007531393642208339,0.018981827755326863,0.020192392010059734,0.03461544457272181,0.013114706484415484,0.022477816768732284,0.033546306769370426,0.006622584221445793,0.0019043419444313425,-0.008333312140570759,0.0026845927902388045,0.02367346627371658,0.029391772711112596,0.032456181140173346,0.006708085907171979,-0.014367779692704974,-0.007643304905536774,0.0502355066578295,0.012823303066971992,0.004234076276080412,0.00806445841540282,0.05637988823093698,0.010544805303367655,0.016375247642997692,0.026446256326433826,0.0196850208926016,0.02367940933742041,0.0,0.049763025580767284,-0.006696403425717534,-0.009970032946928886,0.01023016904730567,0.005014304773133027,0.03633464190114544,0.04150939288195499,-0.0015999755859374964,0.2018633513767485,0.04831461875061138,0.050396692488204664,0.060352531661422626,0.025299543887176368,0.018412399776593702,-0.0003691824281557565,0.006101000646579591,0.1110380462428453,-0.018688514584400573,0.02602733909849042,0.00655739436185887,-0.010204071702683226,0.015673959380703595,-0.006116202153874872,0.03294355039295005,0.006814303685325873,0.018573963812032135,0.00893477422989708,0.0035820576682019656,-0.00046297355116786676,-0.011273214665386111,0.02003642607552991,0.022471889300666348,0.0,0.008368200836819994,0.034153707201769024,0.03284485035168849,0.009541075978594993,0.01476013331733328,-0.007675470486191549,-0.003095289187277417,-0.013223206284477151,0.02032395368843609,0.016459216356872863,0.002170320538056547,0.004149373488428809,0.03895127260154485,0.03061224862451839,0.05396372950529771,0.005434836290921785,0.08324558748708055,0.00234556161537669,-0.0019417919799324945,0.012571673862062926,0.033769797614670694,-0.004190516348842821,0.010445028948908863,-0.004901956201103785,0.018185597834569966,0.0,-0.02637893488928611,0.005215589272920429,0.02435460220540775,0.018181856880452818,0.06902652387658637,0.030612221076331325,0.023272782082299326,-0.025495793566886027,0.018613973419731256,0.0,0.010989020733669808,0.044642841521173704,0.026636047479536185,0.02747030458562394,0.021651381746344622,0.025061239871867258,2.9529186511778605e-05
2020-10-09,-0.0064988575004383264,-0.008040980109477402,-0.0058166025009565026,-0.002971031287087089,-0.014767973742605744,0.019471450911742405,0.05332869398387441,0.006764826182698469,-0.0025524393963861636,-0.006719970703125022,-0.0020833532419060052,0.004358395401472093,-0.012244866818797884,-0.023070116976146804,-0.008427385471712179,0.004602987777274858,0.005021842108781538,-0.026770694585950716,-0.03002729122645642,-0.007633587786259555,0.008878099566520747,-0.022988483697581663,-0.036544815762240446,0.03640984312104534,0.006597520029592241,-0.024163589530783347,-0.008629981148042809,-0.006475819123022641,-0.004945902851380413,-0.03157900020356208,0.008025366005511625,-0.005042025247311566,0.04216876513327783,0.04585325446684996,-0.020584467480129653,-0.009345761424586652,-0.015301059350456447,0.0012957242336020247,-0.011874163469082766,0.0,0.03218884225571417,-0.009176560880090001,-0.017882352856598782,0.04915723925271953,0.061739133751910646,0.029765160687616365,0.010198633527463752,0.003861000306814244,-0.01352306753011212,0.0,0.01580135210459721,-0.020224750655090662,-0.011077603924566581,0.006329077632166724,0.008553092504847148,-0.007227452399288015,0.09873189822049033,-0.00961542106003832,-0.07235147644436846,0.0032154895622071855,-0.0035539726153034357,-0.0029082905675590354,0.03376626432756358,-0.0285255074787113,0.00406243607537915,-0.01047413077234749,0.08101710201500634,0.060140301326668366,-0.012683550479931194,-0.017539482896865022,0.056700975181118274,-0.0033669734551010633,-0.00923076042762172,0.06835743289984153,0.03214891068121717,0.04117651546702672,-0.03269756210382713,0.0850684325167892,-0.01065305885182033,0.0013414123385886434,0.023214363970727625,0.006279429163164263,0.0,-0.020746887966805017,-0.03302575522760809,-0.031311217234592736,-0.010351014821953441,0.021818161010742188,-0.017403305456360818,-0.0045539477219878055,-0.013400322699757883,-0.015561839113812481,-0.0027645648098038045,-0.024363772188418786,-0.018595072262501566,-0.009372755264134391,0.029702902934457986,0.003168849534714413,0.007721990020859826,0.018158181914226024,0.0035101464403397564,0.003891046973934831,-0.014375949675576205,-0.01466668446858721,-0.016067219518939635,-0.02831456902321805,0.029556622475449545,-0.006494818182486872,-0.004267455037411327,-0.013546785778558945,0.05534416434125844,0.05943889487334997,-0.016035033163075862,0.022351031412989997,-0.017717570560546236,-0.0007107388157053807,-0.019379827052266485,0.005057881448248036,0.0,-0.011705714287309044,0.008547080122141892,-0.008051903773726221,0.022878441257264903,-0.0168821591515258,-0.004462826797385633,2.9529186511778605e-05
2020-10-13,0.007359060031049136,0.013264576950906992,-0.021152084963027784,0.001986652945779932,-0.020984996697663627,0.013642539190513503,-0.004417329807298476,-0.004347774953360473,0.0016450752070986674,0.0003221108646360715,0.00052192566600473,0.005785976296147188,0.014049592639210795,0.013623943270844707,-0.016449581884062092,-0.009163794719462381,0.029980405451381476,0.03667618078376478,0.018292654560549293,0.003296703296703285,-0.025599975585937518,-0.01397062711237107,0.05258617557044931,-0.013888993901850388,0.0028090003436691546,-0.007619040352957573,0.0003627213998016465,0.0017153051479765757,0.0009319384163477551,0.015096618844351761,0.001676033175158853,0.030968425111060682,0.0012844653326520294,0.007243634669214183,-0.0847456867844073,-0.01629502040241726,0.007017512997218089,0.010999681470925449,0.023059404461225785,-0.029895408728201178,-0.01517670614125044,0.015269101344234315,-0.012937187069949951,0.06961184419229483,-0.023751020552579716,-0.006364303091917933,-0.011689655521885833,0.0,0.01226551089670913,-0.043478283404402185,-0.028888858732701195,0.008256960026740146,0.005091669275836708,-0.017610046521313927,0.031095444941313666,0.021375462341010953,-0.05605938159606716,-0.011003241319912482,-0.005571023030458311,-0.004273512625555864,-0.00312084072253771,-0.009583259390454235,-0.010050241623450806,0.019851098539384937,0.0015632015535200772,0.010584999440714782,-0.04540477209742466,0.012921520747781745,-0.006085203030427477,0.01657738819900989,-0.02439022120941492,0.002815272320731088,0.024844696582373427,0.05960266705902062,0.00819675270763387,-0.0028249232911827793,0.04718312432452665,-0.02192980392267585,-0.009831506826807779,-0.010716667390598955,-0.0011634937255554645,0.0,-0.011834319526627168,-0.008474576271186418,0.01104968935412054,0.016666663455641828,0.0045475389954785506,-0.021352293238907083,-0.0011245287010195337,0.0045747810356637775,0.04753823703826643,0.005690809672832753,0.017425730066867207,-0.004439507307092638,-0.012631566900956015,-0.01237264040217012,0.014423113983600633,-0.012967586322820135,-0.030651379593173766,0.012101920580636083,0.01826666261426113,0.03294575219400553,0.03204421575556804,-0.002029751929174095,0.008942362825354877,0.027752009751650375,-0.021531023791095172,0.0,-0.0007143020629882812,0.014981325157181091,-0.02425434781928537,0.002692974151403238,0.031111147306013498,-0.008097196630031722,-0.013262554904216683,0.009957256399229175,0.002964400524747113,0.008766248845837321,0.0,0.05118447644085511,-0.008474646638317318,0.002931253045951987,0.02925877705272617,-0.026306218437196494,0.010463362842752177,2.9529186511778605e-05
2020-10-14,0.004058350003337763,0.003636377507989952,0.034482758620689724,0.004956595726643975,0.011373537985625237,-0.02018844403576714,0.032764474725937465,0.024612898719335474,0.028832115797504,-0.006441187133818249,0.002086613606822718,0.0009587818933829428,0.007742405037514333,0.025985660019545165,0.03986063568434228,-0.009248546501051447,0.012022795871664993,0.029850738002700217,-0.011975971096155336,0.004381161007666945,0.004926064403864228,0.05145417911326633,-0.0008190195618831275,0.0008284542201066891,0.016806707884277516,0.0019193381902995466,0.00797676990438978,0.01695205043238679,0.028398582054576016,0.02617492849711711,0.003974135297491577,0.00491535528197562,-0.010904473352360888,-0.0155185407353573,0.014814825849133406,0.030514353060021815,0.0074663821498752725,0.00832000732421867,0.005079360235304975,0.01232671854615952,0.01709945939529689,0.005917106894566704,0.013592217709827104,0.13016275093731178,0.013422805905036084,-0.003736305980451493,0.008602142157561943,0.03076929425347008,0.012116891037652566,0.045454570084564105,-0.013729947929586483,0.00591444506415062,0.001013194427333941,0.016645341279561077,-0.021932809559803812,0.021686425624276362,-0.020087296599797022,0.012434590142540003,0.0028011166003205634,-0.0032189395072942384,-0.007155628348336274,-0.002944907787155615,-0.010152274434545583,-0.008515786207490939,-0.00110168122663179,0.01157660905900082,0.0177650637197746,-0.015868084585156983,0.10204088252633126,-0.017812323200701807,0.0700000524520874,0.01628303897941752,0.06060607593140577,-0.012307659679854366,-0.004878082820022667,0.04589232200843707,0.032279771825447945,-0.009529152177125133,0.0009456481382699167,0.03588352854062404,-0.006406558524332029,0.02730110838385702,-0.017964071856287456,-0.021367521367521403,-0.005961199050551591,-0.007948328568435747,-0.004074248617755072,0.014545440673828125,0.08021392850341447,0.01987164266576502,0.012965951817963006,0.033322838218758255,0.027247944200420537,0.05518393208733352,0.002132143267095099,0.013264576950906992,0.12322274431339575,0.039076946316913386,-0.016600842809096905,0.012271850904363113,0.011068664111984372,0.005628557267875145,0.0,0.036610166905290065,0.02350679165035796,0.021602226121423707,0.02689478058030037,-0.015526090385801883,0.0028591824522832265,0.04182037773244396,0.007389980866408408,0.017457447940225634,0.01831892977138061,0.00081634521484375,-0.009139789433620815,0.027816924356890427,0.007881766178592153,0.01383972672672451,0.0,-0.006036201860267432,0.0683761757387682,-0.004046769492541458,0.018066964972934585,-0.004127531128610085,0.008436291280468522,2.9529186511778605e-05
2020-10-15,0.019401769485016596,-0.026087000389555248,-0.008888922797309018,0.014796541319646472,0.013840846183877265,-0.0068680619995188374,-0.014540634659262142,-0.0030995709167533914,-0.013657299784971655,0.006807101519479941,-0.002082268716585678,-0.006705044578344421,0.0024262585686076754,-0.004366828957883873,-0.007639722425429651,-0.012835432974831917,0.0037515317346090704,-0.003220682752477555,-0.013519855720863005,-0.0021810250817884125,-0.00326797080073582,0.008510629951243631,0.035245927204787586,0.01903986446286421,0.002754749794082745,-0.034482727121338486,0.010071967421935613,0.025425159048753754,0.011769965058107346,0.019999960194463373,-0.00020837783813476562,0.05706528077053563,-0.001296960266585434,0.010765116654424034,0.0021898769932064965,-0.003384067939497526,0.004199653793602431,0.012694370537123634,0.013266013444940272,0.004566169282702592,0.01224574821193003,0.021568654033598422,-0.0009579121356602105,-0.055371024151927184,0.01903977627179332,0.017947981143358716,0.0010661224690649007,-0.014925358528601551,-0.011267600217023443,0.0,0.004640329531006238,0.02532791826440106,0.024291474528160384,0.0062971931407276305,0.0336369675429955,-0.013507474737987968,-0.0008912859753865687,-0.011958656523813449,-0.02234633810394482,-0.0043056481126738655,-0.006756773998129684,-0.008860729125640066,-0.0025641000560834293,0.015132974734096916,-0.0005515182564814758,-0.009264296609432732,0.03322077307671156,-0.004109995707108682,0.001234478362543534,0.014048563769836209,-0.009345896432088385,0.0066297751025252705,0.011428560529436416,-0.006619969557516758,0.035947756722663815,0.017334865549479606,0.009120501552605909,0.027730603791878083,0.0014171320990736813,-0.005882362840909705,-0.009378654889850568,-0.024297623908403065,-0.0060975609756097615,-0.017467248908296984,-0.010994468307749083,-0.01101649078211897,0.009090943769975102,0.014336904085998858,-0.05601879866483117,-0.005277088163483046,-0.003199996948242134,-0.0012168269586184666,-0.015157314356911922,0.0036978179448354798,0.02340428467625899,-0.009454553777521357,0.3924050923466387,0.011184923728538188,0.0024116157541471672,-0.014609895256391114,-0.009815033262677186,-0.018656698160751994,-0.014989309454036759,-0.019620679626117243,0.0030119900892726648,-0.01585905719172076,0.030952409605862208,0.0035277441063954473,-0.001781868781616791,-0.023612852805319773,0.004001382058226088,0.03387595570923252,0.0031746526334759384,0.02691679588460749,0.021161127750378927,0.005138716242831132,0.06060614535451525,-0.00841267903645837,0.0,0.007287384302320454,0.0,0.002257388048320763,0.0023578407507369725,0.0056518317014266906,-0.0028187730283689705,2.9529186511778605e-05
