Date,AALR3.SA,ABCB4.SA,ABEV3.SA,AGRO3.SA,ALPA4.SA,ALUP11.SA,AMAR3.SA,ANIM3.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BPAN4.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRPR3.SA,BRSR6.SA,CAML3.SA,CEAB3.SA,CMIG4.SA,COGN3.SA,CPFE3.SA,CPLE3.SA,CPLE6.SA,CSAN3.SA,CSMG3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DASA3.SA,DIRR3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,ETER3.SA,EVEN3.SA,EZTC3.SA,FESA4.SA,FHER3.SA,FLRY3.SA,FNOR11.SA,GFSA3.SA,GGBR4.SA,GOAU4.SA,GRND3.SA,GUAR3.SA,HAPV3.SA,HBOR3.SA,HYPE3.SA,IRBR3.SA,ITSA4.SA,ITUB3.SA,ITUB4.SA,JHSF3.SA,KEPL3.SA,KLBN11.SA,KNIP11.SA,LEVE3.SA,LIGT3.SA,LOGG3.SA,LOGN3.SA,LREN3.SA,LUPA3.SA,MDIA3.SA,MEAL3.SA,MGLU3.SA,MILS3.SA,MOVI3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,MYPK3.SA,NEOE3.SA,ODPV3.SA,OIBR3.SA,PETR3.SA,PETR4.SA,PNVL3.SA,POMO4.SA,PRIO3.SA,PSSA3.SA,PTBL3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RANI3.SA,RAPT4.SA,RCSL3.SA,RENT3.SA,ROMI3.SA,SANB11.SA,SAPR11.SA,SAPR4.SA,SBSP3.SA,SEER3.SA,SLCE3.SA,SMTO3.SA,STBP3.SA,SUZB3.SA,TAEE11.SA,TASA4.SA,TEND3.SA,TOTS3.SA,TRIS3.SA,UGPA3.SA,UNIP6.SA,USIM5.SA,VALE3.SA,VAMO3.SA,VIVA3.SA,VIVR3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA,^BVSP,CDI
2021-02-08,-0.006421990575597558,-0.022813668771848428,-0.0373711894505927,0.009251442683012145,-0.025463532078812356,-0.0038865961131203663,-0.004870053274627195,0.001480581557796068,0.023880618455724756,-0.014814823499004537,-0.002650181243056604,-0.018053690040669146,-0.021260171406691786,-0.015077149308345361,0.007486598071476891,0.039868898862952085,0.06362151047384845,0.0031710677493790307,0.03078974182535177,-0.018175606633020758,0.018743109151047488,-0.0066666779694734,-0.011433607365821552,-0.022764205579614893,0.0014144753313214409,-0.034557304599243666,0.002093918462016342,-0.006167123261889618,-0.0019136421748928711,0.08572517377608246,-0.008766458420905288,0.03653792282132695,-0.005007456010844513,0.047740504389438776,-0.053262860036990656,0.01941732872519686,0.01919992448474117,-0.0022162782909648238,-0.0036912317388965166,-0.015549123308571944,0.016895442756128753,0.00949148404396194,0.004365969902121458,-0.0063855934624997834,0.02230771748911775,-0.020161290942816268,-0.002094288729237448,0.0364931743315855,0.012077341146705889,-0.0071022427310812875,0.0,0.11090230458413108,-0.008264431622206025,-0.009981906150835607,-0.025706976954853022,-0.008718988314643239,0.012324884380835677,0.004681576370022755,0.0006060744776870131,-0.027496431739434835,-0.014869916284041995,-0.018352208984516172,-0.01851850191450133,-0.001317553185875231,0.002380377481044915,-0.017926187872944532,0.002224199258061832,-0.003139655075637182,-0.014533495876755786,0.008931206778736378,0.003192860231293393,0.005608407562813111,-0.00836829224570046,-0.009763762706846757,-0.0110803221649306,0.011992276605808705,0.006482975908981503,0.005655460086794628,0.00838576503048305,0.008101258096815611,-0.010989000432297447,-0.012711886095724712,0.0031813077412867763,-0.025788015570003542,-0.004716981132075526,-0.04144203266810054,-0.025312050567753652,-0.009442906518305372,-0.024137989434275475,0.03299366936402626,-0.02788068394716814,-0.0993439936304924,0.01615970334322081,0.004356393236666811,0.0,-0.02635652782696063,0.006302531811684053,-0.04574469958039651,0.005662901379101637,0.04945371888440464,-0.030317620496974285,-0.01659188092122721,-0.006802660773060132,-0.01755251102796418,-0.02046039907122854,0.046824617729007034,0.09019608478675689,0.021840927715353287,-0.007969906455592146,-0.00996081558754569,-0.010158063123186789,-0.0027396923952236474,0.030108212384398314,0.00980389073612531,0.011016996054745709,-0.020098825416293264,0.010925023831439784,0.014241014781056327,0.05692303519088804,-0.013303721733476825,-0.02499994808512196,-0.006687559143753852,0.01183431952662728,-0.0023922852763973435,-0.0034104648738795262,2.9529186511778605e-05
2021-02-09,-0.012003704095727374,0.018158227226472645,0.00133871876341507,-0.002083301544189453,0.014459683054346195,0.0003901760681017663,-0.011419295867229562,-0.008574779040526836,-0.006503720891118059,-0.004639241976732156,0.012105103641622428,0.009417026528750538,0.005134239190028422,0.017443921981361132,0.01167724583719143,-0.007703057334326635,0.004601259186520101,-0.0017385806652775448,0.010389665813742122,0.012574244530362932,-0.023809523809523836,0.01864280408983343,-0.004448415636390091,-0.015807032181508474,-0.01694909446618509,-0.011185618846653589,0.008358172516324647,-0.008687594141309152,-0.013274429045203817,-0.022341748513767357,0.015792798560005927,0.024270446049534433,-0.010065532810239808,-0.023304350479789404,0.043219119498476344,-0.001360506194685751,-0.01962319292026815,-0.003331886369473347,0.004715371745710906,-0.0023033792770678074,0.0,-0.005909937273974708,0.023117924418795788,0.0072835809465587875,0.0022573255959497107,-0.009876534100961343,-0.03357814310498952,-0.016745439315850708,-0.007159954510418509,-0.008941397171436716,0.0,-0.008460264930513661,0.006249976217746589,0.014665430765341547,0.001319291422491986,-0.005412714827564669,-0.02047588283681423,-0.014911449602798665,-0.0063597541357175436,-0.010416652413337224,0.008490596536917083,0.005966602249773079,0.01197392133876618,-0.030343010737265752,0.002638557881254444,0.0,0.004438526349110905,-0.0010499156103648266,0.0009514965427264155,-0.006491626576137444,-0.029917267083867327,-0.008486915436580866,-0.016877621850007518,0.0,-0.014005589146010688,0.003058111413213771,-0.0016103428052184343,-0.013803607248822125,0.010394969492518502,-0.016072310260002998,-0.01018524151934086,0.010014331037693225,-0.011627870637809568,-0.0036765057529142275,0.0,-0.026010603115018682,-0.02027747002660385,0.000476655343185417,-0.01060069688994325,-0.041312125988030246,-0.008423625722045802,0.06971905309366111,-0.00654814737982512,0.009858062392599898,-0.023419203328631566,-0.01592362709057593,0.017397355740498943,0.018952083923580387,-0.010684416217991766,0.013698672882142215,0.022580678238694807,0.02781580491850666,0.013698616715036138,0.07096123743628935,-0.023498672574965518,0.011053911520532811,-0.019784167725923618,0.0,0.011065570926652724,0.0003049431848511919,0.014823307627622517,-0.027815984699867125,0.012479529607973161,-0.031774021103390226,0.022212821989188614,-0.012862817024243522,0.012968321591619203,0.002552897120688735,-0.0128093081978492,0.012359547351178612,0.025640971029716964,-0.0002103581272877575,-0.0057309691668950835,-0.015587543412763472,-0.0007279360085679087,2.9529186511778605e-05
2021-02-10,-0.018691571292548725,-0.02802550854687147,0.0033422587304390294,-0.03549062022515792,-0.01950491510686536,-0.004680119325051968,-0.029702983923014514,-0.0366835546381169,-0.03498869669875404,-0.03487624719128202,-0.01371054325386123,-0.009773424692084531,-0.011001889025488265,0.004898509098046233,-0.024134265339021188,-0.04384263579696279,-0.026717585593723392,-0.0015832745831400041,-0.011568163007478538,-0.006209048175126575,-0.016629711751662946,-0.017569529560692687,-0.0035746169216260837,-0.002535903057029998,-0.0136495659752367,-0.04072405024180603,-0.005328606029615934,-0.003129887534334741,-0.008968554555017327,0.0044268378688887555,-0.021144288196584093,-0.029901307488804707,-0.022368999319189453,-0.015313401223080558,-0.07738095238095233,-0.02861033635988608,-0.02161731580795012,0.00512590924250933,-0.01877302941249248,-0.01846963956394687,0.004153682386051516,-0.015943795042780207,-0.035341793346837735,-0.008507043649222279,-0.0345345492597775,-0.03906893797065869,-0.03908791044366566,-0.03493446508240117,-0.02884612739438741,-0.007578463333217322,-0.029411736347271344,-0.029010223989184625,-0.024016571841582346,-0.027100202830250497,-0.019762858017372653,-0.024489772880836758,-0.02598867757621237,-0.041627208428279716,-0.0015240185816790541,-0.01052630123449505,-0.006548173837650384,-0.0063266881026804445,-0.007171022164608298,-0.036734691759157445,0.1573684670984603,-0.0007157813953156955,0.007335411576329998,-0.013137128180375601,-0.025190145607568493,-0.01663194502666321,-0.01443565069937991,-0.02763506535074256,-0.03004289078750577,-0.014949147987258882,-0.045454570084564105,-0.03582316433444155,-0.04193544516826275,-0.016070573280350775,-0.014403262402875039,-0.026544178341671887,-0.006080410003249992,-0.011331434044538846,0.025668423671276752,0.0029520268920126824,-0.033175355450236976,0.012269944562300905,0.009440752102030991,-0.019056675697570302,-0.014285700905079524,0.021739087765269005,-0.00586563731564127,-0.0787937244146476,0.008474590476810873,-0.006247583379600297,-0.03453243201582967,-0.016181214791303855,-0.03556768181667258,-0.003282268308095304,-0.017075258332711507,0.1454053735787506,-0.026207237010204,-0.025288446274205345,-0.020270304375678894,-0.03195490052791783,-0.0334224598078231,0.01372999108178452,0.03455660678136496,0.006106864227211517,0.02248875665112804,-0.007924478066072993,-0.01910110558393141,-0.03638287909039706,0.018812799309757322,-0.04284414362699984,-0.027880209244784848,-0.04296531472996645,-0.017780938302903393,0.004774503429625376,-0.026835761676698322,-0.02330747510585507,-0.03333332430465885,0.002735712686509295,0.011998548611160453,-0.025578567255935214,-0.008364802518651238,2.9529186511778605e-05
2021-02-11,0.0,0.004587153917837705,-0.003997363004781818,0.0012986484329644554,0.004845708735410126,0.0007837156630476905,-0.011904739954048171,0.008978297678904346,0.006783647146838545,0.004496260802565377,0.003844934875414152,0.002691712142006253,0.0011919064791243716,-0.002785512730456685,0.022580648800005987,0.02186551120885394,0.003921583587048083,-0.004123081190909095,-0.003901125964175023,0.01804930466515242,-0.0011273957158962622,-0.0014903470678068187,0.017937288769684923,-0.004237304231073047,0.0007283569517089195,-0.0023584322133207714,0.00446433133008739,0.012558857950282887,0.013122101078594905,0.02918409370696251,0.021601026526808953,-0.039837131613824406,-0.019760888650040997,0.013743257625962846,0.02580645161290329,0.012622770345076972,0.012274980615519793,0.015964550888317053,0.014007510796036238,0.007056420794945284,0.03619445488193462,-0.0010984735554485647,0.01981977674971458,0.003432046519328491,-0.013219274915097001,0.0060553367027074145,0.008756992803153674,0.03710405794887528,0.022277265702401294,0.02145452459267183,0.0,-0.01230228243144349,0.022910494953155336,0.018570083636437085,0.0497311670313767,0.01603901951108555,0.022041692014390213,-0.0059230423434215584,0.032661891463473314,-0.004559264145443276,0.0018831565603700806,0.00039799301980192325,0.0,0.02118645437624722,0.005002171463097671,0.003939767871714572,0.005878208012042085,0.005857247178367109,0.004875688949476764,-0.03110838901569979,0.003328843910567425,-0.009305881805027005,-0.004424774559935729,0.010009731358222584,0.05952382557381353,0.013833944944071641,0.0016834599239645698,-0.005795506093567049,0.02087687827830198,0.02307291772936093,0.004705900304457611,0.0014326292288471265,-0.01720541806336695,-0.01618835943368413,-0.004901960784313708,0.009269170622233647,0.010071967421935613,0.007285071268511967,-0.007246369925949403,-0.026438378746425517,-0.010376441920595614,-0.024287274490521926,0.00746958779306417,0.02082512986039209,-0.015896657136871606,0.018092127449790052,0.015602787759042558,0.010976923568667418,-0.005790705143745023,0.010854242232360312,0.011961162041600915,0.009558534291516319,0.01379309059654088,0.02281550022578016,-0.010373417575004096,0.043140154621230886,0.041087771635071935,0.006069796802253391,0.03607048128952428,-0.0012289068038379147,0.022336718245353326,0.010263982077986178,0.07768225313091937,0.008571443103608578,-0.01265300296348093,0.007175739066813458,0.023895721482911636,-0.01689544377699992,0.0051515281113074796,-0.027651498211535563,0.025862015018919493,0.027282249641786827,0.011275150929521471,0.03437495231628418,0.006797264206704456,2.9529186511778605e-05
2021-02-12,-0.0057143256777808515,0.01500330021241969,-0.010702331067118154,-0.005620370319213364,-0.018781734151406937,-0.009788606160883506,0.003442334368072064,-0.011353143657772846,-0.004182163135383332,-0.007626011176202985,-0.005598074083581928,0.0022371579492370675,0.0,-0.02199717786985378,0.007360640708675259,-0.018057059962314548,-0.01874998183921006,-0.00318470141595939,0.01392513857083677,0.030344336582459164,0.006772009029345272,-0.012686573218917085,-0.02290750838267097,0.005106418690782988,-0.01528377497425304,-0.009456255714577644,-0.007407407407407418,-0.010232556076421151,-0.019056122610200288,0.013773087858746091,-0.01243779914266574,-0.005754046761810794,0.0557029995833318,0.011416328468970782,0.02515723270440251,-0.013157873794551245,0.010509330508281511,0.001746002435345284,0.012129400493597231,0.008008000554448502,0.005987970379371932,-0.0068728522336769515,0.002355766584554164,0.007268092978751417,-0.011032310172119364,0.010318132792628054,-0.000279986608500149,0.013961592223343589,-0.026634414156498143,0.007832014916313135,-0.030303090509739783,0.016014200618670094,0.0,-0.0018231957408227917,0.008962890163154658,0.0013727150434172941,-0.02383650429035833,0.0029792142556794854,-0.00029565875522030716,0.013740438725955872,-0.0037593485125477777,-0.0011933371411517735,0.0025279291734301435,-0.004149406601549943,-0.005429859684285443,-0.00035674157366449855,-0.004012203038382234,0.001588212846965975,-0.008733639002677873,-0.01652127692465022,0.009953588270881442,0.012947405770581843,0.0,-0.007672626785479197,0.02528094214451615,0.010136445422785023,0.0336134945400941,0.0005298527338915004,-0.004089989443880948,-0.010763761627763158,0.0018734898109615816,0.013590882709515695,-0.006896608248508573,-0.001495884962876337,0.0049261083743843415,0.006711428387209617,0.012820534591513333,-0.012536173179900634,0.0,0.029225438353518873,-0.009662854165313761,-0.007575724735732092,-0.004324973564041046,-0.0038490913687340145,0.01867747850622159,-0.004846560505820219,0.01466480744569254,0.0456025659654431,-0.0008960049307172868,0.1251165824738698,0.0002461741494248493,-0.013976531184719754,-0.013605429672463698,-0.010915972736953883,-0.013277465303016878,0.02428475047742129,-0.022146580549680328,-0.0015083301220545353,0.000849102115542566,-0.0024607204087252477,0.06162465249388682,-0.016690880166185695,0.023338351130981483,-0.0009443086626766961,-0.000427074507790004,-0.01899891629427286,0.0035360138505342587,0.008485509435823824,0.009345783498111215,0.013634607730015125,-0.016806627818175657,-0.011235939294958253,-0.00379312449488145,-0.01027190840669423,-0.0009980291021931542,2.9529186511778605e-05
2021-02-17,-0.003831414124593202,-0.006426767820330359,0.032454394668606,-0.01304344508958899,-0.03983442136797399,-0.005140395874618564,-0.02401374899515052,-0.003724391313358777,0.010965963929305378,-0.014199774349117233,-0.011555537471064858,-0.010267852497267915,-0.000793658352883253,-0.0024990965459558145,0.05114820198543457,0.0023905342196506307,0.011942644388450718,0.022523949508822083,-0.0021459555952132447,0.00992723862427769,-0.015695067264574036,-0.0007558031408539945,0.0018033817686367026,-0.0008467594010602708,-0.021433915392481184,0.0167064846552325,-0.019104459392490725,-0.015037550180315273,-0.011686118677571633,-0.0017124546495669302,-0.003778363928482409,0.028936853343199065,-0.02010049921342405,-0.00493831728794536,0.030061312248370387,-0.002807140345727488,-0.01200002039282766,-0.028758162329907355,0.000332833596154547,-0.0009930082822244835,0.14087302450810557,-0.033079576327314064,-0.0072464304079626896,-0.025891441540347837,-0.0031872629831464216,-0.04000002272585601,-0.016806786442459365,0.023666142419360048,0.039800957256530545,-0.003532341429377972,0.0,0.026269718743699322,0.014516842701343347,0.02100461186456215,0.0012690040481537768,-0.016449607169852887,0.0,-0.016831690086452022,0.0032525313821454294,0.019578286140858436,-0.0056603593411805875,0.002787752238979424,0.012608076624189613,-0.006944404891978451,0.005459504025087547,0.01891502424739122,0.0011384293776914856,0.011099349307554407,0.0,-0.006339108095948509,-0.012483609114594896,0.016290712496974002,-0.004444440205891964,0.02384019810862803,-0.010958958692185994,-0.015823998058700273,-0.021138229662604813,-0.005296529585069876,0.041752238388176766,-0.017098442318711493,-0.014960247964246332,0.006351457452598019,-0.008012800429071931,-0.006741527651602408,0.009803921568627416,0.04140351947985188,0.04043599145341514,-0.0053710305401167835,-0.029197052345843022,0.09448427207265042,-0.007473465005991664,-0.005452583458981919,0.024201017386758394,-0.032457467230231685,0.0009911029465416998,-0.0064935004616650804,0.0020647410321303905,-0.07268947094073075,-0.014798199187498584,0.042323756926854195,0.012309297448489076,-0.009144981950831244,-0.006896490489400442,-0.010556588855263227,-0.01983000957794301,-0.017605639144099294,-0.011904757948920097,-0.0060422904145789325,0.023614227094447937,-0.0030835175201997522,0.14828501873107025,-0.029151301062329327,-0.016166299346949575,-0.01795837256648547,-0.0038461973952008677,0.05325883785052676,0.05778722147618165,0.026200863781706163,0.034946263258639254,-0.007686424266752034,0.017093918951955223,-0.021694277244937443,-0.031383423077972594,0.0027472575457592185,0.01070385170757926,2.9529186511778605e-05
2021-02-18,0.0028846815140313176,-0.012936613780367479,-0.03143421620963993,-0.00881060600077066,-0.027478487452638145,-0.0015897736020152875,-0.005272324787284344,-0.033333324420489086,-0.023771118173734673,-0.016776813544793323,-0.0029976704732831427,-0.014433849748010874,-0.010722806425801479,-0.010021498972564435,-0.04369410066709856,-0.027793055151314583,0.019669551475190117,0.006092833293526834,-0.02795698720861206,-0.009829657270954084,-0.014806378132118492,-0.0030257156615033365,-0.032403210423222806,0.004237304231073047,-0.025679683064531167,-0.014084604787086619,-0.0033475535090802255,-0.024173019692585673,-0.03117319808994745,-0.008463008605928857,-0.030973437457048503,0.011249291943377093,-0.02564107717916997,-0.011697977115061042,-0.058963634641869156,-0.018296866900485265,-0.02591096010524785,-0.004037691740299443,-0.0183028036946582,-0.015904557236005368,-0.017391287762185792,-0.0020039992617419955,-0.03570719289071056,0.001742941324775149,-0.0327737618685956,-0.013297838836983988,-0.007122507432139158,0.03909198663460978,0.07177038350599663,-0.02162352148592861,-0.031249970896168877,-0.025597285259334468,-0.0028619024950763405,-0.009839052535681736,-0.015209111228101091,-0.020209056037901352,-0.016279057938923258,-0.028197449953708875,0.0017683870542690716,-0.017725234418660918,-0.01802664274808241,-0.0007943220761460479,-0.007114899222201432,0.037762234590940746,-0.007013455483060427,0.01646242380024887,0.004111277308938011,-0.008363794917594869,0.0004894874563121654,0.0,0.008649375698639439,-0.013563419510474017,0.013392844313413477,-0.02894902631894991,-0.005540161082465245,-0.018039228130263596,0.009966767935156495,0.0037273531557426853,-0.026281188399329247,-0.02266728589306999,-0.0066444894008625965,-0.025245484191678047,-0.02477108734691391,-0.0007541866536414643,-0.029126213592232997,-0.008423180506383021,-0.010814453976818683,-0.02209134729502482,-0.011278184369081234,0.014923562640667187,-0.0020916604464735755,0.004385960784535126,-0.009088132454246445,-0.010383386454921761,0.0049504193239715555,0.029411815121192175,-0.022664894771277644,-0.054871225703123194,-0.019723873906301592,0.045382115220322206,-0.018482504184076154,-0.017074334929890633,-0.016203742796254694,-0.032735262703038503,-0.030346825987238923,-0.007646318689148335,0.03673229635143205,0.006079021628696113,0.022793224751910257,-0.011444563118664153,-0.06112133691113131,-0.01634358892112775,-0.00528177212425851,-0.016361893231620295,-0.03474907452070797,-0.0014144406622474959,-0.011992025478416046,0.010897800398407265,-0.007215038293065801,-0.006971351948228843,-0.025210032772723934,-0.023864779088336507,-0.006789752418640882,0.0009133210163700944,-0.01039114219501458,2.9529186511778605e-05
2021-02-19,-0.009587764002279342,0.007863710631042853,0.006761351029590967,0.006666649712456563,0.01385042752306509,0.0,-0.007067197946081127,0.011279419416102332,0.033096963383685285,0.0005170749122511697,-0.018941590054443735,-0.0036613620363949995,-0.008430337057831583,0.0003615411763195908,-0.022845302639083243,0.006227037224377341,0.03780862420338571,0.012267092068401375,-0.0061946788887524695,0.014228997847321567,0.0011560693641619046,0.0015174130217205928,-0.01116278005200766,-0.03206751917368189,-0.012403104446740754,-0.004761900436850985,-0.0036640895231989656,-0.001303841857302479,0.0026945201469454894,0.012572133859887646,-0.005218520815668426,0.03220136062747758,-0.018947343328684974,-0.010760374680452434,0.0,0.02867385431699221,0.0033249944939259812,0.0002251874141800947,-0.013220318293167388,-0.013804708312456282,0.028318556586095722,-0.0038726946031774068,0.010433680654436062,-0.015223931748596264,0.01074377872014387,0.0017969006184830327,0.002582500904690699,0.03438512965534479,0.033482164001966463,0.003985457327619013,0.0,0.003502667446345198,0.020910229342290254,0.018970193670841518,-0.010296000502243885,-0.008534910074822766,0.0189125413476805,-0.0196890764657085,0.012650675764777075,-0.03909769029955312,-0.0096617663035089,-0.007949118304561686,-0.010390512663073226,-0.029649631370178064,0.005923862371825184,0.00723636356012225,0.0015680834893296858,-0.0110700941294819,-0.019569452450051816,0.04976074790941509,0.01517153682227157,-0.008249972491561897,-0.03083697525593232,-0.0055087515531973,-0.016713076382739778,-0.003993587535123133,-0.032894705884013775,0.02758623062283072,-0.03103918905441949,-0.008630083433638913,-0.01242237100290633,-0.025179815640341552,-0.01601330236077303,-0.0037735418833696466,0.010000000000000009,-0.07917091061994597,-0.06627948424042629,-0.01807231972754786,-0.003802368230680364,0.005429288298530954,0.008803227660913349,-0.02401749680061005,0.0012228956480262454,0.010895865169942454,-0.03596056993458452,-0.022222276045109735,-0.0028109601644260573,0.035545011959924766,0.007583936538097413,-0.004188889738895085,0.00991081555687634,-0.015492954719541818,-0.004705877865062047,-0.016044106278289894,0.013412839355623207,0.001203904821720947,0.006235862480591381,-0.022658625069562732,0.013371121711614142,0.0018773897061894473,0.01076841615131996,0.03361666447492073,0.02448386332615149,0.00978467956777096,0.015999998528042125,-0.03434844346012167,0.00944034686736317,0.003798717776089422,0.031976725561271735,0.009360365711048368,0.0,0.004759787974806917,-0.0016790524617424918,-0.003953803646353893,-0.003290246768507643,2.9529186511778605e-05
2021-02-22,-0.04937078728446542,-0.026007745218208478,-0.020819369541231425,0.004415027953815764,-0.014207679114440541,-0.008757976471842288,-0.030249128407838777,-0.0057361777627037425,-0.045080118679856396,-0.03979330452629104,-0.11645727919152271,-0.05695913144392928,-0.06558701555762025,-0.03939284964157774,-0.03719441375885524,-0.02175339579588531,-0.06914493417768142,-0.02822523293122403,-0.042742612852964545,-0.02088089388625991,-0.018475750577367167,-0.05378788245501498,-0.026340520221708186,0.0113339242732724,-0.03453693729477769,-0.047846846286744515,-0.0698743675149136,-0.035411229655537224,-0.04932021810986875,-0.06606678427237578,-0.019672143654745122,0.014747603020902833,-0.049892714391317705,-0.05946335729460228,-0.012721484220480583,-0.06202091624722361,-0.05468099645499169,-0.04751183556859473,-0.006870517304913171,-0.001707106276759185,0.07401029820542626,-0.01742259377454558,-0.04697306587354333,-0.03401062462476345,-0.03679475987051217,-0.04573984687496735,-0.042358317126692135,-0.030504450082365797,0.006479423807706386,-0.0360880492429676,-0.032258033504347416,-0.10122166170911906,-0.004819258967994067,-0.0070921919858044635,-0.028608617086061217,-0.045911004943576916,-0.026102087550987974,-0.058139554811523775,-0.02208013834872591,-0.04538344220685642,-0.04585373027211892,-0.055288452445666936,-0.07277334051431916,-0.04305554874885209,0.005662557529081846,0.0571330460569166,-0.000608851822918921,-0.03784651796635974,-0.05339329108232704,-0.024308697683675495,-0.03183890278502022,-0.03352661851367167,-0.059090959828746126,-0.03486476624973689,-0.04815866222996479,-0.027666418163946216,-0.025510219804084855,-0.029943205915163418,-0.03342619891374521,-0.03699665010206599,-0.02564105876580791,-0.05092254792213369,-0.0196408747173763,-0.004545529683431027,-0.07425742574257421,-0.20479708731680035,-0.20709842163236247,-0.021472397124818077,-0.03816790419867877,0.03712452761524987,-0.02514030484764551,0.005592862760819051,-0.034809141668654564,-0.020758483160378982,-0.02452731475326886,0.035714329947789336,-0.045806880743594514,0.05148743052996663,-0.06159752882208824,0.005736192595214851,-0.03876348950757047,-0.0038149702587308987,-0.011820376006952182,-0.042547724049562086,-0.04264705201746288,-0.03631549447998672,-0.06000003008775312,-0.05100462664717953,0.024656784009325694,-0.022485984085254818,-0.01743339854495618,-0.009719634254000242,-0.03570401809215584,-0.031007723283626443,-0.0783026195526646,-0.034286709064624166,0.0013359721932273416,-0.02475195102829053,-0.01971819971262745,0.004636817740524268,-0.051724216837998216,-0.02110248861361297,-0.00624695646818052,-0.0357251931692808,-0.05120086233031296,2.9529186511778605e-05
2021-02-23,0.009164985273403481,0.03738315816304949,0.007544558110620825,0.006593389825506613,-0.02993346953964715,-0.012048189656687747,0.009174371592731267,-0.009615329948400753,0.03283007301493357,-0.007176168284405593,0.055497758782652395,0.04578664152154932,0.04766026473358398,0.009405568123310282,0.034216275009344654,0.0112143980486068,0.07108621063160969,0.013417569284126074,0.07395348169664717,0.0026657755113597137,0.0023529411764706687,0.04723780331463301,0.035748779895845795,0.025862002344394508,0.009756064421655442,-0.005025120811725348,0.00428333308509532,0.007951346635458378,0.016627923668759648,0.06256866711152087,0.00602007717298525,-0.004471767827579964,0.012422370939958682,0.0011564679521687271,-0.10250660253912736,0.019316378032114168,0.018404889285309256,0.004964517452961781,0.13005874581039745,0.10807119628920225,-0.010416599802479332,0.0024912925507301065,-0.00786061045854336,-0.001829012360393456,0.04074700915299845,-0.01785719247432671,-0.013747731531950969,0.016135522539643565,-0.010729552689893729,0.013852495799807185,0.0,-0.005825230356390376,0.03833732082358288,0.04464285790312039,-0.0013386549297910166,-0.003007515885668388,-0.029184061645385118,0.010101027399459506,0.002970840005181552,0.029508155206179332,0.0756646767576179,0.05810009726992882,0.06403742371406151,0.0,0.013288227116246887,-0.002265387066543778,0.007832911348362392,0.009972315095808426,0.0015814806395058056,-0.003425743016526206,0.03489936047494768,-0.002086627122888207,0.004830913423070182,-0.008777860280728023,-0.005952375461590109,0.025154650910044207,0.013961592223343589,0.0005321086240577255,0.02305476579659005,-0.0016949539747096454,-0.0019860481326166024,-0.000777548637206027,0.007441389423287426,-0.007610343392745023,0.0802139037433156,0.08955918206515157,0.11029069594988128,0.008359448929692315,0.03968250213867153,-0.03731422798516415,-0.0061806716143909535,0.012235885778880462,0.012654150694658695,0.015083527687987264,0.019381819220918528,-0.0047022271583421205,0.01033975950643895,0.016322114924772313,0.0034375381525202364,-0.022053288344360933,0.04058185190308494,-0.005744324336564022,0.002392399352277197,0.010643898129113483,0.025345615368951746,0.0007486393114775058,0.0011987089244143156,0.003257325954627577,-0.003511923162229369,0.0006389922763956335,0.011828476237057517,0.0033975311474674363,0.0008957846736894481,0.017000007629394576,0.014712886367628464,0.018796238351105776,0.05003335633433803,0.016780267432886742,0.0,-0.004999967721792342,0.018181913094832414,-0.0076990427006110584,0.011363665710040882,0.0031665732017516213,0.022712748961550844,2.9529186511778605e-05
