Date,ABCB4.SA,ABEV3.SA,ALPA4.SA,ALUP11.SA,AMAR3.SA,ANIM3.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BMGB4.SA,BPAC11.SA,BPAN4.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRPR3.SA,BRSR6.SA,CAML3.SA,CEAB3.SA,CMIG3.SA,CMIG4.SA,COGN3.SA,CPFE3.SA,CPLE3.SA,CPLE6.SA,CSAN3.SA,CSMG3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DIRR3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EVEN3.SA,EZTC3.SA,FLRY3.SA,FNOR11.SA,GFSA3.SA,GGBR4.SA,GOAU4.SA,GRND3.SA,GUAR3.SA,HAPV3.SA,HBOR3.SA,HYPE3.SA,IRBR3.SA,ITSA4.SA,ITUB3.SA,ITUB4.SA,JHSF3.SA,KLBN11.SA,LIGT3.SA,LOGG3.SA,LOGN3.SA,LREN3.SA,MDIA3.SA,MEAL3.SA,MGLU3.SA,MILS3.SA,MOVI3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,MYPK3.SA,NATU3.SA,NEOE3.SA,ODPV3.SA,OIBR3.SA,PETR3.SA,PETR4.SA,POMO4.SA,PRIO3.SA,PSSA3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RAPT4.SA,RENT3.SA,SANB11.SA,SAPR11.SA,SAPR4.SA,SBSP3.SA,SEER3.SA,SLCE3.SA,SMTO3.SA,STBP3.SA,SUZB3.SA,TAEE11.SA,TCSA3.SA,TEND3.SA,TGMA3.SA,TOTS3.SA,TRIS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VIVA3.SA,VLID3.SA,WEGE3.SA,YDUQ3.SA,^BVSP,CDI
2019-08-28,0.011111134100123321,-0.0011007406538080522,0.015333616531830963,0.009203704937466917,-0.009779933152172848,0.04020103934208552,0.012179238339848464,0.014651165777054942,-0.008337150465907883,-0.005637786380986665,-0.005930086277914137,0.012772581523411874,0.01230019189356324,0.0,-0.018580453468418856,0.0,0.017478581738290755,0.02841356813535656,0.06431846645669759,0.03838771593090207,0.0052132085788743066,0.004709609159705197,0.0,-0.06614775268717121,-0.03042882861062135,0.010245842771549496,-0.005581404811652146,0.01545988143271737,0.017750316577912706,0.038355614027642204,-0.009544439073159272,0.004491049487917564,-0.004247068747884053,-0.002942480011724702,0.00654681433624793,0.019295351349845058,0.011170573158025832,0.0353712756139537,0.02292853924457572,0.009686614454942788,0.006651020338261926,-0.00750272834662602,0.002272965670405469,0.020507816683675628,0.018675717163622485,-0.001285354618177248,-0.04761900369272076,0.03508769292877556,0.011894705784464055,0.005190265031527863,0.017591355451910262,0.0,0.0010214088542743749,0.030769201425405734,0.007474798141522188,-0.0069860210464033345,0.014974993991110797,0.007928311355889894,0.011333155333083766,0.015463902322123246,0.013231148679533344,-0.001545583809524631,0.022576371201281864,-0.0010168000857191384,0.024662748513677002,0.0051035173202251816,0.026106643732297874,0.02046178356098749,0.05977380971547608,0.028101428589730748,-0.002600828241504982,-0.0010922201528316133,0.012388683537336354,-0.0075308977137876765,0.043147226859147514,0.0,0.0,0.07894736842105265,0.007060592164064516,0.01027115852229854,0.002932548449136041,0.0734071649405812,0.006080670970589841,0.011076486728444745,0.047928292985568666,0.02302025855463885,0.02142057908782502,0.008277353321204606,0.01053404869224539,0.03219333475924535,0.019999980926513672,0.00019689244843879017,-0.05306119334941006,-0.011431911662999394,0.01449275362318847,0.0,0.007012582481792151,0.00292718345881382,0.007936462283165913,-0.008505393116419846,0.013461540577679676,0.013848849485543324,0.037373823584886834,0.02503213357149603,0.0014286041259765625,0.0036934406403337228,0.0,0.024456506478117035,0.01891143180999988,0.011258282913857665,0.009437065668818523,8.927404652769866e-05
2019-08-29,0.005494462888439466,0.02203854693869478,0.016326575768863316,-0.004758144188502511,0.018518535678848425,0.014492739601511984,0.04318861800586249,0.015127224702766506,0.024312736885471642,0.03189229442799979,0.018838288410901294,0.011381198575361351,0.031591688430942844,0.0,0.0603937645804562,0.03221951078784313,0.04020475563324477,-0.005628042162440283,0.0410072420245724,0.0009242144177448175,0.02640270615103324,0.02031251757871333,0.0,0.020833238209731153,0.03138380090965098,0.033468553265372236,0.0040536660228349675,0.031027128716255792,0.020076992483763156,0.012244866818797773,0.007446345898469486,0.05886735896883777,0.030438110918275196,0.028246209767667674,0.03252011062625382,0.03456778408881389,0.013118519788620997,0.028733083223172917,0.025299586216261494,0.016365740788081506,-0.0015545669992357292,0.01252703759421303,0.01403889882587106,0.04976081026361667,0.03666665818956161,0.03303305440042159,0.0,0.030131852319184027,0.05205710233294747,0.04475047012779321,0.037234070547677245,0.019124264958071402,0.030612244897959107,0.09328358474513898,0.04387098743069551,0.04522610854230846,0.0049180173829457274,0.007865947673624252,0.005308194609342287,0.020304548869091166,0.021305858772296737,0.012899836539528087,-0.004329020771356551,0.021882967609336834,0.03229793344987297,0.05973715732812135,-0.01659287822602229,0.06731597094879249,0.041158534036833005,0.012000020345052098,0.06779667693200331,0.07654453518051718,0.004206524357790675,0.023848163063104666,0.01794404298727459,0.009268318734517944,0.011411369483418365,0.19512195121951215,0.0376383927456001,0.03700690694450204,0.02339179003549785,0.03870971860300254,0.007326035477244419,0.0006847127144999909,-0.01570846599747522,0.013051346736678404,0.020971255141656986,0.02507215292285525,0.029575753045544495,0.023543720148053726,0.032679614509874444,0.007675642178853526,0.03879308572989215,0.048082743051004906,0.018285696847098132,0.05081966354525935,0.009749327762529347,0.012039398961806613,0.04724412523471089,0.03308821510666249,0.015496513539309698,0.009296168682193295,0.027263848149054803,0.054477092419026985,0.09129812347918875,0.03725848548620858,0.0,0.023872664504024366,0.014033475047580124,0.05926645397294328,0.02372853738517633,8.927404652769866e-05
2019-08-30,0.004918069836463035,0.00916442497497827,-0.004819351551254458,0.03545814969011518,0.05575757257171099,0.0,-0.029866133588578925,0.01151501985371639,0.02573202751320669,0.04052195353254606,0.015408268417681281,-0.006386949280654641,0.0,0.0,0.01856812973921329,0.12832377564198816,-0.0010541506473009665,-0.018780508751456648,-0.024879101845758478,0.015697137580794163,0.039503844047749315,0.00918835235095683,0.0,0.025072933114481222,0.020746952122846052,-0.01079486371020133,0.006211203670828613,0.05308409812221515,0.03578544870042433,0.007862968071444376,0.005217427792756357,0.010555919643039813,-0.001505129798286986,0.03280037574534411,0.02283474292167087,-0.013524196044268133,0.02180824794388081,0.01033649569120354,0.016233765965684377,-0.0033314528139851696,0.04515374944715478,0.00789246850372649,0.019914803945663584,0.031905143051578655,0.04662383956846905,-0.0033222786705711105,0.0,0.021937798666154862,0.02713487070972387,0.0296540071249054,0.03205128126752599,0.04197532747998656,0.02396042826938949,-0.010238882077549305,-0.005871521564355886,0.0432692870701894,0.002447024164960565,0.014591113637386188,-0.004400128457606511,0.004975119657066207,0.013459008445139364,0.03158434790341058,0.0652173913043479,0.01593623984263237,0.007373399814619708,0.02029315755334249,0.006749096020839618,-0.026033267435490393,0.08784771761856769,0.019104081424434982,0.019536028544306472,0.0005078836267444764,-0.010281814752869378,0.032292251459036025,-0.01434118687570951,0.005799851560527314,0.01068888907715726,0.2142857142857142,0.005334267925091618,0.0,0.03428568158830925,0.049689467207783,0.018181818181818077,-0.0218952924964525,-0.0007598830833142056,-0.018214120090769836,0.022702706826699837,0.018181799176883562,0.0009418518958241862,0.036281733897993496,0.10759503011272331,0.009765624854480848,-0.024896280994711528,0.006387982235665168,0.001122360163085867,0.05772236680249221,0.0027586180588294873,0.012977671713118921,0.04511273828502538,0.0019770705723913817,0.024602955481497712,0.012781918244113566,0.06635069162177687,-0.024940512250109848,0.03267973815469505,0.010421313450216907,0.0,-0.003454189098385463,0.00446430282021093,-0.027511574393439542,0.006078150491424905,8.927404652769866e-05
2019-09-02,-0.014682002396265492,-0.01816240197964858,-0.007263919720433942,-0.010773355285370712,-0.005740469534635362,-0.014285700661795464,0.000849276365673779,-0.019196505975738187,-0.012759518407687298,-0.022442192847437537,-0.010318602561949164,-0.0006120797118811527,-0.0459364407684848,0.0,0.030674847035986774,-0.011270554074993555,0.010904021052869028,0.007079206204274158,-0.006024099235661495,-0.004545454545454519,-0.026071509815260296,-0.006069796802253391,0.0,0.017064738903577625,0.009485089784142753,-0.0009920862061038038,0.008333229331818126,0.028399064471534174,0.03953925508651679,-0.006001261085915033,0.008938798942939474,-0.0006963283737175807,0.011871069449789884,0.025009890726870987,0.02232484765972198,0.010483826632929905,-0.01622942529269833,0.003700432975661583,0.00681575483757646,-0.013370566477206913,-0.0037244089403716263,0.012698380404679188,0.02537330470686694,0.02826860928669883,0.05094720414245257,0.0,0.0,0.023255829049229515,-0.016316955378362086,-0.014400024414062518,-0.04099383760549802,-0.0047393544863415515,0.009475930989711445,0.051724137931034475,0.013366500766259781,-0.03502309982888252,-0.012205055813238608,-0.019398010020418743,-0.012964103608975597,0.0,-0.005976194275840396,-0.0029629414399690024,-0.03795919612962373,0.0024510365364791564,-0.004154288905685033,-0.010773463575385,-0.03575415660824388,0.008817877861656553,0.009421288462805988,0.006464087011591069,-0.0011975694371457735,0.010152225778948587,0.008080069013877367,0.0015384967510516656,0.0043951693146184745,-0.014896659005192547,0.02350174090393864,-0.03361344537815125,-0.010611996446812655,-0.007843167174096166,-0.035911569097262896,-0.014792955337853186,0.017857142857142794,0.03182930544090046,-0.01999138352598273,0.029864245973746817,-0.008456651520450165,-0.002976215937645299,-0.011761930363868744,0.005720802000385383,-0.034285683456730665,0.005609301958371171,0.0004255416545462243,0.0023079583980194496,-0.015134554677932899,0.016224137650927117,0.002063255367943384,-0.004270492441435403,0.028777020372816597,0.04104178674163261,0.014893551399506766,0.002598387566746796,-0.013333299424913236,0.010962175681476172,-0.010126572498773356,0.009655445022066944,0.0,0.07625648472975577,0.0124444749620225,0.01684681189031223,-0.005032876847777756,8.927404652769866e-05
2019-09-03,0.0226270075638626,0.007617045886264995,-0.03008123741274027,-0.014002380170133555,-0.009237953799733911,0.014492739601511984,-0.025031826908230692,-0.004324025653623997,-0.018619983798609407,-0.021944677666360768,-0.016865997111929154,-0.013169993417456838,-0.0320986587028238,0.0,-0.04251700735438613,-0.048704593982779265,-0.01252613480441167,-0.017964074980033273,-0.020320845287978395,-0.0091324200913242,0.014972772685937885,0.006106864227211517,0.0,-0.012863510798593714,-0.01946320699859283,-0.0019860481326166024,-0.01101918628194154,-0.018294778024243286,-0.024926056705490973,-0.0028174560981610863,-0.0032866196436256434,-0.02926829722153146,-0.008566114812795456,-0.028659944998624565,-0.015813404915517193,-0.003990429995938127,-0.007005680752339316,-0.03274777147279939,-0.017135632863273687,0.009599101359807127,-0.024299051160010188,-0.009195373892163294,-0.007128350365508518,-0.021477662596755098,-0.052375097469931076,0.0,0.04999995157122683,0.005244764671496149,-0.006319186248041397,-0.0048700866419331135,0.011658051170187367,-0.011904761904761862,-0.0038314564503848514,0.0,0.005521482012297296,-0.015568281821102037,-0.015650708831037252,-0.014665761408973355,-0.01910446026267254,-0.009900980750178201,-0.01135600043867746,-0.028231786516846324,-0.015273679041693633,0.002444950376293331,-0.011720293758283429,-0.008098321820887766,0.003476214666670918,-0.01993987779488937,-0.02399997711181645,-0.004495805792949836,0.01918454527441127,-0.048241160948502504,-0.006106864227211517,-0.000512044471594586,-0.0106382684784877,-0.004878067388767171,-0.00803673212037126,0.05217391304347818,0.005005409382696113,0.011857753101024882,0.011461307089892125,0.012012000831672864,-0.0026316057171738017,-0.030169470835540224,0.005543203604863711,-0.01669600458232967,-0.01812367528996328,-0.0072494801237148465,-0.021423474767392592,-0.0034129172943666575,-0.011242550759457681,-0.02154265648054232,-0.000425360645873174,-0.00921117386546566,0.012521412892678274,-0.040638568707841216,-0.017844837381834733,0.0007148126551423939,-0.006993033575937835,-0.02615618088299909,-0.02306081077684563,-0.026286588642044473,-0.02702704328151928,0.023493951377717037,-0.010230230023922982,-0.010649812685174731,0.0,-0.04025766138820097,-0.02589991812132697,0.030634618837032557,-0.009391211019020962,8.927404652769866e-05
2019-09-04,-0.005396718239327303,0.01511872421037097,-0.004610210896728306,0.014595716906026901,-0.0069929940780733,-0.009523868560791016,0.02502179174906538,0.020114266970264305,0.023660745342471756,0.015188183574075698,0.012476595791855116,0.012414577778619762,0.01020398948228518,0.0,-0.00994667080253031,-0.005446643689834385,0.020084520208514478,0.004506876755975053,0.0505822896707353,0.004608294930875667,-0.003129262384741649,0.03945367921464715,0.0,-0.006798803374989615,0.005475735933274883,0.022885526156344316,0.0024759521187625033,0.005625806412671519,-0.005870239659680587,0.022401627193595397,0.0031541393649192617,0.013639596282902122,-0.019534132440336527,-0.05103671014909483,-0.03749032578981226,0.02724368422347556,0.006372385133028624,0.02466368921641582,0.009040077312075345,0.009507834690896999,-0.00038315052627113655,0.012444635192718545,0.018461574921064816,-0.03248462461864543,-0.023136285104774723,-0.0024999304708681613,0.0,0.008695694015568467,0.0,-0.006525279136422202,-0.003841195030856115,0.0,-0.032884646684695484,-0.03606558627769596,0.015558332984215273,0.004171913512670322,0.01589954802776483,-0.0003461220567551049,0.0069994008394378415,-0.014999985694885254,0.020270251592115818,0.016819549090897556,-0.0025850697246482257,-0.029268311291206217,0.015477366482592458,0.03322072888424943,0.010392627502734397,0.036789249909859656,-0.028688529128724105,-0.016129032258064502,0.002352984718180684,-0.064414001388719,0.009984574208604213,-0.01588121752157634,-0.010752658142666793,0.009803959150949337,-0.021990720715388212,-0.008264462809917328,0.025257882214744454,0.02578124365536505,-0.008498575533404162,0.004154355447730351,-0.016710588808100613,0.013631575719272426,0.008820320899589618,0.022341377066560808,0.015200905835275336,0.013316216249854795,0.016540980141293904,0.013127783863439157,0.020346991906695422,0.012974245356204062,-0.021276595744680882,0.0307960088354311,0.01573910988686289,-0.027231513092281667,0.004542248670670768,0.017857142857142794,-0.03521126807859265,-0.04632149757794701,0.011036193198635358,0.018631219135036847,0.005555506007662414,0.03590360314058372,-0.011627865427925044,0.021968365332681872,0.0,0.048657730529873655,0.01982868932489068,0.003336384782494095,0.015248643171717813,8.927404652769866e-05
2019-09-05,0.017363032511017007,-0.005850995078025778,-0.0063158266983384115,0.008553669143677167,-0.014084480847304626,-0.012019185635903318,0.04478880456409784,0.015012389967123507,0.03488875823869786,0.02448139606911015,0.023105360660470087,0.006131231437410012,0.005050521130998353,0.0,-0.01704342903359568,0.003285841467158379,0.006908508655519396,0.004486655950559637,-0.01108422559302391,0.007339449541284404,0.0,-0.011678821141581586,0.0,0.0011409083743849635,0.008849612749046276,0.004863831909887706,-0.009879583231066302,0.004895167096834463,-0.005333355137728812,0.01125147446784558,0.009718400437547903,0.009206807046356458,-0.007662875675798375,0.004201696835099522,0.009538912230589114,-0.0031202505298769667,0.010628615853267132,0.006564524196625898,0.006825931901308424,0.01939060367111267,0.000766594773733198,0.0029166539510090406,-0.01339377532138053,-0.017241427056725822,0.015789433529502572,-0.007101127445923505,0.04761907465063331,-0.01034484565351712,0.007154281904439896,0.009852207106110678,-0.006426759561243611,-0.010602376547204417,-0.00139187023181786,-0.020408176505266273,0.0051065834866355075,-0.011207731816757605,0.036243841935244436,0.031855925593008205,0.02840737896423029,-0.002538068608636368,-0.007284796369176005,-0.012531368236105789,-0.009503210236703197,0.004020096745708468,-0.005344400333454069,0.0024523201830222163,-0.02857142857142858,-0.01344082744197661,-0.011251747145398672,0.04852457515528941,0.00586859665882189,0.014108352691164505,0.010266177399092857,0.01769912383091743,-0.0021584857898705456,-0.005339835355076539,0.018343209223622203,-0.025000000000000022,0.006245673389375872,0.004950463047735276,0.008571420397077256,-0.0041371681805612015,-0.006261221453747634,0.0017241116227775244,-0.005792344917083692,0.015734292987600762,0.012834211835638376,0.0014836495321948195,0.02823640488410617,0.0010141077611836025,0.01114364324702466,0.011255615074606151,0.012608735457710685,0.003945988040591875,0.017708893205785614,0.04976674653256685,0.02782606041949731,-0.003508785314727203,-0.01459852642697701,0.005306086975743529,-0.022437776653751684,0.005785779490972587,0.022099514952094612,0.016477196547903805,0.006535910231946662,0.0,0.0,-0.0071999696814012415,0.006628437094198469,-0.01934713328053339,0.010296340945247673,8.927404652769866e-05
2019-09-06,-0.0005332560577250289,0.0016050710775641353,-0.02542371784647446,-0.002313079045171307,0.00476189577899766,-0.010705655657714752,0.002641146895447255,0.013245020146527287,0.040665831066297065,0.038831795477844544,0.04185490822373672,-0.0027422350220827063,-0.011306431407472783,0.0,-0.03084508876011549,-0.007641888208545722,-0.006861108627182144,-0.017866568421686657,0.0017513536162996335,0.006375227686703067,0.027354288395570858,-0.011816827759445037,0.0,-0.032478726692001025,-0.007422448073477361,0.006776349984628505,-0.005300906701329988,-0.012004217536623507,-0.010532275885892672,0.009369501200963137,-0.0185421020294676,-0.012631600363212758,-0.018725809681247374,-0.020920502425963994,-0.006299036617929077,0.015649480409477112,-0.015439665426541516,-0.021739096168812422,-0.020338963325323256,-0.021195619442061164,0.0007659345058426137,0.0037391006950133754,-0.004797403388969612,-0.03508773011245603,-0.02305697991789113,0.0012621024881338538,-0.09090907243657698,-0.020905960238944643,-0.01894240656357249,-0.004878082820022667,0.00517463929551476,-0.006332248600449342,-0.02031061651542576,-0.03819439247434386,-0.012552246874992123,-0.010943917449691809,0.029411784664574503,0.02953024471962351,0.033499852400471486,-0.00254452679221151,0.0006671458154148269,-0.0060913264902813236,-0.003488875823869808,-0.012012000831672753,-0.0055721824563378375,-0.020657844993684393,-0.008235258214614016,-0.019073593464617566,0.004267387208514606,-0.02188864495342857,0.0,-0.028937037856679226,-0.010161854003192472,0.017391312831529948,0.004326309858092348,-0.016593467856800048,-0.03370136554637215,0.008547008547008517,0.0065517425537109375,0.0049261489625584964,-0.025495726600212487,0.010089068090367581,0.0264626686029259,-0.017211704410722506,-0.0017588283490596046,0.00344233754276857,0.0,-0.008888879804060723,0.023970181110233746,-0.012719507996791224,-0.013921102137868124,-0.009787029941603187,-0.01073422027361648,0.018528768856341138,-0.004893972570687022,-0.007407435664424145,0.0040609422108850435,-0.001408415799858398,-0.007407435664424145,0.015022334023726325,-0.019230794260395423,-0.009092615049670183,-0.005405443022944767,0.008384590107789691,-0.0038960693135464686,-0.0015047225738480385,0.0,0.020145010917192563,0.0026338658531102066,-0.006165134300515129,0.006768189509306355,8.927404652769866e-05
2019-09-09,-0.019743929812376937,0.008012902317357407,-0.019565250227357223,-0.016228760881322857,-0.034360174470338456,-0.035907529423470086,-0.019452869587748278,-0.04531598502120493,0.012350690785378093,0.013418510812956308,0.012716737134629064,-0.009165879659528087,0.05463780173535149,0.0,-0.04783422172917717,0.07810781366651987,0.029015564849920628,-0.011503418541538024,0.03986011798751776,-0.0018099547511312153,0.03273679637692006,0.0014947312345512387,0.0,-0.01472318605409384,-0.016315469766024493,-0.004807619124471918,-0.02727269411562616,-0.03204784056325061,-0.03677182401344192,0.014890745917550907,-0.023651591267665917,0.031982997348961595,0.0171158730830816,-0.06410256514757218,-0.0372425065390648,-0.006163279597924287,-0.005681818181818232,-0.00044445390471958834,0.0019463700112667404,0.016657369974901526,-0.023727476149929427,-0.05111757525461447,-0.03025637480127863,-0.04306218349077473,-0.06258288697024417,-0.014285713071629291,0.04999995157122683,0.008896840091169311,0.05470634268100705,0.042483698324135455,0.0051480002511219425,-0.01323531680453649,-0.022764230836109234,-0.014440487901143939,-0.015133171493497799,0.023118003857706126,0.012355235771062345,0.016623208482548835,0.02445260571295549,0.007653053777012531,0.013333321211072668,-0.034729329952474464,0.003938737465443376,-0.012158043257392115,-0.009605731856993316,0.008048873864907824,-0.013048707754378719,-0.04999998640506753,-0.012747897070443548,-0.021739139713833122,0.038506399192599794,-0.03553013250006065,-0.02889727542129561,0.0005027767314582654,-0.0033846341646635025,-0.028287826581397946,-0.046903207191367535,0.025423728813559254,0.019869815453731787,0.015460024145364626,0.011627895694091173,0.000587501473481522,-0.0163100718644269,-0.04168121395829161,0.00011009314994514519,-0.006861057011403826,-0.020063413801489682,-0.027973533321514532,0.015681837166407364,-0.020750196709604984,-0.02235283821923184,-0.03953482870456282,-0.014322995570381636,-0.005512605238737089,0.0,-0.005970143730110733,0.06572297802241955,-0.009167849904309744,-0.022388003403051693,-0.030399977557806213,-0.0034788300895639557,-0.04681649931526588,-0.038043485303006275,0.015520997390084945,0.08083440409281706,0.031001046352143513,0.0,0.015797823850682846,-0.011383547598285637,-0.017679949519157634,0.0023898576771748115,8.927404652769866e-05
2019-09-10,-0.014153487635104711,-0.002649769061229712,0.0013303340716366296,-0.017282040919032404,-0.033128822804431635,-0.012244887234815316,-0.0049596583342976786,0.0018257140691368967,-0.016800003051757773,-0.0066204192393288785,-0.01769411400575971,0.008942365488694204,0.009638584345120771,0.0,0.013449372759214429,0.0,0.01275602182897373,0.0257103788332822,0.0020174669268373524,-0.016319129646418906,-0.027895175472044564,0.019403002707723438,0.0,-0.0065749442889943,-0.004837496063732294,0.032850162935481375,-0.0009668284235140323,-0.0034564403591414994,-0.0028129508440865036,0.007050284586740174,-0.005908414129413897,0.026170740274558346,-0.016441013941308036,0.020091348937071096,-0.01975330024614408,0.00775187647955744,-0.0031999860491070953,-0.00867049276824039,-0.0038851780285302784,0.029492131691853718,-0.007840092557624412,0.012431836723962864,0.013960921255795178,0.02899999618530269,0.006789298128046406,0.0,-0.04761900369272076,0.04761905142832279,0.031273810897580745,0.025078345539517377,0.02176697535716543,-0.026328802851112054,0.024542381803365876,0.036630037653718084,0.0012292844007959491,0.0023174816054221115,-0.00991607826444163,-0.009618491871490442,-0.019428266095469215,0.007594929374080017,-0.007236870120273298,-0.0031745801142525343,-0.02397563782061063,-0.01538457625951517,-0.0008082100680580906,0.01459247752616033,-0.006009523905589953,-0.049707651714435475,0.008608381839714463,0.013071882795547163,0.0,0.008318442678733495,0.02075171340243198,-0.007035145343323279,-0.010497071904748245,0.014811078480967188,-0.011356456729904374,0.024793388429751984,0.0077258830601174555,0.006312665219735392,0.020114923235383886,-0.005871985179127903,-0.007844511062792048,0.019005794547325428,0.018498199880286892,0.0008635776293368647,-0.0010775081352635274,-0.013840056198678563,0.004251536089467045,-0.01036210645110891,-0.0024068226618496613,0.018361578333259132,-0.022016733604443894,0.006097619481064687,-0.0038251200952215125,-0.009009000623754537,-0.010436429947737302,-0.00782922482976911,-0.007633616683796363,0.006600659270289189,-0.02253256066848608,0.011198477464150258,-0.0395480302090262,0.0032750710553477447,0.003618785658532797,0.00730846300436605,0.0,0.04276821777447215,0.015500459816311762,0.034101671016870894,-0.0014440643141663267,8.927404652769866e-05
