Date,AALR3.SA,ABCB4.SA,ABEV3.SA,AGRO3.SA,ALPA4.SA,ALUP11.SA,AMAR3.SA,ANIM3.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BPAN4.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRPR3.SA,BRSR6.SA,CAML3.SA,CEAB3.SA,CMIG4.SA,COGN3.SA,CPFE3.SA,CPLE3.SA,CPLE6.SA,CSAN3.SA,CSMG3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DASA3.SA,DIRR3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,ETER3.SA,EVEN3.SA,EZTC3.SA,FESA4.SA,FHER3.SA,FLRY3.SA,FNOR11.SA,GFSA3.SA,GGBR4.SA,GOAU4.SA,GRND3.SA,GUAR3.SA,HAPV3.SA,HCTR11.SA,HYPE3.SA,IRBR3.SA,ITSA4.SA,ITUB3.SA,ITUB4.SA,JHSF3.SA,KEPL3.SA,KLBN11.SA,KNIP11.SA,LEVE3.SA,LIGT3.SA,LOGG3.SA,LOGN3.SA,LREN3.SA,LUPA3.SA,MDIA3.SA,MEAL3.SA,MGLU3.SA,MILS3.SA,MOVI3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,MYPK3.SA,NEOE3.SA,ODPV3.SA,OIBR3.SA,PETR3.SA,PETR4.SA,PNVL3.SA,POMO4.SA,PRIO3.SA,PSSA3.SA,PTBL3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RANI3.SA,RAPT4.SA,RCSL3.SA,RENT3.SA,ROMI3.SA,SANB11.SA,SAPR11.SA,SAPR4.SA,SBSP3.SA,SLCE3.SA,SMTO3.SA,STBP3.SA,SUZB3.SA,TAEE11.SA,TASA4.SA,TEND3.SA,TOTS3.SA,TRIS3.SA,UGPA3.SA,UNIP6.SA,USIM5.SA,VALE3.SA,VAMO3.SA,VIVA3.SA,VIVR3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA,^BVSP,CDI
2021-04-12,0.007584035966438973,0.007649538786059562,0.009765662471182601,0.024048034299555043,0.005823268823462735,-0.004894601123774267,0.011111090518715283,0.005687153067075235,-0.025412961595352,0.009960215095881075,0.01233294609168989,0.02120938120584448,0.01865078812673926,0.010464629819468607,0.05180383387646903,0.007102962217814923,0.06397563939577,0.007838577660284951,0.020000023376704812,0.07816461778043027,0.0,0.001657038796135879,0.0019323191644671223,0.012679595900054963,0.003974555360546583,-0.0048661752498319055,0.021666653951009085,-0.009771977863882841,-0.011200044812389676,0.00908170799889696,0.009108675625579599,0.018333741302618556,0.016740487862092923,0.000780888322468698,-0.006034456450363712,0.020930148656223446,-0.005102000601017842,0.0007227799375404409,-0.02002818248779592,-0.0283648632851079,0.005639047537497666,0.046349897245185234,0.011397949398428642,0.0,-0.02410961830452696,-0.018198345171101638,-0.014631282589091521,-0.00732802494046525,0.0028248560935075773,0.02235700868979773,0.03125006402842834,-0.0022271971071264884,0.003213355449703359,0.005763683216603255,0.0011975179342158526,-0.0033670161246093233,-0.004035010728354882,-0.008845363277949603,0.02273402077760478,0.0,0.0169322582735576,0.017931615074634255,0.024774711982120223,-0.004366773430994009,0.008812442266618481,0.01732337133235351,0.0024347719938859758,0.03279325546821932,0.00151051250629064,-0.0030518871918078228,0.007096752043693311,-0.010361486061905456,0.1021898242113688,0.029544677370359596,0.0051282001121668586,-0.0009229748155856754,-0.008042887730928872,-0.007424389858133984,-0.005452506473223706,-0.0059108332479245185,-0.007172998768834704,0.028478468881700136,-0.005562432069862289,0.001504968464019596,-0.04081632653061229,0.010212756217794272,0.010147982029146352,0.004761912931450674,-0.007352934086817808,0.025611135249866468,-0.003988216396792588,0.062295155438497396,0.0024212969627699366,0.018633591390317505,0.008370264931765181,0.007181321475811853,-0.013937335025977826,0.040963831149616325,-0.0001587460654979278,0.09900996257812822,0.023759244134952784,-0.004235301298253669,-0.0023474714423807885,-0.00023262730664708187,0.02441081488306729,0.014144747058275398,0.005517236117658975,0.00868594522889743,0.006169610651811208,-0.018884102316959583,-0.0025252303415295163,0.023552493491919346,0.0019723376146161264,0.010758023424238594,-0.00440470960269701,0.010937451881668947,0.0038835099599894285,0.017832660995179328,-0.012825492793513416,0.017857040939072366,0.006749139075621136,0.0,0.00031953727199285353,0.009705107504036636,4.097507751188445e-05
2021-04-13,0.010752626424140876,-0.008281521690784222,0.007736936414457718,-0.011741653464529045,0.007105234710644837,-0.024593299229257015,-0.02014648321896495,0.02073518135227781,-0.008344190549059771,-0.008427525985188145,0.0,-0.005302644387299549,-0.006622489763056794,-0.013255994321252462,-0.06684258896493955,-0.006549133762004056,0.004294879369758586,0.009073930610347558,0.004084948128026067,0.003207902721626743,0.007954545454545547,-0.010752697502083297,0.026036688596271507,-0.012520836749737696,0.015043632895348047,0.058679648450943755,-0.006525248224469982,0.008223715684585908,0.00809060352206914,-0.0014444139268663392,-0.0019342802193930142,0.02734732756903724,-0.015012005175353615,-0.004681971744597502,0.0017345788633882364,-0.012908037485967028,-0.019658087705238247,0.000240691413404992,0.0005756085808943379,0.002003425803534853,-0.018068474888714214,-0.07087479607686042,0.0016099286007631441,-0.005306130370540618,-0.030881485320215618,-0.008341070704919074,-0.0009090539180871549,-0.003974996729021796,0.008450696279642456,0.008524808090422331,0.030303000199675578,0.013392828554632308,0.02306220662164926,0.024355311723410322,0.0035885990284156843,0.005405400180747089,0.025658394614619162,-0.0007551356609751814,0.02661596618787887,0.012965946308718168,-0.0019588378290827935,0.000409732254111006,-0.0003662808293409814,0.004385925775139299,-0.012884913517000274,0.00033387199322554295,0.004944480403018314,-0.031752003892930536,-0.017094025290158688,-0.003401373563511778,-0.006406113388518597,0.010713418684063614,-0.07284770554175712,-0.027346433164786466,-0.0025510179256708065,0.02540420089826778,0.009459418097580885,-0.015535015158374188,-0.020833348670015184,-0.027567579939558717,0.01147465119150115,0.03243669590789988,0.00310747275241674,-0.0015027069374681234,-0.037234042553191515,0.0,0.0033486783486782468,0.0,-0.0037037001061669406,0.03704470194602316,-0.011380419533082664,-0.023662601809881445,0.02415461607993641,0.010975590875502483,-0.00976556933892303,0.0,-0.0021201225286187064,0.02777778145986365,0.003493150501532316,0.01001002465978984,-0.012377550590700892,-0.0023629129216020672,-0.0023529950310202663,-0.008377952062475491,-0.013557869536973688,-0.015569235920342761,-0.012345700008071558,0.005555576748318192,0.0002555476848862259,-0.01137361323198649,0.00036172085844943247,0.0009587673222031246,-0.00885828286806667,0.012094781847092007,0.01354072573685916,0.0288510803887021,0.001740815304830834,-0.008086267415355342,0.000787419608820894,-0.017543761275746084,-0.006703893565598862,-0.007018921524339028,0.043769934992925696,0.004082079251254145,4.097507751188445e-05
2021-04-14,-0.0021276069043588697,0.006263025420642387,0.011516334219951574,0.01782181239364178,-0.01646194847190563,-0.010861113485299279,-0.005607466145964635,-0.04524466985873121,0.0018406441512253124,-0.004882467826424319,0.0016920861489049255,0.009329173454835082,0.011764636672219275,-0.0016792195084452954,0.038642866574307266,0.009939182272815206,-0.016393410307472656,0.026263126395732472,-0.012611845019539047,-0.0010658545560260357,-0.009019165727170209,-0.005016757477033895,-0.020676716158836594,0.03465763736739458,0.009360342160086965,-0.04618933320764507,0.0009851815614201342,0.00978791870463347,0.011236077208688355,0.003226893364464356,-0.0058139019105275525,0.03172130506643911,0.05358897211179259,0.003136022069317068,-0.00017313110880001759,0.00461547658102246,0.0,-0.005535488482781514,-0.01093202738109933,-0.00942582211306342,0.0241116215258812,-0.028009606762243955,-0.011940309227862378,-0.007386183767180143,0.056778651752069864,0.0,-0.004852891764882239,0.029931561637805526,0.12988831354681074,-0.0011025423070504248,0.0,-0.01101316256994378,0.014088862654186851,0.020979034037302835,0.0071513067326789415,0.04502688650141318,-0.005266676211920118,0.005496036446660302,-0.021937227251850655,0.03040005633781262,0.006869538018945631,0.010237478643280618,0.01282521833446748,0.005822410847066806,-0.026327362825333767,-0.0086781947349307,-0.007337060727808042,0.016203755232096162,-0.026598392363580636,-0.011604101073075634,0.06769820899843038,-0.0004817353051678186,0.017142840794154512,0.0027768110096852983,0.007672626785479197,-0.003603612342493512,0.04283804292492044,-0.00175340067652352,0.05543110485975644,0.03224012957672229,-0.021848679289254602,0.028352481237645666,-0.011771969489983936,0.000752484232009909,-0.03314917127071826,0.016006784826406717,0.01585319478517988,0.0031595295769111242,-0.0037174684946251757,0.012935334524746045,-0.010658708199240863,-0.012644877603083748,-0.014487880753181637,-0.003618811695212054,0.0034516613636168536,0.00891260476073863,0.0,0.007882865091065172,0.007120260984866844,0.03435743002270142,0.020104483390676497,-0.01610611761049252,-0.014150930664724504,-0.01783623856709915,-0.004997965094986956,0.02207578477340033,0.01388894223872672,-0.014502804276633863,0.004597708765267772,-0.004424821071071672,-0.006146115488091297,-0.012452097631243775,-0.007944381939472445,-0.0009560117824345404,0.018518511734591847,0.04206310372911015,0.03301793887321547,0.01956527266808883,-0.008654575637065287,0.026785658144404367,0.006524204961749547,0.016671111550229156,-0.009488753473161249,0.008365675582789223,4.097507751188445e-05
2021-04-15,-0.0010661224690647897,-0.0020747261754048285,0.003795032533201903,0.031128374058812636,0.011423918622963214,0.009019630807742374,0.020676731215348854,0.011605404621686466,-0.007349049619701731,-0.008540749277153648,0.0013513178264603631,0.0035211603820293202,0.0,-0.005466823564401313,0.01633387876809511,-0.0035147466126270732,-0.010144952274475205,0.00792768795832055,0.0012360798600716816,0.03542466550982959,0.011376564277588264,-0.001680630649618875,0.00863725066496368,0.032679785921928106,-0.008500714844674961,-0.004842610259641833,0.002296577948671441,0.0032310146593914624,0.01904757506389143,0.009982185669127341,0.021442489690991495,0.011610426467750123,-0.002333151994660998,-0.012895659309821506,0.0036369774570161884,-0.005359892142234424,-0.014821281252630714,0.004840289555096522,-0.005235610808131064,-0.0037485890130120048,-0.011152376599029457,0.011649328036727802,-0.00023235700248291913,0.014882211927668143,0.005482477123057272,0.01028043105723353,0.024992370024456534,-0.005535586964484085,0.14956736901419077,-0.0025754382460765335,0.0,0.037861894428301346,0.007100930214957835,0.004794499520223372,0.028402340418400174,0.023151103039326326,0.0,0.007515756346873292,0.017477379613138888,-0.029503158652629313,0.0,0.0,0.0,0.0028943533094294427,0.06725737699909184,0.011784447564019196,-8.697509765620559e-05,0.0113895152772312,-0.00578037868536474,0.021754181216567137,0.13768120532458972,0.010122887131019498,-0.002808986130333757,-0.006576622731846227,0.022842677990056348,0.0036166453302439727,0.0,0.026932142498597766,0.023872686872983495,-0.004308019656475981,0.018900284094982345,0.03725782393125576,0.002507834628925343,0.010526226950955397,-0.011428571428571455,-0.04975127368103327,-0.05174538846581256,-0.0020996855527897207,0.011194018896451219,-0.0412573736447146,-0.003232094944453423,0.10138738749925325,0.0020512637929019917,0.007263910113294969,0.01228501205472421,0.09010604993479299,0.038243623670656035,0.02122906672160574,-0.0007855601921497035,0.1418077670549136,-0.012029698056470362,0.002407281461655364,0.002392399352277197,0.01577060624793658,0.03285891293557475,0.01869761170686557,-0.005479446686014522,0.010511562943789299,-0.0025426464317984676,0.012000105929911742,0.005456542330332992,0.012285798605654819,0.011011072359539131,0.010526291811314925,0.001428555072083837,0.009130251750778307,0.011308402658622985,0.02985068012870773,-0.004365103453224273,0.008695697231949628,0.00022347610992645706,0.027154658319137326,-0.004326309858092348,0.003375036368926443,4.097507751188445e-05
2021-04-16,-0.011739557953119761,0.02356202230154314,-0.00441081886131045,0.05245280715654488,0.002101458235121978,-0.00427517233897623,0.1473295976226774,0.018164395763899055,-0.0002643659866177206,0.015395827458080769,0.004386001038874321,0.014035018816403788,0.011627928819961442,0.0033826606763820433,-0.04285710271523857,0.026504052851411997,0.13689604000349642,0.005243517967678635,-0.029218076863263498,0.03009066510095315,0.007874015748031482,0.000841770099789807,-0.0171265748102587,0.08227847575988556,0.005455937806496891,0.019464700999327622,0.022258603016620304,0.01771338693054636,0.01869154643020199,-0.002855200019840076,0.026081354120440103,0.0201913024090159,0.028999069119411303,0.01425180550631766,-0.002588464605764673,0.02463441761262164,0.003539794878858693,0.010115562724344329,0.039473638713599435,0.05151961312012987,-0.009398472316525686,0.00969696044921875,0.0,0.015885971285137135,-0.034351202992020546,0.012025823840921879,0.013380932163160164,-0.015029248843328125,0.03225808436366906,0.003319827756329552,-0.029411736347271344,0.01716740386705018,-0.002759033164758895,0.009543308970324293,0.006904536537854833,0.08108113940285011,0.015221761746911477,0.003661964339799706,0.013455517222926705,-0.012799982423857936,0.003898583344744244,0.005674860843570828,0.01121563828310257,0.01443006983359485,-0.014051540079540903,-0.017304477107987548,0.0009566102478051342,0.009759759214114316,0.0036997724387921593,0.00033795974417927255,0.008492560834195695,0.12798807622565378,-0.026760571798950084,0.006968601054850199,0.0173696504168539,-0.012612643198727347,-0.011553293071709048,0.009121997665944681,0.003108815911762486,0.017306635953780125,0.00548065227143768,-0.00790227414327227,0.040650383229168696,-0.01041657966930365,-0.017341040462427793,-0.011780124645066281,-0.0060632043622029785,0.004208307351017959,-0.014760133317333168,0.0055327765933932405,0.01145703876403803,0.044573648425365375,-0.004435317746001921,-0.008413473765055302,0.019902904845619185,0.024311198300264847,-0.0040927330536756346,0.03501092460487665,0.009119505591437926,-0.010349703610045946,0.0038860282302435323,0.02305473339443198,0.023866325362034813,0.011291540246672893,-0.01073957765810929,-0.021835459674938273,-0.03581270257368574,-0.013592174039931626,0.023451491062396634,-0.031181463299388645,-0.0036179533711696577,-0.005110159415844251,0.00891081143706618,-0.001420535987222027,0.002464006045353795,0.02714284261067701,0.0042509850139964556,0.009316746567761935,0.022718202126651876,0.0,-0.013631298555342175,-0.015964239479961728,-0.0018622399446857063,0.0034216783622340596,4.097507751188445e-05
2021-04-19,0.011879012306518,-0.010155772790218731,-0.004430420737563279,0.06489786349593141,-0.0023591327557802577,-0.006635497903942689,-0.02889246864380779,-0.007511730194512012,0.003967143764443293,-0.018772443409839745,-0.005038616601403367,-0.012283734951785807,-0.004521080602725824,-0.018963289686958484,0.004664196780726604,-0.02071471232778621,0.028976163361404295,0.01578594462191618,0.01186941402179209,0.056222516987347815,0.015625,0.043734187474719466,0.011616639539725249,-0.024122800902365515,0.007751922866361616,-0.02147974972763944,-0.007364698866718533,0.009493661574342616,0.00764524901028496,-0.009471372042370363,-0.006819510770371462,-0.011874993642171261,0.005454504784135894,-0.020296660450040416,-0.0017300774297757116,-0.012772370264375721,0.0008817846585817968,-0.005007131410322052,-0.01434594465480421,-0.0165153387992808,-0.02403542722044605,-0.03601442898950136,0.019060894609456813,-0.01162791855097256,0.023715420553702016,-0.022851920437755746,-0.002934339302976041,0.004803672974696527,0.004166662527455456,-0.0036764921862271205,0.0,0.018987300728971812,-0.0006148147754130306,-0.0033761100147327028,0.021714237758091448,-0.0034884517807870496,-0.016949191881024728,-0.004054095294024451,-0.005649738822560368,0.02269040604025685,-0.009708726943571722,-0.009270468175386903,-0.015026857346306377,0.0028449474153087184,-0.00237524848613202,0.010497807101213619,-0.0015638601873331215,-0.016356887491245753,0.011058504178640405,0.019932437330549613,-0.01052635594418172,-0.0356076713735195,0.050651286425253295,-0.0055363269731505405,-0.029268265451297903,-0.01231752989402879,0.02987013308711206,-0.025988755479855463,0.02272729524587458,-0.018607144678735477,0.0029349976396060296,-0.007241157018915034,0.0006009753154232467,-0.012030142676777489,-0.0117647058823529,0.05033118393805269,0.05795206446588841,0.0031429788089472055,0.0149812586929019,-0.021805557917445095,0.02906605222784342,0.07513918735445513,-0.00925292854489046,0.005656547230810993,-0.009519312744438624,0.04272151480899988,-0.004109617674589394,0.04122624437539035,-0.02711127534719393,0.0655737356838253,-0.013677495671019835,-0.008450629308660473,-0.009324000514850717,-0.02907652829020735,0.028062301167693038,0.024587519658155754,0.011428560529436416,0.013779466952933417,0.016687375927332493,0.0022666150673789076,-0.01779228679757794,0.003852305456886418,0.003925413493640395,0.009009100967473982,0.019275524970763236,-0.006490467854852633,-0.00864999381476328,0.0025640740918466687,0.00038972053551455943,0.0,-0.01064796618038355,-0.016223231025186635,-0.029850717942397798,-0.001486203081394355,4.097507751188445e-05
2021-04-20,0.002134520598500389,0.006156062221268854,-0.0069929853705263945,0.005050492076668522,-0.007356835405251894,0.0019646782796112205,-0.001652889485993514,-0.019867553851472985,-0.013698642526479232,-0.011773456255561143,0.016205250797985737,-0.014932574304095225,-0.015241306699219859,0.0021477334873631904,0.012070487951826525,-0.014536310258067009,0.0018773897061894473,-0.016621631111614077,-0.002513586791145106,-0.019700717891471875,-0.01758241758241763,0.029814656737182643,0.021052657516199558,-0.10112362119057128,0.03846153314495182,-0.02682924333035641,-0.009032280214371191,0.0015673592265372793,0.010622125235680846,0.02946401850734648,0.04431954208394373,-0.016234460316451815,-0.02079568629269224,0.007569742277688807,-0.0017331418976789248,-0.022070215053716424,0.019383362598173415,0.0016774429808792402,0.005707784181330444,-0.0019591294632251843,-0.022683109173518567,-0.0012452397932795067,0.005930618627469464,0.010141979344191254,0.13513518347211328,-0.004677197289352342,-0.01736315952136891,0.04893132161340241,0.1410787975354444,-0.010332089605431638,-0.030303090509739783,-0.01863350084479809,-0.007382316061948613,-0.009485117964212919,0.004474268873658316,-0.042590406547925896,0.013262599648427242,-0.00305289665451558,-0.011363679466167786,-0.009508703390687545,0.001960758174174737,-0.006102538245853606,-0.005085318764671554,0.0,0.02792209843033877,0.00837806116124562,-0.00365470044933236,-0.03363564120538742,-0.0010416904671315397,0.012918164383881825,-0.01914886795810411,-0.04045990064686289,-0.001377441951317393,-0.006263058685082923,-0.022613043652764286,-0.002309418006769093,-0.005044131490404724,-0.006380545928767578,0.0459595942470703,-0.023835246399285137,0.0004180697679740941,0.006564562533732499,-0.006606528860247485,0.006849348971348146,-0.017857142857142905,-0.02480034173528789,-0.018945674580408856,0.009921699104044057,-0.011070099987999904,-0.03166675441794575,-0.0072689984989978695,-0.01294224074458672,-0.008993435844141362,-0.0020088266917168696,-0.0019221051996745064,0.0015174130217205928,0.016506174122959072,0.03857870900536908,-0.01057014283908797,-0.04748009048307866,0.002093168560678871,0.03361737955775701,0.028235267190372282,0.013416328128291521,-0.009165259583797769,0.02715499529305876,0.011299424374030087,0.0026352627659824712,0.003919643522986016,0.029398409916542523,-0.019223675384439698,-0.005756283224054193,-0.019550324361150007,-0.004229371212728372,0.026780099697182536,-0.016332262085185012,-0.014573467426919673,-0.0015343911890581818,-0.033112597543569766,-0.00862073393969287,0.004121829922671738,-0.025461744425761212,-0.05288466299779204,-0.007210544594572266,4.097507751188445e-05
2021-04-22,-0.02236422049721265,-0.018354926632565438,0.017925719271615126,0.015410354391761194,-0.01402857269890545,0.047058811651167654,-0.04801322457285695,-0.00772200061362871,0.03258550388494941,-0.006887545602215495,-0.008970114762187564,-0.008312925323612719,-0.006878755307898721,-0.005143627930811245,0.0,-0.007222855461086253,-0.056214900645722654,0.00329807262377968,-0.02351956965434321,-0.018164224670704998,0.0022371364653244186,-0.003912378073519629,-0.013120931801472002,-0.001666704813639286,-0.0037036965551189294,-0.007518789804026538,-0.007486964432852128,-0.020344231661973078,-0.030029916689757297,0.008100227126729864,-0.014345473860430391,0.04414919374255577,0.0184672182698169,-0.003954147008683129,0.0017361508935331837,0.005447710131830874,-0.02247198137694384,-0.0031100734566514854,0.013620871718903249,0.008132386897595323,0.0072944069783664744,-0.02306738267547248,-0.012471638460107903,0.005622522114609341,0.06948495191822457,0.004699176263835758,-0.0056902854202472986,0.008042875152728612,-0.09545456279407849,-0.014914255418473799,0.0,-0.016877658290841202,0.031918217986567576,0.03146375114553446,-0.00556784405448818,0.03229742178998807,-0.027486924675572677,0.004763504340110636,0.00919539373102718,0.017599975832804704,0.0,-0.00040922507542318076,0.0003650772579617545,-0.017021327538961684,0.0010528371720681662,-0.02625463161168229,0.004192169056188577,0.009385963504129347,-0.03128260541830208,-0.012099438854038969,0.06290671441520068,-0.059907769406499556,0.004137959973565364,0.015406181452570333,-0.03598974322074566,-0.020833327039383343,-0.001267395717857167,-0.01517795296386737,0.010140007235717174,0.0005549516441620828,-0.03468449281743369,-0.02463769187598719,-0.01027811770762077,-0.003779246401045322,0.030303030303030276,0.0004309621208795633,-0.004617993776694473,0.011375352203658373,0.0,-0.02140699387190359,-0.01610879644463825,0.05069937925303125,-0.022687596062300308,-0.003623182329737129,0.001444332144232563,-0.004545414152223648,-0.025710427693257265,-0.14956016589148757,-0.01472969280079306,0.014759171474887367,-0.020626630607765706,-0.01832339074339151,-0.016018237221363973,0.011111140169745903,0.014880404043066564,0.017522278395749158,0.0279330014475605,-0.037902861102066976,-0.0004880541236477187,0.06590508199902367,-0.0067847436414461,-0.0070762513266318106,-0.008973096209767273,-0.008966487082944563,-0.02731767968378518,0.05360527347515931,0.0006593791673841221,-0.0015369472491734149,-0.018936314227775863,0.017391394463899257,-0.0063853771730943976,-0.013401996160205543,-0.0013536043726372071,-0.005755359730805765,4.097507751188445e-05
2021-04-23,0.008714588349299834,0.0006925108456004025,-0.0031446061798816594,-0.00032993167463013506,0.03382554102141255,-0.0011236193415846696,0.005217381466710469,0.021400804741579682,0.006466632203484979,0.00693531288598348,0.008045584033925302,0.01923077718890731,0.01861472356887095,0.008186150002251757,-0.012843981151195227,0.01813714867180205,0.08272673607387748,-0.0031503150825117343,0.02021505361517173,0.03562285986367253,0.0044642857142858094,-0.009426542802373206,-0.0009495988092202978,0.0041736387850921375,0.003717464917126323,0.0,0.0062315688909120315,0.011182059467228278,0.006191837769582875,-0.02485536517942233,-0.004851420546783336,0.0063628397131898495,0.005439669701131633,0.011909457352132113,0.0,0.006965803921969771,-0.0008841236291003973,0.012958985823277036,0.027995519759960397,0.027816411092566495,0.021066534386991798,0.01148693709632398,0.010103385743157833,0.009584631887753048,0.04497954388110692,0.01590272057689357,0.03102405890443971,0.0029255482663721466,0.04422116004946064,-0.006055977310009286,0.0,0.00858370193352509,0.006606581336288553,0.0019893722230084343,-0.1019036748391462,0.0047225455244357395,-0.008748304179621358,-0.004402261587224121,0.015945369883898275,0.0031447462294755812,0.009784784617558273,0.007370957129849476,0.0047445020447509645,0.00577200041036896,0.01262087882394014,-0.005802024686495821,-0.007653547200557109,-0.009298686373194198,0.008611401941286623,-0.03210855156407644,-0.023979653650796573,0.0004902007368057237,0.008241750144279303,0.005172400638974839,0.007999992370605558,0.027423118249296774,-0.007614205825909215,0.007705936828661608,-0.02055452828455151,0.007210158392444654,0.02034629028541124,0.01634474490381166,0.017104383930501177,0.0015174492335030543,0.04117647058823537,0.002585151902533056,-0.0008434648328660144,0.0046012349205120096,0.0,0.009673551320823703,0.028067185394129668,-0.05990018632351746,-0.005714280264718208,0.006868693118547542,0.01250001146243207,-0.010654515956226462,0.00347223555968168,-0.03563216998739671,0.013635637824967128,0.006037268336411161,0.021594193272764795,0.008866100389729237,0.009302316297383983,-0.003039538618747839,0.0,-0.008761242120805868,-0.01766305870688112,0.007189072294186749,-0.006835907850472056,0.011541621835913007,0.015559719238965153,0.017492673629438737,0.007042319059719304,-0.0014285548127206393,0.00609982645498075,-0.0027014618827395642,0.01656777229802331,0.000513038233846963,0.0032854177598673484,0.06837595361317339,0.008262580052171176,0.03197038856838619,0.0027109428358376153,0.009709225858876902,4.097507751188445e-05
2021-04-26,0.004319650201332292,0.017993158123604802,-0.016403799534655095,-0.02805275562784315,0.005712782846047704,0.0033745694001017235,0.04498268672980199,0.017142886207217156,0.01285016710256448,-0.01321662716693739,0.0009976949434646887,0.0,0.0008499333526348352,-0.00897431999555931,-0.008364326270766553,0.024959699197915297,0.03911976563396258,0.007831832427301899,-0.015177062063545188,0.026225790500330692,0.011111111111111072,-0.006344165415079428,0.006653963096794335,0.04073156572476999,-0.0037036965551189294,0.0075757502779743024,-0.00749672555242864,-0.003159554686819721,-0.003076904110970169,-0.009668174971142474,-0.002437477669143262,0.05078526902836078,0.05139771972564455,-0.03687722803052751,0.001733075785075533,0.015372801533371616,0.00884948719714651,-0.007344173544599375,0.013888842717294292,0.013261105646877214,0.037395223413730916,-0.010725556605834075,-0.009093010016289815,-0.009889232319041819,0.04391305342964502,-0.009208050732665174,-0.02103421648646875,0.04534603887531685,-0.007699703663385127,-0.014470685521873916,-0.031249970896168877,0.01489361405276024,0.023269673011190095,0.019854414133112952,0.0024937036094550002,0.033489992919724765,0.005431079270497907,0.0,-0.018497753412753393,0.007836979300631874,-0.004845044258297571,-0.004878044204061349,-0.0007264414474628111,0.012912504346777931,0.011425074829961135,-0.005492614248861272,0.0,-0.008212812717793505,0.005869829866331999,0.019151828670516124,0.002613755703226861,0.015678511695900177,0.0027247929851148545,-0.010291569159055491,0.005291000285156278,-0.0009203512875534114,0.026854163260868535,0.008235258214613905,-0.0053684077293687515,-0.013766519939460542,0.018243543094750514,0.0592104859556124,-0.004804800332669057,-0.007575829823811886,0.02259887005649719,0.0012891610961214273,0.0037990776934979653,0.0005089175102275245,0.007462679264300887,-0.016875414214948536,-0.003722860617506041,0.04070796729049064,-0.004310374948839346,-0.022070650630789612,-0.018043645318278623,-0.016923097463754533,0.01660898091945162,0.013110816715569573,0.0035656179046061887,-0.01527549681175211,-0.004436298051125109,-0.009250728731541757,-0.0069124904962182265,-0.017354546772089696,-0.012482645082809274,0.000914318135972314,0.0027662490835065334,-0.009850141489593178,0.0029498262287255272,-0.016299903867758148,-0.0052316431126004925,-0.006367362870226989,-0.0019980476829525307,0.005245626546964699,0.005810279094888848,0.03566595616852486,0.005370884734958281,-0.025640939207391522,0.015145269228931557,0.0,-0.006146151966492486,-0.007711764899814066,-0.009124719715152052,0.0005392848253547022,4.097507751188445e-05
