Date,AALR3.SA,ABCB4.SA,ABEV3.SA,AGRO3.SA,ALPA4.SA,ALUP11.SA,AMAR3.SA,ANIM3.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BPAN4.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRPR3.SA,BRSR6.SA,CAML3.SA,CEAB3.SA,CMIG4.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CSAN3.SA,CSMG3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DIRR3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,ETER3.SA,EVEN3.SA,EZTC3.SA,FESA4.SA,FHER3.SA,FLRY3.SA,FNOR11.SA,GFSA3.SA,GGBR4.SA,GOAU4.SA,GRND3.SA,GUAR3.SA,HAPV3.SA,HCTR11.SA,HYPE3.SA,IRBR3.SA,ITSA4.SA,ITUB3.SA,ITUB4.SA,JHSF3.SA,KEPL3.SA,KLBN11.SA,KNIP11.SA,LEVE3.SA,LIGT3.SA,LOGG3.SA,LOGN3.SA,LREN3.SA,LUPA3.SA,MDIA3.SA,MGLU3.SA,MOVI3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,MYPK3.SA,NEOE3.SA,ODPV3.SA,OIBR3.SA,PETR3.SA,PETR4.SA,PNVL3.SA,POMO4.SA,PRIO3.SA,PSSA3.SA,PTBL3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RANI3.SA,RAPT4.SA,RCSL3.SA,RENT3.SA,ROMI3.SA,SANB11.SA,SAPR11.SA,SAPR4.SA,SBSP3.SA,SLCE3.SA,SMTO3.SA,STBP3.SA,SUZB3.SA,TAEE11.SA,TASA4.SA,TEND3.SA,TOTS3.SA,UGPA3.SA,UNIP6.SA,USIM5.SA,VALE3.SA,VAMO3.SA,VIVA3.SA,VIVR3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA,^BVSP,CDI
2021-07-13,-0.01344082621695164,0.0013114565167131609,0.007927485326051809,-0.000348440021463281,-0.004351072298172998,0.006165751608221415,0.03699424651569716,0.002991769797711985,-0.0014100484058644502,0.014362758325331848,-0.004294460006173728,0.0033019085930281467,-0.0007932936558895376,-0.015968961502592305,0.02564110401662978,0.014327598410124542,-0.008520118081135397,0.02853436955475286,0.00570126530452475,-0.009933812477823878,0.0032573289902280145,-0.005392888851532107,0.0062696365235150875,-0.005189006375973859,-0.02059311052485646,0.004728127857288822,-0.013729158766563332,-0.006633379406268181,0.009950257835148246,-0.014150945821274186,0.010040533907653915,-0.0007310582464058468,-0.0034100565570356345,0.016356845958981125,0.024326648775261805,-0.002522125724335411,-0.006189831828865788,-0.005357548115567989,-0.029441619352481352,0.01589998691608696,-0.004407244562186108,-0.018292698073410163,0.02569505544366857,-0.006054436616167114,-0.007815036739597603,-0.011728951016272138,-0.03703705884028974,0.004421247744012424,0.0,0.004566169028257239,0.003946055402674675,0.007062173908709557,0.029250517438075052,0.0299625173858038,0.012426382249321799,0.009366595798524502,0.06361249711281847,-0.0124113299809957,-0.0035148919689663716,0.0015025493053546501,0.006062606132000381,0.03163686653052422,0.005731037617716428,-0.002209981298077701,0.0070290536218460264,0.01684531054193772,0.007255977009151593,-0.01925506958571277,0.024206603509726587,0.010692803511162419,-0.0033783751129669026,0.026202352421981656,0.0176470840087124,-0.009546575448973416,-0.004268919949434236,-0.0006112609112929324,0.02857144230983444,0.007843129677328253,0.007501394191512523,0.021571627769282342,0.006451612903225712,0.003866386645100528,0.006130547389119556,0.01194182448094816,-0.008746347173728575,0.006687199444200154,0.000940896455303486,-0.008287271567344212,0.006343286609458598,0.024021751360497667,0.013412839991066905,-0.013745692079193628,0.002900649888591511,-0.01762825645408428,0.0009076411371533588,-0.010638267282747305,0.0007263763412588276,-0.001463448129049194,0.009756088483765968,-0.005496036446660302,0.006707156438302331,0.014865650788125517,0.03870291520070013,-0.01621173746679494,0.009360853023048232,0.01826640144046343,0.0016168344172731164,0.009274028565621206,0.0005157415779586394,-0.01803607429070242,0.013346538006585806,0.005909449091676455,-0.004409484663591257,-0.0037349126234893504,-0.08418365120280225,-0.013452907934705549,-0.011242313246026314,0.01984874496879696,0.004498644136871732,6.352655179564515e-05
2021-07-14,0.020890057897817726,0.0006548057656774464,0.006179809835190175,0.010456578301712538,-0.002660090718146102,0.018766743034474453,-0.02341137310319119,0.0007457292315902198,0.001412039449839586,0.010029502574751659,0.00677761019433798,0.012693948197754157,0.004366828957883762,0.013157945370521729,-0.0052083529945868845,0.01733550311846921,0.030755327291009493,-0.006305198399882306,-0.008692392651370229,0.04615388246560337,0.0,-0.004647518718167154,-0.008307364772103032,0.002235449538050771,0.02102610339599731,0.007058872896082313,0.01655381998948724,0.0,0.021978019595315423,0.015037612119473076,-0.03976305630196397,-0.0069494834784383785,0.00855435287076789,0.03145575480077678,0.016963512291114702,0.003539807644730608,0.019607896626012256,0.0208430766685348,-0.02562770172380613,0.0055897364383137305,0.0066400893101847824,0.012836421635455508,-0.03121150788400784,0.033502529028005545,0.015096849431817327,0.031208750965830978,0.030128160375737956,0.007202842189030667,0.023809572804273094,0.009090920945808323,-0.013101817511141145,-0.016129066775525502,0.0008881197760712833,-0.005000027743252811,-0.007105916960249425,-0.001546556613389427,-0.02935527222024481,0.021543954813999067,0.0017636987774556356,0.007877021136815099,0.001339135010798076,0.034666697184244866,0.00441176099348195,-0.0143964625179962,0.012564040408171495,-0.02108434613239818,0.00916826361830636,0.018989383919632896,-0.00945379708616445,-0.002865407637173578,0.023728790546210465,0.019392384328153822,0.019564226136305374,0.023132508059582113,0.001071779739292067,0.02262990356282213,0.018790890540158367,0.007133570436640646,0.009163903960512476,0.00678728431650133,0.019230769230769162,-0.0066526131044070125,-0.008243711303980494,-0.013340186348648642,-0.02941180595477033,-0.011241661562860217,-0.003572074292432448,-0.01949862766537347,0.007415675492450591,0.002648459284629201,0.017647089072715394,-0.026713072172768082,-0.0014460957483501957,0.021207223683710197,0.03642134928690588,0.010752656921073411,0.0002419817468659602,0.005373747632702708,-0.0024153991225044358,0.023487215282485208,-0.017072633966325856,-0.009014075910541375,-0.027190377589710657,-0.011602529464318279,0.008479058839226283,0.011607501766914163,0.011299414152785792,-0.005513326918721306,0.013917549642927574,0.0266380802067554,-0.03463410168159298,-0.005442740850263195,0.027048393900504397,-0.0006247594958974645,-0.06406685982507798,-0.0019138281774535582,-0.0048323474180745896,0.012048174313168847,0.0018647400287123972,6.352655179564515e-05
2021-07-15,-0.030249124511687375,0.011125686051209671,-0.01619201622833144,-0.013107939419343628,-0.0051438165250887735,-0.015037590346247076,-0.029680403987243364,-0.02459015810953613,-0.01645125206793796,-0.007009394471429897,-0.015299877458104238,-0.004642472535949849,-0.015019789985988408,-0.01688317275137019,-0.01675391038916807,0.015777787447936786,0.07766557609960856,0.010152245883539246,-0.00686236943752605,-0.00751280707138513,-0.0043290043290042934,-0.0070039027172073,-0.001047144364618724,-0.021561335759518685,-0.009884600119736464,-0.021028072003744236,-0.0033308716159562435,-0.0066778342136064595,-0.0025954652060208305,-0.020202032527164904,0.019823737465485047,-0.03535913306129057,-0.016539414372786054,-0.014893658204623295,0.0016680949245595489,0.007810566490733084,-0.005203609463038217,0.00045883133043500557,-0.019323602749325985,-0.0038910336695278103,-0.020888319536089828,-0.013082591598205351,-0.040271333480056626,0.0,-0.012932415602444625,0.04475708377602361,0.030491585589512038,-0.007151332271239652,-0.023255860695907793,-0.029279247886758397,-0.006637956771803122,0.0014255494044430606,-0.01774629590202692,-0.04613980160088327,-0.003903748182000233,0.006859870366143328,-0.010740561239205082,-0.017574667828758717,-0.00792256393960733,-0.020096782006860936,-0.012036097138111601,0.010309268214748757,0.0084188646994654,-0.0153557717219035,-0.0006433795299704004,-0.016307646480593352,0.005840373360094908,-0.012634226799055681,-0.007953421051141163,-0.005968073957020592,-0.03145696331464354,-0.015218815334550384,0.03445267832152599,0.004239291310809357,-0.007494631178688538,-0.0131578542098848,-0.0196471435695853,-0.010302630403297375,0.010783122455132021,-0.01198500789610224,0.0,-0.023616498289537935,-0.021322737656707447,0.0015600981466283859,-0.024242401473340114,-0.020671814503597008,-0.007169831473872401,-0.03579551445797324,-0.008097140696971983,0.007547198905687891,-0.011078975900797317,-0.023866325362034924,0.05358434095823905,-0.006389761745093203,0.0018955412474983557,-0.01759411081895279,-0.017658471714304125,-0.023809512776223785,-0.016949193637214477,-0.019978446549027584,0.002118117718420409,-0.010517308944716808,-0.04140782865927606,-0.024498105760699218,-0.0031529884984776713,-0.006258723168823921,0.00039910542547838546,0.015839504542648042,-0.019827116834557623,0.01883237770805435,-0.0015159517563220204,0.003127176874240023,0.0,-0.004063743722935831,-0.08035712549004037,-0.011265608987324094,-0.0025706985690581163,-0.013125656670008978,-0.007312685445497569,6.352655179564515e-05
2021-07-16,-0.024770597572347564,-0.019417448850461816,-0.010783230704198066,0.006291516998802704,-0.000766014065766929,-0.0026718123915525638,-0.012941201403775415,-0.019098548287684758,-0.032258029231611474,-0.024117638083065218,-0.012119309693906732,-0.01725751919247276,0.0,-0.009246987800023199,0.0,-0.015843378169952516,-0.04356676376593571,-0.04183413384219925,-0.008829125206188726,-0.026735381596595498,-0.013043478260869601,-0.012539172769758689,0.0,-0.023556190694283607,-0.0074875444477205955,-0.01193321958282556,-0.01411069676230936,0.013445294619846004,-0.018587360858383528,-0.010309317542147367,-0.03455720303425802,-0.019854889728582625,-0.016817649332275808,-0.006479455508566212,-0.017485431652362604,-0.007999992370605447,0.005230828652514008,-0.0011465085154958032,-0.03995618631340103,-0.022321407189022646,-0.004715901419927504,0.0033140432086558036,-0.028710231274452602,-0.011787807658323102,-0.007533620845464606,0.00713991168610173,-0.03260863681120785,0.0012004062490085232,0.0,-0.009280754152680815,-0.015703248455104846,-0.021352326452827808,0.0009033630675265858,-0.02155167019529225,0.003265839407503135,0.0010256365542009593,0.0037143162318638012,-0.0017889062153880753,-0.014197010985862235,-0.012533280083075526,-0.0162436395408726,-0.00765305377701242,-0.004174185722239043,-0.01103085970429074,0.004414565554305749,-0.003127950925667089,0.0025806427001953125,0.0015994637458240923,-0.008551568959984213,0.0013341328413662978,-0.023931601498784816,0.009658762059482129,0.0075885860611863976,-0.0028142339024962437,0.01564191153259631,-0.021818218809185552,-0.01145197046659907,-0.016916085284172322,-0.00898370871476295,-0.012130390724720885,0.0062893081761006275,-0.019133598268871177,-0.014771034699306296,0.00882658744930942,-0.00931676121838998,-0.005277064772751694,-0.013492951328101133,-0.00353561982145556,0.002226325203852797,0.014606741739985996,-0.0034097223493220197,0.0012224052364879778,-0.006872878361431578,0.011253993390358374,-0.014699438091940187,-0.021241150613966475,-0.017483354625701275,0.01543053576843545,0.012315318088559568,0.0212121342685192,0.0008454953372385443,-0.008330965357268183,-0.018358539102808713,-0.0172654634780659,0.0068529822256617745,-0.027641700475445674,0.022337412909243293,-0.015592526646007299,-0.014004172621772337,-0.002259164923305357,-0.021761148795296004,-0.01801179226351135,0.016479375412091546,0.004394205491727199,0.16181228505141343,-0.0009697191642992209,-0.01804115940585105,-0.010516611218064797,-0.011830420183889245,6.352655179564515e-05
2021-07-19,-0.012229549674633744,-0.010561096806428805,-0.024096389497436088,-0.015283102468409804,0.005174375821345389,-0.012629102021572636,-0.019070286742170595,-0.035825547716544226,-0.03037035906756369,-0.010849927879458376,-0.007549596462879338,-0.013763607421181434,-0.03651684116177256,-0.016444481743706607,-0.003194961187284906,-0.016414155705633537,-0.04171986171925268,-0.01009571240081919,-0.0019365904941072154,-0.01737546304414983,0.0,-0.008730206906448656,-0.011530362381246828,-0.0140078054344146,-0.005029398841068566,-0.019323653692280396,-0.012052719548765078,-0.001658325076643652,-0.009848493660558288,-0.012499955296515264,-0.013422869766834933,-0.034281251531567025,-0.00701753740202038,-0.004347912526299402,-0.00932208547233182,-0.007308490758492159,-0.01583712106010604,-0.011248890335601391,-0.013683105241706905,-0.011415568362661,-0.00045127386961618665,-0.009083397394201054,0.015916343115629283,-0.02186881290778231,-0.019141912155451357,-0.009519899051533498,0.01935077759577397,-0.004396427917474965,0.0,-0.011709640760633744,0.001697128480473653,-0.0021817987615412315,-0.0027075571460073444,-0.01762117498649074,-0.009765625258700728,-0.005122928508262459,-0.0065470975019434885,-0.014337006945327135,-0.008100839919196856,-0.009615355906399947,-0.005848001754104604,-0.020565593821906702,-0.013668670720938136,-0.012307681382759728,0.0017397897903037585,-0.014433612877670421,-0.009652485128602728,-0.023954008712641972,-0.015633370356120002,-0.023983933012808212,-0.02451836524523543,0.004464266164657671,-0.032636028217481905,-0.018344279654269324,0.0021243088967008994,-0.003717439170466408,-0.011170891887107959,0.0,-0.003965988461026804,-0.003837254734153195,-0.08125000000000004,-0.011777684723064175,-0.016491773951451516,-0.01286670077577945,-0.028213213471322107,-0.03448273768573751,0.008861473431416078,0.0,-0.011107039684079223,-0.018457029204872022,0.020039187346391207,-0.009768000952975697,-0.00968853920390167,-0.014308484546785682,-0.0066469791265425515,-0.004255291065579869,-0.0057644507116311194,-0.01372543061434861,-0.007299320884132654,-0.031292146127912424,-0.05279833001227596,-0.023174948622592617,0.011001036976544087,-0.008695614499343196,-0.002094288729237448,-0.01943146993968703,-0.008973834025989391,-0.012143542752660164,-0.01315097301367607,-0.030876912407573842,-0.011898579572897972,-0.010934725282931823,0.0,-0.011250019073486328,0.13927581016446156,0.0009706604323225232,-0.003207950055835407,0.0,-0.012424579231502086,6.352655179564515e-05
2021-07-20,0.0028571174258278376,0.0073382500129373085,0.0011758058491799783,0.0035273502689294745,0.0040038297248545796,-0.0046511782621802,0.021871161914026827,0.0072698022419974695,0.02979368870147292,0.0006093984750044079,0.017749647760155973,0.010587042345443276,0.015410209409008946,0.002259428210816372,0.016025702746429227,0.014120684730817068,0.035983983016717236,0.006887456936953695,0.017074208461581808,0.012293693652833282,0.008810572687224738,0.0016013177045783866,0.02969244155989159,-0.01104975078766568,0.022746425436120488,0.002463110596742979,-0.001143682036614968,-0.0016610796867424504,-0.006120881834276948,-0.00281293678634964,0.010657624420983502,0.0008067632328085939,-0.008833871951527739,-0.008005651220109877,0.021385800596564586,0.0022848477781785004,-0.0018391225529813537,-0.0006965121780690975,0.058959566632731386,-0.008083105780323674,0.004063212376428149,0.00541659508962522,0.001342913448549421,-0.011178923642865213,-0.018842512748334816,0.02351733487315011,0.11451321787936708,0.005620184496978986,0.0,-0.00947868541329,0.004066484368593137,0.010204036947789152,-0.018099529937821268,-0.008470357692022534,-0.030243235069359775,0.00044135322580718395,-0.011461361271927095,0.0054546496151095525,0.011796715538004543,0.017475691766671853,0.013148813294154627,0.014435713276435669,0.00979292369463991,0.012461047991129792,-0.0019195528477481405,0.0035020407715413704,-0.0025990877817220204,-0.007526163162818511,0.016429311790809198,-0.010238952655083788,-0.03590669298716387,-0.004761892651754751,0.010813193134295629,0.024916077120490376,0.04239530225098109,-0.019900478628265272,0.01882848410552085,0.022501665143165095,0.015927229116078356,-0.008474608462146094,-0.07482993197278909,0.01638735671531988,0.013338429288210829,0.003649619067280785,0.022580701230593636,0.0329669477455663,0.012602632439816075,0.013601392330676365,0.0003744001956049736,-0.010906304626639551,0.02299949798439771,-0.01109731229636668,0.011879742671886184,0.006451690963144019,0.0037174255090117736,0.04829060962015719,0.012351866792670307,-0.002982175486494709,-0.007352875865728303,0.005847927746170489,0.041917597396389006,0.02787658934400783,-0.018498273164506362,0.013247365837522063,0.01259180366437107,0.020550517117936762,-0.0019685084663657593,0.0013361762121595344,-0.005330510674289468,0.013381458530743462,0.005235621961910741,0.00838083792189881,0.015151461892100704,-0.012010087487262289,-0.12713941095677694,-0.002181821880918533,0.010825012538947743,0.004688953410549868,0.00808714176614811,6.352655179564515e-05
2021-07-21,-0.026590668572807785,-0.006622485860161231,0.009982388105671314,0.010896290250586027,-0.01595137950568415,-0.007009327445106184,-0.0083233596412704,-0.03769047770363798,0.007418473341877618,-0.004263075182641463,0.009965733065762095,0.004761950434473139,0.0004102364448996809,-0.0013526008220345886,-0.008412189461688424,0.007911392309558396,-0.025729004687890078,0.013285986481285095,-0.003052286168150009,0.045915792605363936,-0.02183406113537123,0.004796120291338024,-0.025746652833969375,0.0,0.002471199815038405,-0.024570058681429363,0.006488552341357812,0.004991689115789288,0.014626677244449438,-0.011283486880723781,0.022212288203846686,0.0032245359366545046,-0.005347630854610319,-0.0073367618698736425,-0.010050242024818412,-0.00481252859452852,-0.005527357758876694,-0.0034851654899661355,0.03002189702899205,-0.01164148774078888,0.0,0.014919216889299536,-0.007152514472870464,-0.003083220388754082,-0.008573388247880454,0.029370654208015212,-0.08131875755734463,-0.028742522899522283,0.0,-0.011961664785124726,0.02261221225573018,0.019480552990749578,0.005529904500727323,-0.004522620819755407,-0.019661044535663863,-0.0007353389964384061,0.00028980642125220335,0.08499094678233332,0.006278026022980665,0.0019084553251524916,0.004098356838007522,-0.021992247849220714,-0.0009147944895384619,-0.015769196597779866,0.0040296254434817325,-0.005076123111280917,0.009771961876388735,0.0052752999609160245,-0.009159487132846977,-0.007126451783363796,0.0018622400549259677,-0.0044657510460452965,-0.0004279175056025597,-0.0028050242007683357,-0.009659386905401579,-0.0012690645604825912,-0.003696104771167885,0.005825252666600056,0.013437836669448977,0.0023309593906721826,-0.05147058823529416,0.016123071159687585,0.013914965391557343,0.013506505396458923,-0.009463713144399533,0.010638338885950116,-0.025080106486381037,0.017502984544466305,-0.0037424579599864005,0.012927692758957887,0.01639346019747623,-0.003740733782186534,0.004143675518889722,0.011217922981476391,-0.0102221354116393,0.011006936249785992,0.010956199935214128,-0.015453612871161648,-0.009876533325735348,-0.01439646935605643,-0.016691693110540418,-0.002019610361580715,0.005543152386152217,0.0019434737335171093,0.005958636425537511,-0.002876735747253445,-0.008284027397378213,-0.00613831090413075,-0.0010718359017802825,0.0197023627375168,0.02499997516473229,0.011494280011465019,0.0179104780809769,0.01855406012346017,0.0,0.0004859197725417541,-0.002894311905333624,-0.01617917113534606,0.004210492739292304,6.352655179564515e-05
2021-07-22,-0.00780487060546875,-0.015333371957579223,-0.009883724927515214,-0.009388054784941424,0.016595914061941164,0.0,0.021582692806149106,0.029999971389770508,-0.01325480837701487,0.009174288381073925,-0.01480109582853506,-0.0099525723746835,-0.0077900918674964625,-0.013092506238063462,-0.00742318623893512,-0.005965479804771356,0.007482397950338893,0.008048792068861,0.0038270005868521473,-0.007475702465257972,0.0078125,-0.01591088417826203,-0.004228325760225138,0.011971314876398687,0.00903868533751373,-0.005037778534604964,0.007205105068722739,0.009933791831016947,0.03186646939067295,0.00855919269907246,0.007462689691383861,0.0,0.003136187086976161,0.020694808270873777,0.0076142263038552205,0.009926174104371466,0.0018526636357580895,0.0044299940338097255,-0.009009012651472248,0.01177860826450372,0.016187077970166053,0.02286645083214811,0.03331840202479541,0.0,0.0010377269734989092,0.003493794712275733,-0.0131578542098848,0.005754246870459001,0.0,-0.004842670756738721,0.008580825417251026,0.00212312333533049,0.009165937934769719,0.0136295035357199,0.006224094704953886,0.003384891350455721,0.02289194302957731,-0.01500008071260861,-0.011586435616197432,-0.009904792566278298,-0.01020410784777448,0.021164001140624666,0.007325895232907165,0.007034032161595816,-0.0020979269661697275,0.017857137344561957,0.021935493715347754,0.0003279838949461489,0.014681917712061177,0.01528135441353995,-0.033457305083066324,-0.0016020262264416774,-0.004708898160291408,-0.0046882504372907086,0.033367555457171516,0.0031766322402755343,0.00041221058480989115,0.009652485128602839,0.0,0.00775193105014127,-0.015503875968992276,0.001442514107020454,-0.00222549955415019,-0.0030753185668117577,0.0063694204644377805,0.0031578666285465573,-0.007543508392518272,-0.02350916484270993,-0.0015026639468916914,0.007507536576390583,-0.011520736922137065,0.008761032603726626,0.022696005816495113,0.11568939171324755,0.02230194902978755,0.008467724756879846,-0.010591129871235672,0.008607598799693417,0.007481229740367468,0.018820281246068715,0.0017410395528987266,-0.0017346450715909345,0.04740907603570932,0.005113752780975478,-0.0030904646130111013,-0.031013277547864537,-0.0011933511741917258,0.023093522852772885,-0.0021458696077492068,-0.0005138557951377409,0.012195110131936637,0.0026223375730936027,0.04750731967342037,0.008793931468436877,-0.03641450036888538,0.000485683769195111,0.018867857671599708,-0.009171439210321486,0.0017311342105472693,6.352655179564515e-05
2021-07-23,-0.019665664480311262,-0.004062230138151546,-0.016441613350319906,-0.007019966907601427,-0.00360668632351413,-0.019215757148032808,-0.03403754432418016,-0.004045245829237154,-0.012437810709221453,-0.009090885971531737,-0.005320816032378217,-0.009574049891600711,-0.01033063368363818,0.0064043634830524,0.008547000709448138,0.0006317264011390655,-0.012669244906570731,-0.01687062070729406,-0.022874539328321508,-0.05560899256170726,-0.023255813953488413,-0.012126080834114261,-0.01167724583719143,0.005520480531506555,-0.009772039554871492,-0.02025320535667996,-0.015436741553321531,-0.008196709134035474,-0.007352969019469913,-0.002121689244489633,-0.0034858353397200226,-0.026114966541647244,-0.021884760360677213,-0.02679241389367415,-0.010075557270905922,-0.01713710433331528,-0.021729049079530105,-0.02274845207242182,-0.010160455952182068,-0.019208377057283066,-0.019247763654864802,-0.023952091700085387,-0.024836670292983754,-0.020618537443073293,-0.02522465224994963,-0.012185707133815837,-0.0193939208984375,0.0008173321363209585,0.0,-0.00729925478775828,0.00589010876321483,0.009180799141369933,-0.007266114626973019,-0.006474061815763599,0.002749168859178086,-0.002420077952314359,0.027478788715801006,-0.0219965862448237,-0.0009017288230910303,-0.002308537763284657,-0.002749066316745763,-0.009067318228836552,-0.016363595883705506,-0.00465665437669005,0.002742188465987505,-0.009085194029532118,-0.004419172610473865,-0.011803298700051257,-0.0026794875385532935,-0.012314721286667885,0.02500002292486414,0.0,-0.027957004789766593,-0.004239291310809468,-0.0024838768604658057,-0.02406587177700814,-0.023073809753962227,-0.04015291125656051,-0.00773487812411322,-0.003846110084350207,-0.03149606299212604,-0.013323760645814309,-0.005947949802270314,0.028277594626552993,-0.01898739859760079,-0.005771180801945053,0.007016113545490699,-0.03934233994596037,-0.017682442238659002,-0.010804718142784275,-0.0046620222803209765,-0.0062034972868203475,-0.022864838951214828,-0.005681805241264382,0.00029292087679633205,0.03438625015078922,-0.007966134605171593,-0.00903615986377393,-0.012376225937722696,-0.014612593675427665,-0.0015207117632995981,-0.0043439825219910855,-0.0010526556717721514,-0.011228059467516482,-0.012141498763155067,0.01674726628388412,-0.02190359779152462,-0.014698179010031565,-0.012903213236342914,-0.023136253375336202,0.014056259315918584,-0.005056619155115349,0.004619176640856537,-0.010273911187146378,-0.040697667271312854,-0.00558251305769919,-0.008546987182399324,-0.01691671522298599,-0.008672421857039758,6.352655179564515e-05
2021-07-26,0.003009000217422342,-0.007477996708386225,0.02029851657241144,-0.00035348987480399163,-0.011240261703048038,0.00039984857054342626,0.012150645507792657,-0.02843219898774174,0.027203979738096518,0.0036696920209484674,0.015418494667436278,0.007249898087285933,0.008350723190586828,-0.0027272484519265117,0.0,0.01862374201087036,0.032300864155510034,0.03510612397892676,0.013655846097617719,0.022399451688247973,-0.006802721088435382,0.005728289140310983,-0.015037630183964867,-0.019607843137254943,-0.005756560526657961,-0.02067181552241759,-0.006118541099279118,-0.003305922080899526,-0.015185179533781845,-0.004252265584853476,0.03541755296103144,-0.0024752056280832324,-0.015525121393162311,-0.026041528060067654,-0.007633600753103376,-0.0025640634390023953,-0.0004726006121904547,-0.005463172222623935,0.0351161323875111,-0.016617251056767368,-0.007444209732098583,0.003272024719742861,0.008042909380056251,-0.017894744873046875,-0.02587733307081652,0.020951629160331775,-0.020395544961794076,-0.014699881109550561,-0.023809501846360326,-0.01960786874245679,0.03448270470331272,0.025192418309185394,-0.007319297481462206,-0.027568978615324258,-0.019876655161974677,-0.01631993854756253,-0.0005514325202989889,0.017301014208721766,0.009025316652143456,0.01658311283093372,0.017574015460604775,-0.018300635913766183,-0.02292044346385802,0.010916251535118215,-0.0022789426340453778,-0.008220043797302234,-0.019023473812720848,-0.014266765556852135,-0.011284308701445145,-0.017778813691367246,0.23452157934194684,-0.0070603117596858,-0.02477874969113636,-0.009460684075930148,0.014940275676004644,-0.012978573085367318,-0.0033741006661803796,0.01726422762039581,-0.0072382609907253315,-0.011583041296035601,-0.06504065040650409,0.020073034746950214,0.027299908320298494,-0.0005000114440918413,-0.0032258034744817587,-0.010554129545503499,-0.00135474544812908,-0.022004926462152907,-0.004595972287561811,-0.01581923166464294,-0.0037470689590941575,0.018726543601012224,-0.02890571810134923,0.0,-0.004391180120962179,-0.07073832487868348,0.024592248026150898,-0.006078973316926639,-0.007518789804026538,-0.00979301265755772,-0.006962542151917384,-0.010762150526085312,0.0010537649233954838,0.004968040742807434,-0.011244777361448688,-0.02964856255549031,-0.03216613482392083,0.009056954194487377,-0.00762534272020321,-0.007894739143604057,0.03564352901785339,0.021731472729160428,-0.012818670007225808,-0.01698650204390495,0.12727270397294999,-0.0014645196852153264,-0.004310279151440333,-0.011688269867544565,0.007604775575156042,6.352655179564515e-05
