date,ticker,fator_risco,fator_assimetria
2012-02-10,B3SA3.SA,0.09617651812747981,-0.051526004918670855
2012-02-10,BBAS3.SA,0.07553829437674843,-0.050324728335689795
2012-02-10,BBDC3.SA,0.06620024440021881,-0.03160299530136146
2012-02-10,BBDC4.SA,0.06233348095455564,0.04863184727244286
2012-02-10,BRAP4.SA,0.07682114078043675,-0.04905085527515516
2012-02-10,BRFS3.SA,0.07037070396161212,-0.03995221497385672
2012-02-10,BRKM5.SA,0.11344055220020036,-0.04393425267377611
2012-02-10,BRPR3.SA,0.07840047370811667,-0.03941966541597013
2012-02-10,CBEE3.SA,0.11960469185148517,0.2037290467908449
2012-02-10,CMIG4.SA,0.0589459915609076,-0.05816972260998641
2012-02-10,CPFE3.SA,0.056368942987195185,0.05504628937818122
2012-02-10,CPLE6.SA,0.05940813583286837,0.061583710465327804
2012-02-10,CSAN3.SA,0.07442813400299042,-0.04608625358402582
2012-02-10,CSNA3.SA,0.09260448645049031,-0.04873959873416211
2012-02-10,CYRE3.SA,0.11656447070823352,0.037837573681001845
2012-02-10,DASA3.SA,0.09150298093442852,-0.06188678106319932
2012-02-10,ECOR3.SA,0.06635637377734546,0.0727574536502154
2012-02-10,EGIE3.SA,0.05879564099422968,-0.058384190120317106
2012-02-10,ELET3.SA,0.06430848112885955,-0.06060995304736731
2012-02-10,ELET6.SA,0.06422206369256446,0.062337809154665025
2012-02-10,EMBR3.SA,0.0884785847902016,-0.0731419770506607
2012-02-10,ENEV3.SA,0.07952857950261656,0.058005304823308464
2012-02-10,FNOR11.SA,0.12992727169924062,0.1348829443969082
2012-02-10,GFSA3.SA,0.1219656468764173,-0.056700772583728055
2012-02-10,GGBR4.SA,0.09277829779645198,-0.06755066039815445
2012-02-10,GOAU4.SA,0.09071053715823406,-0.07945312066750736
2012-02-10,HYPE3.SA,0.1273547249372194,-0.03465861807160371
2012-02-10,ITSA4.SA,0.07285099709646865,-0.03850861908072347
2012-02-10,ITUB4.SA,0.0748007105968993,-0.03397919061873855
2012-02-10,KLBN4.SA,0.0804904776586301,-0.047876085315597464
2012-02-10,LIGT3.SA,0.06859761530905624,-0.036174047803464615
2012-02-10,LREN3.SA,0.10353220125835244,0.0
2012-02-10,MRFG3.SA,0.11302011738665016,-0.08013952996329426
2012-02-10,MRVE3.SA,0.13256023163625905,-0.033362908867862744
2012-02-10,NATU3.SA,0.07864011353992778,0.056717996659566776
2012-02-10,OIBR4.SA,0.08429418072575037,-0.051404784189387306
2012-02-10,PDGR3.SA,0.12488994942423941,-0.06385573874559103
2012-02-10,PETR3.SA,0.07888483279567195,-0.05531413782660928
2012-02-10,PETR4.SA,0.06522217021556302,-0.04775834269203183
2012-02-10,PRIO3.SA,0.15876881158092632,-0.056949149500065285
2012-02-10,RENT3.SA,0.09442169401489728,-0.050151896483126984
2012-02-10,RSID3.SA,0.13507784679768842,-0.05507920877876481
2012-02-10,SANB11.SA,0.0893550339616822,-0.05114031033445743
2012-02-10,SBSP3.SA,0.07122790115438507,-0.0420952439457193
2012-02-10,TOTS3.SA,0.08601011522818978,0.058149220598217664
2012-02-10,UGPA3.SA,0.05122405116226776,0.5509535158228278
2012-02-10,USIM3.SA,0.12901843491782322,-0.06225309250280985
2012-02-10,USIM5.SA,0.10321044748684005,-0.059800586727662045
2012-02-10,VALE3.SA,0.07207240348012547,-0.033683911884346794
