date,ticker,fator_risco,fator_assimetria
2016-11-16,AALR3.SA,0.004798318643250851,-0.6424883105339839
2016-11-16,ABEV3.SA,0.05255527682958561,-0.050908696514194114
2016-11-16,B3SA3.SA,0.09068264834561687,0.053118383050216565
2016-11-16,BBAS3.SA,0.13719201459269456,0.03793446815473963
2016-11-16,BBDC3.SA,0.08723383832135032,-0.034963925970322586
2016-11-16,BBDC4.SA,0.10085245212441812,0.03275695285385032
2016-11-16,BBSE3.SA,0.1049170298379798,0.02934972997615233
2016-11-16,BRAP4.SA,0.16895850691383227,0.036016512718637296
2016-11-16,BRFS3.SA,0.0731153148460081,0.030399716813230594
2016-11-16,BRKM5.SA,0.10389483156918071,0.027642204358883964
2016-11-16,BRPR3.SA,0.08816832030286713,0.05203021916063958
2016-11-16,CMIG4.SA,0.1499778490975597,0.06054525864312443
2016-11-16,COGN3.SA,0.112885570663774,0.03538762448675635
2016-11-16,CPFE3.SA,0.06945598534856001,0.056597590404665755
2016-11-16,CPLE6.SA,0.12205212948736217,0.0373665662275615
2016-11-16,CSAN3.SA,0.0819894704344812,-0.047160677018708824
2016-11-16,CSNA3.SA,0.20173144282306033,0.05705985395331702
2016-11-16,CVCB3.SA,0.09663241696777632,0.04047296011772215
2016-11-16,CYRE3.SA,0.0985599851454635,0.043575100272140656
2016-11-16,ECOR3.SA,0.11620743321263215,-0.039853429270329
2016-11-16,EGIE3.SA,0.05990823235741813,0.02489523397235848
2016-11-16,ELET3.SA,0.1340247120302532,0.04847971494632349
2016-11-16,ELET6.SA,0.10498403321315569,0.0764798380073313
2016-11-16,EMBR3.SA,0.08938364153580008,-0.04062859145387672
2016-11-16,EQTL3.SA,0.06099384155658288,0.04307837562569998
2016-11-16,FLRY3.SA,0.07708363680048971,0.03687713272058381
2016-11-16,FNOR11.SA,0.13029447277049938,0.5213862351928775
2016-11-16,GGBR4.SA,0.1707867627380933,0.0
2016-11-16,GOAU4.SA,0.20125163565577317,0.03755718600178877
2016-11-16,HYPE3.SA,0.06493839067390944,0.037884583331213105
2016-11-16,ITSA4.SA,0.08502286141210758,0.02776238504235926
2016-11-16,ITUB4.SA,0.08842236903648859,0.025699747909451617
2016-11-16,KLBN11.SA,0.08506932487028236,-0.029081797654171924
2016-11-16,LIGT3.SA,0.14004880493905347,0.05113237961422103
2016-11-16,LREN3.SA,0.08723338211279905,0.03791827331517765
2016-11-16,MDIA3.SA,0.07610519627104699,0.038548536354193245
2016-11-16,MRFG3.SA,0.08910714500068227,0.0
2016-11-16,MRVE3.SA,0.08417790462303487,0.03655159102148921
2016-11-16,MULT3.SA,0.07068544183365431,0.04328344150928331
2016-11-16,NATU3.SA,0.10648432607238027,0.03833995564769411
2016-11-16,ODPV3.SA,0.08313688653891671,0.03237422744929808
2016-11-16,OIBR4.SA,0.22390370373077606,0.11250075234335935
2016-11-16,PETR3.SA,0.1581060360287448,0.04030668941273376
2016-11-16,PETR4.SA,0.16753030935278185,-0.02902890079066058
2016-11-16,PPLA11.SA,0.12312066793404484,0.06175225518731559
2016-11-16,PSSA3.SA,0.0965965530790933,0.03239354610377289
2016-11-16,QUAL3.SA,0.11623811315001573,0.03026650591982326
2016-11-16,RADL3.SA,0.07551877986767455,0.034712245802894316
2016-11-16,RAIL3.SA,0.1925055207894784,0.03570195976181913
2016-11-16,RENT3.SA,0.09723142969080222,0.04710615326185847
2016-11-16,SANB11.SA,0.08762205731694171,-0.03952540409677757
2016-11-16,SBSP3.SA,0.08425061598587796,-0.0362722036544176
2016-11-16,SMTO3.SA,0.07542579396744868,0.0471078070760348
2016-11-16,TAEE11.SA,0.08539525018989819,0.0
2016-11-16,TOTS3.SA,0.09365654195821276,0.025163193946461066
2016-11-16,UGPA3.SA,0.06240661999349765,-0.03518391844208498
2016-11-16,USIM5.SA,0.2228242096778998,0.06166567426972225
2016-11-16,VALE3.SA,0.17084186846611818,-0.03377404947974976
2016-11-16,VLID3.SA,0.09672027662281459,0.061139332512326595
2016-11-16,WEGE3.SA,0.08526986338587347,0.023442722965495596
2016-11-16,YDUQ3.SA,0.13037401357826245,0.04543143607451238
