date,ticker,fator_risco,fator_assimetria
2011-01-31,B3SA3.SA,0.07505010827067361,-0.033398830397216
2011-01-31,BBAS3.SA,0.06756749948057968,0.05358988940276072
2011-01-31,BBDC3.SA,0.06825548628577352,-0.027164284344163174
2011-01-31,BBDC4.SA,0.0605211755114125,0.07368295281597687
2011-01-31,BRAP4.SA,0.07251913640246997,0.05153595827630855
2011-01-31,BRFS3.SA,0.06136178240373771,0.058419992426063536
2011-01-31,BRKM5.SA,0.08474108652493843,0.0
2011-01-31,BRPR3.SA,,0.0
2011-01-31,CBEE3.SA,0.09398862986915475,-0.09409688843644051
2011-01-31,CMIG4.SA,0.06301202486619926,-0.032597040066776224
2011-01-31,CPFE3.SA,0.04878010924463375,-0.05674985428375508
2011-01-31,CPLE6.SA,0.06276158615480651,0.07392793159298601
2011-01-31,CSAN3.SA,0.06852994063647734,0.07773830268556715
2011-01-31,CSNA3.SA,0.06251251836127958,-0.10174013904281434
2011-01-31,CYRE3.SA,0.10608828685434614,-0.05693114258581154
2011-01-31,DASA3.SA,0.08425148652772275,-0.04673615168040062
2011-01-31,ECOR3.SA,0.07236139944283548,0.04392904578944987
2011-01-31,EGIE3.SA,0.06013877003808801,0.0
2011-01-31,ELET3.SA,0.06273354242594122,0.0
2011-01-31,ELET6.SA,0.06285642683634758,0.04297117675864535
2011-01-31,EMBR3.SA,0.07397048917147499,0.0
2011-01-31,ENEV3.SA,0.08545511098793086,0.05790449169014164
2011-01-31,FNOR11.SA,0.1408613929960822,0.22249403443809412
2011-01-31,GFSA3.SA,0.0998901817728283,0.03615197914973406
2011-01-31,GGBR4.SA,0.08342124327503958,0.03310675207297882
2011-01-31,GOAU4.SA,0.08401000550557766,-0.03694949053337945
2011-01-31,HYPE3.SA,0.08297892527375154,-0.0521543309230062
2011-01-31,ITSA4.SA,0.06873344933122245,-0.04249823821181258
2011-01-31,ITUB4.SA,0.06482995286252768,-0.054850133084276234
2011-01-31,KLBN4.SA,0.0629207671980282,0.07142545461324104
2011-01-31,LIGT3.SA,0.06421024171684214,-0.06332883967128528
2011-01-31,LREN3.SA,0.06253677818824409,0.054707391985116594
2011-01-31,MRFG3.SA,0.07649070483432206,0.056437667145725186
2011-01-31,MRVE3.SA,0.10143641597706494,0.0
2011-01-31,NATU3.SA,0.07086043418221581,0.027047350083951833
2011-01-31,OIBR4.SA,0.07795577877337193,0.07245064915077634
2011-01-31,PDGR3.SA,0.1005629429791528,-0.023877250911753488
2011-01-31,PETR3.SA,0.07739445042735592,-0.05645803365979022
2011-01-31,PETR4.SA,0.07449686782165955,0.05272666003296396
2011-01-31,PRIO3.SA,0.03853217188259593,0.36864020664392216
2011-01-31,RENT3.SA,0.08875856807048335,-0.02303561246883185
2011-01-31,RSID3.SA,0.10989970572996562,0.04154880998809978
2011-01-31,SANB11.SA,0.07963046924013796,0.05669414226006922
2011-01-31,SBSP3.SA,0.07734873012405043,-0.029022432538827417
2011-01-31,TELB4.SA,0.11463614935117393,0.07521042517612053
2011-01-31,TOTS3.SA,0.0904085407693895,0.04328487556375416
2011-01-31,USIM3.SA,0.10070865575312983,0.03913151462300112
2011-01-31,USIM5.SA,0.08382920322624972,0.04473509248766091
2011-01-31,VALE3.SA,0.07161612406960882,0.0
