date,ticker,fator_risco,fator_assimetria
2013-05-27,ABEV3.SA,0.05848229911677613,0.06061060262121177
2013-05-27,B3SA3.SA,0.07921275391157542,0.05574202890224911
2013-05-27,BBAS3.SA,0.07908891305415482,0.06165762214681543
2013-05-27,BBDC3.SA,0.06873933867303779,0.05021250797610962
2013-05-27,BBDC4.SA,0.06401557187348744,0.03812371189480192
2013-05-27,BBSE3.SA,0.0035894626578745373,0.6528524911118107
2013-05-27,BRAP4.SA,0.0776008461438634,0.04524946150442484
2013-05-27,BRFS3.SA,0.06643882325850613,0.052115982655400926
2013-05-27,BRKM5.SA,0.10437777014390014,0.03843584187622393
2013-05-27,BRPR3.SA,0.06998128311252186,0.05300759623638898
2013-05-27,BRSR6.SA,0.09178498316055823,0.039893554089603454
2013-05-27,CMIG4.SA,0.08130731049646714,-0.04646909084970303
2013-05-27,COGN3.SA,0.08048936712907913,0.1788293642925309
2013-05-27,CPFE3.SA,0.05845126194158226,0.0561755700627763
2013-05-27,CPLE6.SA,0.07182089188135693,0.043950030152375065
2013-05-27,CSAN3.SA,0.06086924636523231,0.04966398793449765
2013-05-27,CSMG3.SA,0.06866376064354288,0.05031924746803877
2013-05-27,CSNA3.SA,0.11063415385877527,0.06043260658429649
2013-05-27,CYRE3.SA,0.08956725778484001,0.05186659306874562
2013-05-27,DASA3.SA,0.08556656800129567,0.03622975350904961
2013-05-27,ECOR3.SA,0.055689704178241047,0.0560170935151651
2013-05-27,EGIE3.SA,0.06457860243575564,0.017494445087800934
2013-05-27,ELET3.SA,0.11635040365599236,0.039156396608258946
2013-05-27,ELET6.SA,0.11844657899451334,-0.06463142719410833
2013-05-27,EMBR3.SA,0.07876095567188302,0.05303569107161129
2013-05-27,ENEV3.SA,0.10157493220769505,0.03065170665212434
2013-05-27,EQTL3.SA,0.07109634146788553,0.03790175301397425
2013-05-27,EVEN3.SA,0.08090070806180638,0.05262450902141839
2013-05-27,GFSA3.SA,0.16229635500268544,0.04737911170752288
2013-05-27,GGBR4.SA,0.0781181665189677,0.08185660676328362
2013-05-27,GOAU4.SA,0.08421722782415526,0.05700224412390213
2013-05-27,HYPE3.SA,0.08119762244027605,0.055809764189601346
2013-05-27,ITSA4.SA,0.07242264813540555,0.035200988251819276
2013-05-27,ITUB4.SA,0.07240461516826928,0.04430880603172702
2013-05-27,KLBN4.SA,0.06698833673379916,0.03666028209142204
2013-05-27,LIGT3.SA,0.07928193652283465,0.05405137596727263
2013-05-27,LREN3.SA,0.06704152843103398,0.060645965405886085
2013-05-27,MDIA3.SA,0.057059412330969665,0.06140542373208521
2013-05-27,MILS3.SA,0.06942044368049914,0.06439743614175009
2013-05-27,MRFG3.SA,0.12958441040500157,0.06841986540545068
2013-05-27,MRVE3.SA,0.1190665421443073,0.033632973926729946
2013-05-27,MULT3.SA,0.060623145961072496,0.036554437972929746
2013-05-27,MYPK3.SA,0.08833898511592361,0.05944150811197831
2013-05-27,NATU3.SA,0.06452221249104655,0.023466079591518217
2013-05-27,ODPV3.SA,0.08246280255872426,0.054597596476056824
2013-05-27,OIBR4.SA,0.0902006409085318,0.0
2013-05-27,OSXB3.SA,0.1562760873189156,0.052385845853288496
2013-05-27,PDGR3.SA,0.13284050217666235,0.051427779509230116
2013-05-27,PETR3.SA,0.08972100006756002,0.06930592779664468
2013-05-27,PETR4.SA,0.08340173715685809,0.045314804498885496
2013-05-27,POMO4.SA,0.08236532868024214,0.036078132876701474
2013-05-27,PPLA11.SA,0.06460684839035366,0.05891148878772557
2013-05-27,PRIO3.SA,0.1975314433002936,0.018583319878472192
2013-05-27,PSSA3.SA,0.061647923168308943,0.03843707638764752
2013-05-27,QUAL3.SA,0.07505093836787259,0.04650407454248298
2013-05-27,RADL3.SA,0.07156932997308589,0.0324142407843611
2013-05-27,RAPT4.SA,0.08053856063918201,0.031184288328125812
2013-05-27,RENT3.SA,0.07030523780830081,0.051900148469637086
2013-05-27,RSID3.SA,0.13059694434934002,0.05934280242000826
2013-05-27,SANB11.SA,0.07607944115015987,0.045300949027903
2013-05-27,SBSP3.SA,0.07098162844674881,0.05401189469132624
2013-05-27,TAEE11.SA,0.05894560593992232,0.04662270059502509
2013-05-27,TOTS3.SA,0.0741936736031776,0.04563493776898734
2013-05-27,UGPA3.SA,0.055749552448353806,0.10232066242707417
2013-05-27,USIM5.SA,0.13660008906033339,0.06389039569806584
2013-05-27,VALE3.SA,0.07900028190536156,0.04484337320669106
2013-05-27,WEGE3.SA,0.0689874634952627,0.07013786873956147
2013-05-27,YDUQ3.SA,0.05843424597656111,0.07558546431919907
