Date,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,CBEE3.SA,CMIG4.SA,CPFE3.SA,CPLE6.SA,CSAN3.SA,CSNA3.SA,CYRE3.SA,DASA3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,FNOR11.SA,GFSA3.SA,GGBR4.SA,GOAU4.SA,HYPE3.SA,ITSA3.SA,ITSA4.SA,ITUB4.SA,KLBN4.SA,LIGT3.SA,LREN3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,NATU3.SA,OIBR4.SA,PDGR3.SA,PETR3.SA,PETR4.SA,PRIO3.SA,RENT3.SA,RSID3.SA,SANB11.SA,SBSP3.SA,TELB4.SA,TOTS3.SA,USIM3.SA,USIM5.SA,VALE3.SA,^BVSP,CDI,EVEN3.SA,BRSR6.SA,MGLU3.SA,QUAL3.SA,BRPR3.SA,PSSA3.SA,UGPA3.SA,ODPV3.SA,RADL3.SA,MYPK3.SA,PPLA11.SA,ABEV3.SA,CSMG3.SA,OSXB3.SA,POMO4.SA,RAPT4.SA,WEGE3.SA,YDUQ3.SA,MDIA3.SA,COGN3.SA,MILS3.SA,ALUP11.SA,BBSE3.SA,EQTL3.SA,TAEE11.SA,BEEF3.SA,BPHA3.SA,VLID3.SA,EZTC3.SA,MEAL3.SA,SEER3.SA,CVCB3.SA,KLBN11.SA,BRCR11.SA,OIBR3.SA,ANIM3.SA,RAIL3.SA,SMTO3.SA,FLRY3.SA,AALR3.SA,SAPR4.SA,ENGI11.SA,AZUL4.SA
2010-01-19,-0.0022172752079281,0.0167464035299116,0.0164430307376308,0.0090658743162499,0.0371442357446056,0.0096670006626258,-0.0034965167879689,-0.0571428591916921,0.0194520061605094,0.0069443650467519,0.0149651923878109,0.009009018132938,0.0106896367566338,-0.0008703419565745,0.0025928603737566,0.0,0.0068292386782864,0.0333333191953568,0.0,0.048958259862333,-0.0189473759526914,0.0,0.0074413348405355,-0.00313587668516,0.004605637296537,0.0304761614118302,-0.0226031282095828,0.0086279835070877,-0.0026595410614329,0.0095238672092379,0.0033166982081909,0.0118265787735958,0.0383107932906401,0.0190840067541477,0.0031251307651563,0.0270655499782963,-0.0206896551724138,-0.0246914055723196,-0.0056235537494555,-0.0046511127905288,0.0,0.0022779963576919,-0.0136986905260777,0.0060869384948674,-0.001225576668358,0.3779527439281389,0.0,0.0029498826033445,0.0099800402241183,0.0138376381815998,0.0073197792539012,0.0001280010308351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-20,-0.016296316076208,-0.0299159458705357,-0.0310994273710487,-0.1124420960463038,-0.0290698026857098,0.0255319656895345,-0.0140350743343955,-0.0545454490141643,-0.0123856451127365,0.0013793392106919,-0.0179041889509089,-0.0357143215612018,-0.0242237836031917,-0.0466027760230981,0.0155172579390783,0.0,-0.0009689220672693,-0.0134408375957623,0.0,-0.0119165729092086,-0.0128755120502636,0.0,-0.0386363871485876,-0.0353023763959442,-0.03581661734522,0.002772706792206,-0.0031899519488136,-0.0325064265988438,-0.0264000054063751,-0.0207547054272901,-0.0082644567817958,-0.0387013603243838,-0.0356394065905854,-0.0112360080307715,-0.0404985273360023,-0.0180304500676222,-0.0169014084507042,-0.0189872895145001,-0.0275387013107851,-0.0255635040646238,0.0,-0.0386364084969379,-0.0430555331118917,-0.0211754772829754,-0.0276073816152933,-0.0285714049163614,-0.0042734746232626,-0.0419607723460477,-0.0377470336958402,-0.0272975428421042,-0.0244460655995651,0.0001281432117163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-21,-0.0459337100107583,-0.0162855582385034,-0.0217390628821848,-0.0251534258659882,-0.029940058044149,-0.0188796741905563,-0.0085409170056961,0.0064102646608248,0.0016957042601457,-0.0165289375631275,-0.0026808849260355,-0.0365961174678367,-0.0440559514711826,-0.0342622211471904,-0.0059422848859509,0.0,0.0,0.040871968897808,0.0,-0.0020100004495208,-0.0300000414469752,0.0,-0.0425531762253184,-0.043478272227124,-0.0430906596489844,-0.0092166246962085,-0.0191998767318867,-0.0123784562125122,-0.0183511265121993,-0.025047776328144,0.0004166908762512,-0.0218859466572712,-0.0260869369406185,-0.05,-0.0259739970195357,-0.0112994776451206,-0.0114613180515759,-0.0187097316604349,-0.0280657555439705,-0.0315937632660264,0.0,-0.0378250909029692,-0.0500725894730488,-0.0331125612887364,-0.021135560876076,-0.0705882319518504,0.0077252803915066,-0.0462546481375126,-0.0490860434803421,-0.0346118290441839,-0.0282991202346041,0.0001281432117163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-22,-0.0031570609007232,0.0052836044066135,0.0114942946006311,0.0,-0.0256790583054655,-0.0103616216374705,-0.0229720489223275,0.0382165294536906,-0.0054135542712809,0.0168067350371974,0.002688091389722,0.0480549698054826,-0.0197513135520677,0.0099338220380515,-0.0162253822769272,0.0,0.0077594724266374,0.0994764267109815,0.0,-0.0030212170919945,0.0017929393746467,0.0,0.0203703315180414,-0.0132575262758645,-0.0077639749713216,-0.0046511805334756,0.0269168108069586,0.0125336028667837,0.0114396844338473,-0.0039532779930131,0.0162431951411812,-0.0138121412711699,-0.0071428173837386,0.0055821080087037,0.0,0.0085714067731583,-0.0217391304347825,0.0124918250573935,0.0023413151873881,0.0122341435055033,0.0,-0.0024570199337311,0.0213903753428499,-0.0091324321041333,-0.020302936508617,-0.075949363219375,0.0008518318085906,0.020386283134044,0.0043196709769999,-0.0211240345895467,-0.0007544892108042,0.0001281432117163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-26,-0.0166270812544856,-0.0269796928193071,0.0,0.005034633877325,-0.0177394168031596,-0.0341880444342336,-0.0198383182145702,-0.0122698777208097,0.0445716571807022,-0.0055096458543758,0.0195712272059245,-0.0117903645296412,0.004664179237257,0.0163934601974762,0.0069443703819651,0.0,-0.0086622354620891,-0.0378571574639803,0.0,-0.0060605523489192,0.0380313557964198,0.0,0.0,0.0088291412679208,0.010954568568495,-0.0168223695990726,-0.0230341826858073,-0.0008840705352969,0.0024827592343199,-0.0178564877631224,0.0086065752649922,-0.0084032545043235,-0.0197841911220879,-0.0103092723470931,0.0016666409159915,-0.0538242989304906,0.0096296296296296,0.005844093482292,-0.0179080884653372,-0.0244603877444918,0.0,0.0098523689608045,-0.0029917859889395,0.0322580615627894,0.0039473647060817,0.2328766443576273,-0.0382978499663952,0.0069401017108214,0.0008602347425235,-0.0201939551962243,-0.0105104198127453,0.0002563028441155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-27,-0.0177133869305462,-0.007922262048131,-0.0189394992983501,-0.0222291716778888,-0.0074820077839952,0.0265486364746629,-0.0052473533750776,-0.0062111878702914,0.0032555254373261,0.0060942654996052,-0.0013149000665289,-0.0110472658991331,-0.0198700041809366,0.0142856891725007,-0.0017241032235757,0.0,-0.007281488787498,-0.0274684505077155,0.0,-0.0132113935391279,0.004310306710292,0.0,-0.0199636650428044,-0.0285387972308379,-0.0278637659377287,0.0099809446451915,0.0105691286276701,-0.0212389174121372,-0.0143092482205207,-0.0383843988414446,0.0162536231133312,-0.0014124775309125,0.0128440089273111,-0.0056089451950207,0.001663867845761,0.045808344592781,-0.0124724871606749,-0.0219496155013678,0.0042283257602251,0.0061946629799514,0.0,-0.035122131435861,0.0127532222204889,-0.0178571666140572,-0.0081913188200474,0.0555556002738548,0.007964558787779,0.0196323852493596,0.020627397197845,-0.0137401552255684,-0.0069287589280263,0.0001281432117163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-28,0.0327869326605083,0.0018149236222815,0.0073360106666533,0.0169708829524581,-0.0044189790563387,-0.0172413852666991,0.0,-0.0062500078431962,0.0058466294297732,-0.0041299308326578,0.004739382917613,-0.0259160072231682,0.0286093628486927,0.0063607173190634,-0.0155440574987192,0.0,-0.0024450436451716,-0.017811713237808,0.0,0.0030895708396843,-0.0103004630054163,0.0,0.0141975567657501,0.0027418619828745,-0.0035031434502953,0.0235294117647058,-0.0056314997336065,0.0235080056183711,0.0298715573010754,0.0063030009347855,0.0055976936382373,0.0014144754456977,0.0009057703461248,-0.0338436665547194,-0.0029899871788436,-0.0123103435848543,-0.0096582466567607,-0.0363036081220794,0.0210526115015934,0.0146584576679327,0.0,-0.0242669251576693,-0.0333333669510758,0.0181818428104745,0.0224643700097504,-0.0368421248847045,0.0051800612265311,0.0081933946820837,0.0242105584395559,-0.0006146812774022,0.0079606577531887,0.0001281432117163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-29,0.0103173933992721,0.0181159417785983,-0.0149483097580858,-0.013539061363044,0.0135769937695275,-0.0098683091760862,-0.0007535967247073,-0.0125786322365275,0.0119419054197245,0.0030411237263989,0.0099579600434174,-0.0229358439418712,0.013077897817268,-0.0230248414295763,0.0143859695863024,0.0,-0.0083333138546909,0.037305742830634,0.0,0.0256673517325247,-0.0004336115936506,0.0,-0.0109555852190595,-0.0101562118623382,0.0015979301884818,-0.0018391225529813,-0.004045372257284,-0.0079503886513189,-0.0206018421081884,0.0187884442232477,-0.0087475552200535,0.016383983969856,0.0180996209553452,0.0133444588193842,-0.0003332171125435,-0.0162319238635076,-0.0180045011252812,0.0280821297815736,-0.0149484027773749,-0.0127131590189758,0.0,0.0227979526532309,0.0038315059296958,0.005357114507225,0.0129241524715542,-0.016393464255022,0.0123153480544349,0.0085330792061957,0.0195271720132803,0.0026650486135397,-0.0028358846130389,0.0001282853875246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-01,0.0172820325954357,0.0676156438696424,0.011673079127598,0.0169167147561366,0.0303966739572356,-0.0055370943337712,0.0045248465238858,0.0127388697947852,-0.0095702716629151,0.0143329979505539,0.0054488451795928,0.1070422333697436,0.0227272727272727,0.0489834289828154,0.0143549087550551,0.0,0.0009886769442397,-0.2834665352046773,0.0,-0.0300300498106302,0.0143167385095901,0.0,0.0356923147408227,0.026045773459709,0.0172303447846065,0.0313219868195262,0.0194963091539885,0.0142473725061871,0.0188209436768795,0.0,0.0124349110554675,0.0116733172727836,0.0177777633792532,0.0205760854971903,0.0,0.0055981864789094,-0.0053475935828877,0.0326449876720906,0.0026163911807235,0.0038045383401097,0.0,0.0379940233192535,0.0305342963297297,-0.0217584620946539,0.0280701491811314,0.0833333556924829,-0.0379636985443381,0.0124899061141821,0.0163306733510009,0.0302596513362007,0.0178893611816153,0.0001282853875246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-02,0.0023165817307371,0.0200000127156576,0.0111539256083053,0.0153797389401009,-0.0024999906905887,0.0,0.0037537681591908,0.0377358177843363,-0.0144926374971205,-0.0108695723687456,-0.0090321730931614,-0.0076334787077904,0.0154666476779514,0.0176211279773752,0.0400681737955574,0.0,-0.017283992188819,-0.0066225822010078,0.0,-0.0041279632182857,0.020530345771119,0.0,0.0297088616663774,0.0230769280540874,0.0288582214715411,0.0629745371080265,-0.0039841279748451,0.0149254863237813,0.0133115895328586,0.0409840712929785,-0.0035658201887633,0.0082416528157112,0.0174672350083844,0.0403226611508023,-0.0033333772048538,0.0181658046434689,0.0038402457757296,0.0006451442330079,-0.0005219326180311,-0.0058309261629182,0.0,-0.0073206956950758,0.0777778256575929,-0.0013617497131082,-0.0093080451915593,0.1025641004472599,0.0026905900091944,-0.0001989319909889,0.0035707261599013,0.0,0.0088776062008051,0.0001281432117163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-03,-0.0030816612683898,-0.0245098036160212,0.0034233673541446,-0.0061823850951572,-0.0012530763054408,0.0302895126147173,-0.0052355793136412,-0.0303029934277625,-0.0133978355500768,0.0104394897821176,-0.0119791807051248,0.0188035149077987,-0.0022758623222838,-0.0043290207713565,0.0098361176646168,0.0,0.0020100243630241,-0.0456139721130193,0.0,0.0259067367754026,0.0268231067061588,0.0,-0.0005770824563275,-0.0026315689615263,-0.0118902255707304,0.0063025853229998,-0.0007998140127234,-0.0008651428937099,-0.0042895522174185,-0.0039366183917556,0.0119284205863727,0.0564033403138117,-0.0021459416502443,-0.0116278805004309,0.0468227866403845,0.014388489208633,0.0306044376434582,-0.0232108584239025,-0.0002610527867459,-0.0017594592750285,0.0,-0.0157325927129887,-0.0034364199778873,0.0195455397195576,0.0021922263328084,0.2046511589597737,0.0016994913284753,-0.0069651437636039,-0.0077090213178915,-0.0021829849510607,-0.0008040141149144,0.0001280010308351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-04,-0.0726429374702851,-0.0184254987397122,-0.0299468885184176,-0.0295489707847813,-0.0539523763098196,-0.0272373891414976,-0.0255639208805984,-0.0499999843136074,-0.0351096587153253,-0.0157693747052128,-0.0171323672969752,-0.0239094545402496,-0.0417617300933419,-0.0591304613196331,-0.0519480559701802,0.0,-0.0195586338734697,-0.0750000491190705,0.0,-0.0303029544060814,-0.0081632780802842,0.0,-0.0669746113093108,-0.0467395434894364,-0.0388768970939209,-0.0104384130286481,-0.0072058980037603,-0.043289998463044,-0.0385029445464277,-0.0612652161099172,-0.0165029040471861,-0.0443642262297649,-0.0361290376873785,-0.0596079032799896,-0.0392970659861736,-0.0354609929078014,-0.0274684484038604,-0.0363036081220794,-0.0480543251134197,-0.0511163816588822,0.0,-0.0559439728374305,-0.0765517405626921,-0.0619706051737403,-0.0399999642372109,-0.0810810642819707,-0.0177695131564573,-0.01823646933037,-0.0388446361215806,-0.0540970062060908,-0.0473110909118001,0.0001281432117163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-05,-0.0491666793823242,-0.0477815581906043,-0.0269637543946733,-0.0368589598660585,-0.0190980939220546,-0.0222222063903804,-0.0007716225966358,-0.0657894725978952,0.0216261979238576,-0.0124309754085907,-0.0013406740937227,0.0055865576580542,-0.0056766410881938,-0.0249537441501509,-0.0130137756446404,0.0,0.0102301690473056,-0.0421303583029667,0.0,-0.0156250589837607,0.0123457411312211,0.0,-0.0426980159801242,-0.0245156206628605,-0.034028875727877,-0.0763713635031345,-0.0153224814775753,-0.0235292820702721,-0.0254830930341184,-0.0442107779696727,-0.001198552960432,-0.0005396965676418,-0.0495314516072428,-0.0016681229714426,-0.018955856477508,-0.0264706331140854,-0.0198473282442748,0.0034246641865265,-0.0178326889512659,-0.0241485695888783,0.0,-0.0068784257440595,0.0007468061764817,-0.0375475255102161,-0.0104166569653896,0.100840332723977,-0.0364544877114032,-0.0281690349221156,-0.0113989479183532,-0.0084104607722643,-0.0183157631307285,0.0001281432117163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
