Date,Estrategia,Benchmark,CDI,Estrategia_Acum,Benchmark_Acum,CDI_Acum
2011-03-16,-0.020277707057471176,-0.0149541079023953,0.0001698932326226,0.9677921087050299,0.942132834691753,1.007527454581583
2011-03-17,0.003935209607008301,0.0032271260397254,0.0001697601391912,0.9716005735087926,0.9451732160954671,1.0076984925825119
2011-03-18,0.006021609265806369,0.0100277878458379,0.0001698932326226,0.9774511725248959,0.9546512125840407,1.0078696937369256
2011-03-21,0.0014680053214486076,-0.002840909090909,0.0001697601391912,0.9788860760476187,0.9519391352755635,1.008040789836421
2011-03-22,0.0066472055324446385,0.0133153396311291,0.0001697601391912,0.9853929329879555,0.9646145281699211,1.008211914981214
2011-03-23,0.010069623665796116,0.0032259019207434,0.0001698932326226,0.9953154689860794,0.9677262800291215,1.008383203362619
2011-03-24,-0.0017295881833887616,-0.0038792849135642,0.0001698932326226,0.9935939831121771,0.963972194070545,1.0085545208447606
2011-03-25,0.005918930547095286,0.0034501651044673,0.0001698932326226,0.9994749968902298,0.9672980572962041,1.008725867432583
2011-03-28,0.0007098548126747998,-0.0084555676888115,0.0001700301240858,1.0001844790269203,0.9591190030974802,1.0088973812169912
2011-03-29,0.007888080314827054,0.0033634455970115,0.0001700301240858,1.008074014527128,0.9623449476854585,1.0090689241639095
2011-03-30,0.0067766864311637615,0.0085732508639997,0.0001700301240858,1.014905416022983,0.9705953723396686,1.0092404962782964
2011-03-31,0.012833979451937753,0.0086768533905907,0.0001700301240858,1.027930691277882,0.9790170860870459,1.009412097565111
2011-04-01,0.0024139087554769308,0.0099289952906527,0.0001701632085002,1.030412022173581,0.9887377421242727,1.0095838623663318
2011-04-04,0.027135114037895824,0.006294392793209,0.0001700301240858,1.0583723699012801,0.9949612458426735,1.009755522035725
2011-04-05,-0.0008145670594657769,0.0019224147825089,0.0001698932326226,1.0575102546321098,0.996873974049705,1.0099270726655223
2011-04-06,7.803925701007405e-06,-0.0114694006128468,0.0001697601391912,1.057518507363565,0.9854404270808083,1.010098518025951
2011-04-07,-0.009361777386817509,0.0020134130973246,0.0001698932326226,1.0476182545151875,0.987424525743326,1.0102701269284458
