Date,ABCB4.SA,ABEV3.SA,AGRO3.SA,ALPA4.SA,ALUP11.SA,AMAR3.SA,ANIM3.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BPAN4.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRPR3.SA,BRSR6.SA,CAML3.SA,CEAB3.SA,CMIG3.SA,CMIG4.SA,COGN3.SA,CPFE3.SA,CPLE3.SA,CPLE6.SA,CSAN3.SA,CSMG3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DIRR3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,ETER3.SA,EVEN3.SA,EZTC3.SA,FESA4.SA,FHER3.SA,FLRY3.SA,FNOR11.SA,GFSA3.SA,GGBR4.SA,GOAU4.SA,GRND3.SA,GUAR3.SA,HAPV3.SA,HBOR3.SA,HYPE3.SA,IRBR3.SA,ITSA4.SA,ITUB3.SA,ITUB4.SA,JHSF3.SA,KLBN11.SA,KNIP11.SA,LEVE3.SA,LIGT3.SA,LOGG3.SA,LOGN3.SA,LREN3.SA,LUPA3.SA,MDIA3.SA,MEAL3.SA,MGLU3.SA,MILS3.SA,MOVI3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,MYPK3.SA,NEOE3.SA,ODPV3.SA,OIBR3.SA,OIBR4.SA,PETR3.SA,PETR4.SA,PNVL3.SA,POMO4.SA,POSI3.SA,PRIO3.SA,PSSA3.SA,PTBL3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RANI3.SA,RAPT4.SA,RENT3.SA,ROMI3.SA,SANB11.SA,SAPR11.SA,SAPR4.SA,SBSP3.SA,SEER3.SA,SLCE3.SA,SMTO3.SA,STBP3.SA,SUZB3.SA,TAEE11.SA,TASA4.SA,TCSA3.SA,TEND3.SA,TGMA3.SA,TOTS3.SA,TRIS3.SA,TUPY3.SA,UGPA3.SA,UNIP6.SA,USIM5.SA,VALE3.SA,VAMO3.SA,VIVA3.SA,VIVR3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA,^BVSP,CDI
2020-08-03,-0.012090959975854076,-0.01366903493508087,0.002377519516311599,-0.01748258049069562,-0.002068635302543198,-0.045343104940115064,-0.009742609471957042,-0.010339689315344458,0.007093298847121288,0.02293021444550125,-0.0038591782902740457,-0.010695186615790164,0.015810295913181616,-0.011782021230560158,0.03853276905357905,0.023302988710988792,0.0044134463402158985,-0.0033816361524056093,0.021929825295224914,-0.034519956850053934,-0.004207602991139869,0.010560451367608525,-0.0029614740999286404,-0.014248227009532766,-0.018734058210528315,-0.0519323480925189,-0.011464926986511248,-0.04776252949428539,-0.04865931459584716,-0.026438045899415674,-0.005499562953154902,0.06285718022560594,-0.03846153443512068,-0.024434721897509948,-0.04143479368193881,-0.02341599215893697,-0.0010829378177055204,0.016513281890338405,0.0013003702488540991,0.006570264523059199,-0.009727970501491434,0.011897473457532115,-0.0070505050580604856,-0.010351953968683936,-0.03382949993460427,-0.008744153793182385,0.002780931350511162,-0.0033783751129669026,0.03240916762692603,0.0,0.029310343883771406,0.0028653186608267323,0.003731310088747497,-0.011810981247033059,-0.0028011845008746317,0.0010746429016217363,-0.013422806334599358,-0.0008305310128454702,-0.03387699199452621,0.0028116695716775553,0.012048224241831385,0.01450353912133906,-0.03687637123002574,0.004814581245477623,-0.013059363517587075,-0.029588983486008025,-0.021164005790454077,0.04701085810061856,-0.01324086019501014,-0.0075370151275355735,0.0444444020589192,-0.030194479270420627,0.012376284952223093,0.023045497136099824,-0.02872059981384678,-0.0036035716106328497,0.006245678253821829,-0.03552770777743852,-0.026490041727087132,-0.017120642840295797,-0.009456210836788603,-0.023154826954787322,-0.10989010989010994,-0.13422818791946312,-0.01585905719172076,-0.018018086132081,-0.01151986130435434,-0.05033560215011956,-0.022900742519207262,-0.0020207464506707407,0.0020359173206887515,0.11655011758648826,-0.0003571510314941406,-0.045447156381854925,-0.007650768746503611,-0.017073096695716106,-0.007659587454288519,-0.012372376956279463,-0.03816785655938748,-0.012329197252657909,0.005242458879826328,-0.0016501241153628055,-0.011668021401423867,-0.008317345712672619,0.01034492740734283,-0.012610950942921528,0.016187077970166053,0.025952384585425925,-0.013089943476647714,-0.05067580797927429,-0.016622968415108463,-0.02334632187952146,0.05366039135079914,0.0,-0.021183343370483,-0.031868126340252934,0.00105595386065227,-0.014625283592230698,0.03321027063822157,-0.007412300604935251,0.0,-0.03202530398637582,-0.04999994216505588,-0.02207001174093537,-0.0115812738970823,-0.004130994162578783,-0.0007967972636815368,3.349859165613367e-07
2020-08-04,-0.00503964260131784,-0.022611263220579714,-0.03415556527326158,0.01067618339504639,-0.008291960554679623,-0.03080877847790997,-0.0340828691458851,-0.013930382155795451,-0.010486686502616194,-0.030567664736625977,-0.030508432523328466,-0.021621620497739524,-0.006013444412494073,-0.017138635961480686,-0.028412290270282026,-0.024752474312641604,-0.007400546278412579,-0.011633604681802745,-0.031330453482384835,0.024581005586592264,-0.020422532799177162,-0.015273278681046887,-0.04455452930131176,-0.025929230417738758,-0.022104211914565797,-0.057324817163319386,-0.015141791457487175,-0.035601325214929425,-0.039746612390901825,-0.021247616193525998,-0.020645143053267034,-0.019969294910953783,-0.05400003767052031,-0.032149555527161255,-0.021290421770671863,-0.01974610151295486,-0.005203769933385893,-0.014647117130104137,-0.005454521674614465,-0.024804185509827326,-0.005413000240215848,-0.029393892339704575,-0.02169627935829732,-0.03765694173162748,-0.017507003128492626,-0.04557707786721321,-0.030504776675718936,-0.016949136104436047,-0.01285930333244878,0.0,-0.045226133707535254,-0.0011428528267994897,0.001239185781908958,-0.001328051607330627,-0.00674151331618722,-0.016101871270515877,-0.06122446463999409,0.005818760974917847,-0.012987073987893338,-0.04579449158579185,-0.04404759952180348,-0.058284422913964296,-0.022522500753112684,-0.0009583627428617625,0.015915621593043383,-0.0011293558506263457,-0.05135136625079695,-0.00519068140613721,-0.024281097126460427,-0.03282708778418186,-0.029787206844054115,0.02058044189692909,-0.0635697357412871,-0.0008478416628824315,-0.029569928136667145,-0.022905428849918197,-0.02413794654450352,0.006500587496471422,-0.013605475592007976,0.02454469225126421,-0.010023913325711176,-0.02592594060387665,-0.043209876543209846,-0.046511627906976716,-0.001342913448549532,-0.0009173647300427801,-0.011278238349882397,-0.01060069688994325,-0.005859322976901948,-0.030878253552216628,0.0535648607050665,-0.06680588188096437,-0.0025008822935557173,-0.00042214780632177096,-0.02176868747594185,-0.0397023116425288,-0.021440823608199877,-0.00775502424316743,0.025396723536132537,-0.028002712759447212,-0.03520208321262164,-0.0280991852784217,-0.021117400576200707,-0.03870970203030499,-0.020904439590388568,-0.021286606839315714,-0.04955755842162346,-0.023439274030091717,-0.0010470778253509616,0.005338167637279456,-0.03291813995493298,0.0006129104151963993,-0.02364494812448792,0.00425858974132165,-0.022388003403051693,-0.010783230704198066,-0.00580172916464472,-0.030797726499472544,-0.026190395636349395,0.0073017333830396325,0.0,0.0018639756399749796,-0.0065789304052642494,-0.01498055320827163,0.0033048103006110274,-0.030518482349537024,-0.0156958086161626,3.349859165613367e-07
2020-08-05,0.007959531407488729,-0.01641785967294096,0.002946928494288903,0.08834823545858939,0.0112876859772848,0.025165572277617843,0.006184139358154539,0.017154397468365223,0.004428928607115301,0.000900978819265319,0.005994063345753808,0.00460398933779449,0.003914544537710007,0.009097865280592421,0.01146789030960127,-0.007106664546960184,0.030754892284805324,0.013241831215049737,0.036774476514343624,0.022900763358778553,-0.012221429055268684,-0.006530606016820761,0.02279795603373458,-0.014196908367743455,-0.008137627279139248,-0.0027027000903735443,0.009159329062502941,-0.007547170696990402,-0.0046173541663160345,0.020547994950109505,-0.014680877186558305,0.028213138731957077,0.04915446299630477,0.013132489787691215,0.023071919128027973,0.012949607204232327,-0.011116000966811201,-0.008108087488122862,-0.0018281455510708033,0.025435082002269294,0.003628306852675678,0.006892188993228299,0.014919407341677848,0.08043481757529136,0.01496792887696663,0.024390263012353364,0.016590441826192626,0.0,0.0038314401906296425,0.0,0.06315784615497244,0.059496548786199366,0.05569304622700244,0.00531914387692578,-0.0005656237957704091,0.01730050865009569,0.061594160583134494,-0.02837462261556456,-0.009210513686313093,-0.0009793890532983074,0.0004150878421154136,-0.0007785531276552904,0.012672771061039478,0.09112716902604645,0.0019127341535796205,0.02600345844465002,-0.0028489449024806657,0.0065223059759274005,0.034708560385256826,0.031914906153910794,-0.013157882353605488,-0.00672187523730905,0.07049607997517948,0.006060630988394822,0.04709143524488457,0.024059304073042576,-0.0063603720542457776,0.015070004725256103,0.08029562213674546,0.014683194761895724,-0.003857276981143465,0.02661598505143381,0.04516129032258065,0.03252032520325199,0.06454507254721675,0.0642791356470751,-0.0038022234609110805,0.017857126131349377,0.09037328572831105,0.135805688546506,0.01139547161200527,-0.008948537747316632,0.007521457159699763,-0.003884780195268389,0.014835405625944542,0.054263577353216075,0.00876427544321201,0.022244492795210125,0.0023221296195599095,0.0031239160491953744,-0.010810800361494066,-0.006802714468455484,-0.00713433287864107,0.012751714021611349,0.013071919743688154,0.027549525379950923,0.009311022681643522,0.0760455515446441,-0.006988146648314708,0.09380532419385768,0.023919064546380486,0.007656925992038488,0.010432216283668971,0.0023130169414118384,0.027480889022451827,0.0011474731734648635,0.0021219912148859876,0.018376721464666623,0.03911976563396258,0.02454691672226894,0.0,0.019069760344749165,0.026490069567389085,-0.011455694624109891,0.021110885063441387,0.0009168330738904551,0.015669459374012096,3.349859165613367e-07
2020-08-06,0.016511055798854146,0.006069796802253391,-0.005876632653528224,0.05264708590369205,0.02521703421459698,0.0038760157678372487,0.023138082831266615,0.06398814113547413,0.008661465642177069,0.03060295790671219,0.013902698869740382,0.006874493297646778,0.019851165950560024,-0.005259252163160366,0.0163265588574939,0.0,-0.008815602400432554,0.060503344297527795,0.02991456300645101,0.06076759061833692,0.02474528080434024,-0.004108479081463501,0.06382979956896229,0.05040497338861827,0.040109448675272885,-0.014905166911740264,0.029497563570816343,0.047776499345087986,0.051855513160759203,-0.0005687981990082358,0.0252148199124127,-0.0007622125738615537,-0.013098267170468691,-0.001143682036614968,0.010309360408346402,0.026278441869729496,0.024465519869595775,0.03651226497905302,0.032182090605744396,-0.010443854477762415,0.028921442061269564,0.024476256535666208,-0.005959531088365,-0.004024160362713469,-0.002808986130333757,0.021303219088094183,-0.006753001471137887,0.02068963476083585,-0.011450371660941983,0.0,-0.03795373881230413,-0.02483798437128748,-0.024618997036454204,0.03306878331907548,0.03508776664156277,0.015014567581139504,-0.0034129172943666575,-0.005954042578596885,0.041168683131947326,0.011764728388154344,0.016597495201613244,0.01402413981230044,-0.017064803092291747,0.025054990538335042,-0.00754547119140625,0.011570230477582877,0.0022856228339034335,0.03991697842768027,0.0031645689956498746,0.051791869570336546,0.004444440205891853,0.012493580942478433,-0.02195114093759909,0.03506022391345365,-0.06349206649557293,0.03313248339888597,-0.008534871405622702,0.0068928502947793735,0.07660739999074595,0.012947454288821492,0.010648563164536995,0.0029628824932568243,-0.03703703703703709,-0.047244094488189003,0.003368417840254878,0.0017255827287361303,-0.026717585593723392,0.0,-0.03783784341080665,-0.030121876902990286,0.016814027453521785,0.0022573880969170013,0.026661927564009202,0.005849937896597046,0.04020105494070392,0.0171569051397904,0.006081641479777744,0.012154444324895541,0.0339767779231992,0.031141875886071757,0.019125664371920426,0.015410902979317687,0.02001707705172784,0.005964224763275183,0.03225797485817394,0.016462858781828738,0.035055360617333386,0.022968218718302014,0.016537625337536,-0.019417544121716035,-0.007187773843978396,0.016717364823271685,0.004424739239357489,0.10846158614927681,-0.00817233702566833,0.02750713588825504,0.008999585244795938,0.0033834909380539013,-0.020000008975758266,-0.005788660614307939,0.0,0.03331809891922721,-0.019354858647632867,0.025374634907552096,0.023900365920097144,0.019236673835579587,0.012879126865236179,2.9637786469471905e-07
2020-08-07,-0.00564966042306525,0.0037707533839974605,0.014285759922488372,-0.030455377851658305,0.0008064687060813647,0.02187903444977346,-0.006713799744772486,-0.020512844681005116,-0.023419203328631566,-0.006986837683569114,-0.006366367981923804,-0.0059172163273110145,-0.007646896670234771,-0.009818739931136689,-0.016733601184888203,-0.004089975761264686,-0.015051311804913814,0.023277052130035836,-0.02946062160095242,0.004020100502512669,0.003551149929388764,-0.011551183551541389,0.06666664850144155,-0.01885185923173127,-0.020157656212189123,0.0027510290204930676,-0.018261962201707282,-0.024455622807803556,-0.03134351467675911,-0.008650149453116707,0.005217115773187286,-0.012204412784299179,-0.029606926430408076,-0.01374048091100788,-0.011479636472834454,0.006228357794762163,-0.00516346527825251,-0.009989512591208283,-0.004309302417106253,-0.010554079750826784,-0.021471764277768646,-0.009516121208975603,-0.014788145243571638,0.014141520350283043,-0.011971836519534595,-0.010306703532400263,-0.0011331704360306727,0.0033783751129670136,0.0054054370656198,0.0,0.003430485826781293,-0.02491698209445381,-0.026442226132694646,0.0,-0.009841459604464475,-0.011018880208333304,-0.02054795773263285,-0.017684047983362428,-0.008928558862371316,-0.010658979196443541,-0.01795916752495419,-0.021129466991656076,0.0,-0.010720468531177807,0.013831658528505875,-0.008169982716614177,-0.01881411488555562,-0.036889321576230705,0.0088327688504104,0.008634816096202425,0.0,0.005912584401399412,0.014962578392737846,-0.003026402002014761,-0.015536742189232178,0.0005831037378585258,-0.005738849132667312,-0.023170117923161482,-0.034307554102132376,-0.016541373223593392,-0.006226013696919552,-0.0044312333695100126,0.0,0.012396694214876103,-0.02182125301840121,-0.018518450066440928,-0.02941176470588236,-0.00701753740202038,0.011235944019676314,0.040540542068218555,-0.015172168291229582,0.0022521963774337905,-0.006925168331116782,0.0031186694479574673,0.02459373977532997,-0.014457817204996615,0.0,-0.015882200763043475,-0.0037341215904141967,-0.018456350446853453,0.013739941196902139,0.011804413775335476,-0.0021804303211492293,0.0006587137685438726,-0.009166658653152693,0.04905133900989456,-0.021390438420732405,-0.0030224393473836653,-0.004499797975529907,-0.009900895831607692,-0.020814524157519387,-0.04304932281002183,-0.008810564358837869,-0.001387983477151744,-0.0037453325322945874,-0.019520377886925844,0.008394445087605451,-0.008992130945058796,-0.003601408552936003,-0.02231927910799636,0.0,0.003975271864584906,-0.013157932432745989,-0.01208103927458315,-0.019762349228505727,-0.03594969216719712,-0.012965061560033075,2.9637786469471905e-07
2020-08-10,-0.0007102635590107154,-0.005259252163160366,-0.021855306440242694,-0.025648504078386036,-0.012892842086391298,-0.03274563506547734,-0.004268939417456652,0.03664923604832593,-0.004796181277703981,0.009381403960664336,0.008378477890134128,0.008699717357197434,0.006655010127319949,-0.0030511031960748225,0.0036305842641268793,-0.002053337223750229,0.02778420156668071,-0.02230150103644568,0.09320223865164223,-0.027027027027026973,0.00424624667066098,0.014190324105989971,0.0062500580080928625,-0.01222702077896698,0.0008944044230143611,0.013717408114656493,0.003848586616750138,-0.002911228469931193,-0.0009757355107620214,-0.001377670715151047,-0.008155744859757341,0.0787645152731129,0.004734229229887976,-0.008513905265300825,-0.007741904154411006,-0.02269599766775776,-0.020112462617164373,-0.010886878626482077,-0.007637455355998246,0.057333310445149666,-0.006383396928107188,0.0065413638900058135,-0.00202836488132907,0.02589635926662459,-0.013542379472523569,-0.01909249746601205,0.00737385560428927,0.0067340002470883675,-0.0023042385639199248,0.0,0.006837593186426627,0.03691084405650802,0.04197520776559305,0.00640207312435237,-0.01546110862555472,-0.017094020411502875,-0.02797206761324067,-0.012485491356620027,-0.015444072406165077,0.014691492746823576,0.011221956662627486,0.012951384405804234,-0.027777860562003376,0.009969671006495373,0.0009034918128421054,0.02141680342837282,-0.004067411148816036,-0.0178571075985533,-0.008130088574218153,-0.013188401896775392,-0.008849549119871458,-0.027344739729539658,-0.03194105871200781,-0.04343254761131088,-0.024390187169878286,-0.030885821174726713,0.021645004869259354,-0.013477089503083683,-0.0008771294335191415,0.017584135875551077,-0.010602376547204417,0.002225556120543981,0.0064102564102563875,0.004081632653061273,0.03389107394367774,0.028960062347449744,0.006868689951270435,-0.0035335656299810836,-0.009259294417005237,0.03463202381469732,0.00830880281171642,0.013483240941218666,-0.013249688426490547,-0.026132212674961575,-0.019717063265192847,-0.024449911814275582,0.004317805791389073,0.001968076740736402,-0.030734648411720467,0.03726493467081249,-0.01487605827899019,-0.018333355585734012,-0.008404773674447252,0.014483230619237286,0.0071489332793077676,0.02337894507551108,-0.01639338424460479,0.02555219353351812,0.005910990088352719,0.009999903837832225,-0.010166327151549304,-0.012496063162244608,-0.015185179533781845,-0.07400970965700626,-0.03383457163997772,-0.008532401546145874,-0.0104058139271902,-0.00945188573518696,0.045783145266081515,0.0289495447132051,0.0,-0.01583804268601008,-0.013333299463981207,0.023865859295156833,0.007888983777978309,-0.004661327671111937,0.006499571884486688,2.9637786469471905e-07
2020-08-11,0.00995026989555936,0.012839885138426155,-0.002979119551176468,0.009168890990103984,0.0040816315807541415,0.04557288683194982,-0.03143987241820534,0.0707070229397635,-0.022650569318288793,-0.014522218866342418,-0.012707731426799485,-0.008170649482458159,0.0059151036063953555,-0.0030604409171384184,-0.013000243474801998,-0.008230444599618192,-0.02523092587806175,0.020529145953816164,-0.03245991136535131,0.007201646090535085,0.01479915745996796,0.03868315076421891,0.05501329728269688,-0.001768327419974569,-0.016085696166530994,-0.008119072241347003,-0.017891357175476186,-0.01719382761559296,-0.01871731400647858,-0.03426078686965284,0.007288310493982264,-0.0035791116520499378,0.06544510795090508,-0.020686989433422953,-0.0058516382653843735,-0.018296965019950484,-0.011255840228932334,-0.016107341587143442,-0.013853281730858757,0.011349386049596566,-0.010038144674055505,-0.025182811458129284,-0.028048839938135006,-0.013592334400179817,0.00650290112685159,-0.006572349019330681,0.007319772471353625,0.0,-0.000769749641011841,0.0,-0.006791158010684861,-0.006024073789277495,-0.015402744932446755,0.021628447400646067,0.02636002890440836,-0.025931648995719758,0.0,-0.012055273967847335,0.06013071717354479,-0.015443986583251856,-0.007398309994992358,-0.011623431324914946,0.01904771528006588,0.02832619849869067,-0.009387984536805227,0.02096774143179103,-0.03442234498484864,-0.04848485153087967,0.03530898056362397,-0.003751416640040195,0.004464281437804418,0.009721463965695287,0.043147226859147514,-0.011473226695170036,0.04558822560062903,0.06554420971706443,-0.00776840310243021,-0.019125600476107563,0.03994731431002929,0.04057099510358819,-0.02191917914704078,0.004441072740289487,-0.019108280254777066,-0.016260162601625994,-0.01701244153204884,-0.015778286874009395,0.008426929527677762,0.028368852488815266,0.00560751595198572,-0.035454696951129794,0.004120200488700432,-0.02217303246002711,0.007067164958702188,-0.013546190674603609,-0.025360730320178493,-0.012531316340044119,-0.006018890295392265,-0.002357113453720028,0.03712304010042233,-0.012195095598870775,-0.012416071857633493,0.0,-0.0315307773763045,0.016223231828388585,-0.0004176368806321218,0.018965457424115817,0.009259206113829244,-0.00971281838142779,-0.009678558025988493,0.01155131922648911,0.01307192743455654,-0.007276158128357912,-0.003384736821038792,0.032270201188417724,-0.018677098651185386,0.020080342819374097,-0.011040989723321237,0.008778710242486332,-0.02304156174052152,-0.03086819871530566,0.0,-0.003129262384741649,0.006756739361294839,-0.017722946862832156,-0.023481593960713143,0.009054040792370932,-0.012277174123197065,2.9637786469471905e-07
2020-08-12,-0.018296943481418193,0.005219962387824184,0.00647406181576371,-0.0035169975159590194,-0.012195118760398804,-0.047322454462527475,-0.028033911409171552,-0.01886794767648614,0.010848092007184285,-0.005305048734359219,-0.004950428308191812,-0.009153405090987499,0.0013836359646650642,0.01688413442343517,-0.018669079131792166,-0.051867218069792886,0.01663975735241041,0.014752001209575427,-0.0028294137215771897,-0.023493360572012234,-0.007638865249391835,-0.029318533194478746,-0.0689655697915127,-0.02568636810681313,-0.021798452289648718,-0.01909957270706375,-0.0175666562198894,-0.010397788747367076,-0.0019904781411719252,-0.005952380952380931,-0.011688261641259134,-0.00790227414327227,-0.03095829636866909,-0.027501017531338934,-0.02812305737656484,-0.01720430315920507,-0.02276786774853068,-0.021282470982801338,-0.033558718702288326,-0.027431453176020693,-0.008923188585522546,-0.03125,0.004182363073871986,0.023622139781955598,-0.04881552694030611,-0.04580150819349427,-0.027389591270846503,-0.013377913620550408,-0.03081666523693194,0.0,-0.013675186372853365,-0.0022038484325882512,0.0012032821543443983,-0.03985052371923492,-0.03278680323144478,-0.022636748553905628,-0.02877695176315176,0.007440476528371098,-0.03452523046160505,-0.008823561236374622,-0.004140739623564649,-0.011368059864878766,-0.05023367804870227,0.02337226463242481,0.00692547977970559,-0.02738283242574835,-0.014501582358172893,-0.019662117764382536,-0.024360512586584226,-0.015062390036165163,-0.013333320617675781,-0.007025772979952549,-0.029197109508376284,-0.011482871775055137,-0.054852367932373136,-0.023137689802454897,0.0476869282615382,-0.01114210331134835,-0.011397233080493563,-0.032491028920224485,-0.007968119921316186,-0.016949176127240673,0.032467532467532534,0.008264462809917328,0.015196230261176336,0.017331006059468024,-0.04058888119691939,-0.037931079274832635,-0.018587342473125656,0.013698616715036138,-0.004103294094367493,-0.040816289017391094,-0.021052644963850065,-0.02475293820449198,0.010767149450899183,0.017766540772783612,-0.023356440135200662,-0.006694216959004962,-0.0365400435396569,-0.0006673414989363247,-0.01766906056308193,-0.015280081118988709,-0.011552596447971353,-0.04150700031058363,0.005430198218430604,0.032571932218443456,-0.044036656792199924,0.0070362048106829,-0.011169273964571014,-0.006525364905668352,-0.011981576946572314,-0.01848317709056002,-0.0581132420953715,0.017811672824193048,-0.03251386665938616,-0.010686193853767678,-0.007974388638457786,-0.012107481568737755,0.01886802001456611,0.020238905862787426,0.0,-0.006726440522965893,-0.013422784466447069,-0.029221447919583587,0.009351302178029597,-0.010519806800689424,-0.0005480846399279482,2.9637786469471905e-07
2020-08-13,-0.046680403401665016,-0.02002963748206199,0.03364672617418507,0.023235294778138904,-0.013168738450237027,-0.005228748194380128,0.04174574744473181,-0.03802443023584512,-0.013821206441739675,-0.020148157190393534,-0.029353283929138718,-0.020785205612921187,-0.06390329301262121,-0.026415123129790663,-0.0025677079822540305,-0.017505557448180498,-0.016367407660452415,-0.07797364679123198,-0.023915693180513453,-0.046025104602510414,-0.03428969716068664,-0.008163296446508261,-0.035230298139103056,-0.033636444724414405,-0.032497616922627426,-0.03755215282027291,-0.01324508330376517,-0.006671107921946584,-0.011799823686353572,-0.00538918500888852,-0.030411165584111166,-0.00868941604541451,-0.04006078854173756,-0.02008195814667313,-0.017496531442630858,-0.020423027910523084,-0.015303750288411355,-0.06941728290814575,-0.05383579859631471,-0.025641061693801315,0.005320281193229803,-0.035268804078461,-0.01874212765023353,-0.05769243035363458,-0.021132055318580534,-0.03359995524088544,0.016091993838167618,-0.013559308883548837,-0.005564420572631401,0.0,-0.06239171203484173,-0.013804475675757488,-0.007211474536436335,0.009079140248383188,-0.022598955290241363,0.021203769426273444,-0.07703703421133534,-0.02245194551823204,-0.019157061126209296,-0.02472799495057787,-0.027027067109535285,-0.028548826695475205,0.020910218192000007,0.029771565594715943,0.004524886877828038,-0.03140231351701994,-0.026364163333377655,-0.00762713124648573,-0.016853960677187363,-0.028912761437200007,-0.018018000602490147,0.018605846103555645,-0.010025053072035384,0.0048713531586361825,-0.01041662157882628,-0.010398631469049624,0.004076031537591174,0.00845068273409999,-0.059350955812140005,-0.029850718650553665,-0.015060202606001272,0.0007496638583694981,0.10062893081761004,0.04508196721311486,-0.029521792390685975,-0.02725721474130327,0.012028162622866212,-0.014336904085998858,0.009469642407366585,-0.018468525794580914,0.0017167120020789017,0.02364063928644411,0.014336904085998858,-0.012645766604067799,-0.022636494156173526,-0.027431453176020693,-0.02214348988881376,-0.028344909187942857,-0.02089774423882307,-0.03639403434642796,-0.03251471944029638,-0.03620690193811282,-0.006552200081171189,-0.01265826323520125,0.05857923203856785,0.025399461004057766,0.024952037138017857,0.0093160836538968,0.019061098375629637,0.059113335707601466,-0.006529911077878814,0.018831238201064693,-0.030448651819301897,-0.003928549162142803,0.02295079814333678,-0.025582760604652255,-0.005895004099946366,0.02795863826424605,0.005786948503906819,-0.01869921180290901,0.0,-0.023024841429576393,0.0,-0.00040404965179130503,0.013235316557042687,-0.017198225294974057,-0.01622632640670596,2.9637786469471905e-07
2020-08-14,0.01582515261716222,0.0037850257827762857,-0.02967922211582219,-0.008335716387902314,-0.002502138126506459,0.02365304267890944,0.02732240551067444,0.02180824794388081,-0.0013189481812808657,0.0033262960800322094,0.008201001182691181,0.0014151078961257557,-0.0022140024021330973,0.010852740113391102,-0.03346595648245454,0.0,0.023804057481546348,-0.01098894997158606,-0.004568131673591491,0.05372807017543857,-0.012318845937993594,0.0,0.034644183051171895,0.0028222129263251183,-0.0019195372346764161,0.03901733785400685,0.007718169646760309,0.020987240282461128,0.02304076859569637,-0.0030102346877001196,0.010648656271855739,-0.00073040726910234,0.026941365103550163,0.01882060919327677,0.029451865570466085,-0.004467646232014233,0.015773609268112665,0.020970663287608327,0.013940194665675198,0.01052630588288439,0.0014247851272619627,0.008247858378302997,0.019100104242071092,0.016326699356652208,0.04780261162639987,0.06346575967260981,-0.021493272712443945,0.010309268214748757,-0.01039166713487627,0.0,0.007393700619723109,0.007278740191597244,0.006053291688786322,-0.008997451127716771,0.0289017353786285,0.02411754637244501,0.10032102698018108,0.01239044561866054,0.011718733163255779,0.0070993898499962516,0.0,0.009387768069787805,0.0192770896066623,-0.0039603509557955,-0.0009909964896537282,-0.0050307518410627194,0.0,0.0017078723817121055,0.02539680117652532,0.023868106405095846,0.009174302896359121,-0.020324083420080852,0.007594929374080017,0.016283338592180785,0.04360901619460855,-0.006421407378399802,0.03247633383934412,0.02234634788015244,0.029051265079460542,-0.03230769817645729,0.004587066329747147,0.0,-0.07428571428571429,-0.05490196078431375,-0.0038560476435092195,-0.0074430856023739445,0.006147525445711732,0.0072727203369140625,-0.04690431586838939,-0.011243641259130244,-0.023821755372708697,0.009237866641528925,-0.006007069995652814,0.026251328742431967,0.03587643014331454,0.02307690050475042,0.008152187762578977,0.011423944176675915,0.01660073106330695,0.00796956352303857,0.00965321646020767,0.008944492403020421,0.005704094537040572,0.0195681489760291,-0.06200938047592208,-0.01717939645943367,0.0,0.05915677822195886,0.0166262392893326,-0.06201544840113016,0.061971908425054734,0.01593368986546695,0.012809894883025086,-0.004302592942965977,0.016025702746429227,-0.0029171084504672207,0.012398888146214704,0.011922445546779015,0.010356749934839593,0.016570008703957306,0.0,0.01663588819340589,0.04081629479132087,0.015561852564416334,0.0039186739780403546,-0.0025453363960954434,0.008879067498830384,2.9637786469471905e-07
