Date,ABCB4.SA,ABEV3.SA,AGRO3.SA,ALPA4.SA,ALUP11.SA,AMAR3.SA,ANIM3.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BPAN4.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRPR3.SA,BRSR6.SA,CAML3.SA,CEAB3.SA,CMIG4.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CSAN3.SA,CSMG3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DIRR3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,ETER3.SA,EZTC3.SA,FESA4.SA,FHER3.SA,FLRY3.SA,FNOR11.SA,GFSA3.SA,GGBR4.SA,GOAU4.SA,GRND3.SA,GUAR3.SA,HAPV3.SA,HYPE3.SA,IRBR3.SA,ITSA4.SA,ITUB3.SA,ITUB4.SA,JHSF3.SA,KEPL3.SA,KLBN11.SA,KNIP11.SA,LIGT3.SA,LOGG3.SA,LOGN3.SA,LREN3.SA,MDIA3.SA,MGLU3.SA,MOVI3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,MYPK3.SA,NEOE3.SA,ODPV3.SA,OIBR3.SA,PETR3.SA,PETR4.SA,POMO4.SA,POSI3.SA,PRIO3.SA,PSSA3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RAPT4.SA,RENT3.SA,SANB11.SA,SAPR11.SA,SAPR4.SA,SBSP3.SA,SLCE3.SA,SMTO3.SA,STBP3.SA,SUZB3.SA,TAEE11.SA,TASA4.SA,TEND3.SA,TOTS3.SA,TUPY3.SA,UGPA3.SA,UNIP6.SA,USIM5.SA,VALE3.SA,VAMO3.SA,VIVA3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA,^BVSP,CDI
2021-11-11,0.003584177773173547,-0.007887289557658494,0.00036258988069248765,0.0035714042242209754,0.0,0.052525239421000514,0.02777781825006853,0.09833586720698584,0.03788473080867827,-0.019162069991701558,0.009697622235807835,0.004904308767920806,0.007352944209477075,-0.05247813059814477,0.0037894801089637387,0.07392689275166586,0.055907394173552394,-0.009515577906519135,-0.02942953167728879,0.005148005148005064,-0.06104901385730588,0.005825190760321952,0.019157100489016976,0.013808230191518112,0.0072727203369140625,0.012274373401562677,0.003184845685025195,0.02725563463304015,0.016006100608134455,0.07463391204591119,0.04931193224913155,0.024103793714001398,0.02960225587568388,0.02840909029334049,0.0047416677852765154,0.008988755857864295,0.009127201434395715,0.015459381223736024,0.006485109012642765,0.023695588975396698,0.027812462644187574,0.016885582340742555,0.03879317077813882,0.08606552655822486,0.18500482315888855,0.01518025855384586,0.0,0.04366808944659062,0.059940982684561606,0.04639686690218259,-0.012738841251293542,0.02008032159277251,0.03308273736098055,0.008922451418245325,0.03086421777445847,-0.002921061053251517,0.00047844334652547005,-0.002164568219866103,0.014362642951623705,0.022118807572785615,0.0413855733200017,0.006930662853882996,0.04187604837285508,0.01603204834864891,0.005620558770055961,0.03571423539395102,-0.01992641446394794,0.04838712102559661,0.07240099550380319,0.005769207642708052,0.016299902347484352,0.014818330057926987,0.0065592546213679714,0.012781441300795393,0.013600597435667439,-0.05882352941176472,0.0,0.0007567331643107966,0.021126825004031735,0.04189037293990738,-0.0015557763361753185,-0.010437584523263155,0.016614729544206064,-0.023880603832651337,0.020190032631065113,0.028414337667496126,0.05188118808875464,-0.00516500180938162,0.028497469748757664,0.010309268214748757,0.007090323130985565,-0.0020803194387390977,-0.0036747066879063706,0.04890387356626191,0.03979484362479968,-0.01653781591954806,-0.02888518267283391,-0.024451173817130134,0.03589749831925082,0.025466096942751593,0.03546646327497349,0.0376844110667125,0.062352009241984696,0.03531739395037459,0.0519684704944261,0.0037736058933475203,-0.0030389287687214717,0.006063980929036594,0.03948498310809434,0.016580477125169857,1.1607832637317017e-06
2021-11-12,-0.03095239968874708,-0.005678613174547209,-0.03986953154715911,-0.00854092159242148,-0.014919325012857865,-0.0595009301972671,-0.016216200542241155,-0.009641896619080104,-0.007604519444585844,-0.0016556669915895883,0.0033898867627517593,0.009760850210243532,-0.009016787615550581,-0.04102560190054083,-0.04446306456199067,-0.03849004063316064,-0.0031023419014428733,-0.0013100287284085743,0.007268919273719643,-0.010243277848911658,-0.0192307725897235,-0.01833972844399101,-0.0325814822381445,-0.0021505637228991237,0.0072202097704794355,-0.028530710352658084,-0.009523976806183443,-0.03430923966419497,0.005251289964355532,-0.013626350151313527,-0.09344258525852833,-0.03983101144040857,-0.03863446572900231,-0.018784538421113717,-0.013909527618987338,-0.00835187228155021,-0.010740561239205082,-0.04436713649058299,-0.010309329662834377,0.021977989634048622,-0.02019392056057867,0.01968017775644415,-0.045182177291612446,-0.030983070623041953,-0.024239940381642122,-0.03317757548181499,0.0,-0.04602503715789974,0.011549139377646789,0.004716908986904578,-0.021505355393904968,-0.040944843456611424,-0.03930133849412565,0.0006802876878633235,-0.05788427244461203,-0.0009765792477386404,-0.0014347439826342123,-0.002169172716065315,-0.030088508570704664,-0.026480675181903446,0.005183580497846618,-0.006784609957882992,-0.05787776026052793,-0.01183436449288866,-0.009315270702706546,-0.05010313877137884,-0.009383773647290372,-0.18315020810404958,-0.016156992953155758,0.013766690203733889,-0.016840419699285958,0.0,0.0029621532520804905,-0.0006009753154232467,-0.004237358139515535,0.0,0.01830161074616421,0.02041584093015736,-0.024137989434275475,-0.038144318848921,-0.051032312506775424,0.0028397442558820707,-0.02962205954882735,-0.0004368520068284143,-0.023864949949307657,-0.007130117807674474,-0.027861474958655652,0.009518368863090432,-0.02367764290533103,-0.010204071702683226,-0.023828894146851742,-0.04252660137726827,-0.027538701310785174,-0.025723449004679044,0.013414881112612242,-0.007594217179505702,-0.048177691053480465,-0.037851573562421414,-0.022002178867752575,-0.02439021089440363,0.0037229512974230605,0.0977183106948003,0.0029717653595588978,0.004264092139659725,-0.041167711842007515,-0.006151753375521429,0.0014224689316506556,-0.02328762942797513,-0.016928152726496726,-0.013116732420515254,1.1607832637317017e-06
2021-11-16,-0.016584767758437202,0.0,-0.02982253737276508,-0.03134723671309314,-0.012279980067767537,-0.08163267042882172,-0.02335165815859508,-0.03720443971866472,-0.022988520026831494,-0.013930350965437932,-0.0022522501236876824,-0.0014498984929086633,0.0034662012118935603,-0.04064172181147929,-0.03994731431002918,-0.0785219031610156,-0.019709589057336663,-0.01049406485228166,-0.006185551279598855,-0.031047865459249646,-0.03081231769660675,-0.001966613334673628,-0.04145073879804795,-0.015804596869369636,-0.06451615384168385,-0.04001469022564341,-0.009615325817164733,-0.015158677668029141,-0.027611932544193918,-0.05926915739986227,-0.06570225083286774,-0.05845382238184327,-0.0551401276343676,-0.01689195611165073,-0.008564235416974708,-0.030039296095161427,-0.027142878941127213,-0.0213927777898838,-0.02018225734839918,-0.008693600123019896,-0.010305020482996308,-0.07478888883136936,-0.06711730811666672,-0.02766965081955397,0.06105266370271378,-0.03334944427043063,0.0,-0.06578951152731116,0.0015747971895112567,-0.004694764211404467,-0.03406597874962192,-0.05911332093504551,-0.025757606583412196,-0.012576507079330002,-0.033898258858262365,-0.01857284582526275,-0.011015340829560905,-0.010434773089979976,-0.05474456016253537,-0.008774446100381028,-0.009883984184038463,0.011582993210586867,-0.010238897851962525,-0.06666667174277763,-0.0032910057977298957,-0.03164753654525643,-0.013261764296878864,-0.12645737981341998,-0.018768311386704095,-0.030177268987981343,-0.048123991971711466,-0.019312287152735363,-0.024217356173748317,0.012627841396211315,-0.0347517048231446,-0.04166666666666663,0.015097055388253011,0.010374238200073549,-0.03180209066982986,-0.03108252564034686,-0.03489328243729706,-0.006877025931068981,-0.04210522300318664,0.003933559764515371,-0.005366735249325849,-0.013465041973225733,-0.014523592097888116,-0.021142905099051368,-0.020639816091429175,-0.01288664671652151,-0.02108178467731836,-0.05160020376580843,-0.022250343491552416,-0.026402615333808388,0.03503989243697081,-0.02049740357672436,-0.042253482107650564,-0.04944183781993461,-0.022215997891403605,-0.050454573197798336,-0.01632042439357495,0.009794362786243571,-0.028888914320204018,-0.028843354797660203,-0.05464472998307557,-0.04745526700093372,0.00446431059563146,-0.007573645054900657,-0.055858880870975014,-0.016968921664534564,1.1607832637317017e-06
2021-11-17,-0.021861266276305913,0.0017133458739779783,-0.027626496916106746,0.01284587598905751,-0.005801940204085532,-0.08222216250427417,-0.05063292921999707,0.003972506351801464,-0.007058835497089411,-0.014127147082436564,0.0033859421063928696,0.004356214358730792,-0.021157157786981462,-0.0334448363215305,-0.04572473532813326,-0.04678365974303378,-0.00613756100193108,-0.006186554852803394,-0.04128634122339869,-0.024032042723631464,-0.020231217324826023,-0.03152706471436839,-0.0527026839810103,-0.020437949764066876,-0.015325656498372697,-0.037858500403825435,-0.014562978288011674,0.0014429426635795828,-0.019186493102329005,-0.008526778776477895,-0.020645216531542276,-0.026034673001746667,-0.023738849004578233,-0.009163794719462381,-0.006351625917766168,-0.06628078049480657,-0.06607929663478718,-0.02558135986328125,-0.002657804740604064,-0.030463961544895057,-0.017909170710361244,-0.04432857225630882,-0.022256744925879923,-0.018549689689968174,-0.03730160736502974,-0.04300004995983997,0.0,-0.01877936711345085,-0.00471696330797311,-0.0009434177850896619,-0.013651864172907757,-0.024432786390851224,-0.0209952717527927,-0.009982754416349326,-0.057017530593392984,-0.000996033055421841,-0.0014527070104949358,0.003954279108720149,-0.03088800245451473,-0.011212694736772777,-0.0021701141470388263,0.010276013394224126,-0.04224144040333189,-0.013686899328944513,-0.0061321256338110475,-0.007369442868398246,-0.010559997558593714,-0.04825461169691214,0.009563649240286853,-0.010890755284313158,-0.01970869703573186,-0.025456233768756054,-0.03934628052017508,-0.017814681374242358,-0.02498168416289981,0.0,-0.02301698384555395,-0.025302549412358988,-0.02189778925938224,-0.029867201905829477,-0.019140823418054675,-0.015071240056342528,-0.06593410508987485,0.013495850974467594,0.005995226597129921,-0.016378467265714125,0.012183104987822713,0.004086491862368424,-0.012117995141386007,-0.018276745336084255,-0.016718621062100758,-0.03627183702256942,-0.03258335612089758,-0.008474608462146094,-0.014293743609287701,-0.011997776321011844,-0.044577235215791156,0.008948545130059049,-0.007477772010567096,-0.011488739977517204,0.008295599907883311,-0.009807110087658555,-0.022883237598541828,-0.020051285908935457,-0.006606164439055151,-0.030324914420643223,-0.0048485187569049515,0.011023159352018919,0.0,-0.014955792857963002,1.1607832637317017e-06
2021-11-18,0.006385666153144953,0.0034207219390318677,-0.010404170918894007,0.04951221240467407,0.0020841564934657164,0.014527817166341661,0.0133333559389468,-0.01582728916490095,-0.015007865929962061,-0.007505947368239507,-0.012373383366374058,-0.009638545202021676,0.002646646040602496,0.029988492110022635,0.0004790762401123416,0.028045547686558203,-0.04322832099740981,0.001333911016945022,0.008223351561219117,0.001367989056087593,-0.00786626579212446,-0.021363178003749095,0.035663336924010025,0.002980702178204009,-0.0077820939478694395,0.0023847164668624465,0.0,0.007204592734339155,0.00391237807351974,-0.05351174500252798,-0.004611321750202069,-0.004112434474927484,0.03850066782439865,-0.003468177375051562,0.0033239853256568086,0.008369512455412842,0.006289332318799801,0.005250534558333575,0.013990675212842252,0.007855316454167482,-0.0021204878288176854,-0.060709372367800274,0.012175831499020573,0.004295466974726381,-0.17971972667835867,0.0031348147897654055,0.0,0.0047847443524819955,-0.041074283492721686,-0.033050082759838006,0.01960785176447355,0.02951698700341554,0.037331149404911335,0.009040341683333342,-0.02093027399994296,-0.006979061296254363,-0.016973820863354194,-0.01663013613854003,0.009960197395386228,-0.01283208484815579,0.0,-0.002615560047279586,0.007200713427382821,0.03686038166328243,-0.00474610265392128,0.02808262521319449,-0.029107361458912018,-0.03020494734097645,0.010065132175086644,0.02202126415756145,0.007867146493800492,0.02661404553044977,-0.03591680522587093,0.007255074077542112,0.000753618344365492,-0.04347826086956519,-0.0007249169138476841,-0.0015048535851588385,0.0037313396321503323,0.00798172077200432,-0.04423237528350721,-0.014474788132852412,0.030588262221392437,-0.006443344977008714,-0.0017878835171553087,-0.0064755454006741875,0.021549218381747615,-0.0011628172602623499,-0.0037333170572916297,-0.00531914387692578,-0.007780992848047452,-0.016912812483507178,0.015236559667178184,0.029059842575266392,-0.004197695503599386,0.0031064843497761174,-0.014430051418688916,0.014412429182688147,0.024630609393219816,-0.014043535764450055,0.0112191902384835,-0.06203747968160944,-0.056986765963938035,-0.04107689490685096,0.024106437535662106,0.0029784036443849526,0.007308173418962394,0.004193394164440978,0.021352293238907194,-0.004089562387682766,1.1607832637317017e-06
2021-11-19,0.017131918523587863,-0.011931874276684074,-0.010109179321779793,0.0004648065827046466,0.012895180871493883,0.06921237914828926,-0.0029239737544372035,0.014619868772186129,0.0,-0.001375074435115975,0.001708396742809093,-0.0009732861388759284,-0.02199736075977088,-0.004479278889816363,0.0019157527363558025,-0.02387039589924911,0.023369737803836443,0.00666075931819865,0.01223437847086073,-0.001366120218579181,0.0009911029465416998,-0.005197525086244603,0.08677680685153244,0.011144085699364314,-0.015686259843532002,0.021015095205211276,0.01970430926522182,0.004291852910580429,0.018706139715146453,0.07975769643115904,0.011250914186132333,0.040605654744030995,0.05365829014462142,0.03364268743655763,0.01299689856570696,0.015677902101707053,0.016562461853027344,-0.016144357132474196,0.01839682838756307,0.015351949067935466,-0.002974861543470708,0.0021786297729771142,0.026673551210662616,-0.0010692737137572017,-0.02160805595068349,0.0046875276536320065,0.03076929425347008,0.004761862012072404,0.021004962314952413,0.009765662471182601,0.010181012560451563,0.027801884314584857,0.009954120815652834,-0.003101314650869158,-0.021377642637925742,-0.0010039721150556513,-0.001973357755425398,-0.008455733986543534,0.02169618401436879,-0.0054413063425027275,0.02305354840317042,-0.010295236674624286,-0.007149233843252278,-0.008782897775525766,0.002384413259247875,0.014756740875806695,-0.01265826323520125,0.031145701618253696,0.02168820930927029,-0.0038475939197520903,0.022549890277823614,0.016322619003034555,-0.001307219445381702,0.004201662392877559,0.0067770625124612405,0.045454545454545414,-0.013783067282294503,-0.016578768608865868,0.007434936989250351,0.030542929799646457,-0.0263158714592463,-0.03650863793616388,0.0091324111433575,0.009511536773374019,0.016119430314249117,0.004655511340821761,0.022805067184117345,-0.0061117311042593325,0.005353339391649836,0.013368971173472577,0.015684022966626854,-0.012357595184463555,-0.0057925545906989395,-0.016611279891927455,0.02663351678331627,0.0,0.027818499895812643,0.036065530490857034,-0.0011312475915408182,-0.004911609944593165,0.00517749204542528,0.033882574842595714,0.01407285408672343,0.027274136022810147,0.04464282912052275,-0.0077951368841215896,0.06811771747022988,-0.0036190773954537514,-0.0243902216146471,0.004984198821739394,1.1607832637317017e-06
2021-11-22,-0.006238213902393652,-0.004025284489997505,-0.012254871024116931,-0.043437938796058506,-0.009445521457105643,-0.04464286711565724,0.005865096898272304,-0.020172891258111503,-0.02967120109350574,-0.005507740158835817,-0.013075569236369766,-0.017048232418202303,-0.018443538275073834,-0.021372387707535467,-0.047801147053205595,-0.04366812299816891,0.04458458063706594,-0.05646232047636679,-0.0038168003765517433,-0.02188782489740082,-0.013861419607429926,-0.020898622324230898,-0.06210390106589725,-0.01322561128618338,-0.03984059960658082,-0.011262171476790095,-0.016103036823707173,-0.01899333469486275,-0.022953270395205005,0.01916782885045465,-0.02945037797730765,-0.04761906564010443,-0.03518500279871484,-0.029180722035292983,-0.013081772522356538,-0.029358389643605265,-0.02490007673956296,-0.01689181880886992,-0.030322597872826318,-0.0030239837878478504,-0.020886652641189052,0.015217393858296013,-0.04737638500188457,0.040676548129295664,-0.018489918628605495,-0.030067464128880173,0.0,-0.023696664973888226,0.025816860972948774,0.021276621255537087,-0.0033595392631867727,-0.010989020733669808,-0.031842319218639004,-0.007604604852484709,-0.029126246816770562,-0.01005030114501293,-0.014335209854499986,-0.009425461298222193,-0.06756755139600523,-0.0030395543830481486,-0.01700687523745048,0.001177577187347012,-0.011701180779315923,-0.0037974746704914075,-0.00856328740512935,-0.03527234025564552,-0.01889336968535693,-0.04638617227339559,-0.014343086381115144,-0.03244496347890202,-0.026293504717533223,-0.030703808039100555,0.002617798596338705,-0.018529556152094506,-0.01944650451739216,-0.03260869565217395,0.009194556641764606,0.009961694447576663,-0.011070099987999904,-0.009879166004974405,0.003261957369956381,-0.03702084094140623,-0.04185518995163884,-0.0004283308671602093,-0.009400695834830386,-0.003707132714962258,-0.019323679754117196,-0.004392431015419862,-0.017039488310583772,-0.01846963956394687,-0.020875021926054393,-0.001472158648875399,-0.012711852848854677,-0.006756750225933805,-0.020903372682098076,-0.002815379716485933,-0.026590767715256813,-0.05326994313088773,-0.06285394223908902,0.001974284685431149,-0.02649011083955055,0.040404116802644996,0.02938772707569348,0.055598900928681916,-0.054390049020925924,-0.0063598982119444925,-0.020377393038767733,-0.03129373338730823,-0.027232085419247598,-0.008861066627844916,1.1607832637317017e-06
2021-11-23,0.023226526043411244,-0.006928344919118312,0.004549239411217654,-0.019912555779018737,0.0016583209498159945,-0.030373872978141758,0.00583089811581905,-0.011029453529204925,-0.009917424417371978,0.027691282842180698,0.024769591519101963,0.01932617829281913,-0.013748819489292075,0.036781684541848714,0.00903615986377404,-0.013698595538180203,0.023110573576096582,0.00888267966457068,0.06683693955393699,0.013986013986013957,0.005020099452144766,0.010672399433413693,-0.0675675666967912,0.01638135524266482,-0.016597592882582446,0.004320526877734654,0.018003278688524693,0.0295256831973294,0.02349250010231274,0.03440367092880359,0.03776136348959458,0.001388920714826547,-0.02591167061490096,-0.0369941860042059,0.0005098255925835016,0.02588094290467491,0.024905391717524816,0.010800162213580489,-0.001330639018275126,0.019598696701488505,0.02089683442816259,-0.014989295839842653,-0.02406421094010247,-0.06809301237873566,0.025641012845009525,-0.00427570566548563,0.014925358528601551,0.0,0.005898522727906252,0.012310526098570085,-0.026966267573593106,-0.027350401712896932,0.005481613338706559,-0.007314492900357905,0.022500045592409368,0.009137089272676535,0.008525648020062393,0.016764799046004253,0.020703914329637918,-0.021036632436152503,-0.006055312452924677,-0.005097007059171932,0.05009109414068735,-0.009318137018881179,0.00431862533248184,-0.000962171176032367,-0.011004116081972715,-0.02714938640105735,0.021536607992567847,0.02674648216384301,0.000871100111550005,-0.005360653406318194,0.007180196641173975,0.016443389555977017,-0.0053394706411933335,0.022471910112359605,0.0470116247475143,0.05462817122028052,0.011194018896451219,0.02660751207740697,0.052949342930376675,0.012211603028569273,-0.0017709967945509497,0.010711245537228908,0.04151831733392952,0.011162780052007548,0.013452076623028386,0.0061764436609603734,0.008125760201422638,0.016129016752173708,0.004964899550581103,0.0,-0.0008046883122092563,0.023809500639594416,0.013343514585508975,-0.001976276071227745,0.0326830263291078,0.001671247883536342,-0.04984887574758279,-0.008866916482367926,0.049886683592043735,0.014023716463618552,0.04758131624151263,0.026335352938812617,-0.05340998503387118,-0.02183734696417383,-0.017719533925091402,-0.014710076390774707,-0.02202851901868974,0.015089794559448588,1.1607832637317017e-06
2021-11-24,0.03435581358595652,-0.005813975408954342,0.0160559643865279,0.0014866671017794708,0.009519891992859852,-0.026505976156066202,0.062318814839918524,-0.012639411056113103,0.017529219212955915,0.018524729779968885,0.017987616000486817,0.025765627049507245,0.005111463785459458,-0.0121951889987858,0.024875621418442906,0.051851801486336724,0.013634496962777298,0.0013902531490073144,0.018755037139640773,0.015172413793103523,0.02397600056248672,-0.0105597020749717,-0.02173914395568488,-0.012454264052099928,0.03797474976107851,0.0019554612829855156,-0.01768489263778983,-0.002820938975067855,-0.016067333056643762,0.016408020033335857,0.02209230164470477,0.005547844887849429,0.022659886520482786,0.010804340145521785,-0.0035668634305334734,-0.003039583105784893,-0.0064595230795063685,0.000485683769195111,-0.007994662473634229,0.015331765612084824,-0.009808123354797749,0.01811594177859832,-0.0071232416858412195,-0.035320055211217616,-0.011224551858229459,-0.002147087198709152,0.014705868173635617,0.009708750419290979,0.016419109651576225,0.010290048144942832,-0.006928344919118312,0.021968365332681872,-0.024143348950748322,-0.00035088522392401345,0.026894827231276786,0.0,0.02685223420328864,0.026737942915111335,0.0060852354671296904,0.0056057702322953595,0.02610963554427337,-0.0010837498556803826,0.02688642036393296,0.02351437190086414,0.005255643036200075,-0.017335424367217356,-0.008344915480116954,0.02558145843403059,0.009686614454942788,-0.02138410194573004,-0.005221885738692533,-0.0019597750356564747,0.007777050109249117,0.013780679141800478,-0.02530668584761331,0.0,0.019491868507263588,0.02050365531711873,0.0036900333293332643,0.03131748970680581,-0.033965613373281967,0.006255643532038224,-0.0011827591924391534,-0.005934698887839929,-0.0005694891335976671,0.019319230943687593,-0.011590989569055243,0.020169612974922035,0.0010746130982883795,-0.005291000285156167,-0.005521610797777243,0.02211312186917702,-0.009932857231805814,0.02491695944230643,0.025583156776810334,0.01131546090933333,0.02975898997052684,-0.01557283016839972,0.021303597859839707,0.024850893595641077,-0.0035997256658744092,-0.03531919076866841,0.034822107253490886,0.023208887798853217,0.002604187863016083,-0.007313265206186692,-0.004509794945810386,-0.018442654301210726,0.018770512836921993,0.00820929357630007,1.1607832637317017e-06
2021-11-25,-0.020759069494981852,0.007602289933716921,0.023906002645557534,0.0324096282785844,0.004510052746593107,0.014851457555895564,0.002728510386723393,0.022213861613380015,0.01476622734798494,0.05191797971915668,0.0038651772243363247,0.00805683956830383,0.023116043430409405,0.0033669734551011743,0.06019416253184051,0.08274652838612528,0.004617497201349741,-0.0023137789924740915,0.01429689625151842,0.006793478260869623,0.005853699474799967,0.0032016791182063464,-0.017777760823567745,0.012611328871918737,0.016260146842582035,0.015222458113709703,0.008183294301327138,0.014615812667241546,0.019440124935788283,0.022251318812573917,0.06865858031471395,0.04896551987220499,0.038535678001770934,0.019002357002653847,0.005880837091458702,0.02469516439426611,0.023219814789947835,0.0213592488305685,-0.0006716070282913877,0.015325677744993715,-0.0030146597978992773,0.09679712727506473,0.05573941913657943,0.025858147560344102,0.039731707487504986,0.019365255109379476,-0.014492739851898917,0.0,0.009230734248414363,0.010185153216164977,0.011627839925551386,-0.013757510390170924,-0.020750167383925877,0.012285025773308034,0.011904745398049199,0.009054297443397141,0.008716750073534563,0.00911455226768787,0.022177446102500387,0.011148952895631892,0.0038167680829352957,0.0006904003870757958,0.0717904912872509,0.01545525996786834,0.0033269815483971676,0.005227045057388802,0.009116417416152656,-0.013605474891779212,0.019187368271039063,-0.028605475178197892,0.04024497164174812,0.016200290137959206,-0.001929243254226165,0.03132391750920105,0.022029794271439584,-0.01098901098901095,0.041310995105882986,0.044060626119945434,0.011029401130226768,0.015706766024549346,0.008219192160326738,0.04529309223046796,0.017169977857138363,0.002132183175902247,0.02051285618242904,0.019855619904663557,0.023453759771040694,0.016618853610288253,0.02361785044973197,0.026595719384628902,0.02133253992389328,0.023317252800926447,0.0048807022766439445,0.006482975908981503,0.0038517806806575017,0.00643355362898812,0.059174429095069536,0.08757060374699122,0.008405992115262828,0.004364609193808544,0.02167631412047122,0.011138047262816864,0.010972905464016636,-0.006762515275180014,0.012986951032181837,0.006979387027426398,0.010439211631242618,0.008052504252710646,0.0225703223920104,0.012409820693878304,1.1607832637317017e-06
