Date,ABEV3.SA,ALPA4.SA,ALUP11.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRSR6.SA,CMIG3.SA,CMIG4.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CSAN3.SA,CSMG3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GFSA3.SA,GGBR4.SA,GOAU4.SA,GUAR3.SA,HAPV3.SA,HYPE3.SA,IRBR3.SA,ITSA4.SA,ITUB3.SA,ITUB4.SA,KLBN11.SA,LIGT3.SA,LREN3.SA,MDIA3.SA,MGLU3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,MYPK3.SA,NATU3.SA,ODPV3.SA,OIBR3.SA,PETR3.SA,PETR4.SA,POMO4.SA,PRIO3.SA,PSSA3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RAPT4.SA,RENT3.SA,SANB11.SA,SAPR11.SA,SBSP3.SA,SEER3.SA,SLCE3.SA,SMTO3.SA,SUZB3.SA,TAEE11.SA,TASA4.SA,TEND3.SA,TOTS3.SA,TUPY3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,WEGE3.SA,YDUQ3.SA,^BVSP,CDI
2018-06-19,0.014023641245640484,0.03797466825171303,0.025132313422394637,0.026210579590793648,0.03748044402898465,0.07014678961027077,0.04405287319099682,0.05178640395322476,0.006517305596106748,-0.010802521798270459,0.020000021798270096,0.001052671234920144,0.004000021239405571,-0.004238124878023997,0.044444472701461235,0.02124165585805904,0.03201232696224965,-0.0059406353812402335,0.00915326554229412,0.028332598011985066,0.004861257163601973,0.03190953589031165,0.015267160753269282,0.033271333870767306,0.03493008101853179,0.009485019770951952,-0.0020820849215494874,0.031562678376959585,0.04200000762939449,-0.02053388058180472,0.0,0.011089351460851882,0.01694920465743044,0.03111115221178129,0.05265380288825394,0.004029047454126022,-0.0042553880517961495,0.022764205579614893,0.02709673809748825,0.055723983658403586,0.024593250511729448,-0.016894577614746664,0.044134633620955155,0.05031079144570505,0.045116814895324264,-0.019704416187035778,0.006261193938863929,0.022230163747315235,0.03797812267511591,0.049923641215881,-0.007316974463750903,0.03786571809853756,0.030279611064196743,0.029712551514902152,-0.004838697371944312,0.02207688318443468,0.008427024693075325,0.03718775892175952,0.06344828112372047,-0.005934800605803536,-0.026704912679826776,0.034126155232930167,0.04730923975631951,0.005782779939469629,0.0748407284218855,0.05769237983348874,0.06450177016173164,0.05363323833093947,0.028115764218807238,0.027522983176667903,0.03313248339888597,-0.018602618526457615,-0.014164306255141867,-0.05271122041796683,-0.005786460232885204,0.00980404319559014,-0.0017528695523749693,-0.0022589879971788296,0.0023529950310201553,0.025263124316974084,0.017591355451910262,-0.01849217363020117,-0.003929300446496975,0.008050869957053175,0.022616916135500986,9.753964629322098e-07
2018-06-20,-0.013829698515129052,0.0008129948822641619,-0.012258048129002885,0.01125542097784571,-0.007526371333381077,0.028963423609414507,0.0063290927717643,0.02137410633578085,-0.006475105355736366,0.03120127212681867,0.006722629093573351,0.00911319456484394,-0.02390440910641689,-0.002837442018959857,-0.0014184721434444825,0.003200095192373631,0.01624818556089913,-0.026892380987571518,0.004535164849423179,0.03161689779158472,-0.0034148814447650944,0.008765583850371295,0.00375942477902802,0.018239067320350077,0.041465796520845144,0.01342277834423089,-0.0014903470678068187,0.007462703569379059,0.013435702918066506,0.02431865469304917,-0.004048598315015806,-0.009677412984375189,-0.010333272279007377,0.022167526254942116,-0.02360950042509158,0.0,0.04985753327675524,0.05087443141527537,-0.02114736928451344,0.03411138551364634,0.0520679413362104,-0.011865795979572602,0.02113455113920537,0.007326000504745966,0.018537270857436505,-0.01256277645414594,0.013333324035399663,0.02770962605324523,0.011852591295944404,-0.015930806821038646,-0.017199156593926124,0.029850802094335993,0.007113461151408096,0.014664209188332,0.002269033839826573,0.0,0.016713092873866797,0.040896332024404236,0.05123210144422896,0.014925474564436492,0.040148824048677145,-0.012499999999999956,0.022586196869406328,-0.009255330083452917,-0.021481478655779762,0.0,-0.03050560315405182,0.014449884793566348,0.001020509448967033,0.024659860221839525,-0.011661741110170376,0.007493909037007196,0.006896600107140438,-0.016875664527246315,0.014285738794351799,-0.019417714281603993,0.03160662739551756,0.022264109083768302,-0.004694942884761688,-0.042299812081687094,0.019946821243070012,0.010559050606343323,0.012491754103009844,0.005884799674684471,0.010210942095974396,9.753964629322098e-07
2018-06-21,-0.022114440912317512,-0.05767661878138197,0.0006531817314556765,-0.05136989433158212,-0.01061673925657225,-0.03666665818956161,-0.03102721874988823,-0.041479884823571345,-0.01710794661288284,-0.021179987415083534,-0.012242588857029002,-0.04029177608665124,-0.024999953996281632,0.04105691923657995,-0.025568157573007233,-0.03827767721960529,-0.03924429286435449,-0.013306049984635804,-0.010835204300291945,-0.05210137768246703,-0.0005711152913260298,-0.010379028557400138,-0.05742821785302077,-0.03803627569429402,-0.018518500530834592,-0.038410552154285016,-0.0023880290241534707,-0.08296296683669246,-0.07070706280113892,-0.01268929439500277,-0.02439025903112113,-0.034201962821344245,-0.03418669285272036,-0.030120529330475043,-0.026639335259231567,-0.013643676876086253,-0.05088192610319631,-0.054462954045811696,-0.0267379679144385,-0.020486160199091885,-0.01579497575310651,-0.018219422492240955,-0.029411741262336477,-0.025174801904966015,-0.026676575940112524,0.0,-0.021929809469968475,-0.024914666855543777,-0.032340220090641525,-0.0006574365999996168,-0.024999983515256008,-0.03220621518649913,-0.015985142249749007,-0.006993077880821041,-0.016817608553706065,0.0,-0.013698686921150283,-0.050053837943734414,-0.06847617308419118,-0.014705980821736464,-0.016542465155711117,-0.0043037511125395556,-0.02263941654302082,-0.03425342248541008,-0.01589705053297108,-0.013223206284477151,-0.043103494631816064,-0.04985430567162752,0.006931666407881565,-0.04190872252676048,-0.0035399038696332097,0.02165833785722593,-0.0091324111433575,0.010902371005540479,-0.02608242034481323,0.03465383459630611,-0.021276563996441733,0.002214898274954802,-0.022995248272477342,-0.03087478163323476,-0.0534549991308757,-0.03278021396848163,0.004545496768344481,0.006686161528276502,-0.02839593472262658,9.753964629322098e-07
2018-06-22,0.0016547538904705394,0.0344827089709141,-0.011096631111502608,0.0004512738696162977,0.020439356361913186,0.003460213448516436,0.021202919604110804,0.019103353244511734,0.00787403815440424,0.06182384572160493,0.019718331350407237,0.01701053748850967,0.01779166854089209,-0.009371330160029556,0.03717195811089913,0.0033168485060219854,-0.0030258084242452687,0.0010372691754565455,-0.0004564230466216346,0.0009235394384607964,0.011142839704241014,-0.000975608871069622,0.022516502670477445,-0.0034482277983893805,-0.01603774246943701,-0.019283661737828472,0.010771996789125327,0.03958004195141673,0.03396739068816079,0.007462619882432353,-0.009166638056437137,0.025295125280646147,-0.006451536104403299,-0.011180107901700875,0.021473725233098317,-0.01545972381836469,0.019299512597013013,0.022399978637695384,0.04989011995084991,0.02800428717355663,-0.00855926072148927,-0.008646208712095649,0.007856339807124968,0.005738875476606564,0.007684418795947279,-0.014249350555057827,0.001793738301013592,-0.006650427005403636,0.026315789473684292,0.009867607330056982,0.02307698124793922,0.0024958523189921866,0.015489300346359869,-0.02723004434182774,-0.0036183784336589753,0.009599991137694941,0.01111111237321838,0.006232329333088149,0.0006622036393979513,-0.02089527810165215,0.022882258021539537,-0.013475783608422165,-0.011299477645120626,-0.0052762192694187915,0.006153840285081147,-0.011725242426176341,0.027927973818153262,0.027257276644205186,-0.0014172461700872052,-0.01255958915595079,0.0,-0.014989239391950071,0.011520670999951577,0.006883873897562953,-0.0005356308966776302,-0.02392367342802948,0.008695672796597664,-0.005524955436908785,0.013880479569843951,0.01615048359219351,-0.013774156792985215,0.016945546548922996,-0.001939281585498609,0.0,0.008077060292543736,9.753964629322098e-07
2018-06-25,0.0033039353770112356,-0.020833391327032325,-0.0033002585230833548,-0.013531765269650609,0.03605412305408873,0.029118782290187717,-0.006355911008209869,-0.0015302011952351702,0.007401328430694409,-0.024745257470747517,0.008287271567344101,-0.006761599345771807,-0.03496141993829782,0.009065807435080897,0.020379544965309915,0.023140487945017885,0.040971288201780975,-0.01761658891338247,-0.004109596080163369,0.006922135712950972,0.0067816242612595,0.016845740215332583,-0.014248660578592531,0.014994272394435848,0.025886816509043786,0.021067384207771545,0.006512751406143824,-0.002331051922947358,-0.009855490773514441,-0.012757180068943996,0.005046212296879959,0.0065789009975461,0.03562647109020012,0.00753767731349364,0.011953819861374892,-0.047107439458919376,-0.02734929343585779,-0.026604081353047482,-0.021352322545307834,0.01724137931034475,0.0,0.007870740502708307,-0.004454351907041687,0.0002852615409258963,0.0020335516828120515,0.012390282526387075,0.0035809653374425654,0.004228357069358646,0.02564102564102555,-0.0004885275723708338,0.013784475084623882,0.012448192744233255,0.011160756812943928,-0.015926637772297747,0.014196051001329701,0.02852620601152478,-0.005494506111766051,0.018581076545787445,0.03904699973485193,0.024390067485501765,0.007407400212333881,0.020103160034320444,0.0,0.005893642764435603,0.02981654018330082,0.030508444987984884,0.012708183858785693,-0.03449418786396685,-0.036901915991969125,0.017982450049632837,-0.013617498552267016,0.023478183648987683,0.015945369883898275,0.0018231088060649547,0.01018223663511808,0.024510043709440765,-0.008189691221661355,-0.010740724973925642,0.011904807858458266,0.010668328988696407,-0.0013966134438245792,-0.017704613702097527,0.024611407044577316,0.0024906378398648066,0.004416698517857975,9.753964629322098e-07
2018-06-26,-0.007134970673205121,0.013617104663311341,0.0,0.005944177218932367,-0.0024165205906208076,0.011913614577540033,0.0008528669417795509,-0.005364028768917062,0.006122433409398997,-0.014925455235685336,-0.013698630136986356,0.024364055169056265,-0.014384599322685876,-0.013281255762558342,-0.025482150658994174,0.05008079106939811,0.06997080711614734,-0.0042194054625018795,-0.005960530213198867,-0.007790893391916409,0.006174499001144529,-0.014405748698457788,-0.009198445523423415,0.02727266033274156,-0.0009346008467380207,-0.0013755713561869332,0.009411713392265764,-0.026479795336825873,-0.041141333650591916,-0.0033347196527432343,0.0267782973728945,0.0016340380070138938,-0.024402643578595895,-0.0024938099764938437,0.06272907923238225,-0.039895938730560965,-0.029560178388736702,-0.02411569511092404,0.003636324469418417,0.004067803506797363,0.01762596014080353,0.009919772720877074,0.016778540198250536,-0.004563601151671981,-0.0032978551247805354,-0.005609404464178236,0.03925067794168169,0.02456145643574481,-0.004500007629394509,0.008065229521359907,-0.017305337845231472,-0.013934463866010383,0.048932963751219916,0.024521825157770127,-0.007161436141662092,0.00924490250983645,-0.02209945001021174,0.023770055364773723,0.021656121681069118,0.005952392414847019,0.026470597774099547,0.018696256430916103,0.030285753522600434,-0.002343717141924606,0.01930209874189326,-0.027960539214994307,0.04759838756553836,-0.0037787784816010195,-0.02842104115578581,-0.01723393512746285,-0.01980791877121868,0.08644859538201977,0.016816100588262994,0.012283915531701606,-0.0005305161103161815,-0.01913892619407709,0.005649764868286944,0.04005990998870601,0.01176475076114425,-0.0017233751076105586,-0.0055944001845459335,0.025021210962546947,0.008849579394654361,-0.01200824069397477,0.006370414217862441,9.753964629322098e-07
2018-06-27,-0.007739048560948203,-0.026868240155262013,-0.010596108730923648,-0.027272744612260258,-0.021317878080225894,-0.020603364961542803,-0.014912647843562943,-0.01617869420646756,-0.018661220754212837,-0.015151452808681132,0.02777777777777768,-0.0017488566837671193,-0.01783795861706239,-0.018606465126516647,0.014134329917404376,-0.04153858065734317,-0.040872065003481506,-0.0296609899806608,-0.0018450606533337854,-0.036951711797533315,-0.019246824437302856,-0.01193663374341325,-0.002652517377678909,-0.03561949741274273,-0.025257204367418185,-0.01652892891731983,0.0,-0.040799956037984364,-0.05051900012955446,-0.004600611085468831,-0.03830482880963726,-0.02120721548919824,-0.02275488687487126,-0.006249967037181947,-0.01763122518183835,-0.012646750708840138,0.007429392648490074,-0.008237263479545898,-0.012148331565824289,0.012829162523274151,-0.02439026199108041,-0.004179783508990287,-0.029703012803824258,-0.014899700031155594,-0.018070699221725328,0.009743607731104387,-0.018025705264293812,-0.05068493294741483,-0.04193867859728728,-0.017860035809934005,0.0075471884768505415,-0.016625067373763125,-0.03542620863671697,-0.014360902145799215,-0.02950818421410728,-0.029007608035692356,-0.025423673992929552,0.02699783950547352,0.031795404764566104,-0.00887582753578231,-0.0005730755919240993,-0.01959327682308376,-0.003327863061894254,-0.033181601604388655,-0.04151490996563989,-0.03384091614701368,-0.04254441165296885,-0.017586233212801616,-0.014084540222139341,-0.01271367886753827,-0.02327006223002348,0.06490721822894496,-0.011576576159781582,0.011235955056179803,-0.013269638958344654,-0.01463432700633105,0.0025929019362114225,-0.002879708255763558,0.004651158148692103,-0.04618040538856416,0.00562587357269928,-0.00393046392447749,-0.015037579608052964,0.005867535040535499,-0.011147678733982258,9.753964629322098e-07
2018-06-28,0.003342588489815501,0.05176885063926573,0.012048161627116416,0.00467291510524781,0.015841640391640155,0.05747553460035637,0.031574363317551146,0.034064228948395,-0.001653613668632481,-0.026153833872572085,0.0,0.01261391488387309,-0.014309212557718554,0.014723669126189609,0.0027874537135679223,0.027287645760167623,0.02272741919484944,0.026200848811800848,-0.007855826298001856,0.021103288173195622,0.0005688412357927053,0.009122261325375858,0.009308533489218451,0.0011470714902777068,0.026871375328317404,-0.00840329543224727,0.003205173850010734,0.028357011851857683,0.018221573989381623,0.03529412518971298,0.0,-0.004999964925952338,0.027372933262076682,-0.00440252143880937,0.022239535053669712,-0.04391582336659983,0.027286211369508706,0.016611279891927566,-0.00755120788874486,0.00933329264322924,0.016666633265030484,-0.009863564932657831,0.0249433269614332,0.025014520440981958,0.027734509565245702,-0.010665382314189342,0.005244717180100444,0.02813847658694857,0.004456046189932561,0.016621322931658744,0.012484445108332798,0.010143662049016067,0.004545489539787173,0.005828019960926634,0.04256757475147288,-0.0007861215728930393,-0.026086958067760735,-0.005783417860364071,0.0030212173241199736,-0.008954955678037613,0.0027236485697876844,-0.009359953030875001,0.02949363978281494,-0.013059960156947215,0.029635284790633598,0.042031483277546355,0.022001678815072534,0.01158303743023148,0.017582464431195266,-0.0008881197760711723,-0.007523503886775917,-0.0802276927869292,-0.0033463170619725258,-0.01844448513454866,-0.0010758718450514237,0.03960387234169893,0.004310354961912788,-0.0028881286615104473,0.03124994136117354,0.022850647498078525,0.03916080129182187,0.019106918791079286,0.02480918172379054,-0.0012500286102294922,0.016400175615006507,9.753964629322098e-07
2018-06-29,-0.0016657793594803127,-0.007383175969445599,0.005291046959664758,-0.007906980292741617,-0.0034114072830599973,0.017761989583504834,0.022222242091704647,0.018553499746227997,0.01283641701197058,-0.009478740518329198,0.0,0.01141861316624837,0.005025068284139955,0.008944482925040909,0.025017348720515642,0.03124989951119317,0.01388897640777409,-0.00851063052687262,0.009315359540559065,0.029591253214206192,0.0,0.0021988565414741146,0.03557311930151341,0.03574703148334679,0.028037401503044235,0.045197655357138045,-0.005808881926300247,-0.011354506964584066,-0.030064428651816466,-0.015422044244296718,0.008474527642289953,-0.02010048898572392,-0.017647082144579218,0.018951403756704677,0.009541963517288865,-0.01052630059500037,-0.0014357447300387127,0.00980391240220757,0.02619569197944971,-0.012879769001678087,-0.01603702295636189,0.024798689123568973,0.015486723276033176,0.0187287006408563,0.017402293663070667,0.0061601589632278575,-0.021739115604666126,0.030526354634091257,-0.024008303138623788,0.035936944263780246,0.003699145763301992,0.007531416895536491,0.031674243760406506,0.009657207715156435,-0.019118604696008457,0.028324127324780957,0.0416666083505548,0.026969869539773317,0.03554217704997753,0.009035871506894333,0.0007147444503134981,0.03881512930761977,-0.002162211650126644,0.021695614628197024,0.040590419409066714,0.03697483598003348,0.001688539252167276,0.016655080962974633,0.024837942824402992,0.03511115180121527,-0.005685417120761427,0.017165648875568262,-0.0011192197439499063,0.018111910457815572,0.007000596136329973,0.004761902383124239,0.021030108873268283,-0.015206359989866747,0.006172873862815509,0.01636814527257746,-0.014804799356481602,0.010597115569546567,0.008690216284565455,0.01710470835031197,0.0138782448757786,9.753964629322098e-07
2018-07-02,0.008898768158267067,0.0008264328360636508,0.006578945975475259,-0.029067081174451004,0.009291050348761543,0.02582896268660151,-0.013125523017257779,-0.013011146943322172,-0.002452962722327756,0.027113226414389402,-0.013513513513513487,-0.02121103384822265,0.12277790505094899,0.005516205737843061,-0.014915272340936148,0.007575521348603731,0.01917807323917531,0.04399140137738411,-0.006460516343125944,0.00182487171879675,-0.01108582678411918,0.016333428166039,-0.010178107168846151,-0.01216814238583075,-0.014545440673828125,-0.02162164807075273,0.0008764302937716018,0.07137009153353002,0.08339484122026675,0.018961215174475576,-0.02521002072919387,-0.0017094550405671871,0.030292451618973093,0.009919366137504326,-0.027977327485930625,-0.04255322666684824,0.0007189045284075046,0.006472485916521498,-0.0340007053209711,-0.016393456570987452,0.020644682442003015,-0.0018614557649275776,0.010893301467823857,-0.0033425277904768347,0.0002478536706878032,-0.0010203537668844742,0.0,-0.012597889536359763,0.0018716495178692227,-0.020001611125330276,0.003685512515295475,-0.008305629314830476,-0.029649132176449378,-0.03395500189640255,0.010901880367214067,-0.029074269188294477,-0.017142859145743983,0.013388271259546336,0.016288468330302175,-0.008954955678037613,-0.028571401810159047,-0.02163227781498489,-0.01787648646113038,0.02048200725523297,-0.017021327538961684,-0.02593190363592579,-0.02570588389917383,-0.007167214458866256,-0.003161174306191339,-0.0017175145536673098,0.008259219589028088,0.04277860776143716,-0.004481788347136639,-0.008450101352016182,0.007486598071476891,-0.014217629527505937,-0.0021017281977225855,-0.006985250695081047,0.027328486490695525,0.001523332172905123,-0.012295102524220836,-0.016737282284750576,-0.036307701697716355,0.019278147534125933,0.0010582301444415076,9.753964629322098e-07
