Date,Estrategia,Benchmark_Universo,Benchmark_IBOV,CDI,Estrategia_Acum,Benchmark_Universo_Acum,Benchmark_IBOV_Acum,CDI_Acum
2011-03-24,0.0042855677049654,-0.003076186412495423,-0.0038792849135642,0.00043739,1.0521700974730333,1.0224945006410766,1.0143897859556907,1.0154660368015131
2011-03-25,0.008864633770434883,0.005902042667988759,0.0034501651044673,0.00043739,1.0614972000513343,1.0285293068116441,1.0178895981975231,1.0159101914913498
2011-03-28,-0.006210452110942625,-0.006620436565503414,-0.0084555676888115,0.00043775,1.054904822524516,1.0217199937801364,1.0092827638002269,1.016354906177675
2011-03-29,-0.004762518151553909,0.001187968035756617,0.0033634455970115,0.00043775,1.0498808191590812,1.022933764474241,1.0126774314682703,1.0167998155378544
2011-03-30,-0.0006043326501124833,0.0032753745828697995,0.0085732508639997,0.00043775,1.0492463419013365,1.0262842557263592,1.0213593691325586,1.017244919657106
2011-03-31,0.012453187421854767,0.012465133896536178,0.0086768533905907,0.00043775,1.0623128032487292,1.0390770263898952,1.030221554637628,1.0176902186206858
2011-04-01,0.001981834705738033,0.0011877839466875853,0.0099289952906527,0.0004381,1.0644181316305574,1.040311225401213,1.040450619601954,1.0181360687054635
2011-04-04,0.022961070013553957,0.021124201387598553,0.006294392793209,0.00043775,1.0888583108746228,1.0622869692323675,1.0469996244836666,1.0185817577695393
2011-04-05,0.0017336569175743334,-0.0013573959978074542,0.0019224147825089,0.00043739,1.090746017617529,1.0608450251518085,1.0490123920390553,1.0190272752445702
2011-04-06,-0.004512872438951158,-0.0006465490859584208,-0.0114694006128468,0.00043704,1.085823619976727,1.060159136770453,1.0369808486669185,1.0194726309249431
2011-04-07,-0.010469604608572632,-0.0012036720923252289,0.0020134130973246,0.00043739,1.0744554760009217,1.058883052804099,1.0390687194892994,1.0199185380589835
2011-04-08,-0.011891129680910967,-0.0078164174779625,-0.0066207933387302,0.00043704,1.0616789865994298,1.0506063808030426,1.0321892602328218,1.0203642832568567
2011-04-11,-0.0018623554260635577,-0.004317868445951862,-0.0080619342821386,0.00043704,1.0597017629779986,1.0460700006622574,1.0238678182500955,1.0208102232632112
2011-04-12,-0.0122175675946673,-0.014778559793238505,-0.0186021947068834,0.00043668,1.0467547850586267,1.0306105926095572,1.0048216297408954,1.0212559906715057
2011-04-13,-0.0015374500644536335,-0.0027065595616938584,-0.0061289165271466,0.00043739,1.0451454518468712,1.027821183655747,0.998663161847542,1.0217026778292657
2011-04-14,-0.0027700928142473493,-0.002486402816588481,-0.0031134374153957,0.00043775,1.0422503019408669,1.025265606169756,0.9955538865940685,1.0221499281764854
2011-04-15,0.0009944697246168995,0.0037218222148660478,0.0061105327479291,0.00043775,1.04328678831162,1.0290814624789368,1.0016372512204297,1.0225973743075445
2011-04-18,0.001221292820266975,-0.0021075719547711896,-0.0190300521864315,0.00043881,1.0445609469756645,1.0269125992494412,0.9825760420578311,1.0230461002613642
2011-04-19,-0.007958945198853092,0.0024615920900512398,0.0113582511656347,0.00043775,1.0362473436418231,1.0294404391809275,0.9937363875328592,1.0234939386917534
2011-04-20,0.010143619737357258,0.008224415989281107,0.0136037969708879,0.00043704,1.0467586426495723,1.0379069855889396,1.00725497559144,1.0239412464827193
2011-04-25,-3.210641503189173e-05,-0.0022641409837982126,-0.0012824718900056,0.00044556,1.046725034982153,1.0355570178454971,1.0059631993991756,1.024397473744502
2011-04-26,0.00566427112031395,0.0028514188577449247,0.0025682374723765,0.00044592,1.052653969368712,1.0385098246544517,1.0085467517837043,1.0248542730659942
2011-04-27,-0.010699661470509823,-0.011202865191951803,-0.0131061598951507,0.00044592,1.0413909282508784,1.0268755390883304,0.9953285767930922,1.0253112760834397
2011-04-28,-0.007337647507764776,-0.015943418345282734,-0.0089188699746468,0.00044592,1.0337495687015896,1.0105036327801076,0.9864513706346244,1.025768482887671
2011-04-29,0.003063114812503417,0.005965086198952811,0.0070044005908058,0.00044663,1.0369160623178983,1.0165313740539959,0.9933608711978988,1.026226621865183
2011-05-02,-0.009123172569576642,-0.015392616154295945,-0.0101310994511061,0.00044627,1.0274560981412062,1.0008842968043836,0.9832970334209555,1.0266845960197228
2011-05-03,-0.01030760032396505,-0.01279476101572199,-0.0174907963276965,0.00044627,1.0168654913311461,0.9880782214223826,0.9660983852797614,1.0271427745543886
2011-05-04,-0.0085586849120181,-0.008686919555367647,-0.0109145184862713,0.00044627,1.0081624599929384,0.9794948653984756,0.9555538865940686,1.0276011575603892
2011-05-05,0.002169581726620983,-0.0003454852694639301,-0.0032853370221328,0.00044627,1.0103497508436043,0.9791564643509648,0.9524145700337981,1.0280597451289737
2011-05-06,0.012864379254332425,0.017405363274882343,0.0159288406642799,0.00044627,1.0233472732179767,0.9961990383159427,0.9675854299662052,1.0285185373514325
2011-05-09,0.009784831268698557,-0.008339581544320683,0.0031823897418383,0.00044592,1.0333605536156973,0.987891155201533,0.970664663912882,1.0289771743376082
2011-05-10,0.0,7.407267248902709e-05,0.0039460245736746,0.00044592,1.0333605536156973,0.9879643309395271,0.9744949305294799,1.0294360158391889
2011-05-11,-0.015772926431959742,-0.011736724197060866,-0.0169705750882439,0.00044556,1.0170614336258277,0.9763688660707561,0.9579571911378164,1.0298946913504061
2011-05-12,0.005847000598466158,0.0047141664775720415,0.003559332664325,0.00044521,1.0230081924369148,0.980971631448932,0.9613668794592584,1.0303532107659423
2011-05-13,-0.010118697793272517,-0.007215683160714172,-0.0119994375263658,0.00044521,1.0126566816976037,0.9738932509667476,0.9498310176492698,1.0308119343189075
2011-05-16,0.0,-0.0005611744821944812,-0.0064046809520044,0.0004448499999999,1.0126566816976037,0.9733467269259236,0.9437476530229085,1.0312704910078891
2011-05-17,-0.002132103440365008,-0.003988972590748548,0.013417157408881,0.00044556,1.0104975929026476,0.9694640735109212,0.9564100638377789,1.0317299838878626
2011-05-18,-0.011663894001433632,-0.008314862025841597,-0.013066762992163,0.00044556,0.9987112560903273,0.9614031135006675,0.9439128802102912,1.0321896814994838
2011-05-19,-0.004595753456136217,-0.007541399764521998,-0.0075428462309639,0.00044556,0.994121425383468,0.954152788286903,0.9367930904994387,1.0326495839339727
2011-05-20,0.0047720677086420405,0.003984771288977372,0.0036878477399906,0.00044627,0.9988654401360096,0.9579548689229663,0.9402478407810759,1.033110424463795
2011-05-23,-0.003208418649485341,-0.006555536863302786,-0.004025752032845,0.00044627,0.9956606616295509,0.9516749604663615,0.9364626361246733,1.0335714706529204
2011-05-24,0.013873424371411923,0.014165938283556646,0.0159114604218462,0.00044592,1.0094738845182583,0.9651563292223341,0.9513631242959087,1.034032360843114
2011-05-25,-0.003424653482111408,0.0023779458717479852,0.0008052165400951,0.00044592,1.0060167862645424,0.9674514187309997,0.9521291776192284,1.0344934565534611
2011-05-26,0.010454791548576474,0.0067318929630997585,0.0112166340632295,0.00044556,1.016534482059307,0.9739641981288958,0.9628088621855071,1.034954385457963
2011-05-27,0.003150637944619783,0.0013854796325856373,0.0030577700120126,0.00044592,1.0197372141704975,0.975313605688271,0.965752910251598,1.0354158923175265
2011-05-30,-0.0067310387200086325,-0.004198428833904286,-0.0053036783575706,0.00044556,1.012873323497682,0.9712188209240501,0.9606308674427358,1.0358772322225074
2011-05-31,0.0048050759281686,0.01275715498429728,0.0104137348719393,0.0004445,1.017740256722705,0.9836088099462447,0.9706346226060856,1.0363376796522303
2011-06-01,-0.010322023363623341,-0.016327745594335096,-0.0187093779015784,0.00044663,1.0072351180147132,0.9675486955330956,0.9524746526473923,1.0368005391500934
2011-06-02,0.006091136125323332,0.008733332032194847,0.0127264985570327,0.00044592,1.0133703242287468,0.9759986195485033,0.9645963199399197,1.0372628692465111
2011-06-03,-0.001306976083199966,0.0025707473876743028,0.0019153508362141,0.00044592,1.0120458734515554,0.9785076654500814,0.9664438603079257,1.0377254055051655
2011-06-06,-0.011140255226822176,-0.015865818761869776,-0.0197852069442501,0.00044663,1.000771424120053,0.9629828401729501,0.9473225685317335,1.038188884803026
2011-06-07,-0.0007812732391421836,0.0008220357423501706,0.0023783852349845,0.00044592,0.9999895481878897,0.9637744464868421,0.949575666541497,1.0386518339905375
2011-06-08,-0.00598498479993685,-0.0023973899089419375,-0.0029263817267234,0.00044556,0.9940046259418894,0.9614639033543385,0.9467968456627888,1.0391146157016904
2011-06-09,-0.0022377628887153334,0.003438799646792225,0.0069170117240175,0.0004523,0.9917802792787452,0.9647701850855969,0.9533458505445012,1.0395846072423724
2011-06-10,-0.012540590967833859,-0.010648170160320476,-0.0121634183617198,0.00045301,0.9793427684663464,0.9544971479892015,0.9417499061209188,1.0400555494652992
2011-06-13,-0.004219294351230492,-0.0066202685729226515,-0.0107501156355168,0.0004523,0.9752106330554379,0.9481781205174243,0.9316259857303819,1.0405259665903224
2011-06-14,0.007975872838688,0.003486249424715489,0.0029343953049674,0.0004519399999999,0.9829887890556245,0.951483705944606,0.9343597446488948,1.040996221895663
2011-06-15,0.004217766265595041,-0.008475516973529482,-0.009661602765051,0.00045442,0.9871348060095615,0.9434193896448357,0.9253323319564427,1.041469271398817
2011-06-16,-0.001667516333270007,-0.0053960271209426616,-0.0117362508927991,0.00045442,0.9854887425974013,0.938328673031889,0.9144723995493831,1.041942535865126
2011-06-17,-0.00779716704150965,-0.0015473244150987085,0.0029401619552897,0.00045442,0.977804722253842,0.9368767741667196,0.9171610965077007,1.042416015392274
2011-06-20,0.0014475971482188666,0.001436579443632185,0.0017687520471667,0.00045407,0.9792201895812915,0.9382226720817038,0.9187833270747304,1.042889345232383
2011-06-21,0.003113138818443508,0.004135279595220276,0.0041851948731361,0.0004547799999999,0.9822686379652807,0.9421024851533364,0.9226286143447265,1.0433636304488076
2011-06-22,-0.004700730256215266,-0.003923402368502608,-0.00374446470435,0.00045442,0.9776512580590659,0.9384062380317135,0.9191738640630894,1.0438377557497562
2011-06-24,0.00036743615125674157,-0.0016609719134563017,-0.0028924404353367,0.00045407,0.9780104824745984,0.9368475716269307,0.9165152084115687,1.0443117311595096
2011-06-27,0.0030979471230361162,0.0039005687702333564,0.0032777750462986,0.00045407,0.9810403072350797,0.9405018100072876,0.9195193390912534,1.0447859217872772
2011-06-28,0.014424950223517693,0.012774303686039934,0.0177401702141561,0.00045372,0.9951917648342102,0.9525160657455909,0.9358317686819406,1.0452599620557106
2011-06-29,0.002256867891740641,0.002112279816763864,0.0004975683353931,0.00045407,0.9974377811743893,0.9545280462064086,0.9362974089372917,1.0457345832466811
2011-06-30,0.0024036485953663495,-0.0012974545188978474,0.0011229826418968,0.00045513,0.9998352710960745,0.9532895894794434,0.9373488546751813,1.0462105284275542
2011-07-01,0.0025017582246495995,0.01588413190936888,0.0158643676687391,0.00045513,1.002336617208834,0.9684317670665631,0.9522193015396199,1.0466866902253575
2011-07-04,0.005051307955756125,0.007815389893955783,0.007839858661703,0.00045513,1.0073997281376865,0.9760004389118807,0.9596845662786361,1.0471630687386797
2011-07-05,-0.008142706535387833,-0.013590872850101772,-0.0133352115321406,0.00045549,0.9991967677876319,0.9627357410449858,0.9468869695831799,1.0476400410448594
2011-07-06,-0.01019640910986559,-0.010179109491128071,-0.0075191548089278,0.00045513,0.9890085487620138,0.9529359485258666,0.9397671798723274,1.0481168534567402
2011-07-07,-0.008772462392938782,-0.0071467447904961885,-0.0057220490689682,0.00045513,0.980332508461704,0.9461255585000629,0.934389785955692,1.048593882880254
2011-07-08,-0.011866455846765241,-0.014829859546683009,-0.0111563007378591,0.00045513,0.9686994360348946,0.9320946493539799,0.9239654524971865,1.0490711294141692
2011-07-11,-0.01235679287456795,-0.0207917123410148,-0.0209549200981906,0.00045513,0.9567294177461007,0.9127148055300128,0.9046038302666195,1.0495485931572994
2011-07-12,-0.0014580223801390834,-0.005085556938003621,-0.0086178267800212,0.00045513,0.9553344848432894,0.908073142418331,0.8968081111528381,1.0500262742085031
2011-07-13,0.018662544120438333,0.016331629032990486,0.0161628004354743,0.00045549,0.9731634568164537,0.9229034561151291,0.9113030416823161,1.0505045506761423
2011-07-14,-0.0050741940340909494,-0.013874368048013324,-0.0163342673479479,0.00045549,0.9682254366096803,0.9100987538922043,0.8964175741644791,1.05098304499393
2011-07-15,-0.006710511619104157,-0.006746351283680245,-0.003368018901121,0.00045549,0.9617281485673989,0.9039589079956077,0.893398422831396,1.0514617572610943
2011-07-18,-0.009474341137532333,-0.010639142245397288,-0.010760281112344,0.00045549,0.952616408006304,0.8943415605894485,0.8837852046564055,1.051940687576909
2011-07-19,2.3983315116816854e-05,0.00046052203511855216,0.0041469798429585,0.00045513,0.9526392549058026,0.8947534245850223,0.8874502440856207,1.052419457342046
2011-07-20,-2.169925488825007e-05,0.0011666932165845631,0.0006431738939101,0.00045513,0.9526185833437938,0.8957973273360015,0.8880210289147608,1.0528984450096661
2011-07-21,0.009724465585965592,0.019183953962226902,0.0193335588633287,0.00046397,0.9618822899740719,0.9129822620231013,0.9051896357491581,1.0533869583011972
2011-07-22,0.007662651324800908,0.003033744544870481,0.0001161575095829,0.00046397,0.9692528585776441,0.9157520169800774,0.9052947803229471,1.0538756982482402
2011-07-25,-0.0037127237871769003,-0.0064583513311019854,-0.0049610087937613,0.00046432,0.9656542904338137,0.9098377687222547,0.9008036049568188,1.0543650338124508
2011-07-26,-0.005104838577711867,-0.013778756378423485,-0.0105217521802204,0.00046397,0.9607247811592742,0.8973013357631423,0.891325572662414,1.0548542275571888
2011-07-27,-0.013852794846345225,-0.019089024805809887,-0.0177283451297607,0.00046397,0.9474160578620748,0.8801727283064733,0.875523845287273,1.0553436482731484
2011-07-28,-0.0009348807224507168,0.0030260694674785083,0.0072055997804008,0.00046397,0.9465303368534393,0.8828361921257087,0.8818325197146106,1.0558332960656376
2011-07-29,-0.002030666207985058,0.00577872602063992,0.0019588471758533,0.00046397,0.9446082496835583,0.8879378606011082,0.8835598948554293,1.0563231710400132
2011-08-01,0.0023283789898518254,-0.002467763639797025,-0.0048790439113951,0.00046432,0.9468076556857622,0.8857466398343177,0.879248967330082,1.0568136430147905
2011-08-02,-0.02196708166047808,-0.02240163210979175,-0.0209272926062593,0.00046397,0.9260090545965473,0.8659044694662651,0.860848666917014,1.05730397284074
2011-08-03,-0.01591724180519929,-0.017731522839651494,-0.0225785625796095,0.00046397,0.9112695445607301,0.8505506645889677,0.8414119414194547,1.057794530165019
2011-08-04,-0.03852827953087416,-0.05034855027146835,-0.0572326258100219,0.00046397,0.8761598968199219,0.8077266716944792,0.793255726624111,1.0582853150931795
2011-08-05,0.0009757737423548587,0.00880682763263755,0.002613091969476,0.00046397,0.8770148306413431,0.8148401812663766,0.7953285767930933,1.0587763277308233
2011-08-08,-0.06902409686595723,-0.07406991727431635,-0.0808513852952841,0.00046397,0.8164796740182739,0.7544850364481871,0.7310251595944449,1.0592675681836006
2011-08-09,0.037746377368740404,0.04619877528022801,0.0510191501602694,0.00046397,0.8472988239076737,0.7893413210993515,0.7683214419827289,1.0597590365572107
2011-08-10,-0.0008886831091601672,0.002137286646009675,0.0047701902211101,0.00046397,0.8465458437544557,0.7910283697640808,0.7719864814119441,1.0602507329574022
2011-08-11,0.023429029852534006,0.03773305547716044,0.0379025197003599,0.00046397,0.8663795915993174,0.8208762871243966,0.8012467142320719,1.0607426574899725
2011-08-12,-0.0056696409094127995,0.005659537770396873,0.002437058283186,0.00046397,0.8614675304237056,0.8255220674762004,0.8031993991738668,1.061234810260768
2011-08-15,0.022127679134145248,0.01655165999020345,0.0220485104632244,0.00046397,0.8805298075214057,0.8391858280514761,0.8209087495306074,1.0617271913756847
2011-08-16,-0.0024419963362851084,-0.005927766003184387,-0.0060016101880991,0.00046397,0.8783795569574487,0.8342113308295985,0.8159819752159249,1.0622198009406674
2011-08-17,0.011832167363737241,0.007201090184694812,0.0137876445033502,0.00046397,0.8887726908842546,0.8402185618559967,0.8272324446113436,1.0627126390617099
2011-08-18,-0.021455991582125265,-0.03156988063005882,-0.0352078150818004,0.00046362,0.8697031915102191,0.8136929621550433,0.7981073976718017,1.0632053338954317
2011-08-19,-0.015621559982129156,-0.007324549932268233,-0.0129107539428614,0.00046397,0.8561170709373931,0.8077330274242034,0.7878032294404836,1.0636986292741992
2011-08-22,0.0021962384073481085,0.002443373590294854,-0.0001525320317267,0.00046362,0.8579973081297723,0.8097066209714207,0.7876830642132963,1.0641917812327035
2011-08-23,0.011275553130453506,0.02320166534299263,0.0256864988558351,0.00046397,0.8676717023633757,0.828493163017205,0.8079158843409718,1.064685534293442
2011-08-24,-0.0031958900587086914,-0.0010428187156756817,0.00016732667745,0.00046397,0.8648987189955697,0.8276291948410013,0.8080510702215576,1.0651795164407882
2011-08-25,-0.005795391046476142,-0.011925586472507467,-0.0156703100602275,0.00046362,0.859886292703394,0.8177592313107531,0.7953886594066872,1.0656733549682007
2011-08-26,0.013677827755571848,0.006065892329065731,0.0075160991822937,0.00046362,0.8716476693043682,0.8227196707589837,0.8013668794592596,1.0661674224490312
2011-08-29,0.015670313324349226,0.026385644393871678,0.0283031245899796,0.00046362,0.8853066613908064,0.8444276594274734,0.8240480660908782,1.0666617189894272
2011-08-30,0.009792864790788808,0.007992845842313898,0.0095514117496946,0.00046362,0.8939763498241912,0.8511770395342633,0.8319188884716517,1.0671562446955851
2011-08-31,0.023711802379542256,0.022831401794393018,0.0200415274893923,0.00046362,0.9151741403632069,0.8706106045220319,0.8485918137439011,1.067650999673751
2011-09-01,0.02417453818551635,0.026857594145020425,0.0287282060359324,0.00044556,0.9372980525658142,0.8939931107966355,0.8729703342095415,1.0681267022531657
2011-09-02,-0.017895798379464225,-0.024320645749185334,-0.0272893079596682,0.00044556,0.920524355595632,0.8722506210467382,0.8491475779196428,1.0686026167866216
2011-09-05,-0.02128344704325496,-0.02463386700940466,-0.0271350739404231,0.00044556,0.9009324242212859,0.8507637152490023,0.8261058956064621,1.069078743368557
2011-09-06,0.024668398198252485,0.030140502726945354,0.0292556092948834,0.00044556,0.9231569840116935,0.8764061613284511,0.8502741269245245,1.069555082093452
2011-09-08,0.013205456829712683,0.015470086493613464,0.0179659759393715,0.00044556,0.9353476937111077,0.8899642404477379,0.8655501314307207,1.0700316330558295
2011-09-09,-0.020517194186504516,-0.03289198065423034,-0.0320352630848257,0.00044556,0.9161569834473378,0.8606915538679741,0.837822005257232,1.0705083963502537
2011-09-12,-0.0042810727663177926,6.835105234774411e-05,-0.0016673240345655,0.00044556,0.9122348487358295,0.8607503830414279,0.8364250844911788,1.0709853720713316
2011-09-13,-0.001659839836027383,-0.005042151168718421,-0.0025321002065188,0.00044556,0.9107206849940854,0.8564103494916008,0.8343071723620011,1.0714625603137116
2011-09-14,0.00955536565409364,0.010826078892438057,0.0133587786259541,0.00044556,0.9194229541479505,0.8656819154994974,0.8454524971836309,1.0719399611720848
2011-09-15,0.002162582037002475,-0.0027286458041433977,0.0016878086913263,0.00044556,0.9214112817129985,0.8633197761730468,0.846879459256481,1.0724175747411846
2011-09-16,0.011847036710776724,0.01580505120442882,0.0147035348787711,0.00044556,0.9323272749931762,0.8769645894412578,0.8593315809237736,1.0728954011157863
2011-09-19,-0.0024348479567817918,-0.006876276671270197,-0.0018703023946862,0.00044521,0.9300571998326072,0.8709343382933528,0.8577243710101423,1.0733730648773172
2011-09-20,-0.00018056024233995807,-0.012680321139252455,-0.0126788434933365,0.00044521,0.9298892684792154,0.8598906111925907,0.8468494179496843,1.0738509412995314
2011-09-21,0.0003667485474379917,-0.005985028942896866,-0.0070416289753276,0.00044556,0.9302303040177082,0.8547441409968778,0.8408862185505105,1.0743294063249367
2011-09-22,-0.042948824926229506,-0.04352428929436823,-0.048265513915187,0.00044556,0.8902780055493784,0.8175420097314634,0.8003004130679718,1.0748080845352188
2011-09-23,-0.009358483999936442,0.0031185990128329896,-0.0009384384384384,0.00044556,0.8819463530789492,0.8200915954359616,0.7995493803980507,1.0752869760253643
2011-09-26,0.0035521838107106245,0.0061828565032400465,0.0097313544993424,0.00044556,0.8850791886362716,0.8251621040900553,0.8073300788584338,1.0757660808904022
2011-09-27,0.00966224499043655,0.007758228978365903,0.0032001190741981,0.00044556,0.893631040592812,0.8315639006378562,0.8099136312429626,1.0762453992254037
2011-09-28,-0.0046672425321059655,-0.01108574143266891,-0.0120548961424332,0.00044556,0.889460247792147,0.8223453982506433,0.8001502065339877,1.0767249311254825
2011-09-29,0.0043345922195432325,0.0010717468675750397,0.0021588135911394,0.00044556,0.8933156952618199,0.8232267443552831,0.8018775816748064,1.0772046766857948
2011-09-30,-0.0058833922527852,-0.012790225701460642,-0.0198744965814366,0.00044556,0.888059968621025,0.8126974884915004,0.7859406684190798,1.0776846360015389
2011-10-03,-0.021013243132361276,-0.025266815208458197,-0.0292791071019035,0.00044592,0.8693989485842742,0.7921632112294076,0.762929027412696,1.0781651971344246
2011-10-04,-0.008023520766541769,-0.004631555444185852,-0.0020869428256418,0.00044556,0.8624233080658987,0.7884942633957543,0.7613368381524631,1.0786455844196599
2011-10-05,0.005441962481809275,0.008733395806452262,0.0064712149311447,0.00044556,0.8671165833518311,0.7953804958891064,0.7662636124671459,1.0791261857462537
2011-10-06,0.011997176137656374,0.025319250333212213,0.0250127416003449,0.00044556,0.8775195337341857,0.8155189337746772,0.7854299662035334,1.0796070012095749
2011-10-07,-0.010807778606855582,-0.017372212886424408,-0.0200038248231019,0.00044556,0.8680354968903955,0.8013515652442337,0.7697183627487831,1.0800880309050338
2011-10-10,0.028420747740712148,0.039476501022271564,0.0395948794005152,0.00044556,0.8927057147775012,0.8329861211287966,0.8001952684941832,1.0805692749280837
2011-10-11,0.0007054026790416423,0.005673684690404567,0.0106057477521446,0.00044556,0.893335431780301,0.8377122217315646,0.8086819376642922,1.0810507333742208
2011-10-13,0.014475022915525382,0.012615031634556555,0.0141721460678332,0.00044521,0.9062664826265716,0.8482799879093629,0.820142696207289,1.0815320279712264
2011-10-14,0.002448853065375383,0.008619825758203583,0.007856998956063,0.00044521,0.9084857960805988,0.8555920135993126,0.8265865565152124,1.0820135368453996
2011-10-17,-0.013104904965687707,-0.01676433367556054,-0.0203343630746865,0.00044521,0.8965801760602854,0.841248583593189,0.8097784453623772,1.0824952600921387
2011-10-18,0.010500795897897732,0.010438962662190087,0.0207935300773496,0.00044521,0.9059949814951956,0.8500303461469386,0.8266165978220092,1.0829771978068845
