Date,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,CBEE3.SA,CMIG4.SA,CPFE3.SA,CPLE6.SA,CSAN3.SA,CSNA3.SA,CYRE3.SA,DASA3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,FNOR11.SA,GFSA3.SA,GGBR4.SA,GOAU4.SA,HYPE3.SA,ITSA3.SA,ITSA4.SA,ITUB4.SA,KLBN4.SA,LIGT3.SA,LREN3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,NATU3.SA,OIBR4.SA,PDGR3.SA,PETR3.SA,PETR4.SA,PRIO3.SA,RENT3.SA,RSID3.SA,SANB11.SA,SBSP3.SA,TELB4.SA,TOTS3.SA,USIM3.SA,USIM5.SA,VALE3.SA,^BVSP,CDI
2010-02-22,0.0007861065249690213,-0.003581853021237813,-0.017617797766773968,-0.010628229207801598,-0.008108108108108136,-0.023567530435710915,0.032950141395917454,0.15131572918318725,-0.01492518402669707,-0.0015932140589005606,-0.018848225851572975,-0.0032800733148344863,-0.017238409238311214,-0.011231299812026196,-0.02812496981838808,0.0,-0.005749806477674313,-0.022894547125249964,0.0,0.009027096306659654,0.038835013183358136,0.0,-0.0021762411149234273,-0.0015384557080690975,0.005246856819112411,0.006593389825506613,-0.009471307690104847,-0.018932960307132873,-0.020855599293172933,0.012145615458833081,-0.0030211753357141102,0.01763422668079806,0.0,-0.0185873965477652,-0.0050335752507786324,0.009587502864902175,0.0047095761381474865,-0.03472631180443719,0.007253953499036125,0.008733713685135536,0.0,-0.01768174076068918,0.008316045229898705,-0.004083485514177476,-0.01366458413207261,0.056451576781917145,0.017543799950331174,0.006131192217238013,-0.006060590647687825,-0.019230769230769273,-0.006109738597866787,1.303516891537626e-06
2010-02-23,-0.029850681416430436,-0.01372549251823807,-0.019882998946764263,-0.020537182076338478,-0.02278923716995951,-0.00797165405365885,-0.02744806365903618,0.0,-0.01077230805255025,-0.006648967281895235,-0.007470618010433472,-0.023035808368516486,-0.012037845994344987,-0.022297041499315662,-0.022508075075582612,0.0,-0.0033734791911141926,-0.020502085434286887,0.0,-0.01292247604556973,-0.00934578932432828,0.0,-0.015267206448257076,-0.02234207248900366,-0.017500758371661873,-0.06113535553936944,-0.003984127974845153,-0.012280634948266256,-0.016657574772519723,-0.013999673092032094,-0.007954561832337337,0.04772076050723362,-0.027649748809816743,-0.034848439091922034,-0.01011808062176034,-0.011223004018660054,-0.009375000000000022,-0.024390205942890097,-0.0187757078750439,-0.013275696361120248,0.0,-0.03500000083189736,-0.03711343784317089,-0.027334888429174642,-0.014483569115507855,-0.003816778414620914,-0.01724132165238257,-0.017875301163881696,-0.017276469017021512,-0.015294093711703427,-0.016015718028101977,1.303516891537626e-06
2010-02-24,-0.05344135876114697,0.008946337144912775,-0.005966608896795678,0.0,0.0,0.006249988259468209,-0.01601830996540221,0.01714287927027547,-0.0030645960245533344,-0.006693471957945896,-0.01747317101441248,-0.021052689601527952,-0.01044390393124961,-0.0025817326391263107,0.0,0.0,-0.0014506870732057253,-0.0068346937632420834,0.169421550866673,-0.0020141447279963254,0.0033962276840298067,0.0,-0.011074155852050627,0.0,-0.01718747615814209,-0.009302361066951259,0.012800098672363092,-0.005328567455257893,-0.011108013857922594,0.00608565655190052,0.00992743103776883,-0.004325721957139428,0.007108976518113375,0.0,0.0017036487582402504,0.0011641709783698495,-0.012618296529968487,-0.0018750391057807958,-0.0002621791829728881,-0.007312079849125852,0.0,0.010880872387034168,-0.0007137569563473445,-0.008899258458715642,-0.015974471266052004,-0.08045975097274638,-0.010964993122815292,-0.02792137573372766,-0.021716634337073493,0.0035842353803363647,-0.004734676589822739,1.302049117413162e-06
2010-02-25,-0.02053034899341666,-0.014778349808356905,-0.0004001220389991955,0.0,0.0,-0.006211168529083766,-0.003875909964270452,-0.016853953972104874,0.023899023024392063,-0.006738467662903647,0.012312054764380909,0.010322709397606156,0.02022869932709681,-0.01941331997476181,-0.026315761398726156,0.0,0.004842610259641944,0.023655889615863623,0.029681957003700354,-0.014127082926746692,-0.016547615076535793,0.0,0.013437844616392969,0.0,0.046104951598224586,0.007511730194512012,-0.001579768534535675,0.0,-0.0002808488090775274,-0.01814554466144902,0.009073806596450407,-0.009455677646257543,-0.0192940897378866,0.02040814982181316,0.003741536022867642,-0.017441926226863136,0.0007987220447285281,-0.006261753218092081,0.004719462717784895,0.012964126670883092,0.0,-0.008200861540308857,-0.017857199692332126,0.0018903804665317825,0.002597400184666032,-0.02916668147960233,-0.02439023457843681,0.05808509664332617,0.05179705713440752,0.005952365634483314,0.004954783798160944,1.302049117413162e-06
2010-02-26,0.034061165923092274,-0.007666651407877589,0.023218501216374365,0.0,0.0,-0.015624970648670411,-0.005447521122215582,0.0,-0.009337064440108955,0.007869708826467647,-0.0054055649764508384,0.0021284888414450087,0.019827612515153525,-0.007919063299640983,0.0,0.0,-0.001927685980562699,-0.01680674223224976,-0.015442733282065357,0.004094161717386857,0.03059278210809313,0.0,0.008839775547346163,0.0,-0.0015198495270123402,0.005125844130680957,0.0,0.03214287691809958,0.025280905057048164,-0.024640446844670483,-0.0014987021658101618,0.006707794151247892,0.010556586105224586,0.007692290311939409,0.05862406140060439,-0.01479289974219189,-0.00877893056664003,0.01890362951723934,0.009916520645655513,0.00668992248664102,0.0,0.018087896845084384,0.026909098896121142,0.008962224367204286,-0.017163266020848833,0.021459209082643094,-0.00454535777255527,0.029559646777286508,0.031557782810537116,-0.004930966395226277,0.005777287094871575,1.302049117413162e-06
2010-03-01,0.0,0.0077258830601174555,0.0011738291132787904,0.0,0.0,0.011111044471984632,-0.003912378073519629,-0.017142807561049467,0.009761810659407288,0.02584811583596114,0.02092406424542448,-0.0016993932053992467,0.016060810206852683,0.007982275444158526,0.026351348259402663,0.0,-0.012554332034291793,0.038461604341163635,0.03032422241397592,0.0030580766246657287,0.011131703875130627,0.0,0.01533402064931999,0.0,0.025266419166154686,-0.011590171698518281,-0.003955670379938381,-0.006055425473845633,0.0016438149686575088,0.016841543836711548,0.001500951645291737,0.036647993793262446,0.037511856832313395,0.010686966906886308,-0.0028808775672369835,0.03333335242591273,-0.011272141706924366,0.038961062877382435,0.00904388804189038,0.009245873712250274,0.0,0.0319795648881942,0.012747888515364458,-0.006545095520517963,0.013509119876682796,0.008403394880892812,0.013607277333463896,0.024804696071077936,0.013250200881126606,0.010307243803763466,0.010901763830203137,1.3005813430666535e-06
2010-03-02,0.006756750225933805,-0.012333361307779955,0.008206244326770973,0.0,0.0,-0.0042610564853312605,0.010997670727186826,0.07558134317397891,-0.010001057863846419,0.009973791920879105,0.011179113312375089,0.005957453259507917,0.003327799800620257,-0.003079617080244401,0.010533271725190918,0.0,-0.007823976444012115,0.012757166834476585,0.023342362751041845,0.015243863435390637,-0.009541321912118539,0.048387050256521125,0.015102512276797375,0.0,-0.01068885412973819,-0.009849863390178015,0.01747416111726907,0.009573682377772341,0.016137873764097144,0.018634015482611233,-0.016485650340108737,0.03831891739833648,0.008238006640656659,-0.0015105548684395398,-0.008025742041516515,-0.010752657178886738,0.005700325732898914,0.008928588761691891,0.005889873155696446,0.005439410966189717,0.0,0.010821457893310349,0.006992994887337511,-0.007058856306715322,0.007802333445163789,-0.004166716695260697,0.015316691669679638,-0.0022870734474974563,0.0,0.02001178013214111,0.008195989766168754,1.302049117413162e-06
2010-03-03,-0.0025167561056357313,-0.007087380709437152,-0.0003875600677937241,0.0,0.0,0.00923424956175456,-0.0007770185680464614,0.005405412372043061,0.025253409714904862,-0.017671508187730334,-0.002369224352570365,-0.011421293184018633,0.004145937034213842,0.01279792221889453,-0.013680803741626946,0.0,0.010349880726085114,-0.026818339289939597,-0.03471073378386669,0.003003071805090629,-0.008892134894784354,0.7692307974459867,-0.010627024395187035,0.0,0.002401015359766445,0.012316448193485208,0.0023419050830042476,0.006034448769191014,0.0,-0.01422736911542033,-0.009523765406063589,-0.03571424981100513,0.01180208798268434,-0.0030256801928246757,-0.010032300849392661,0.019095114386002976,0.012955465587044523,-0.026548723649461703,0.0033095995966210268,0.0008542880098696415,0.0,-0.021897804309252367,-0.01805550732555461,0.009952672009445829,-0.004838728284489058,-0.0334728027836142,-0.011536144791446379,-0.022731588565322536,-0.009615384615384581,-0.002115803169845276,-0.002036028858495964,1.302049117413162e-06
2010-03-04,0.005887274415726118,-0.0006798252111422931,0.0023264915912093453,0.0,0.0,-0.0004463536723701145,0.0031104170233984263,0.016129052933851362,-0.0016427999074859478,-0.009259345254889806,0.002374850907173487,-0.028669146079304375,0.0008257512417926272,-0.015250560777101185,-0.006605075578609565,0.0,0.004390274708219177,0.010438395226632036,0.028424650904341986,-0.001996053577839385,-0.03364487255597448,0.12173912051945401,-0.019334006539823645,0.0,0.008383196601950083,-0.014038424549726924,-0.015576310549770045,-0.014567279830868474,-0.0013458471109744075,0.020618744149411228,0.0057691887002955244,0.00987653291333479,0.000448704488421825,-0.006069805026187924,-0.030728989830115294,0.006053701570579939,0.005595523581135131,-0.027272695240770806,-0.005582370503804279,0.0014224533396887118,0.0,-0.013930348093978417,-0.00990099009900991,0.017362702479557734,-0.007455445941223715,-0.0606060247047111,0.03240867395709146,0.021892082392987344,0.01941747572815533,0.013878130130732691,0.0025724043109947026,1.3005813430666535e-06
2010-03-05,0.0066889568102752595,0.013605429378242606,0.0038684478043611303,0.0,0.0,0.0,-0.0031007723283626998,-0.04761904129548289,0.01151484883732179,0.016021373468388278,0.007106982523070515,-0.014537377837667509,0.02772277801117795,-0.0026548435809575777,0.013962789488204841,0.0,-0.002428418845975333,0.0161156716161881,0.015983949529644992,-0.0010000228881835715,0.010057986483475778,-0.37984493366049044,0.013143477926240044,0.0,0.009501178501326812,0.022781184109567754,0.00712020668388913,0.014782622428417325,0.005390767622705628,0.004040002929899478,0.0,0.007334869725669657,-0.04080725766674742,-0.010687046985465853,-0.019898801824018264,-0.0005730789939605296,-0.0031796502384737746,0.0,0.020413449344001577,0.01732956241847039,0.0,-0.013622633247955429,0.0,0.010147624216438,0.027106465660013734,0.02304145482558484,-0.008782609016137255,0.03289979458423886,0.03314288911365337,0.03231940707709047,0.015217872152178735,1.3005813430666535e-06
2010-03-08,-0.022425208051894407,-0.014093962652576675,-0.007707195268724321,0.0,0.0,-0.013172552782680036,-0.016329707912389857,-0.02777781263642809,-0.012359701741852303,-0.011826472948199829,-0.015943565807125415,0.004917180987642045,0.0260116053040218,-0.025732112133816987,-0.022950795267364432,0.0,-0.015579273601002863,0.0004067183664699936,-0.003277595268374789,0.0,0.006510953447155021,0.0625000139698384,-0.002162197786783726,0.0,0.007058872896082313,0.03480278545486848,-0.010212120006705572,-0.0017137864631556754,-0.0005361863064897721,-0.006036675844906414,0.001912082027373918,0.02427199266097846,-0.008415078339612081,-0.027777748548134418,0.010323407564341913,-0.019495420996342494,-0.01834130781499199,-0.008722776056986459,-0.0005001364572195799,-0.003071784589028459,0.0,0.007161210554875064,-0.019285733230777424,0.012328769732966816,-0.009538896769463623,-0.13063060776517532,-0.03254665155340908,0.012777752346462723,0.00811206882546367,-0.00736644045675483,-0.003950789431638291,1.303516891537626e-06
2010-03-09,0.006796934629963003,0.017699131130611834,0.007378744868253628,0.0,0.0,0.008597308001025317,0.0,-0.00571429309009186,0.004282277748352881,-0.027925576727133472,0.014608367062839855,0.00044488122148722553,0.03928015768847737,-0.002732216231502771,0.006040223470983319,0.0,0.012363924841316543,0.0345528165123834,0.03584346911380276,0.019019072913987634,0.012176547399103788,-0.08235300057486927,0.007584017495216866,0.0,0.02570085310397019,-0.018385644010728397,0.019047675435433176,0.025751023597033074,0.012339086394925314,0.05263190726218503,0.017175597090833827,-0.0011849579048957004,-0.02168787475920453,0.023809553543916895,0.0034060395588237924,-0.005847975394087768,0.012997562956945652,0.024512862178240447,0.018513831402793057,0.022408941735682975,0.0,0.02488576939385312,0.023306641150927065,-0.016238163070572464,0.00770464764228751,-0.11917099785379981,-0.017954370521227392,0.04040963530195851,0.03511335329607834,0.007421107604043131,0.014597156398104216,1.303516891537626e-06
2010-03-10,0.011814294104779854,0.010033483218617079,0.002312924284860296,0.0,0.0,-0.004037728857747114,0.016600794030013688,-0.02873559736670528,0.0013120846023519928,-0.01367995520241938,-0.002617784867416706,0.013783944563058537,0.017316576314849952,0.026484015242415726,-0.009339511778607923,0.0,0.008793417923207647,0.009823165914640164,0.012698400957819933,0.011787807658323102,0.015037617415894822,0.025641078544558438,0.021505367767349348,0.0,0.0011389782671953341,0.000456840071295872,0.0007788991570318871,0.0,0.004239541383067591,-0.015384168261349696,0.012757978593831654,-0.0035586737068263874,0.018795179386343897,0.05813948382225953,-0.00543110626023835,0.007352941176470562,0.05453087409783475,0.03680988960217091,0.01449275769728331,0.013698630136986356,0.0,-0.0014866968172386752,0.027046250930290228,0.015589172467694201,0.006689999635422383,-0.11176472426482253,0.015697135008362118,0.0010544386113322535,0.007067164958702188,-0.01289135861463686,0.005792227204783229,1.303516891537626e-06
2010-03-11,-0.00667222061995032,-0.0013245335932716706,-0.0026922797474647764,0.0,0.0,-0.005180151354684526,0.0342146614155745,0.02366859467593807,-0.007858663748129713,-0.001664255578076923,0.004724455285835205,-0.010964989688730387,0.009325117015673401,0.010231296571167503,0.026935997522075317,0.0,0.004358268413822586,-0.0058365362864122305,-0.014106562709666925,0.007766982740254447,-0.0003704131534278954,-0.05000002607703169,-0.021052623359535172,0.0,-0.015927229116078467,0.013698682631726689,0.0031127319683299515,-0.0016736308615307172,0.0026384892267818927,0.027343215012414213,0.0011115146552655997,0.0023809499874003492,0.007568547942182535,0.002930442510575615,0.017064876078413338,0.0043796065950045815,-0.009125475285171047,-0.00591717118238122,0.0,0.0013513307313661738,0.0,-0.0163771884265953,0.004851047828046351,-0.013995508327729778,-0.009493617021276601,-0.04635764131174702,0.01809098108282181,0.005793571565289035,-0.007017570629454517,-0.013059644928537728,-0.0013432601208933637,1.302049117413162e-06
2010-03-12,-0.010915207061834242,-0.008620697287707202,-0.001542582364409184,0.0,0.0,-0.00384875249194494,-0.0075188255665883386,-0.005780281829904643,0.0,-0.003889960775238399,-0.007314491355116859,0.012860364147937675,-0.0005866096802344956,-0.00396293478060028,0.0,0.0,-0.010607443212346856,-0.016047031551281066,-0.018441951128929657,-0.020231217324826023,-0.03668026759175791,-0.026315764707210976,-0.03548387494422889,0.0,-0.008959467406497446,-0.01576578240726978,0.0,-0.02095564312136533,-0.01605264231643455,-0.015208684465777056,-0.011472995923986984,-0.03325420699420234,-0.02816899252144589,-0.02118334343665851,0.013087238044250604,-0.011337301949021938,-0.012279355333844943,-0.011904785015589114,0.004600543460440365,0.0002699631966649463,0.0,-0.00857710470858919,-0.01862070749281619,-0.010988953010268365,-0.014377051561391796,0.06250008384681127,-0.017680221376901062,-0.013789507818165014,-0.01766784499927543,-0.005671135030327901,-0.0077842169278099504,1.3005813430666535e-06
2010-03-15,-0.01103566361525965,0.003678950225918687,-0.0034762583767121713,0.0,0.0,-0.007500005464683879,-0.0007575931080556764,-0.00581396069953144,-0.009901899090795196,0.00446299831092678,0.002631499672396176,-0.008318666442532874,-0.005282473988131309,-0.020778125696968575,-0.00983605511458474,0.0,-0.002436702889558773,0.02625303366524756,0.021379969441190028,-0.001966613334673628,-0.026923000282955356,-0.027027000903735332,-0.0334448404430393,0.0,-0.011373560199347654,0.020137323861594503,-0.02482537267873497,0.011986425081098151,0.005883975638431904,-0.005792007687573819,0.010857399983757565,-0.021130062716136266,0.01159423083320732,-0.03731342640937685,-0.0043060898626631205,0.012643349791156222,-0.008547008547008517,-0.028313274470387673,-0.009881895175359756,-0.007825172821940174,0.0,-0.008651561896583448,-0.03373161497686039,-0.020370414996433994,0.007131227570877252,0.03921563057005839,0.02708852285251684,-0.0035398365122026876,0.000539615014703676,0.005703480236894265,-0.004571609870062443,1.302049117413162e-06
2010-03-16,-0.006866946465715618,0.007997326534079363,0.0077518899434991795,0.0,0.0,0.004121867499537801,0.008339697790071154,-0.01169592102424255,0.0007636209765258251,0.006664752686408093,0.0,0.0,0.011211124442637166,0.011286681909956187,0.009933764166421,0.0,-0.000488484393890376,0.02131780766545943,0.030764393558674996,0.017734020880864287,0.007905068407985771,0.0,0.02998849378576529,0.0,0.03805301011108542,0.02063701505513249,0.013524265265514313,0.007614076705716677,0.006381262501664597,0.009708862703000642,0.011481421459236474,0.031626329524516494,0.015281671658416762,0.030232456773078287,-0.008316666876068135,0.007549423536528099,0.01097178683385569,0.022938634092342758,0.011197640310836476,0.011966239359022968,0.0,0.0010267185107841748,0.018181877102533495,0.00378066704310287,0.0048278270836965564,0.050314464135232884,8.85015167328973e-05,0.02930730991542818,0.0,0.0249527345321241,0.013299721835883238,1.3005813430666535e-06
