date,ticker,fator_risco,fator_assimetria
2015-12-31,ABEV3.SA,0.05326799397066703,-0.06114033728947927
2015-12-31,AZUL4.SA,0.0,0.0
2015-12-31,B3SA3.SA,0.07487375306279705,0.08828334045971638
2015-12-31,BBAS3.SA,0.11410182566936172,0.0548647736277329
2015-12-31,BBDC3.SA,0.08049968491947689,-0.06585926492664762
2015-12-31,BBDC4.SA,0.09454868726937761,0.04476047187106788
2015-12-31,BRFS3.SA,0.061782231887403234,-0.042065341957390055
2015-12-31,CSAN3.SA,0.08842861782100833,-0.09265186539973125
2015-12-31,CSNA3.SA,0.19104997478582117,0.08516191327937353
2015-12-31,CYRE3.SA,0.06947897483466038,-0.05277609673363062
2015-12-31,ELET3.SA,0.119156880319728,0.0
2015-12-31,ELET6.SA,0.1084266991302113,0.1008928230695095
2015-12-31,EMBR3.SA,0.07062316755985198,0.05766209071493488
2015-12-31,EQTL3.SA,0.05858558156951648,0.05180340267976284
2015-12-31,GGBR4.SA,0.12480400022407903,0.0786365656431932
2015-12-31,GOAU4.SA,0.1593212550666426,0.07000926033072066
2015-12-31,HAPV3.SA,0.0,0.0
2015-12-31,ITSA4.SA,0.07463282048236643,0.0
2015-12-31,ITUB4.SA,0.08228708707091498,0.0
2015-12-31,KLBN11.SA,0.07033406672326224,0.07416722882654887
2015-12-31,LREN3.SA,0.08198954691229786,0.0
2015-12-31,MGLU3.SA,0.18538167351382803,0.09525151044471473
2015-12-31,MRFG3.SA,0.10443577707844816,0.08708814144545654
2015-12-31,MRVE3.SA,0.09046023637724554,0.06886813274358838
2015-12-31,MULT3.SA,0.08892529951067438,0.0
2015-12-31,PCAR3.SA,0.013495774001153482,-0.49999999999998607
2015-12-31,PETR4.SA,0.1331984312156438,0.0
2015-12-31,QUAL3.SA,0.1060557550069911,-0.05945311907302232
2015-12-31,RADL3.SA,0.0883536573553554,0.04568597869852463
2015-12-31,RAIL3.SA,0.14089210122265355,-0.09284760886722657
2015-12-31,RENT3.SA,0.09309823063314299,-0.08102504167030074
2015-12-31,SANB11.SA,0.09564698456434748,0.05986145520734283
2015-12-31,SBSP3.SA,0.09707642523037269,0.05885553263063069
2015-12-31,TIMS3.SA,0.0980351285332713,-0.0643496518455088
2015-12-31,TOTS3.SA,0.0884465438964421,0.06559739657965559
