rebalance_date,ticker,weight,fator_risco,fator_assimetria,holding_period_return
2016-07-29,EQTL3.SA,0.1,0.0555563589784235,0.0670239809090483,-0.08932099279045291
2016-07-29,MRFG3.SA,0.1,0.0861690526238784,0.0709259551992292,-0.10035222147968648
2016-07-29,MRVE3.SA,0.1,0.0837084000540663,0.0619508878480029,-0.09225083455529348
2016-07-29,MULT3.SA,0.1,0.0669956873582476,0.0646886989825825,-0.07693529107006858
2016-07-29,RENT3.SA,0.1,0.1009859202132045,0.0629952537602027,0.0002483721752182255
2016-07-29,SANB11.SA,0.1,0.0864166483655482,0.0732880250134045,0.11285557238358135
2016-07-29,UGPA3.SA,0.1,0.0658348624470393,0.0601654858685369,0.015544909127417794
2016-08-31,ABEV3.SA,0.1,0.050213514031312,0.0885899226509994,0.032829461438430796
2016-08-31,B3SA3.SA,0.1,0.0899328388555142,0.0686792229550993,-0.06141771819240649
2016-08-31,BBDC3.SA,0.1,0.0848017964614579,0.0639308845165462,-0.02519683691633534
2016-08-31,ITSA4.SA,0.1,0.0844329889059606,0.0662516765779391,-0.028545422444374302
2016-08-31,MRFG3.SA,0.1,0.0776132715214241,0.0723524323142752,0.02152640192691102
2016-08-31,MRVE3.SA,0.1,0.0783270418028748,0.0685208126279183,-0.0292680683909603
2016-08-31,MULT3.SA,0.1,0.0623840922864815,0.0771789152533703,0.08386202950472454
2016-08-31,RADL3.SA,0.1,0.0689616943408556,0.0662394134745123,0.11307845025647056
2016-08-31,SANB11.SA,0.1,0.0808217170230422,0.0781020434507994,-0.029982210749750937
2016-08-31,UGPA3.SA,0.1,0.0624925202852186,0.0613934126919783,-0.045277277040957076
2016-09-30,ABEV3.SA,0.1,0.0485855153303294,0.0683575993222821,-0.049949383524624746
2016-09-30,B3SA3.SA,0.1,0.0921212553897464,0.0654014511579792,0.11838131365692761
2016-09-30,BBDC3.SA,0.1,0.083777393737902,0.0628622377381256,0.1429288355612368
2016-09-30,CSAN3.SA,0.1,0.0731481565586428,0.052886510641042,0.1381597382024562
2016-09-30,MRFG3.SA,0.1,0.0756878007894384,0.0533023056153323,0.09003834691859192
2016-09-30,MULT3.SA,0.1,0.064096140130233,0.0682648402966379,0.01503189330341348
2016-09-30,RADL3.SA,0.1,0.0671224280669527,0.0598134097645666,0.06910118896844497
2016-09-30,SANB11.SA,0.1,0.0812280548747501,0.0532889329909779,0.19545450401799402
2016-09-30,UGPA3.SA,0.1,0.0567760726190558,0.053242918340711,0.01787210373301895
2016-09-30,VIVT3.SA,0.1,0.0830217042696822,0.0718411239897642,-0.022531915942668346
2016-10-31,B3SA3.SA,0.1,0.0917495353683115,0.0651937232030177,-0.11205784366046101
2016-10-31,CSAN3.SA,0.1,0.0736813901085717,0.0547189934043934,-0.08014922815641723
2016-10-31,EQTL3.SA,0.1,0.0569997539687904,0.06220909535008,-0.07815234050902375
2016-10-31,MRVE3.SA,0.1,0.0749531188402619,0.0525035241518032,-0.06472510927108255
2016-10-31,MULT3.SA,0.1,0.065508452613889,0.0673992577322629,-0.09384279314682431
2016-10-31,RADL3.SA,0.1,0.0652068592013641,0.0491412792064937,-0.08989558184953705
2016-10-31,RENT3.SA,0.1,0.0896924380637814,0.0511389769414849,-0.12541025579159615
2016-10-31,SANB11.SA,0.1,0.0793799881067522,0.0512771554120086,0.07072227164486145
2016-10-31,UGPA3.SA,0.1,0.0509651581864763,0.0529921891600723,-0.04465655874296459
2016-10-31,VIVT3.SA,0.1,0.0770849891376885,0.0779032446714518,-0.02519880077589176
2016-11-30,EQTL3.SA,0.1,0.05927314914011,0.0787228753252384,0.0418544044796314
2016-11-30,ITSA4.SA,0.1,0.0739335551211977,0.0684794887913958,-0.002478891004022765
2016-11-30,LREN3.SA,0.1,0.0737621951292243,0.063691825633896,0.034027113785867646
2016-11-30,MRVE3.SA,0.1,0.0706325218560412,0.0853594192106303,-0.05363306622810615
2016-11-30,MULT3.SA,0.1,0.06540945966906,0.0610889154427595,0.02150337147254522
2016-11-30,RADL3.SA,0.1,0.0648794948829085,0.0616000632048235,-0.04868957033753596
2016-11-30,SANB11.SA,0.1,0.0752642496786819,0.0898439569666001,0.048650748230809615
2016-11-30,SBSP3.SA,0.1,0.0769313073779427,0.0589995226858575,-0.03905183013605684
2016-11-30,TIMS3.SA,0.1,0.0794032508297413,0.0622963939369219,-0.05662629367085792
2016-11-30,UGPA3.SA,0.1,0.0516047782030813,0.076460791305764,-0.009406602042067114
2016-12-30,B3SA3.SA,0.1,0.0785598012673751,0.0,0.1206057950248216
2016-12-30,BRFS3.SA,0.1,0.0680327916057052,0.0470868802550791,-0.07854923640381761
2016-12-30,CYRE3.SA,0.1,0.083707396648274,0.0710158449739128,0.26095417342773986
2016-12-30,ITUB4.SA,0.1,0.0760946923557202,-0.0451367008661173,0.10063532403440467
2016-12-30,KLBN11.SA,0.1,0.0797042951378259,-0.0354072790942745,-0.08352131826614428
2016-12-30,MRFG3.SA,0.1,0.0783786489504159,0.0724811899597139,-0.022693092598347175
2016-12-30,PCAR3.SA,0.1,0.0077909704334551,0.0,-0.02148489933321862
2016-12-30,RADL3.SA,0.1,0.0610379099303756,0.0730157070998216,0.07043636213949211
2016-12-30,TIMS3.SA,0.1,0.0796510543832434,0.0700125841323913,0.1430395133938709
2016-12-30,VIVT3.SA,0.1,0.0764213375590975,0.0998774636061771,0.05893630796260907
2017-01-31,EQTL3.SA,0.09090909090909091,0.0600442669082568,0.1088869679522479,0.024440773050912856
2017-01-31,ITSA4.SA,0.09090909090909091,0.0648836669993919,0.0903090188387986,0.10701086380635849
2017-01-31,ITUB4.SA,0.09090909090909091,0.0683114166488717,0.0764251190786566,0.09606104854241293
2017-01-31,LREN3.SA,0.09090909090909091,0.0724134466478567,0.0916341151152198,0.06993338540893346
2017-01-31,MRFG3.SA,0.09090909090909091,0.0787024367898554,0.064740941159632,-0.032507868678392726
2017-01-31,MRVE3.SA,0.09090909090909091,0.0609321832883151,0.1149347986335094,0.11912233951719298
2017-01-31,MULT3.SA,0.09090909090909091,0.0643474209475527,0.0788415924312942,0.029463736871672586
2017-01-31,RADL3.SA,0.09090909090909091,0.0585911649036147,0.1113282993831881,-0.0931296535715358
2017-01-31,TIMS3.SA,0.09090909090909091,0.0709561084312409,0.0726234717880436,0.09050296679331749
2017-01-31,VIVT3.SA,0.09090909090909091,0.0770778804035682,0.0792482823256095,-0.019376667758259192
2017-01-31,WEGE3.SA,0.09090909090909091,0.069848401495854,0.0760990910888668,0.06725346693606227
2017-02-28,ABEV3.SA,0.09090909090909091,0.0461238405301771,0.0700873060835037,0.022421744532118426
2017-02-28,CSAN3.SA,0.09090909090909091,0.0776534516118555,0.0823032519941883,-0.026065322270746316
2017-02-28,EQTL3.SA,0.09090909090909091,0.0604656572154302,0.0958745303058855,-0.012264974414582741
2017-02-28,ITSA4.SA,0.09090909090909091,0.0638861658549487,0.0840758640850554,-0.0523750248806466
2017-02-28,ITUB4.SA,0.09090909090909091,0.0675318704290598,0.0738588143954707,-0.05285535359584492
2017-02-28,LREN3.SA,0.09090909090909091,0.0737194287284412,0.0751239179391608,0.09114166817169256
2017-02-28,MRVE3.SA,0.09090909090909091,0.0607990637921211,0.0940998102547712,0.03274501079740921
2017-02-28,MULT3.SA,0.09090909090909091,0.0645115489617837,0.0815900197495708,0.03126475286400465
2017-02-28,SBSP3.SA,0.09090909090909091,0.0759817830854144,0.0994482623719554,-0.008819867960890182
2017-02-28,TIMS3.SA,0.09090909090909091,0.0685712493361833,0.0784673817069852,0.034836251141330266
2017-02-28,VIVT3.SA,0.09090909090909091,0.0746379150684305,0.0814253298996127,-0.04953241503486161
2017-03-31,AZUL4.SA,0.09090909090909091,0.0001121867182119,0.0,0.0696428344870097
2017-03-31,EQTL3.SA,0.09090909090909091,0.0612966755674763,0.0883324316148063,-0.011724584266281424
2017-03-31,HAPV3.SA,0.09090909090909091,0.0001121867182119,0.0,0.0
2017-03-31,ITSA4.SA,0.09090909090909091,0.0619861237857047,0.0,0.04105252663826797
2017-03-31,MRVE3.SA,0.09090909090909091,0.0595232240712205,0.0872261004035388,0.1100279419952559
2017-03-31,MULT3.SA,0.09090909090909091,0.0626697836827577,0.072533646061942,0.021115979872712298
2017-03-31,PCAR3.SA,0.09090909090909091,0.0110622511219615,-0.0,-0.14705884719805462
2017-03-31,TIMS3.SA,0.09090909090909091,0.062821076303485,0.0707774517192015,0.021900133940813138
2017-03-31,UGPA3.SA,0.09090909090909091,0.0499477804336954,0.0980714453671639,-0.016755204852903938
2017-03-31,VBBR3.SA,0.09090909090909091,0.0001121867182119,0.0,0.0
2017-03-31,WEGE3.SA,0.09090909090909091,0.0677894432587629,0.0702532891437946,0.0172416390436132
2017-04-28,AZUL4.SA,0.08333333333333333,0.003472264190622,0.5000000000101151,-0.015442360017639878
2017-04-28,EQTL3.SA,0.08333333333333333,0.0569085726563637,0.1030116027649806,-0.07114277296938476
2017-04-28,HAPV3.SA,0.08333333333333333,0.000116577472849,0.0,0.0
2017-04-28,ITUB4.SA,0.08333333333333333,0.0631391170619891,0.0,-0.09415240262694358
2017-04-28,MRVE3.SA,0.08333333333333333,0.0624797660029753,0.0929224433788787,-0.16956701050823075
2017-04-28,MULT3.SA,0.08333333333333333,0.0606396500593693,0.0,-0.05317550708760799
2017-04-28,PCAR3.SA,0.08333333333333333,0.0132541535316315,-0.0,0.1725517086611228
2017-04-28,RADL3.SA,0.08333333333333333,0.0637200878473602,0.0712290950397987,0.06745740028158353
2017-04-28,TIMS3.SA,0.08333333333333333,0.0588296321859963,0.0828990548124151,-0.03313839493996762
2017-04-28,VBBR3.SA,0.08333333333333333,0.000116577472849,0.0,0.0
2017-04-28,VIVT3.SA,0.08333333333333333,0.0727136349663633,0.116503113916791,0.02026454245427467
2017-04-28,WEGE3.SA,0.08333333333333333,0.066662908105653,0.0707793738218427,0.07344672160050703
2017-05-31,AZUL4.SA,0.09090909090909091,0.0182582353005662,0.3239999767239299,-0.005934692189184521
2017-05-31,HAPV3.SA,0.09090909090909091,0.0001146162508159,0.0,0.0
2017-05-31,KLBN11.SA,0.09090909090909091,0.0757843686145189,0.0481142216286836,-0.02814393988147401
2017-05-31,LREN3.SA,0.09090909090909091,0.0771242684284716,0.0936513409594057,0.040836410131165124
2017-05-31,MRVE3.SA,0.09090909090909091,0.068123118960265,0.1095746487042219,0.044015499132638025
2017-05-31,PCAR3.SA,0.09090909090909091,0.0459122458461049,0.0,0.0
2017-05-31,RADL3.SA,0.09090909090909091,0.0623131494854124,0.0739049945910333,-0.024249742849714706
2017-05-31,UGPA3.SA,0.09090909090909091,0.0465952570518721,0.0764869765029651,0.0356711632420168
2017-05-31,VBBR3.SA,0.09090909090909091,0.0001146162508159,0.0,0.0
2017-05-31,VIVT3.SA,0.09090909090909091,0.0745923213027891,0.1172916844577575,-0.03813558437442022
2017-05-31,WEGE3.SA,0.09090909090909091,0.0666166846147525,0.0890430636124505,-0.06842139448802609
2017-06-30,AZUL4.SA,0.09090909090909091,0.028062372973183,0.1919997059514087,0.16417903406662848
2017-06-30,B3SA3.SA,0.09090909090909091,0.0675127860831686,0.0833596685739878,0.03746818445940758
2017-06-30,EQTL3.SA,0.09090909090909091,0.0571515070546101,0.0,0.04651150693973949
2017-06-30,HAPV3.SA,0.09090909090909091,0.0001058340247239,0.0,0.0
2017-06-30,MRVE3.SA,0.09090909090909091,0.0696493874878147,0.1005892810064838,0.05991102680881766
2017-06-30,PCAR3.SA,0.09090909090909091,0.0459122458461049,0.0,-0.0002351845514785289
2017-06-30,RADL3.SA,0.09090909090909091,0.0631661612905907,0.0686743783637941,-0.015832544640771107
2017-06-30,TIMS3.SA,0.09090909090909091,0.0615105470126501,0.0,0.08682334509936696
2017-06-30,UGPA3.SA,0.09090909090909091,0.0475400207170781,0.0823985058788155,-0.04540737839561526
2017-06-30,VBBR3.SA,0.09090909090909091,0.0001058340247239,0.0,0.0
2017-06-30,WEGE3.SA,0.09090909090909091,0.0681836600544844,0.0856326871145532,0.07669818036622544
2017-07-31,AZUL4.SA,0.09090909090909091,0.0354465149733181,0.1452234220343427,-0.027472528240287786
2017-07-31,HAPV3.SA,0.09090909090909091,7.319955446936829e-05,0.0,0.0
2017-07-31,ITUB4.SA,0.09090909090909091,0.0601893912760135,-0.0680582343469626,0.09253295770713543
2017-07-31,MRVE3.SA,0.09090909090909091,0.0672370206741377,0.1088916898322991,-0.058618212596927344
2017-07-31,PCAR3.SA,0.09090909090909091,0.0459122458461049,0.0,0.0
2017-07-31,RADL3.SA,0.09090909090909091,0.0608110260791549,-0.0659248472225586,0.005072649993507428
2017-07-31,TOTS3.SA,0.09090909090909091,0.0682893827513786,-0.0727398214843637,0.042017415532594304
2017-07-31,UGPA3.SA,0.09090909090909091,0.0468913230603915,0.0670062040072275,0.004428554053890865
2017-07-31,VBBR3.SA,0.09090909090909091,7.319955446936829e-05,0.0,0.0
2017-07-31,VIVT3.SA,0.09090909090909091,0.0677082916707366,0.095165765099718,0.08862457730724449
2017-07-31,WEGE3.SA,0.09090909090909091,0.0680733758418773,0.0,0.0802533253543718
2017-08-31,AZUL4.SA,0.06666666666666667,0.0433495835538913,0.1051985255207684,0.09981173642294627
2017-08-31,B3SA3.SA,0.06666666666666667,0.0581856228499625,0.080807042885984,0.08273026888620905
2017-08-31,BBDC4.SA,0.06666666666666667,0.0602439205996941,0.0801705396798667,0.04435405347626187
2017-08-31,EQTL3.SA,0.06666666666666667,0.0503079459453776,0.0,0.002127011884631713
2017-08-31,HAPV3.SA,0.06666666666666667,3.057043968668113e-05,0.0,0.0
2017-08-31,KLBN11.SA,0.06666666666666667,0.0650247221482777,0.0500259438287985,0.07184571319163147
2017-08-31,MULT3.SA,0.06666666666666667,0.0563230451276119,0.0794813598567227,0.007760340307174873
2017-08-31,PCAR3.SA,0.06666666666666667,0.0459122458461049,0.0,0.0
2017-08-31,RADL3.SA,0.06666666666666667,0.0600281012286541,0.0,0.08375231364026403
2017-08-31,TIMS3.SA,0.06666666666666667,0.0529131806883426,0.0848056548073848,0.023936786851623815
2017-08-31,TOTS3.SA,0.06666666666666667,0.0670156361371304,0.061149368979877,0.007727346037462501
2017-08-31,UGPA3.SA,0.06666666666666667,0.047097826659808,0.0507340152580698,0.02532336608025898
2017-08-31,VBBR3.SA,0.06666666666666667,3.057043968668113e-05,0.0,0.0
2017-08-31,VIVT3.SA,0.06666666666666667,0.0617830195580344,0.080369857323154,0.04787332074941997
2017-08-31,WEGE3.SA,0.06666666666666667,0.0606375115067587,0.0730859446274707,0.045943690377740154
2017-09-29,ABEV3.SA,0.1,0.0386468510669203,0.0857498766153364,-0.006653863351469114
2017-09-29,AZUL4.SA,0.1,0.0562311748012009,0.1042975963708274,-0.061643873197898214
2017-09-29,B3SA3.SA,0.1,0.0568884117767957,0.087016336893351,-0.002087675873884587
2017-09-29,BBDC3.SA,0.1,0.0613599078436582,0.0993904182216086,-0.018062716879253204
2017-09-29,ITUB4.SA,0.1,0.0538961678302139,0.0893250130804752,-0.029652577045906847
2017-09-29,MULT3.SA,0.1,0.052857421917347,0.1049434960293379,-0.02495580229516936
2017-09-29,RENT3.SA,0.1,0.0703719340043552,0.098789560279811,0.002773010916103269
2017-09-29,TIMS3.SA,0.1,0.0521668408951612,0.1079553864069211,0.05021608151121071
2017-09-29,TOTS3.SA,0.1,0.065101485685117,0.0830022400851057,0.040894342148268814
2017-09-29,VIVT3.SA,0.1,0.0592706622484426,0.1060347767614634,0.008600146863716684
2017-10-31,ABEV3.SA,0.1,0.0388536436450961,0.0787389323712758,-0.016268145480122898
2017-10-31,AZUL4.SA,0.1,0.0673258315106216,0.0747961892228662,-0.019343021411520223
2017-10-31,B3SA3.SA,0.1,0.0577794806892214,0.0818450102602875,-0.024301449721992552
2017-10-31,BBDC3.SA,0.1,0.061270660780069,0.0852139138675119,-0.07271360608865207
2017-10-31,BBDC4.SA,0.1,0.056700442139282,0.0689740474044429,-0.0580033259275442
2017-10-31,EQTL3.SA,0.1,0.0504737347926882,0.0814564782389604,0.04836055274845563
2017-10-31,MULT3.SA,0.1,0.0534090965445312,0.0838903852841348,-0.02741253835009716
2017-10-31,TIMS3.SA,0.1,0.0504649438682289,0.0750125980597343,-0.02050458629668228
2017-10-31,TOTS3.SA,0.1,0.0630457389426154,0.0809915033740704,-0.07090269411058991
2017-10-31,VIVT3.SA,0.1,0.0616556485136732,0.0725520113752881,-0.10110787923599285
2017-11-30,ABEV3.SA,0.1,0.0346225375924904,0.0669628514239544,0.05059510059649508
2017-11-30,AZUL4.SA,0.1,0.0745593094276786,0.072787208818848,0.0011164413234061588
2017-11-30,B3SA3.SA,0.1,0.0577818224007064,0.0901007324427489,-0.008157393040720051
2017-11-30,BBDC3.SA,0.1,0.0616464043973887,0.0684771608779063,0.08172186531251913
2017-11-30,EQTL3.SA,0.1,0.0477883113319407,0.0922450431463185,0.026583294729614737
2017-11-30,MRVE3.SA,0.1,0.0704166996368344,0.0839358048140429,0.12659164662149203
2017-11-30,MULT3.SA,0.1,0.0524370091096807,0.0911097804818714,0.02431232789898563
2017-11-30,PETR4.SA,0.1,0.0762707124098104,0.0676416543153525,0.04681420278728177
2017-11-30,SBSP3.SA,0.1,0.0768561958206123,0.0818138276117669,0.049846994833238956
2017-11-30,TOTS3.SA,0.1,0.0654242173519602,0.0938676774721401,-0.00903611571793761
2017-12-29,AZUL4.SA,0.1,0.0757272567480712,0.0858780123140044,0.15427508094355202
2017-12-29,B3SA3.SA,0.1,0.0547709992923337,0.0902265424217765,0.14486394373193767
2017-12-29,BBDC3.SA,0.1,0.060827983906308,0.0768632329030652,0.2274191459136452
2017-12-29,EMBR3.SA,0.1,0.0687440073888021,0.1291025668700417,0.0009999914538856292
2017-12-29,EQTL3.SA,0.1,0.0473841157815386,0.0914369861883972,0.06803245019511195
2017-12-29,MRFG3.SA,0.1,0.0738642706111865,0.1055529480590493,-0.06967233749800794
2017-12-29,MRVE3.SA,0.1,0.0695250680661358,0.1085088728366941,0.007313775857492599
2017-12-29,MULT3.SA,0.1,0.0511881847777582,0.0966143562247101,0.023131165258967856
2017-12-29,TOTS3.SA,0.1,0.0654862661812687,0.1016302637948851,0.0873201379305999
2017-12-29,UGPA3.SA,0.1,0.0481717643629243,0.083235366216026,0.08720002946845606
2018-01-31,B3SA3.SA,0.1,0.0534169013723862,0.0657769803486367,-0.01763822874339449
2018-01-31,EMBR3.SA,0.1,0.0652645944704469,0.1463921472374212,0.08691320823640258
2018-01-31,ITUB4.SA,0.1,0.0494677706397945,0.071108615311962,0.00719513430312424
2018-01-31,MRFG3.SA,0.1,0.0642500943442865,0.0873646402423401,-0.12334798964645177
2018-01-31,MRVE3.SA,0.1,0.0645867897252477,0.072983678822268,0.0019802238335773215
2018-01-31,MULT3.SA,0.1,0.0489179605770279,0.1126720283802282,-0.032257930294956494
2018-01-31,PETR4.SA,0.1,0.0681238544507234,0.0719384778325316,0.08933994273053592
2018-01-31,SBSP3.SA,0.1,0.0650931487423993,0.0648593578740927,0.03490914085434449
2018-01-31,TIMS3.SA,0.1,0.057124364685969,0.070934581559408,0.04444467970938426
2018-01-31,TOTS3.SA,0.1,0.0614699488708832,0.0714965218238143,-0.06030761349439695
2018-02-28,ABEV3.SA,0.09090909090909091,0.0314487709925059,0.078011141100914,0.09409095061794082
2018-02-28,B3SA3.SA,0.09090909090909091,0.0574812163823601,0.082861502874409,0.04176426101087305
2018-02-28,EMBR3.SA,0.09090909090909091,0.0649697616504304,0.1500624744140141,-0.008698533960899368
2018-02-28,EQTL3.SA,0.09090909090909091,0.0432211442227646,0.0770036278536577,-0.0013966798976401407
2018-02-28,KLBN11.SA,0.09090909090909091,0.0616342775043758,0.06709687848664,0.15642468320020497
2018-02-28,MRFG3.SA,0.09090909090909091,0.065313511166384,0.0957829477912495,-0.005025145304246248
2018-02-28,MULT3.SA,0.09090909090909091,0.0503638732333295,0.0919897107730779,-0.021652436176749057
2018-02-28,RADL3.SA,0.09090909090909091,0.0493259787433648,0.079421006250959,-0.03586163250521435
2018-02-28,RENT3.SA,0.09090909090909091,0.064910590105034,0.0653025591184769,0.10967431647462034
2018-02-28,TIMS3.SA,0.09090909090909091,0.0601273727812481,0.0734929631256022,0.021276010034835036
2018-02-28,VIVT3.SA,0.09090909090909091,0.0576238763462446,0.0649923109096344,0.04938254654095453
2018-03-30,ABEV3.SA,0.09090909090909091,0.0340084408142786,0.0833710923419371,-0.03074368356036017
2018-03-30,B3SA3.SA,0.09090909090909091,0.0583295914244789,0.0860151681361141,-0.048458927187573275
2018-03-30,EQTL3.SA,0.09090909090909091,0.0438291681870698,0.0988260551979001,0.01064950458350089
2018-03-30,ITSA4.SA,0.09090909090909091,0.0544620751006404,0.0684917355064636,-0.01305351769398344
2018-03-30,KLBN11.SA,0.09090909090909091,0.0596007740972297,0.0837788597399316,0.025603644569016648
