Date,ABCB4.SA,ABEV3.SA,ALPA4.SA,ALUP11.SA,AMAR3.SA,ANIM3.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BMGB4.SA,BPAC11.SA,BPAN4.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRPR3.SA,BRSR6.SA,CAML3.SA,CEAB3.SA,CMIG3.SA,CMIG4.SA,COGN3.SA,CPFE3.SA,CPLE3.SA,CPLE6.SA,CSAN3.SA,CSMG3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DIRR3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,ETER3.SA,EVEN3.SA,EZTC3.SA,FLRY3.SA,FNOR11.SA,GFSA3.SA,GGBR4.SA,GOAU4.SA,GRND3.SA,GUAR3.SA,HAPV3.SA,HBOR3.SA,HYPE3.SA,IRBR3.SA,ITSA4.SA,ITUB3.SA,ITUB4.SA,JHSF3.SA,KLBN11.SA,LIGT3.SA,LOGG3.SA,LOGN3.SA,LREN3.SA,MDIA3.SA,MEAL3.SA,MGLU3.SA,MILS3.SA,MOVI3.SA,MRFG3.SA,MRVE3.SA,MYPK3.SA,NEOE3.SA,ODPV3.SA,OIBR3.SA,OIBR4.SA,PETR3.SA,PETR4.SA,PNVL3.SA,POMO4.SA,POSI3.SA,PRIO3.SA,PSSA3.SA,PTBL3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RAPT4.SA,RENT3.SA,SANB11.SA,SAPR11.SA,SAPR4.SA,SBSP3.SA,SEER3.SA,SLCE3.SA,SMTO3.SA,STBP3.SA,SUZB3.SA,TAEE11.SA,TASA4.SA,TCSA3.SA,TEND3.SA,TGMA3.SA,TOTS3.SA,TRIS3.SA,TUPY3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VIVA3.SA,VIVT3.SA,VLID3.SA,WEGE3.SA,YDUQ3.SA,^BVSP,CDI
2019-12-30,0.005478172625301925,-0.025574100992717286,0.016534038852986654,0.024899282507920395,0.00758723901128544,-0.006999969482421875,0.00830449045972581,-0.028047927994111488,-0.0028318203213535398,-0.001757960379170198,-0.0013804341144625365,-0.0036997724387921593,0.007849375309033846,0.019791622170145518,0.011506564556224674,-0.006560421211218248,-0.02272147989766171,-0.0011351366411349595,-0.019382396262699553,0.019718309859154903,-0.0023042001221758035,0.005580378406471853,-0.019672061093525706,0.017623946394508927,0.0073046478196274744,-0.015503820570566651,0.004237223297066439,0.022945926031863628,0.024321495659230363,-0.006568600492517063,-0.0016152805676135085,0.0107449583180792,-0.008152248248594063,-0.01099266884323813,0.025991651207668554,-0.009720574972602147,-0.00019685368943378467,0.0015897603583834297,0.003674624933142745,0.0005071110157222058,-0.00137145996093746,0.021468987516097604,0.0026397584538262464,0.03147684731089173,0.015665843966926607,0.01824603262512836,0.00427627429261257,0.0,0.010489529342992077,0.006036255127023882,0.01978014768746572,-0.005668068529258163,0.019376621577769315,0.0015674141135033626,0.011111111111111072,0.005352073991802486,-0.014423131151723445,-0.00283090495486904,-0.004042268555481177,-0.005361869371173333,0.009915038559308753,0.011487925747123873,-0.00585775267189903,0.01089998341539311,-0.01647060618681062,0.0016042727529068657,0.015978756351775925,-0.019836649048729282,-0.02113685352872452,0.03363008547318147,0.0,0.020491786766157594,-0.017775810733991038,0.00993518557349038,0.003630425248709379,-0.019186059454443405,0.0,-0.008064516129032251,-0.005284369866996652,-0.011140240743391039,0.0,-0.010989052448102776,-0.011639266183255836,-0.024778792928266014,-0.0009553751484497885,-0.005555594310838297,-0.015131396934712882,0.015647804526015108,-0.02865651037268968,-0.015429834198705805,-0.0114678583826614,0.020492697899259227,0.016027880518897586,0.007648176757619751,-0.020540197641168434,-0.03979237486885323,0.00040339233120745277,-0.022258899852954928,0.0036810660183710375,-0.007999992370605447,0.008441566081890839,0.07540397999324622,-0.005434803453420622,-0.013076135643278475,0.009383439570438412,-0.004165445834381609,0.004596234445339853,0.01892868766808853,-0.00933131178786939,0.008483554731397502,-0.005597000850762868,0.004484341812404979,-0.00587879393397428,0.004733669333781609,-0.019241661070733884,-0.02663932904476929,-0.0048912763656958624,6.724283819226073e-05
2020-01-02,0.005448228672794819,0.02838782455702682,-0.0186747100862914,-0.00035720138692252323,0.013554191331080157,-0.006378092958752912,0.008922451418245325,0.04980217526972153,0.01855356963079191,0.040211305885723636,0.037047266211833074,0.01061001864951816,-0.02102811115386427,-0.020428989790034824,0.0027777657236929265,0.02641506819760786,-0.0065308549742281174,0.019318228262823478,0.018425434841936372,0.015193370165745845,0.0272517396297276,0.021087633247139248,0.00891860884331419,-0.0032070840988320803,0.0065264413504861896,0.06736653399218895,-0.009563998871579216,-0.013748160968082956,-0.0056463797980244035,0.030760376585248883,-0.0025003968149102107,0.04110559445914541,0.020776332235333594,0.04782755307346842,0.034000150538058715,0.0,0.023622062617355555,0.010052938512831178,0.01229072660502828,0.02382165390815061,0.003891096108633141,-0.01751476278653219,0.033347873928182725,0.0070423830628703055,0.04434444484419231,0.017919080497754036,0.01604981547896389,0.0,0.1199538331250154,0.0380000364093791,0.043103511176128206,0.0016287018077021376,0.011570197126839377,0.03974958392537098,0.01098901098901095,0.00868594522889743,0.024133514094840214,0.018452861579692836,0.017795783435070378,0.025067404468205323,0.06591862309226681,0.0,0.005892268121229671,-0.00338880509716899,0.07799048315149482,0.023313790081496144,0.03014410655793931,0.05595241528249528,0.034171880166501856,-0.03157894064394828,0.02405852846662837,0.010040152714552386,0.030162484867334305,0.013259255107725743,-0.011253970608584574,0.008298809887881342,0.0,0.008130081300812941,0.02499997615814209,0.01722996860521886,0.0,0.006666713290744308,-0.002944036722920318,0.082274674790495,0.022314275959959717,0.009311022681643522,0.05660383760617149,0.028573941503510003,0.011494223474170395,0.0671642237183363,0.046614658553161714,0.03529415178218098,-0.014207336306375162,-0.02988615557274854,-0.00016516076624262244,0.023423409676766704,0.047983865601773035,0.011804413775335476,0.011002463231076343,0.02797380548928019,-0.007083043050136628,0.0417362780643864,0.06557381491630077,0.0427293631483836,0.028685205115199786,0.07126260077061985,0.022875779309294186,0.0019763298781423355,0.004709602664796808,0.019978924901207895,0.019324626805584666,0.0020604211611678913,-0.01631319784105567,0.003533553985999971,0.016734040207965872,-0.015789473684210575,0.022498361560484348,0.00013449019798383866
2020-01-03,0.022167461286023205,-0.014062523283063455,0.0,0.01715509045868635,0.03640418574774551,0.011824338202324425,-0.0346938935713722,-0.028818386046832845,-0.0016728653134606697,-0.01608351859472834,0.0,-0.011023574429552596,0.026252940202917907,-0.00834201485225905,0.002902008017255042,0.04319855350047108,0.014199306859975502,0.0016722217518834182,0.0444079078424342,0.061224489795918435,-0.006744587233542543,0.005434803453420622,-0.005524882837687928,0.00836537913978419,-0.010806849370185723,-0.004098376353816935,-0.006248151426475834,0.05649299322261525,-0.000728096258158839,0.019383620239780575,0.00840453970350663,-0.007488063976811676,-0.011406870478722353,0.054323323482888375,-0.0006448661229033759,-0.007975426906146832,0.005769216097318175,-0.015191247417985498,-0.004133295045111174,0.01039599388817547,0.00934792160753739,0.01726399236516518,-0.011889584104169293,-0.044289219039384764,-0.005538470928485584,0.007949993458043592,-0.02933595406110434,-0.043478283404402185,0.04531415987035081,-0.016377702523503235,0.002066064406905266,0.010569114831302295,0.030228749385448728,0.042293840408156536,0.0478261035421621,0.020555602179633148,-0.0077713693366691095,-0.01463414261041962,-0.008282152857747582,-0.010518002086056577,0.06842105098048079,0.024337543419778784,-0.006276104961290496,-0.032766541223849255,0.1118507977635681,-0.006956552416320538,0.011450401314896164,-0.030439628813178632,-0.008919510567867883,-0.005928801049494115,0.02655773543359885,0.021868712976216953,0.0,0.0046432545598633634,-0.014227657562695395,0.01234563637487196,0.0,0.0,-0.024695106243391884,-0.008143322273196696,0.0,-0.006622562564874368,-0.021653569914653614,0.05785355315641394,-0.02556905839187018,-0.009225127312000314,0.020663202623188104,-0.022293825452227467,-0.029166684427646916,0.00629371688024194,-0.014510278207061966,-0.0005878392706838431,-0.015107884536724181,-0.0709046184538793,-0.017175903032725315,-0.01408449379940424,-0.004232437665827038,0.014166673024495369,0.020556120097918296,-0.0034321987375868224,-0.001297046541161806,0.016025626207753385,0.0,0.001270663363878377,0.02375424721188768,0.021258180482509825,0.041533522963198344,0.04102560128318289,-0.011718694410772001,-0.010309219563065741,-0.007362442709329509,-0.006168619029926936,0.011608572535430017,-0.0134976147471223,-0.012769601064304803,-0.020962557053183506,-0.007303517664223769,6.724283819226073e-05
2020-01-06,-0.006265097024789723,0.0047543661456403985,-0.015653739607968675,0.006324649404350291,-0.022939084685700717,0.008347214151547044,-0.031007723283626443,-0.009586875734888145,-0.013219123004563849,-0.005735584467057908,-0.017861932433724803,0.01645432396134039,-0.0007750740865267725,-0.023133571160247612,-0.0014468053678505788,0.02290742435850479,0.00466690795919944,-0.010294893252143944,0.05196855199618611,-0.02564102564102566,-0.0018108155387521752,-0.02054049517657308,-0.010555585225423214,-0.004467043258288617,0.01383832793530737,-0.013168712134615124,0.009431208931907742,-0.010277761625654525,0.0016027842938814985,-0.005882357238735203,-0.021055691181187997,-0.024691334606381732,-0.008597241523312094,-0.009146318415812038,-0.012903235372698885,-0.0055659082417539585,-0.008412975776817877,0.004787242353205601,0.0015564558878986556,-0.0014699013654971838,0.02552521021980403,0.003135989421023,0.0012892913402886563,0.0902439082660913,0.0037128382740665433,0.0046948356807512415,0.029558326665007906,0.0,-0.02463052558217438,-0.002448570602041178,-0.005154658940003776,-0.012067624177139469,-0.0007929639555719348,-0.033068568554452504,-0.03526972481391677,-0.022863367289398195,-0.009348110038525648,-0.002121677149563017,-0.010207276760964001,-0.01488172897690243,0.004926103745908295,0.00897567663193577,0.0021052202161260247,0.028763109135449882,-0.017964026718414572,-0.000875681001478612,0.012075460182046083,0.011627839925551386,0.0008181986056321477,-0.0009940584954982734,-0.002985048000182955,-0.018482411857763226,-0.013513564599060723,-0.0046217943919780735,0.0061855512795989664,-0.0075493847692778004,0.06976744186046502,0.024193548387096753,0.03251012865331937,0.011822617207979835,0.0,-0.013333320617675781,-0.04124747129982265,0.01955082696600363,0.019520019531249932,0.0,0.04098983437005188,-0.01968465434977751,-0.028482230438531708,-0.011118887926967247,-0.011656464654041132,-0.06861395300143791,-0.016954210696028094,0.0015789082968313828,-0.01529154550627565,-0.013571398598807183,-0.00888716797744471,0.031224331311313858,-0.013033135325375311,-0.0017220096481338487,0.006168848661171289,0.03312299824748788,-0.01025644938151038,0.0012690508274850743,-0.006305169996950188,-0.022798052875809494,-0.004294460006173728,-0.040545650608992845,-0.021739121541757167,-0.01875003104408457,-0.005933611960197038,-0.017586214789028776,-0.009631094535938578,0.04402142103500273,0.002586954590958923,0.019226590764998885,-0.007042911636521154,6.724283819226073e-05
2020-01-07,-0.012609096801018627,0.002102997224817882,0.02276264681762563,-0.021298884747948943,0.002934697384495699,0.07417221692543463,0.03309090354225863,0.03226553458336534,-0.00754719860148878,-0.017017583606227515,-0.01737239337263652,0.0005222051739446343,0.04577183980412869,0.0010764509066629735,-0.004214959201027879,-0.0008612640398976135,0.004387048112529435,-0.011526585956154634,-0.026047985234609605,0.03618421052631571,0.004535164849423179,-0.022075138374873737,-0.03537333967759704,0.04807692019397347,0.03663788874322371,0.007506268082230205,-0.0116081498005276,0.006174592930216605,0.00509180931450981,0.018026767868395188,-0.01508586060599848,0.0,0.013235892133055982,0.003076876126802963,0.005882516962804729,0.02238818383027641,0.00212110700071233,0.025674993436862525,0.015281018991481377,0.005888167035080771,-0.007488989893405296,-0.011769021277634573,-0.005150197004870294,0.08277429760179511,0.03267575271776613,0.013831807074145663,0.010322576014709428,0.0,-0.03535356635977516,0.01570931722539992,0.007253953499036125,0.051302942030967635,-0.012698475892249372,-0.02747911259600544,0.010752688172043001,-0.009749366962172878,0.00663095078907161,-0.013465599527605954,-0.019375014998019302,-0.02319935822530783,0.008578394133967882,0.0031397694764958572,-0.003361292600731036,0.009630363048036772,-0.02804880176251412,-0.0005258527838921667,-0.03430278607551085,0.005747148486326958,-0.002861220598521119,-0.008955238893513906,-0.001996053577839385,0.03072343584617898,0.004566227543908896,0.0033769490039075034,-0.004098376353816935,-0.025746027406324812,0.021739130434782705,0.023622047244094446,-0.013623886311623035,-0.003894804737579194,0.016977864036999524,0.01351350045186761,0.03672616907415227,0.0012957021204795804,-0.0006277607464066914,0.014897565253434886,-0.02545021211181453,-0.01371977416465009,0.01485947168280477,0.011243907676280918,0.009724794578286344,-0.002104885487053787,0.008110020235399862,0.023646890501515694,-0.017064846860731953,-0.004344708022707255,-0.025341104646214085,-0.00796815776493398,0.0,0.01281411088228368,-0.011939300891173121,-0.03358775667290703,0.0,0.0313687822145976,-0.0012691129396269485,0.004202293245044508,0.02094887012800517,0.013033172499346879,0.022222212929559726,0.009554156248297918,0.007274750703381461,-0.020709026231232386,0.02213945074044421,-0.01823361433341064,0.00774083857498753,-0.0186495759512334,-0.0018480809048752045,6.724283819226073e-05
2020-01-08,-0.002946912918578848,-0.004721938882984111,0.010975605497870689,-0.011059583883232915,0.014630611692580509,0.010172683561225915,0.0017599168366451146,-0.0026791668476496833,-0.009125466847161312,-0.015258232574465347,-0.015469614267050846,-0.000521932618031129,0.011127676234554462,-0.005376364484882101,-0.008862409821008943,-0.008620722256998503,-0.0002569469766472432,0.038395922719876685,0.05010762770617183,-0.02857142857142858,-0.02167040860058389,0.006772056652562197,-0.05296855827982472,0.02568811769647872,0.027720005751487697,-0.006622510282393357,-0.006301954215546468,-0.01046029083741118,-0.015631865865432526,-0.0164909592503929,0.00045496947634693363,-0.0014065019260264267,-0.0013513116260335245,-0.030981545055438264,0.005847835319043648,0.0024330705895883042,-0.010005781134300284,0.01445164834299395,0.008418316579968277,-0.008292686648485148,-0.004660516927866731,-0.0007443415384814633,0.006902505924265778,0.0123964702750059,-0.01253725877448697,0.010324438445142414,-0.006066382309503071,0.0,-0.04816756134812705,0.0038665878512154084,-0.006172882507033073,-0.0030983704357707698,0.017684909521679337,-0.020577417382788066,-0.021276595744680882,-0.01293949632474567,0.0038003124093299867,-0.015086203120252661,-0.010197568870697449,-0.016293898094214776,-0.01579576767889801,0.010954578736137366,-0.010539661981361914,-0.01507697472205527,-0.019657018668085113,0.0064889842870232695,0.008751613022954796,-0.00571430751255575,0.030743995598619067,-0.006024138492660258,0.005000019073486239,0.02499999999999991,-0.017272689125754637,-0.007993291140032777,0.014403308331628839,0.0030030317622762315,-0.021276595744680882,0.023076923076922995,-0.016267727569276857,-0.006190958968761429,0.0,-0.026666641235351562,-0.024291474528160495,-0.020445133154367245,-0.010678396700957826,0.05504590848330948,-0.019216525655695094,0.013357927699289007,0.013058959941754544,-0.008339116240171918,-0.004917980642701325,-0.007804202173741559,0.003971519361666731,-0.0005133098527733138,-0.014756918344416059,-0.004000022194602271,0.005999965289304354,-0.008032082676900254,-0.016806764058224233,0.04987842160258493,-0.010124146466181982,-0.0331754080739427,-0.025906736775402672,-0.007680509478782849,0.004066069977546105,-0.013419919547197012,-0.00422448377268736,0.0,-0.007905127668290435,-0.012618284192532747,0.00018515410246666697,0.0017921557380944364,0.010121457177244553,-0.02379573512200084,-0.0378378882878706,-0.005897782109286043,-0.0035572851485488055,6.724283819226073e-05
2020-01-09,0.0,-0.007907202106469113,0.02412551984581146,0.0057719733826995245,0.03172314351847816,-0.01037528991103065,0.006324677124602829,-0.00044775936818464146,-0.020337635846444546,-0.009833152829279102,-0.015993263235154376,-0.0028720786564695455,-0.015407228132759077,0.00324321437526387,0.0068063810777168054,0.0,-0.012850119090495049,0.009038626140241979,0.020199023120348603,0.0,-0.012921120704185718,0.00224209685182708,-0.03441920122070308,-0.018485392441130788,-0.008091693453631477,0.008333365122477288,0.018160884781072806,0.03523608278968626,0.029554395641966602,-0.010720158828973925,0.005608593841683884,-0.010563353559512212,-0.021425397385098188,-0.005064889099058889,0.0012919534581259384,-0.003034044292453131,0.0029154073655464074,0.00101747899854443,0.014672447482048767,-0.006886344819174828,0.014492788138085855,0.018994421662422267,0.011996558456253581,0.11632662059174037,-0.002418434904062905,0.01459852642697701,0.018631524135994226,0.0,-0.0022001907091415696,-0.005295964826555144,0.0010352203974945962,-0.034188001887786146,0.026066344998693758,-0.00595797748232052,0.010869565217391353,0.021373610622360983,0.03861688747041825,-0.019693725506486515,-0.009336742144987142,-0.01993261864980722,0.0037036705627595534,-0.006191944766488655,-0.00340855400062412,-0.002499157155644305,0.00810574327559932,-0.007666842452796141,0.007910216487727606,-0.024137935948381428,0.03559353824791556,0.028282898730765504,0.01393028726283041,0.023452095309490995,-0.007400635918125897,0.010602205292997713,-0.0024340554511521617,0.011976036619723684,-0.021739130434782594,-0.03007518796992481,0.005616234304543832,-0.0032787010317942844,0.0,0.018264822286715,0.008298746976857396,-0.03830910901939666,0.0033333188011532844,0.001739170240319332,0.007284528782373734,0.030090865254048804,0.012890621827682525,0.029432313184764247,0.00535412420759962,-0.01892004829263183,-0.0035501175517932415,-0.0025680877932916513,0.015330377654357186,0.033588904592734004,-0.005964180413842168,0.0036437307614551884,0.001221029230061177,-0.0025492608681737527,-0.01253708899578121,0.02777775397054616,-0.0425531526343631,0.004643973771843557,-0.0010123285884393596,0.01652765050920202,-0.005454554702296388,0.015594527270140768,0.0019920085449784963,-0.006389820811813496,-0.013145697214169139,0.016100137506525503,-0.016833669877790558,0.030915599705521934,-0.014784151523115519,0.008789310934552264,-0.0025807117603035,6.724283819226073e-05
2020-01-10,-0.0009852719988961978,0.0037194312411954478,-0.007361664150237979,0.013271213132355353,-0.0013976796722405815,-0.02158506311409325,0.003840803515914981,-0.007838754411197635,-0.023501776942120522,-0.017454100905811787,-0.018249258375041433,-0.04687083438589612,-0.004470970778248429,0.0021552218037907966,0.014050868561636731,-0.006956515104874272,-0.0031241961413058794,-0.013572194145642369,-0.011477696662703485,0.0,-0.021972853051222874,0.04138712042506998,0.029917267083867216,0.011542978393728642,0.014955841986068918,0.008264415259734426,0.018969478749479185,0.017699131130611834,0.027563578613354567,0.014865235411539501,0.00618031000310082,0.01138788934092827,-0.031113152068576122,0.006999659917860779,0.021290421770671974,-0.00365188626331292,0.014922489932821303,0.019059721196514,0.013462999434310063,-0.003962353719164424,0.003956050663203925,0.006213452942308351,0.011854347088446238,0.0950640390275892,-0.0006060744776870131,0.0071942722456204145,-0.017660020212622918,0.045454570084564105,0.00992284002477195,0.0135527069295176,0.021716653204769676,-0.0024135708695852687,0.028098520211655487,-0.021293391780967896,0.004301091676117252,0.005301300945872445,0.00048599123964843116,-0.006696362542545242,-0.012024739248174265,-0.008879983970184746,0.003690004003555236,0.025960570408568584,0.002137622004735995,-0.0009395767729023508,0.002962403921244139,0.00316065675127164,0.009367061566702972,-0.036513483427521365,-0.00537632589746917,0.06581532968651294,-0.0024533483375602794,-0.014665364289952243,-0.009785605472117709,-0.007133868100638541,-0.008540097215053777,-0.011834308507666647,-0.011111111111111072,-0.015503875968992276,-0.004033542350656005,-0.004276288236772285,0.0003840171306028761,-0.0067265043838012906,0.015432059095624284,0.02252741109459877,0.011548798494060541,0.006944437545759019,0.013715787348789199,-0.03097701882377224,-0.010027004466711786,-0.010891753028078321,-0.01986892170386556,-0.00433374307373835,0.0076343649868562125,0.004119534490024446,-0.003644552036887516,-0.010596935454606937,-0.007199976810301267,0.008874518161743783,0.007317124513698703,0.0016263869269335096,0.017373887486187067,-0.015898237934871884,0.03888893127441406,0.021571639162536016,0.015708105211802215,-0.007481944680009955,0.009140744663317601,0.009596929263795628,-0.0023857403066491756,-0.020364371054338637,0.001125729346151516,0.019366237739324443,0.02486745560243797,-0.009803898563729985,0.020408172611160236,0.0043563660118532965,-0.0038293358172268865,6.724283819226073e-05
2020-01-13,0.014792882536962093,0.016940164381348488,0.00533971638008679,0.012389339264099242,0.0055983102118912775,0.012921581636361035,0.013913030209748545,0.0011286509688857027,0.011231398951838,0.012251138304933962,0.010746518253729409,-0.007417594682563755,0.08982042187878414,0.049462368678792945,0.0026143391927082593,0.02451836524523543,0.042047492286055865,0.009906436211595704,-0.013062431145823172,0.01699346405228752,0.010994241940608607,-0.0010741383921707426,0.03831884550004827,0.021021153297497763,0.028131265832088026,0.028688556306691426,-0.0036121439858952664,0.024749156540442074,0.031271739642036334,0.025598836948200532,0.0059925036483936545,0.06052073570503613,-0.01046624527180362,0.01895735825280842,0.015161023719361788,0.017104442658143926,0.01890398508035962,0.002493822758694142,0.0034440192962676974,0.017404200074510934,-0.0017513535577980965,0.0019977623122191535,-0.0004184352487233145,0.21035052849366997,0.018799240160411568,0.002678598676409072,-0.004815437450934934,0.0,0.02947593507050783,0.042979894681233644,0.05263152814434768,-0.008064470231593623,0.025833042220459568,0.005479475186167093,0.05995715613098218,0.032195389584044554,0.00850139213937684,0.013483103573898925,0.014144741405328176,0.013294815914388414,0.02941173720662249,0.024291474762635712,-0.0025597082575190555,-0.006896530281671143,0.00843877000643678,0.02170486600817556,-0.004514680461449205,-0.00488997070424535,0.046911145329048054,-0.01658988929467653,0.010821412404333541,0.027906955580432102,0.015058809168198461,0.0063397979500274815,0.017637420835836526,0.008981996056356856,-0.011235955056179803,0.0,-0.0003114742058715203,0.001982142881897353,0.0,0.006772056652562197,0.016210724343189487,0.04298766545734245,-0.001407572013151337,-0.017241444513996895,0.03198029983425532,0.023406261409784523,0.010907701044539087,-0.0089470142346888,0.0031348532354755765,0.012404776201590861,0.002828594807926743,0.015897384056678288,0.04354642059997649,0.024277054609753712,-0.006043571177312246,0.008796453872096821,0.023002369869064898,0.03688239689345085,0.0049260957232171165,-0.0032310997695582655,0.01604273929523581,0.008748205714000923,-0.002244952662642463,0.009712960254231406,0.014492740269210325,0.0003802368506438114,0.009167057169634507,0.04376363276862394,0.03635679543700454,0.036269402742286294,0.030230717873237944,0.011648249145965517,0.009411755730124094,0.034482761473460855,0.015774482048085403,6.724283819226073e-05
2020-01-14,-0.009232260307966755,-0.00572611703515602,0.01091762307671762,-0.0038461604823402107,-0.012526015096591014,-0.00435598318779562,0.015265855939886164,0.006764400332149645,-0.005354951465125213,0.002118051205466376,-0.0011494826416230675,0.011901475019751917,-0.007555043143507634,0.005122970242039893,-0.019035190906955046,-0.017094001070560583,0.009523856928218777,-0.00408725594230519,0.007941189934225656,0.008997429305912519,-0.002836854232839525,-0.0021505868122021488,0.02083335698597133,0.011764668334499184,0.010423517561774398,0.01912348744786052,-0.007529293172564344,0.009138403793183647,0.0032344685310581323,0.03190068670662494,0.009381939791465399,-0.01592566529384809,0.021634647478889546,0.007751937984496138,0.02426881421708127,0.04264268450845954,0.013868025774084636,-0.01741295397150311,-0.015690104812054906,-0.004398741410871265,0.0046053268902870315,-0.012144248526048451,0.023440744165732275,0.0,0.04047621047956418,0.02279605956389763,0.014838731566828578,0.0,0.030752939381541555,-0.019230697281962028,-0.024038462420187034,0.01138206402255948,0.015328470151142026,0.0017631128614790104,0.002020171194365483,0.016671222626417626,-0.006743756612285767,0.01108648509352772,-0.004865335425927264,0.0,0.025000005676633075,0.03359680660075326,-0.017964108023223346,0.025568224920713867,0.0753138566167002,-0.012677730218321859,-0.006802732857289051,0.02211294151223453,-0.004241197883901426,0.008434878345300989,0.004866198792327969,0.028054338702915516,0.022253108438916813,-0.0008399223378247056,0.00765822402851879,0.023738913231293512,0.022727272727272707,0.007874015748031482,-0.008102219621238249,-0.010880314030206284,0.034627817777999725,0.0605381117975714,-0.010967064766277956,0.05899023527897307,0.019420483843427316,0.017543927160695638,0.024076240838247553,0.014950578402074033,-0.0057804054515917525,0.011111167036458314,0.004166662341614336,-0.013757507929123114,0.0035256840718231874,-0.0075719626380135185,0.021699202810408602,0.04356918705930801,-0.003242742722515568,0.03131196709713935,-0.009467446806133317,-0.01006713099013068,-0.0019607668364186592,-0.04862232908734876,0.021052611501593432,0.04336122551773092,0.007499980926513716,0.0,-0.008928549127512841,0.01748388449862004,0.011058404289976398,0.004192868135531658,0.006148284941748017,0.009999974568684955,0.02200771054901529,0.06275180605433239,0.019813528881771347,0.02096436025168691,0.002616663115277973,6.724283819226073e-05
