Date,ABCB4.SA,ABEV3.SA,ALPA4.SA,ALUP11.SA,AMAR3.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BMGB4.SA,BPAC11.SA,BPAN4.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRPR3.SA,BRSR6.SA,CEAB3.SA,CMIG3.SA,CMIG4.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CSAN3.SA,CSMG3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EVEN3.SA,EZTC3.SA,FLRY3.SA,FNOR11.SA,GFSA3.SA,GGBR4.SA,GOAU4.SA,GRND3.SA,GUAR3.SA,HAPV3.SA,HBOR3.SA,HYPE3.SA,IRBR3.SA,ITSA4.SA,ITUB3.SA,ITUB4.SA,JHSF3.SA,KLBN11.SA,LIGT3.SA,LOGN3.SA,LREN3.SA,MDIA3.SA,MGLU3.SA,MOVI3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,MYPK3.SA,NATU3.SA,NEOE3.SA,ODPV3.SA,OIBR3.SA,PETR3.SA,PETR4.SA,POMO4.SA,PRIO3.SA,PSSA3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RAPT4.SA,RENT3.SA,SANB11.SA,SAPR11.SA,SAPR4.SA,SBSP3.SA,SEER3.SA,SLCE3.SA,SMTO3.SA,STBP3.SA,SUZB3.SA,TAEE11.SA,TCSA3.SA,TEND3.SA,TOTS3.SA,TRIS3.SA,TUPY3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VIVA3.SA,WEGE3.SA,YDUQ3.SA,^BVSP,CDI
2019-02-12,0.003193142452750708,-0.002137841268624374,0.015337355585021806,-0.002313693513248838,0.0433386694989375,0.028494557442315216,0.011046076596962884,0.06155378696466296,0.0215354005749524,0.020040499993826177,-0.021319769104307773,-0.008680561548293109,0.0,0.031201248792657177,0.051546341073743784,0.048854985821505714,0.007785464953881105,0.017972899463892578,0.010044642857142794,0.05084740831330814,0.0,0.011479483399681634,0.01451491564820806,-0.006140324312856715,0.003020139425908619,0.010279255092823458,-0.0079291078385888,0.014974131132942325,0.02702705114083548,0.03400913893870339,-0.014979028879588685,0.006357849882794309,0.008070147508374648,-0.0019548560813937854,-0.009971164052199444,-0.0021425235867102987,0.0033333036634657365,0.012106537753911795,-0.003473080226403691,0.019639915374283223,-0.014414420869230837,-0.007494094479610247,-0.03703711062301529,-0.053191422826904144,0.0032363116484663834,0.01673638553447665,-0.0011099032883240545,0.0033333333333334103,-0.006006067010521421,0.0,-0.022749455720688316,0.041013036478054765,0.01674278076226221,0.016260147133517977,0.023854795551448538,-0.00985220749181659,-0.031382978604680645,0.017250617883345587,0.09665436383421055,0.038604650553852426,0.010706637940717023,-0.0032056709170283915,0.05999995951517301,-0.022767160027221345,-0.02008310043491912,-0.002383769001212399,0.007183981413215745,0.016532656528514655,0.0,0.002469133564001691,0.007194244604316502,0.035986191323701844,0.035426697075721325,-0.044270792102905965,-0.0009482277123582517,0.04739727961908091,0.02762802177873369,0.0003375540563568258,0.01554410136105644,-0.024070050193108594,0.01712010828564292,0.012210299668631963,0.02002210438554286,0.003753589031886273,-0.0026143391927083703,0.01628021293801507,-0.0007020355466123007,0.014713921098133964,0.0,-0.028699939858669143,-0.00745392451014848,0.015999984741210893,0.026605013789984255,-0.027486049582552408,-0.004376363276862416,0.04411757725301246,-0.0038961736206303277,0.0,0.05425984660777461,0.0,-0.001058684545325983,-0.01511083789669787,0.018588541832162964,9.76864357182805e-07
2019-02-13,0.006896592600972973,-0.014997358623529689,-0.004028131805499435,0.009276435447729936,-0.010769210733682644,0.0036592579845176054,-0.0025706917240311267,-0.022705931013037306,-0.008432576748446663,-0.015452531505536715,-0.018326441398593074,0.015761679472516388,0.0,0.028744350525556905,0.13725492946004425,0.01237264866977661,-0.03218881794945572,0.008008781441656954,-0.006629834254143652,-0.024193487604002417,0.0,0.017024066082844014,0.016566297310441236,-0.005295628097652938,0.058882578281060916,-0.002616408332740572,-0.00023512308451356656,0.010005090360200697,0.010121399457197144,-0.01375711352749287,-0.006691034475557411,-0.019855699644438563,-0.016010995960539343,0.029938496393185687,0.028359387961996108,0.007514831095210228,-0.0005537225458225326,-0.0031100734566514854,0.014181016627863308,-0.03691814099026147,-0.012797091335002286,-0.007550775442607183,0.0,-0.0682800927917756,0.008387064914127329,0.005486963245862508,-0.006666713290744308,-0.010033186091933155,0.01208463880116617,-0.02027028289652799,0.0026604564189545155,-0.02411195751801465,-0.021706504904467905,-0.021538473655204338,-0.022769399022694148,0.009950239314132636,-0.005491425681810935,0.000529972496308595,0.03728812536517112,-0.025973944119870862,-0.02542374456658214,-0.021237871670277686,0.032075496748482646,0.005376443889603122,-0.014134262519924334,0.007566651616514042,0.024726511337931134,-0.0065933898255065015,0.0,0.0012315905760389434,0.0,0.02371406385464203,0.012830479491292568,0.03542230880649355,0.0889636208517195,-0.04017146392006843,0.014426247018282545,-0.020415003695275047,-0.02755106658252271,-0.0011211018829935249,0.0057108822828384476,-0.015334276902819521,-0.012725064947197162,0.005235758384114497,0.004456046189932561,0.018932008855652827,0.023419102231174715,-0.017185906968306353,-0.01190469432579655,0.0114663831369346,0.007114636782759698,-0.007873970810807207,-0.005352081110616358,0.009844458594471694,0.010988947648731706,0.0352113520106101,0.028124438563740917,0.004175361395781119,0.0268623580564471,0.0,-0.011128827900455995,0.023866374523024758,-0.0033899010065718826,9.76864357182805e-07
2019-02-14,0.013171813451083425,0.0108755176496651,-0.0015167190424386634,0.021599229589156055,0.009331242170786513,0.005208253653516293,0.04252573399896353,0.05107526409159968,0.034017006903282354,0.0381166228647416,0.00951040731131969,0.027586380459463822,0.0,0.005882375380572125,0.10632180561240068,0.005751251405260671,0.01197334442738196,0.00631994343392317,0.017797552836484876,0.04999996059197165,0.0,0.016119015959297656,0.016296188917355403,0.02928126976948997,0.010110574997822974,0.02739734311353592,0.003997225218010936,0.011249162252480183,0.01503011814477273,0.010100972621662985,0.023270003829881425,0.02578275377076711,0.013249644090167711,0.008693267730024878,0.026546459130089683,0.028236481959043047,0.030470978817545236,0.0021598309705461727,-0.0010664734508528673,0.023333311080932617,-0.0007407539335481106,0.01854494842876009,0.0,-0.12801479885948774,0.006397928553389276,0.00954981887994144,-0.003355674986497581,0.02550498458195638,-0.011044782192552893,0.0,-0.001326666954719502,0.014780443188522119,0.025248628001899087,0.027987445015200896,0.026551015714536996,0.029556622475449545,0.002208722350567127,0.00688557753907415,-0.01416123203913433,0.026666580388756467,0.010869565217391353,0.05821453671544097,0.018281523568085323,-0.005347692321895581,0.0344086381701485,0.016996060005642244,0.0,0.00398230756941409,0.0,0.01291508439431066,0.021428571428571352,0.02088095611623242,0.03454900392467186,0.005263152941442195,0.06941362535768691,-0.007444181261538341,0.010989015731064145,0.012401012183891114,0.030430217206586674,0.02581374858019192,0.027794335197546483,0.026785705445932617,0.011106559592563237,0.022321407189022535,0.05323593245755909,0.008575526781255949,0.025858108052441153,0.0054645019474759415,0.012048123553905166,-0.017876601567876405,0.010596564466812897,0.015873000254767344,0.019541206738342476,0.024528138042297698,0.03913050193642542,0.012558857323539785,0.014855124772053419,0.005197525086244603,0.0037370446839481986,0.0,0.00964631868422794,0.04928403291360861,0.022672732205087476,9.76864357182805e-07
2019-02-15,-0.018720787471160127,-0.005379256624471029,-0.02278480095102786,-0.008546996998315737,-0.02157167274769789,-0.0025906341469971172,-0.001236092850280146,0.0012787667643012757,-0.013304236878334486,-0.006479525411626552,-0.03419398281416319,-0.0016778371953585225,0.0,-0.005847975394087768,-0.09090906839021629,0.0035739680442687938,-0.0070113429552164375,-0.002691507489928524,0.002185792349726823,0.0035419186591241214,0.0,0.002440413401167296,0.005830872183768987,-0.06206898649580772,-0.01000937446659711,-0.006524964973067315,0.0046838585331605564,0.0038187508876865728,0.0009871894144977134,-0.006031715712023988,-0.012567270854478507,-0.00628365625307703,-0.009405823491096421,-0.02208452483008483,-0.009540573704391764,0.0015544397840130397,0.015053697502921848,0.006705043229126684,-0.0035587067691313923,0.0016287018077021376,-0.024462572421863893,-0.008403410542752399,0.0,0.02234040288382122,-0.015893138220648417,-0.010810800361494066,-0.001122360163085756,-0.011715382975249322,0.018110504706827513,0.02758618058829465,-0.005978090386152268,-0.009239133773454422,-0.01268660336440075,-0.0024472292525598016,-0.010292957582387574,0.06698569887732231,0.009917288115530276,-0.0005260694820273804,0.06629827791712906,-0.011419587771342887,0.0008602347425235024,-0.03936963683146677,-0.003590661942686868,0.03942665359661146,-0.02979905031752128,-0.01010494494782399,0.003248334322558444,0.029087696424751064,0.0,0.00242865592334085,0.04195804195804187,-0.007670235584675167,-0.004081655185065203,0.0,0.0002964333049353396,-0.015999984741210893,-0.001278801619221892,-0.004593458737923495,0.0066191991932420535,0.004376363276862305,-0.006106420195852946,-0.005055608235439379,0.0006780476975283278,-0.0029113095364518005,-0.01783947497063365,-0.07179973794453409,-0.006914924396071553,0.010869606906841245,0.007142907421607392,0.013984485655594847,0.00038835840317807957,0.054687484283931775,-0.0027777840910874207,0.02332731614812067,0.023012479466325564,0.00878553348540212,0.01838626067846616,-0.027921453529827667,0.004818248388925417,0.0,0.003184685002995735,-0.05204694946797317,-0.004989032290975914,9.76864357182805e-07
2019-02-18,0.001589802494696757,-0.016224945417746994,0.016062161304783107,-0.008620677906506113,-0.004724335093275411,0.009870157613382613,-0.01082922046502599,-0.00985223320557127,-0.023044924981883153,-0.0228260765906404,-0.0010838398235095692,0.015125913578643013,0.0,0.009411755730124094,-0.0714285714285714,-0.004629656575110608,-0.01765225511054047,-0.012774431014380028,-0.019629225736095934,0.0,0.0,0.010955637695319265,0.010869701528059661,-0.007352934086817808,-0.0015797547444921234,-0.00485429190650577,-0.016317033520784063,-0.0076083523697513256,0.014792861287134862,-0.010859126635534122,0.018181771943063474,0.009033352359792746,-0.01250581083165525,-0.024235738031345377,-0.01926494604645068,-0.022762572984700635,-0.009004241729375306,-0.008087539133766142,-0.00011912299107830204,0.008130034654042939,0.006079047913599922,-0.016007532239328937,0.0,0.004162286913795388,0.004521868999856737,-0.0013661514545519893,-0.013483133786796553,-0.0172185834669909,0.008004719231653024,-0.026845612669198826,-0.00200465971702668,0.0060339915263525334,-0.020408054155017896,-0.014412759230087668,-0.016000041178386715,0.0,-0.009819901324825908,-0.0036842181867279278,-0.046632106430453235,0.0020385615725926343,-0.0008594953747411704,0.027870943319214803,-0.01351352642216852,-0.02586213240264168,0.010714258466448134,-0.0027483194625574914,0.017576278724144467,-0.01241973922011086,0.0,-0.01695940290905451,-0.04026845637583898,-0.011594161412192383,-0.002980623071954125,0.010471194385354599,-0.0007407753425037189,0.0023712633380332804,-0.03008964599694597,-0.015894737769966638,0.005058188121106255,0.03485835339719978,0.0032182586670399527,-0.016463458116851126,0.018430664335043367,0.007299368392563288,-0.010343084100025934,-0.03562335212112222,0.03369262903303061,0.020967708690854403,0.0023640075649142833,0.004816138774810685,-0.003882002351754954,-0.03703703703703709,-0.012534847509890534,0.01679662640201718,0.014314963920783352,-0.016905733399960265,-0.023312865895127266,-0.003191461083897562,-0.013731496369843388,0.0,0.009523825862901125,-0.02142622293322627,-0.010417734757910746,9.76864357182805e-07
2019-02-19,-0.0026455341974367386,0.007146737600320696,0.01988779226847126,0.014645324967849316,0.02215185634804806,-0.005658467455227134,0.02596192843522349,0.004238060444007763,0.016311214355483106,0.008453858841560358,0.01265824181911257,0.059602679845638606,0.0,-0.018648001029701544,0.11076919849102307,-0.0003577212159323606,-0.004492431646097028,0.01804267719588948,0.024471635150166815,0.0,0.0,-0.0006020506894015565,0.004301034745579857,0.02222220063700142,0.005696212120343214,0.0,0.031279613055918754,-0.00833339691162105,-0.012633636046924468,-0.000807246402044548,-0.0101190526198911,0.0071621580385918815,0.04362102807166335,0.007620661004451135,0.00025851994276271384,0.020645913689694817,0.01710323986271156,0.00935250317777081,0.009882133765137358,-0.014516077180557141,-0.014728053418452736,0.00478471724150209,0.0,-0.03523310241566824,-0.000643007156149622,-0.010943902097437674,0.012528543701257888,0.01617256909692033,-0.017647088742723693,0.013793090294147436,0.006695642784453115,0.004362108002950338,0.02083321962943896,0.020535106603401188,0.02303525269512785,0.02242150308907087,0.014324997410629647,-0.007923872801120169,0.0010869814227350005,0.008137425807677845,0.002795721894951253,0.006645361840676323,0.01187220456396676,0.005309747883311067,-0.0021201225286187064,0.009055100224038437,-0.002272692593661252,0.03360796342059236,0.0,-0.0006161746856849781,0.006993006993007089,0.018572814757421563,0.02316886870634649,0.018134759990618976,0.005411430235788828,0.0008448671308332045,0.02442249825411502,0.0288294802790674,-0.012078594279317456,0.023157922845137735,-0.003499575800102961,0.031204797077058366,0.006653334768857544,0.021739110153428554,-0.0061177126324241105,0.003166198602995607,0.00869195679056367,0.004739344585183769,0.016509475339645308,0.014161169707481713,0.013639921416641165,0.02307693774883557,0.003949189411617926,-0.010324517531412725,-0.004032254188043427,0.004168833844693021,0.0032304745194093876,-0.016008497370576413,0.005303904496503753,0.0,0.01624735152945278,0.005473823124113153,0.011905502020516101,9.76864357182805e-07
2019-02-20,-0.029177651808121152,-0.009279480301627618,-0.02499995078820294,0.005412641057219503,-0.0309597589169206,-0.013191886278999587,-0.007621922099753542,-0.028256897532611847,-0.01925929937668802,-0.01654534537957364,-0.021785736083984375,-0.03125002367862295,0.0,-0.03295726247903219,-0.030470885953559068,0.008589862286171535,0.02256325205527987,-0.0089509487027708,-0.017372421281216077,-0.023529426724303026,0.0,-0.027108489069493924,-0.004282615069364559,-0.038043485303006275,-0.008810594103075942,-0.005738777337478629,0.027803287494148066,-0.00218476381604904,0.03740158662873494,-0.010179387435939491,0.0,-0.02133333562209072,-0.0561797752808989,-0.019047596650598964,-0.032041386408815486,-0.009336115081181484,-0.012086255453809147,-0.005939653102724707,-0.0055411649740738644,-0.0016366986355668134,-0.003449614529125289,-0.01571428172399303,0.0,-0.03974222404455752,0.016731030663439617,0.015214402935575633,-0.021372387707535467,-0.021883308918934086,-0.011976017812276418,0.0,-0.019953454857300934,0.007057563694129909,-0.002267520604165796,-0.008841439505404947,-0.012715220304336028,-0.048245568629886826,-0.004345460583492944,-0.00532480951641956,-0.02280130697906313,-0.026905885170390498,-0.002787927624649522,-0.04220210473585573,-0.01985562534728036,-0.010563491168947725,-0.027620421139069373,-0.023800184275335146,-0.006833782262648969,-0.04363327241980974,0.0,-0.01356348956833997,0.01388888888888884,0.0,-0.012417759520111593,-0.012722633961057661,0.017474009377656863,-0.015194964007046119,-0.01868562544933916,-0.018399758909063535,-0.011207301210393927,-0.03806583080189385,-0.017559211431306454,-0.020240490041717796,-0.007666861183461382,-0.01914886795810411,-0.007950791483608,-0.01209887109243113,-0.05730293651149565,-0.025681329825864463,-0.004640366865901968,0.008378075102908777,-0.01230294855856584,-0.01503757942834183,-0.01629666315908862,0.024143069049095356,-0.018218654158990044,0.0020757139194875762,-0.021645801986446833,0.006507534078599164,0.006814630625535667,0.0,-0.03094370773634003,-0.05546101376717649,-0.011407038777788037,9.76864357182805e-07
2019-02-21,0.010928984575387934,0.009366395584955445,0.006153867990458695,0.0035891297342187656,-0.030351447702238743,-0.01730012636996625,-0.006144475061637289,0.004531753825825824,0.012084582413029565,0.008748301765876487,-0.009127418969365975,-0.008064366005080537,0.0,-0.014430495090787976,-0.028571401323590928,-0.00922645484777962,-0.026037096183740727,-0.00650290112685159,-0.026519337016574607,0.0036144640147268703,0.0,-0.0006191989199409997,-0.0035842515030051203,0.052730736878649154,0.009206378270709248,-0.005483515864829869,-0.010060379332544778,0.01482218962456372,0.0939278723625454,0.010284072999420024,-0.010222494580457209,-0.001816516009466973,-0.0009524027506510047,0.04511705392601084,0.03470366441091022,0.020418815804150725,-0.0069148492575644704,-0.004541076147611678,-0.006520391121591529,0.0,0.001153822213923128,-0.014029979681360216,-0.0769230636971937,0.012304232944095883,-0.044303857155134185,-0.03405994479603058,-0.016091884220427732,0.003389830508474523,-0.015151515151515138,0.020408176505266162,-0.019341693522399228,0.022749280647440084,0.027272733991918097,0.026453406894686005,0.01824527706018353,-0.0368664328626489,0.0016366883747165328,-0.023554606552301238,-0.03333335452609587,-0.0023040933948497155,0.014193545105636751,-0.008615355652675682,-0.0009207875103082186,-0.007117399460439544,0.003641674610479928,-0.006794567273526786,0.006422078068657244,0.02763760292423867,0.0,-0.0012499988526105676,0.03424657534246567,0.005438262157684726,0.013313561050813716,0.0025773170536871337,0.004710149090221494,0.0012000633057918098,-0.015101743214009034,0.013757577029042123,0.0015456304421097578,0.024598880518994726,0.012809053740460374,-0.008590688812290304,0.002530978282369478,-0.0057846241432059076,0.02766286676272456,0.00638971924905718,-0.0061700247655375184,-0.020978987974572205,-0.02097905673384104,0.014912671142285783,-0.02413393640889394,-0.022900777251825155,0.0034275777167274146,-0.025029155256497293,0.018556732857236913,-0.008285854574688445,-0.049186391092435056,0.023706926008538964,-0.009170265850254822,0.0,0.0047896881774436295,0.024135449235222595,0.0040084934486508406,9.76864357182805e-07
2019-02-22,0.0010810303385659914,0.0,-0.028032647699378632,0.0026821245533947824,0.07084020369190558,0.01093624510685487,0.025965973370463802,-0.0020676806160535577,-0.001990022907240041,-0.008227697779685461,0.00957996443363962,-0.008130165281110324,0.0,0.018380067932512345,-0.03529415312110251,0.035100348102625745,0.009968290059119145,0.01727274114435362,-0.004540295119182747,0.012404940727557046,0.0,0.004956660518367517,0.010791299123063869,0.018783544938702157,0.0025165121548322844,-0.0020312798128601095,0.018066916752758733,0.0360166010570353,0.07545532573354974,-0.017611934672915885,0.029769240930823226,-0.0036397313485183602,-0.002621558931164669,0.035245869333882185,0.027347817832647614,0.0010261907644202317,-0.0016068926900327796,-0.004081680129998322,0.006563185659092419,0.00819675270763387,0.005762639847177509,-0.0009813600153159019,0.0,0.06740327010144553,0.0052980730076799265,0.025387845481628313,0.02102796059319867,0.013310819058804935,-0.03046155098157055,-0.013333320617675781,-0.03875428881205378,-0.015391125872261546,-0.048672503098072806,-0.042553183462977096,-0.033992159193840576,0.06698569887732231,-0.015795163963060466,0.007675454159532302,0.05172411714146308,0.03233251219241784,0.019508099801087253,0.10428302443486803,0.000921636141356208,-0.017921135864118143,-0.0050798037866961465,0.024144884195540506,0.004557902417299253,0.032230528880719644,0.0,-0.0006258144762383289,0.019867549668874274,-0.005727022062616327,-0.009854031442433797,0.00514138313294632,0.028561135708147445,0.021746517292531742,0.004666646321614509,0.006276487475374903,0.013374497003039387,0.01461381465946765,0.019705906895570058,-0.004538900115177658,0.05049162000809271,0.055272678394156616,0.02163523548054247,0.0058201382313105565,-0.01471606188822816,0.002747210712340298,-0.03333330305795679,-0.002938694194837832,0.002393277489938228,0.015624984866008385,-0.04412182406702425,0.01223888872496115,-0.010121495982936546,-0.0015665159213813507,0.028846216618025666,0.04421053434673117,0.03547819683686115,0.0,0.009004241729375195,0.01301438367615515,0.009841951058473963,9.76864357182805e-07
2019-02-25,-0.007019373925018835,0.0038209441042729164,0.013109569848984037,0.0013375228289023156,-0.0399999897354828,0.007915546833308307,0.007833721023951412,-0.016387246739202666,-0.006979044415124314,-0.010089720404465874,0.00802924174328612,0.040983715378494656,0.0,-0.005506280597660007,-0.030487776068545913,0.004152262014991637,-0.0022431926868717866,-0.00017876918845538547,-0.015963511972634015,0.007509902758388032,0.0,0.008014846469291959,0.01494671276185211,-0.014047479917788097,-0.0037653227509699683,0.0002908428200518731,-0.021739204017921954,-0.006408196771654828,0.056451676167262876,-0.006578906300789944,0.00648959870511856,0.0,0.006212715548633785,-0.014251782908073163,-0.00828724306595896,-0.005638165508000448,0.0037553485577415113,-0.003857276981143465,-0.004267917067661164,-0.011382141557055525,-0.007639466695302133,0.0004911620144198992,0.04166668994973155,0.05279510056469894,0.0059288312275525,0.0,0.006865036749196918,-0.006467968345720165,0.027292942604160153,0.01351350045186761,-0.024118072704585325,0.001070699307356593,-0.0069767690296080875,-0.010954622754402177,-0.015275491086635617,-0.03587440494251337,0.009407820289802471,0.01741017207854778,0.001092921234836286,-0.006935086209995722,-0.0006240139944163614,-0.023608762909362868,0.03591160049360753,0.0018247638623247742,0.009482138153114716,-0.0039292879556745985,0.009074357862205007,0.031224157762189453,0.0,0.007514082253286647,0.0714285714285714,-0.02400000000000002,-0.01584955440945901,0.007672626785479197,0.0020335210399671233,-0.01122839265133424,0.0033178627569605545,-0.005394491412352265,-0.018781767761626766,0.008230444599618192,0.004903325225932731,-0.011813460425776356,0.01062486827569109,-0.00827015158099631,-0.01772965303821239,0.0015781528818672452,-0.014002360997841024,0.02410961830452707,-0.024630518729541362,0.010526315789473717,-0.0031834431507244965,-0.0076923370361328125,0.021441244152343053,0.014450045132028633,0.004089975761264686,0.026150626467234428,0.01813082272363009,0.02923386689744567,0.002766487524462846,0.0,-0.030971137859159725,-0.01874996605846524,-0.006599513720041639,9.76864357182805e-07
