Date,ABCB4.SA,ABEV3.SA,ALPA4.SA,ALUP11.SA,AMAR3.SA,ANIM3.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BMGB4.SA,BPAC11.SA,BPAN4.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRPR3.SA,BRSR6.SA,CAML3.SA,CEAB3.SA,CMIG3.SA,CMIG4.SA,COGN3.SA,CPFE3.SA,CPLE3.SA,CPLE6.SA,CSAN3.SA,CSMG3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DIRR3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EVEN3.SA,EZTC3.SA,FLRY3.SA,FNOR11.SA,GFSA3.SA,GGBR4.SA,GOAU4.SA,GRND3.SA,GUAR3.SA,HAPV3.SA,HBOR3.SA,HYPE3.SA,IRBR3.SA,ITSA4.SA,ITUB3.SA,ITUB4.SA,JHSF3.SA,KLBN11.SA,LIGT3.SA,LOGN3.SA,LREN3.SA,MDIA3.SA,MEAL3.SA,MGLU3.SA,MOVI3.SA,MRFG3.SA,MRVE3.SA,MYPK3.SA,NATU3.SA,NEOE3.SA,ODPV3.SA,OIBR3.SA,PETR3.SA,PETR4.SA,POMO4.SA,POSI3.SA,PRIO3.SA,PSSA3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RAPT4.SA,RENT3.SA,SANB11.SA,SAPR11.SA,SAPR4.SA,SBSP3.SA,SEER3.SA,SLCE3.SA,SMTO3.SA,STBP3.SA,SUZB3.SA,TAEE11.SA,TCSA3.SA,TEND3.SA,TGMA3.SA,TOTS3.SA,TRIS3.SA,TUPY3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VIVA3.SA,WEGE3.SA,YDUQ3.SA,^BVSP,CDI
2019-05-29,0.008165477739560778,-0.002888459769101681,0.004402895104971494,0.024411558919116727,-0.01324500842311227,0.0,-0.0026143391927083703,0.01035251662359249,-0.0009755948694740724,0.018430325422306826,0.019882401693288143,-0.011436264978910149,0.018987479693212128,0.0,0.05990779683661396,0.0841122045091327,-0.00386841738813104,-0.05493415777522492,0.0030820546983088004,-0.0011627906976744429,-0.017492714381098784,-0.012894004633518197,0.0,0.036309523478082584,0.021428435882406838,-0.0009969367371615023,0.0010094443922825658,0.013953474446076086,0.01857571489236287,0.009793269977536045,0.03755785708741288,-0.04130815881221317,0.0010246074614337353,0.011968927223060088,-0.0030423660046355883,0.0022148220170823407,0.010101017342221352,0.005680069308984237,0.008933647025300306,-0.0015535359982679076,0.005639047369019767,-0.003014167978107052,0.008577996949291844,-0.007751893856784764,0.0009533106863710561,-0.0004992540474012541,-0.03846150319251662,-0.012000021408522965,-0.006364982847034462,0.0,-0.0027739224439247145,0.02889038393188348,0.005686408955789313,0.0,-0.005859322976901948,0.008032113796478724,0.024431347734098274,0.018113430021566623,0.018779386944662635,0.012658316986067009,0.006501944376368973,-0.030172370977494478,0.02325579074346007,0.0006966462569872878,0.016094901612016432,-0.0014286041259765625,0.001428581392022954,0.02471171989212939,-0.023054767389681707,-0.004683836303477906,0.025759917770770357,-0.011995426815411658,0.0,-0.011692264469303937,-0.038961038961038974,-0.007895624746398933,-0.011194001701525846,0.013850468750092881,0.0,-0.025974077914879934,-0.019271099493870292,-0.00928784342733835,0.024959371726383628,0.03565639326045433,0.013349589005708928,0.007930297463811131,0.013288326261714056,0.01349321890385502,-0.012441558701593691,0.04294761769876265,-0.000841415960391334,0.04568243882591694,0.00764524016891599,0.06426728916182878,-0.03567284102569779,-0.005438981775187313,-0.007751893856784764,-0.0068728873988361805,0.016574613969140506,0.005490456334595661,0.020442911055977397,0.01221452698716008,0.03244083215029425,0.0,-0.0109452584489661,0.0,0.012732083090783108,-0.0006934971448631089,0.0018051103295881887,9.65197852944577e-05
2019-05-30,-0.00485964797715932,0.009849366977960905,0.012602716801547897,0.004255317983427265,0.013422793435223568,-0.007253953678256653,0.03014410655793931,0.01633896951984326,0.014648437281721272,0.015600571135901742,0.018396445790724636,0.00680506182691154,-0.00745346928067403,0.0,0.043695615685504396,0.19655169465454048,-0.00032363675048618923,0.009745891943347074,-0.028362106452139657,0.0034924330616996624,0.0004239181355298882,-0.014513774538514657,0.0,0.03388856244226579,0.020979087310693645,0.00498994359045235,0.018487369312959467,0.021559600869812234,0.015849091538701066,0.006680981646538298,0.01652895766735729,0.011370469447492093,0.054861818625926206,0.015375531119335095,0.0,0.034254141760127865,0.028139513592387422,0.008620703346298164,-0.007426401999376497,-0.006742793749238918,0.00467291510524781,0.009534880172374693,0.02299955805492937,0.03906249941792339,0.026190439860026116,0.0059940411181036435,0.0,0.006072885459790456,-0.007117410938713098,-0.006069796802253391,0.001390786086939766,0.0,-0.020193861398097868,0.00787404590327423,-0.0022921283586884167,0.013506954395271498,0.013980202043339718,0.012084580867844474,0.010368653569436947,0.04583328780200935,-0.013565912486063647,0.016666653954648725,0.005681839733084004,0.019721475037183023,0.009607965793525963,-0.020028593858337218,0.01912608077664424,0.026527293318794998,0.0,-0.01176475076114425,0.009542970141323881,-0.009023777361377383,0.0,-0.0043587487532015246,0.006756756756756799,-0.0017300774297757116,-0.013207561564895332,-0.00819671330225158,-0.0044052821794189345,-0.014444391315364569,0.017315162708708032,0.0333333002196432,0.005043211397427694,0.009911347590059627,0.017964025350603707,0.0007867058323884901,0.02467213961013459,0.027958627914307366,0.03464575071049669,-0.0049504368317787595,0.0008421245374177211,0.028236511096878303,0.0,0.009661826846140142,0.0015037364529488784,0.00273436303832586,0.0,0.003460273588202556,0.014492739601511984,-0.01960789757301107,-0.0016694077507136695,0.0020986839794419065,-0.006982565421481235,0.008474539090139288,0.00623737532867219,0.0,-0.0015715393612210082,0.0038168151116018123,0.009216398976876095,9.65197852944577e-05
2019-05-31,-0.01899068386562941,0.006884620182658896,-0.006493503810618528,0.03305082026126649,-0.004966878158667143,-0.00887253207806682,-0.002544490485048012,-0.0035422116675328796,-0.001924971845037926,0.003072233161212523,-0.0024264973427694514,0.008448800226793285,0.02628286025155968,0.0,-0.02666108777435172,0.15994238103205016,-0.006150888062382842,-0.04515685737254416,0.0406226743894722,0.01740139211136893,0.0063559159366815,-0.004418222848267095,0.0,0.0,0.010958972219607732,0.02681236007409682,0.014521470136522163,0.03502472776441623,0.025860212099733992,0.009205744243286018,0.010406494140625,-0.02130169888336586,0.001746548937861192,0.01572512851275132,0.012207550794044897,0.010683883240352632,0.047726773445978976,0.014146849339349954,0.02647476745166366,-0.010443804677536028,0.058139534883721034,0.03685783183011182,0.008782171621410262,0.037593984423272,0.020881706676145306,-0.016881825115158344,0.0,-0.02012073003845305,-0.005734831428154563,-0.010687048797402121,-0.019444426415878624,-0.004467115155290635,0.0107172134154907,-0.007812529685906622,-0.008204791783189447,-0.023202260589836876,0.004866263795412884,-0.0013266986108877443,-0.002280559336618082,-0.01593623984263237,0.018336590721400592,0.03497267279329974,-0.03954806399811717,0.0020477748497806925,-0.004886893934837544,0.0,0.016123216683693542,-0.0015661319364254078,0.007374697200580149,0.023809615716916754,-0.01592038252492911,-0.01241721822935149,0.0,0.020637913211110526,-0.01342281879194629,-0.021490496742995635,-0.022944565591678123,0.0027548182225876072,0.008849549119871458,-0.020856854040055772,0.013578104265471902,0.015624972961602923,-0.004731094480901699,0.0,-0.0023529950310202663,-0.00314466602674468,-0.008676800992786893,0.03784718671161302,0.029680390649375887,-0.00022619032008952544,-0.03954566747812571,0.010362734263748674,-0.011128033161816653,-0.004784684628674429,-0.03663655957829837,0.033502166256156984,-0.007812529685906622,0.006403898056614565,-0.004642827170235786,0.0,0.020066870430825556,0.028272198816425398,0.038674102650553266,-0.01560625637834101,-0.020195927923043366,0.0,-0.0005246709948604211,0.01797443664978604,-0.004381419497829775,9.65197852944577e-05
2019-06-03,0.0022122855242523443,-0.0074073599098557485,-0.02233112806963078,0.004922083655973575,-0.009983342362464898,-0.014218033755551418,0.012499945261041479,-0.0019141550699526277,0.004628769248403719,0.0036753725932390235,-0.003243268018100376,0.015415518837816222,-0.042682897981072276,0.0,-0.0008560007686537752,-0.118012455104746,-0.0035830618453509544,-0.0036100913290101344,-0.036933101015469205,0.0022805017103761926,0.012631546823602013,-0.005917224457964498,0.0,0.007777721534723003,-0.004065065640923127,0.004835608316925422,-0.001301203919210514,-0.0021692469831258165,-0.01020827439510874,0.007424741055368278,-0.002252998042680865,-0.02781142481010701,-0.008136410950082662,0.0034403362445554198,0.009045116514821094,-0.0021142501419009196,0.017055287580574285,0.010461964462702422,0.008410514918921308,-0.002110866169756198,-0.002197768662002053,-0.004887745261270338,0.008705827355057094,0.014492739601511984,-0.013636328957297605,0.0050504323038884635,0.039999961853027344,-0.020533886832040715,0.005046931568702062,0.0,0.011331434044538957,-0.006410280706692251,0.009244193459436056,0.015748016714081325,-0.003970844957357,-0.019434693717618412,0.002421250546033926,0.004317550765121192,0.0022857721756948113,-0.008097158176053498,-0.016720242006858066,0.007919792439534445,0.01176475076114425,-0.003178847406344665,0.0005169412890562164,0.007299298019120881,-0.006428616184832259,0.033725485511724385,-0.04245974817614184,-0.037790784712024794,-0.005561203565873973,-0.03352891783468448,0.0,0.0012254890932434925,0.0,0.021962481377507004,0.01722115644603983,0.01923075033665156,0.008771921569070251,0.007484174743662253,0.017547175569354367,0.009429307079633409,0.002592851086081538,0.008264454667762822,-0.015330090540584873,0.006309172293256893,-0.008752746835216318,0.017609492438997343,0.018477280349362024,-0.0033928458332477263,0.027595232714496376,0.006666730577520985,-0.0020459851529245343,0.03365392991777316,-0.02587287355611101,-0.003392391641859005,-0.007873970810807207,0.020558013018466603,-0.0043057350419763996,-0.009620174710150642,-0.01639342724524051,0.011710868469078761,-0.009671266812636858,-0.02439022120941492,-0.0034693503866389808,0.0,0.0047244176478915545,-0.017996627263673015,-0.00010306090899725451,9.65197852944577e-05
2019-06-04,0.020971401886406005,-0.004018352153710825,-0.016713190857650884,0.0,-0.025210106413174227,-0.010683750886810173,0.007810566490733084,-0.004109604932685973,0.016317881966426917,-0.002136148601695753,0.004609551113261334,0.008580865855726705,0.034394841345222193,0.0,0.0004283670668654427,0.007042280479784058,0.003922862852640652,0.016666718695562466,-0.1711164831676949,0.06370875995449365,-0.012473981146671087,-0.005952375461590109,0.0,0.011576594741830704,0.013605462523298195,0.025023991012147695,0.005863139848662158,-0.0034782161604469675,0.006103743766045389,0.016424484138322315,0.07096776872966415,0.044154290745646474,-0.019140605048686532,0.018857138497488934,-0.013944190759865971,0.004237254762973652,-0.012736197857032505,0.012367082400241314,0.010564282472118824,-0.012162852675422164,0.023788501763415182,0.0075909833810703375,-0.009896435235269285,0.03571428571428581,0.013824849148065699,0.0,-0.03846150319251662,0.10062892244506982,-0.005738859151763198,-0.004629661993834189,0.022409009417533987,-0.012903213500976562,-0.02451511621740976,-0.007751893856784764,-0.02990031917356173,0.014114159649613267,0.0024155004430872484,-0.002314829911621019,-0.0017104045503292253,-0.020408143405366563,-0.009810358769543281,0.010476681078173344,-0.011627950817908794,-0.014578609426740496,-0.008783264289052184,-0.011594191681209676,-0.0011296597543365428,0.020485588269258947,0.03516818562783364,0.015105740877629392,-0.017285213587653003,-0.004163081910050992,0.0,-0.00244797821588294,0.0,0.005892550226901827,0.008080069013877367,-0.03234504656166992,0.0,-0.006857122693743056,-0.004264779175501943,0.001966519561388491,0.011781583274586449,-0.011270554074993555,-0.0035928964401109598,-0.007314482153229163,0.00044154993676293053,0.04019622274796686,0.019593649566377547,0.10962319259675168,-0.005115044184472617,0.053998907543008734,-0.000512569388237738,-0.013953585338433494,-0.016320007324218788,0.004160313947847216,0.007936462283165913,0.0,-0.019459492451435856,0.020449829683726772,0.02166668574015307,-0.024157092567263283,-0.007812409193730829,0.034999966621398926,0.00573415459343285,0.0,-0.0062695368710233845,-0.010719206954514893,0.0037105751391466324,9.65197852944577e-05
2019-06-05,-0.008108098371959582,0.0034581823990311733,-0.01983000351266373,0.002040772004503255,-0.013793077664931652,-0.01511877648319404,0.015499973297119052,-0.011829366533270269,-0.027578374052621646,-0.011620793397628004,-0.015384613276295145,0.007526225576060197,-0.003694607905376346,0.0,-0.033397507796405046,-0.05454543514457866,-0.0140020085342496,-0.03421243874326785,-0.0014642181412471977,0.0032085561497325887,-0.014736858167146427,-0.013473005698132812,0.0,0.0021798500695451306,-0.010067238816268365,-0.015023460389023913,-0.018782381459483743,0.007853353853419343,0.0062762621026446475,-0.027346171168554645,-0.012198815932899065,-0.03633118386476297,-0.028673821581792325,0.002243461340353692,0.029292907015852077,-0.002109586242222128,0.0027951208945764527,-0.012500048785966666,-0.012379558930726176,-0.011777367082920653,0.004733244898232236,-0.012186998095356283,-0.0005811600496132829,-0.0027586180588294873,0.018181800842285156,-0.010552724388326551,0.0,-0.00952376920643927,-0.010822556235573488,-0.015503861641813277,-0.009589064360603805,0.0052287531182189095,0.016017725648145742,0.015624984866008385,-0.006164393851805561,-0.04076598743128279,-0.02409640678530589,-0.015246954232294052,-0.019417457696686458,0.0,0.018494038823415826,-0.007257661101734536,0.0035293803495519693,-0.013638455473498845,-0.0166796822377967,-0.027859245225528184,-0.017119114283377534,-0.011152426480874555,-0.02658781261466492,0.001785755238567388,0.019141274738425418,-0.021250674515689294,0.0,0.0,-0.006802721088435382,-0.014128181976042042,-0.012977104682715512,-0.011142050921826518,-0.008695644061371466,-0.024741071323849284,0.016759733675884236,0.005397478649720622,-0.017324620366365506,-0.018652783276366547,-0.0012018360065253475,-0.01184212309936794,-0.021403353018376703,0.007335596866951288,0.005694047065969876,-0.0008181819600474594,-0.02742071060258655,0.020782963228443085,0.006153889191456319,-0.00943395377648304,-0.009433930069549956,0.004143149284841163,0.0,0.0019184883959622034,-0.011392851024360495,0.021042108932546988,0.0032626395682111564,0.00876741009000237,-0.028543380178302158,-0.0024153991225044358,-0.01466098985450559,0.0,-0.006834966613377236,-0.011184889479115778,-0.014181556787841498,9.65197852944577e-05
2019-06-06,0.002724721129470975,0.013210772214367061,0.024855500577335654,-0.0020366157361251247,0.01048949060731097,-0.0021930588194327694,0.05096011199545769,0.03841871134492769,0.025446802349254893,0.0133044327948586,0.02192980685841972,0.014939885378200124,-0.009888663223785232,0.0,0.03743075458680356,-0.01627220854881528,0.01188900498134804,0.011439156380239401,-0.023460389233380008,0.0031982942430703876,0.02136752171585732,0.0015174130217205928,0.0,0.029907540586937564,0.03389832765831757,-0.02573875214303989,-0.018151790459051576,-0.006493448855910744,-0.0020789396128779725,0.017465381927565193,0.0032016937046936977,0.025957977031656254,0.004510007325962739,0.01007265749154107,0.020608567815440848,0.01797030965690949,-0.012006808874831187,0.037111589581084514,0.030083508926284974,-0.002166793616601881,0.0,0.00044855635363560964,0.004768017055201801,0.005532498167012845,0.022321428951560307,0.029964418960296557,0.0,-0.009615430744030817,-0.004376351121279987,0.0,0.016597494501038756,-0.005201555468841601,-0.0013590787546079452,0.15384615384615374,-0.0017229890978792683,-0.023976110060688893,0.01152263077083826,0.009760996436435798,0.010483391353427685,0.0333333002196432,0.005188130887764153,0.030287121551803686,0.03048068429320705,0.010077376702551266,-0.0058309362144796095,-0.04826548508866224,-0.006171830735939632,0.03609020071515956,0.0,0.039809868052952835,-0.0030457548714359906,0.009076386344456067,0.0,-0.0006135285589402573,0.013698630136986356,0.015728725829806667,0.01624130187088335,-0.008450696279642567,0.0307017254917461,-0.0035398476554557856,-0.0016483544890674162,-0.0019521234077850558,0.005780369189729351,0.00527985103748585,0.012033624879169702,0.01997336356145074,0.008568169199906661,-0.003251000111687774,0.001415325566388459,-0.0038894295321142414,0.0,-0.0018939576064711527,-0.0010193912797229476,0.021428608732160237,-0.016420360836527426,0.020630129040076994,0.09448817537695486,0.03685969619228535,0.01784384940681094,-0.013984359684750647,0.03902435242219715,0.013292445602288705,0.013171282351343683,-0.002421362858288867,0.008472821917410833,0.0,0.0,-0.031106434769757607,0.012562630860738055,9.65197852944577e-05
2019-06-07,0.021195670700528302,-0.0017006111300933435,0.02368876201693393,0.016326526323016344,0.0415224856078662,-0.010439512113800231,0.022721978259709896,-0.005630078938920979,-0.008145487738555834,0.006106865376799497,0.0002682367265722796,-0.008320007324218781,0.007490629674946181,0.0,0.03757468650298379,0.04661653208027694,0.0009791491597561652,-0.045603832400044064,-0.016216244081061704,0.011689691817215797,-0.0004184196251653116,-0.006060600368335001,0.0,0.005807850293286787,-0.006557295394447382,0.0273972334300725,-0.021848726673286523,-0.008932541361206914,-0.008125003788442275,-0.009420154042856344,-0.01717326920931328,-0.0006024234127728345,0.005102032623575781,0.040443295315276906,0.04230760810857381,0.0020769271184475357,0.0026041433836032635,-0.0022190815608539305,0.0,0.006514703514460596,0.0,0.003363263027148733,0.01990730237216498,0.0027510290204930676,0.02969433696520829,0.02021698175402009,0.039999961853027344,0.05048547006981274,0.01831503701767656,0.02834650517781334,0.006802747127023556,0.0052287531182189095,0.01714751740806042,-0.07999998728434243,-0.03175699337589721,0.03890350230466577,0.008950321340529976,0.006333345059289286,0.010662859562088345,0.008064508376086854,-0.005161353112259848,-0.011657356620080273,-0.018202485563877047,0.029234239865072675,0.0002666525374044326,-0.0015847467726398667,0.04441871140287024,0.010885351328082216,-0.0045523630910893065,-0.0028570992606026246,0.018329970546806962,0.008289195761582047,0.0,-0.010435808943271674,-0.006756756756756799,0.027185166209421574,0.018264822286715,0.002840906397000742,0.0,-0.005328634035882351,0.01834525831575684,-0.007823953126792516,0.02801724230066638,0.00315123230343195,0.028537428712560153,0.013054791879330008,0.008271879854629294,-0.011741653464529045,-0.014134162376311266,-0.02075623355323375,0.02466957916832535,-0.04316885843425067,-0.0010204314986942409,0.0023310557041396063,0.013689477027307717,0.00882034864175174,-0.007194203635955465,0.017543936966232465,-0.003287006866246278,0.02139835661077938,-0.014084456593303596,-0.0035317707316866453,0.01049998069780389,0.04368939567369812,-0.0028688399966636524,0.0,0.016410872594357695,0.0744254260081636,0.006337122575999166,9.65197852944577e-05
2019-06-10,-0.0191591676674141,0.0022713802834963825,0.008264406314064443,-0.0156626379371968,-0.00996675876829356,0.02776240831739596,0.010077843065660508,0.004313827311454466,-0.009358320717244628,-0.009104658383657482,-0.011799387135537742,-0.006776349984628616,-0.001239146203568131,0.0,-0.025720165416581398,0.0,-0.0013041877005015579,0.039755332006253585,0.003357772160789807,-0.01995798319327735,0.002092973867167336,0.004573202754577732,0.0,-0.02257221992735925,-0.029702968462975265,-0.0057143256777808515,-0.027491447901100474,0.0008793552666557236,-0.0025206033779491266,-0.006551170230141068,-0.0072676269240015134,0.039180205699327786,-0.01299491813331266,-0.012247148092412785,-0.013837648094756738,-0.00414514480640682,-0.02402598684028545,-0.015290579899420065,-0.015143358037401189,-0.0032363198666708337,-0.020556725241737017,-0.017206714139970325,-0.012709862639303404,-0.013717408114656493,-0.014843103587878104,0.014983073739993635,-0.0769230636971937,-0.025877994088661316,0.01798554309856537,0.024502272935884806,-0.010810800361494066,-0.0019505677989575254,0.03425204100423551,0.036231883557196864,0.034581149628750474,0.00030446306173992355,-0.015322549316102552,-0.017886735733622428,-0.012546383528100558,0.003999996185302779,0.010376193744281892,-0.007179401661880469,0.003476214666670918,0.009242565452483253,0.017590614055430942,-0.0015873378696944496,0.020408174002507273,-0.004307213033531876,0.0015243452231090693,-0.009742124290045506,-0.017500019073486306,-0.023438803232610717,0.0,0.014268009613700228,0.0,-0.01675041854640613,-0.004110635628203019,0.008498575533404162,0.012766047245027501,-0.00416664863153049,-0.0001801174893807378,0.01577130016683892,0.014814802493096302,0.0015706166857452075,-0.008092450625577285,-0.0018040873562454873,-0.019955658008980248,-0.01478553998588339,-0.00788534825057674,-0.005246589548674518,-0.027944953230188307,-0.00842832553566375,0.0030643241152283895,-0.018604743487125486,0.013504606033252653,-0.0018215352648254246,-0.028985548309857667,-0.004991007683090021,-0.010626636342922935,0.03386118778465241,0.0,-0.007594917393937917,-0.0014844987461034576,0.011627839925551386,-0.0065762370700303,0.0,0.0015624363596264956,0.013582329649160618,-0.0036188548471187687,9.65197852944577e-05
2019-06-11,0.006511243546267753,0.003965988461026804,0.007103839557220271,0.013463827360065128,0.0,0.03727715011822785,-0.008163192927672092,0.020671179888996916,0.019857386065242233,0.0024501965592280683,0.004613303750062636,0.012020757752786437,-0.007444221883634583,0.0,-0.0012671079308806954,-0.0014368144866416799,0.05582755892296265,-0.007352980176162149,0.037420127234722766,0.022508038585209,0.006683368581570814,-0.0015174853794061027,0.0,0.010204145201002213,0.020408098329899316,-0.003831414124593202,0.008480624909434686,0.0035141212607479044,-0.0018950287834865742,0.04233145606293842,0.013084144469005299,0.05684452176606758,0.010080267562986744,0.021563425462560293,-0.0037419786908234887,0.028095662723840675,-0.0031048877616914883,0.02992658711368379,0.023888050255968185,0.0010822758798212373,0.008307766494833002,0.007958214926360618,0.015057456618763121,0.004172424580312084,0.015927716165498484,0.01619047499797488,0.04166668994973155,0.0018975078931577904,0.02968203773304179,0.03288487119730399,0.0013660863128652778,0.0019543799495540526,-0.029754178861964076,-0.02797206761324067,0.002067521192141486,-0.016942262252927165,0.002457044666674957,0.010792641125665359,0.004909018723956882,0.003984059960657982,0.0025673916748234493,-0.006198402993144336,0.017321082545909583,0.011168190874043749,0.011000475788062625,0.08108111796102313,0.023160447365836223,-0.01946647791261369,-0.007610271640464572,0.0011573234734010285,0.014249399088102965,0.043524922278022515,0.0,0.018348606782699894,-0.013605442176870763,0.020442942884884685,0.019136969462739684,0.016853916782002765,0.0,-0.02570232121794991,-0.029189169943869664,-0.010189276351394883,0.003580787815664177,0.00784116740509555,0.003496472405355666,0.01471730288903439,0.004751117188110943,0.001875938707323499,0.0007223876394710782,-0.005485276959084406,0.03449795480942042,-0.01849994639920971,-0.0030549627192965056,0.0071090548104002504,0.002599932483454692,-0.011313849279499077,0.022388074572778693,-0.0009119593258678504,0.025925954182942634,0.012016964760999782,0.015873000254767344,0.028571400767513078,0.045589779785171425,0.035632232921035456,0.06392222057993657,0.0,0.007280358831500466,-0.01172530576203945,0.015318005068382101,9.65197852944577e-05
