Date,ABCB4.SA,ABEV3.SA,AGRO3.SA,ALPA4.SA,ALUP11.SA,ANIM3.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BPAN4.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRSR6.SA,CEAB3.SA,CMIG4.SA,COGN3.SA,CPFE3.SA,CPLE3.SA,CPLE6.SA,CSAN3.SA,CSMG3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DIRR3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,FNOR11.SA,GFSA3.SA,GGBR4.SA,GOAU4.SA,GUAR3.SA,HAPV3.SA,HGLG11.SA,HYPE3.SA,IRBR3.SA,ITSA4.SA,ITUB3.SA,ITUB4.SA,JHSF3.SA,KEPL3.SA,KLBN11.SA,KNCR11.SA,KNIP11.SA,LEVE3.SA,LIGT3.SA,LREN3.SA,MDIA3.SA,MGLU3.SA,MILS3.SA,MOVI3.SA,MRFG3.SA,MRVE3.SA,MXRF11.SA,MYPK3.SA,NEOE3.SA,ODPV3.SA,PETR3.SA,PETR4.SA,POMO4.SA,POSI3.SA,PRIO3.SA,PSSA3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RAPT4.SA,RENT3.SA,SANB11.SA,SAPR11.SA,SBSP3.SA,SLCE3.SA,SMTO3.SA,STBP3.SA,SUZB3.SA,TAEE11.SA,TEND3.SA,TOTS3.SA,TUPY3.SA,UGPA3.SA,UNIP6.SA,USIM5.SA,VALE3.SA,VAMO3.SA,VIVA3.SA,VIVT3.SA,VULC3.SA,WEGE3.SA,YDUQ3.SA,^BVSP,CDI
2023-06-20,0.012378881545628495,0.001985485594121039,-0.006819096438544836,-0.012820544170753068,0.0034071993305093695,0.02325579074346007,0.00793651147004848,-0.004729773486243372,-0.00019834004291741092,0.0013476754638623856,0.0023188936537590354,-0.0006611721574767415,-0.016681345770898304,0.024732612607995197,0.04900817867561891,-0.015592032828581237,0.04864862802866332,-0.02907920851997514,0.011764711317500787,0.06693720325228103,0.016759841209642135,0.026946154161885616,0.014465380361913915,0.010430237667573783,0.00893988817921243,-0.006737727988944453,0.01769035362430449,-0.02235470857148547,-0.018735345213911736,-0.00720532102159277,-0.02182950630798086,0.026912189626117078,0.005106561668763998,-0.00025386131581495164,0.0018067261350533936,-0.04653467814626111,-0.004975158999091178,0.04280328894753871,0.009810308626848174,0.014001089561369362,0.008985901412601027,0.04411760452090707,0.08823532780986687,-0.014106031887087478,-0.006509351013374021,0.028614467024232315,-0.018691542138383865,0.0021901844682474803,-0.0183102095196932,-0.015641041291065694,0.004094128093264482,-0.013643689171784046,-0.009641864222351249,0.018594973742430687,0.013574647453366007,0.005662084266931711,0.006010381668960507,-0.0003192850353223031,0.02030343569621107,0.12236285080476494,0.03849851937703286,0.018541408797380088,-0.013404857983077001,-0.004184116446269481,-0.017447247756435247,0.03475935674597319,-0.0025445066215654677,-0.01367361684885815,0.002297069832105869,0.02639586448104536,0.010398603635680903,0.00263004527695454,0.004930953916964853,0.003846150319251729,0.024338677307182977,0.002773113430748708,-0.007988424596568788,-0.002061804585836491,0.003847520453462039,0.013104425057614666,0.0033670001235441838,-0.008133654928168643,-0.0009686399729411654,0.02102807340939372,0.01557058933403943,0.008446799786085979,0.003464847188943354,0.010050289787604694,-0.005450778450143745,0.0005289726801702699,0.024282530565229443,-0.0020006490963753176,-0.0022718465084831108,0.01507540257197082,0.019253033778741324,-0.01466668446858721,-0.02579251982955444,-0.053064339574469765,0.001433724590475416,-0.002543954812248339,0.014898790387707805,-0.019113284868684133,0.024210478130139768,-0.001968996646031118,0.00019660805059751318
2023-06-21,-0.0005315728209286386,0.009246987217552016,-0.008481461626818954,0.02875699696620093,0.014600983733704886,0.020454471318191336,0.007874019226144835,-0.006109925438593122,0.0315476211200405,0.0074024638555179045,-0.0023135288264456433,0.0036387896796978847,-0.001785670038387921,0.012067868267280124,0.013348152237400601,-0.006421298029094857,-0.019587585991684198,-0.01663893553059903,0.019151828670516124,0.017110203770820842,0.011773887716528986,-0.014577245289547514,0.026968468439172666,-0.0012903521137852536,-0.0037973544041070006,0.018089298200310466,0.0077258214309001705,-0.004573130065986031,-0.05250597269828483,0.028512141573711958,-0.019337713406845758,-0.013793090294147325,0.0008836075794755871,0.00533127920098031,0.008340823417356535,-0.0742471593033206,-0.019166628519693973,-0.0019140823418054564,-0.0016191463218714341,0.02389807566451041,0.0,-0.042253482107650564,-0.03525265174115322,-0.008120614536245241,-0.008190039406822391,0.007320672224507607,-0.0023809766012524713,0.006616958811087148,-0.005393296145321247,0.0578275919770328,0.008154976740121,0.0077298760875912365,0.00973573485593704,0.05070994091378056,-0.004464281437804529,-0.022520640543331805,0.00700453535589296,0.004044756733966093,0.0006560961348502925,0.018797004387081095,0.008341097441592282,0.0014562513952116607,0.021739072611346444,0.021008404034795758,0.0009346008467381317,-0.0129200104709285,0.01190470977242053,-0.0018484235485585199,0.011459099830538833,0.01780418509281545,0.03773589535297228,0.03993001681868935,0.04187113835209577,0.02107282335932159,-0.009297536131250839,0.0694136706892945,0.012445100892600092,-0.00826445466776271,0.0038327073198189954,-0.006690437913462688,0.015100696646282774,0.004622005145315633,0.011635381279540002,-0.0027459709334040072,0.00288600020518448,-0.002972083238120482,-0.00823376788120278,-0.000995047631049295,-0.020236068976869026,0.0005285921781263969,0.025862066250965432,-0.014366866047155424,0.004174523772693561,0.008250803961074249,0.002014857633108269,-0.012178576099695193,-0.010057688197560366,-0.013528806248186642,0.01037934869848045,0.007883147325939754,0.0,-0.013531799449960968,0.04573490949992953,0.0066710136931333874,0.00019660805059751318
2023-06-22,-0.0313829929702617,0.017670187335217413,0.006924646907414678,-0.059513060264304474,-0.009036137715660142,-0.06904230703386882,-0.026194838641024676,-0.030054680583276094,-0.0190421551549369,-0.01803610240130349,-0.026087000750113276,0.0016479642982560883,-0.04651166758223946,-0.02739285732067498,0.006586215354324576,-0.01163285484985932,-0.015772930451572353,-0.02368862516628789,-0.010738245067679508,-0.028037401503044235,-0.031031830808671,-0.03846157101755632,-0.04255966523700927,-0.01937979624883157,-0.024142373262661665,-0.011104983919918099,-0.02395783324838463,-0.01531399360746133,-0.03526450979729201,-0.03377016487605988,-0.024483151795338776,-0.009790233668210857,-0.004193388559865507,-0.011868621821109593,-0.014308057147287001,-0.031407709946079665,-0.004248104400189967,-0.027700814587831468,-0.02692182697891754,-0.06639007474372727,-0.0012722937292578562,0.014705868173635617,-0.07186349926453117,-0.019103379277457977,-0.012386426323931943,-0.023255860695907793,0.009546576028405473,-0.004945165167044241,-0.021238108051433446,-0.020930861266761247,-0.012133463183987336,-0.0012110778813371192,-0.009641864222351249,-0.032818456581167665,0.010089703118622007,-0.01019053239080392,0.0010228976261861256,0.001802164376608184,-0.01333046401906135,0.03444031107377743,-0.016544198114617492,0.015511469471187311,-0.0505318240209669,-0.013168712134615124,0.0028010955055404185,-0.010471147006128834,-0.05042012159908904,-0.00740738618128467,-0.019637479862273266,-0.05393588991576992,-0.011570275942896169,-0.01653587857459471,-0.012558857574237026,-0.020637924031698507,-0.01564135243148168,-0.00956811350929676,-0.003976883982588109,-0.022916693571540026,-0.007289104073775032,-0.004939407637650661,0.01322312746842047,0.006975330883917552,-0.018849845590069747,-0.008719620287956253,-0.017985612004386087,-0.01355013494103352,-0.028119958028114178,-0.002988021223623072,-0.013339047719253427,-0.007133332997384612,-0.022058834061997712,-0.017966124971034114,-0.012849518405266158,-0.012002144804701742,-0.01231617445422939,-0.010958958692185994,-0.005378763016735344,-0.004846560505820219,-0.011689689304186013,-0.023004370184460443,-0.009982373830086821,-0.0013717211526476092,-0.015724800433694508,-0.012340142833416334,0.00019660805059751318
2023-06-23,0.013728790252185208,-0.0038585478379896676,0.021440157822301575,-0.013422851316052253,0.021276579438464394,-0.009569369257348859,0.0023595675224352686,0.01619721823943787,0.0003921658385033222,-0.0027210858756485656,-0.012499946071985568,0.006581137445089258,-0.044090081965893146,0.004970166236365037,-0.009814629426291632,-0.004795144193142087,0.014957302185677035,0.009358767909656285,0.021031236392833552,0.04423077452112256,0.033626932436141344,-0.012307680570162294,0.062421232422642525,0.04479574030506517,0.05078127620080575,0.012914174984945292,0.009818303748206691,-0.002332794228001034,-0.010443854477762415,0.027647401384255588,0.03680978511449329,-0.012711886095724712,0.01839543108827857,0.024278066368711437,0.018825085359150506,0.0023160976907055097,0.05119448925981285,0.059390730244061274,0.050000000000000044,0.016111161973741295,0.027388494058943058,0.0,-0.017060393372850036,-0.0011923507248667864,-0.0025083388691894415,0.08482145676452779,0.023640601532961103,0.0029090650153882347,0.009695336717483016,0.07293766721082395,-0.011258933311199981,-0.0012126311747384655,-0.0031293251086903506,-0.00798411913428454,0.014428425209601858,0.0161145782814347,-0.003678730922810569,-0.005291005291005346,-0.005980033221072656,0.02615936635201077,0.04252344951618592,-0.0033413651371643205,0.0028010129252387106,-0.01000833092992559,0.0270018592209742,-0.01455021596837014,-0.015929230277656803,0.00559699876728903,0.0015408673704950804,0.04211615978899452,0.0033444784051375187,-0.033912756384562814,-0.04101751619184302,0.007662919597304585,-0.0296609899806608,-0.0023498734825248,0.0068965713001554185,0.03411510564179698,0.016433542205789964,-0.015342967280191355,0.004078318907129619,-0.005158406503079194,0.0,0.012500020972004311,0.021245419044506386,0.06510985803667602,-0.006613438203692867,0.01198800028124336,0.0017443963212544489,0.01250658283942574,0.022556401990542874,0.027614814061814652,-0.004594212686745092,0.0,0.0008905975642690134,0.001385073292581085,-0.010064566201243408,-0.025974001846660322,0.007526917372493891,0.0058865079541869925,0.017200456746498727,0.0054944214246803735,-0.07988019603696195,0.00036154505860386266,0.00019660805059751318
2023-06-26,-0.004875493915874829,-0.009683642398107373,-0.004752508484491047,-0.03595722905060661,-0.009589894413060351,-0.053140047653771116,-0.026836144113301486,-0.02633403370785925,0.002351997859821875,0.0,-0.004822177394228411,-0.029094455220953774,-0.012757523662401571,-0.007912949941374037,0.02533045130431777,0.0052562785648015975,-0.06210527921977793,-0.016483565788166232,-0.007309010561958762,-0.011049713568388575,-0.02091410047626241,-0.031152692169086116,0.00326411299291518,-0.01891546302362268,-0.01610909316149922,-0.005543258115006777,-0.00243068730200946,0.01169131873906859,-0.07915566103847838,-0.0020305032476239937,-0.020978965553063222,-0.031473504634529914,-0.02176278527521902,-0.02569866634078033,-0.024042699474196794,-0.014442519220862926,-0.026785708756526305,-0.0008274910095382726,-0.0015872773670014828,-0.007654526516628901,-0.022318581632574608,-0.014492739851898917,-0.04539387803882011,0.007958676306967227,0.010058665757705088,0.020576144876865543,-0.0508083047284863,0.0013294732075370685,-0.008916396647915548,-0.0391466988963578,0.0,-0.0028328797108703174,-0.0013952584338271512,0.006036259773603003,-0.008752726553724832,-0.01453740906263079,0.00512820512820511,-0.005851096295295899,-0.01470593437662937,0.008111204391189508,-0.030031370626869003,-0.0033524759405042515,-0.05027928473942156,-0.010109510254087906,-0.03535805975431172,-0.02818805217750997,-0.028776951269557483,-0.0018552822433340888,-0.0376922900860126,-0.0044356899224690105,-0.008333365122477177,0.019469021171231393,0.022546429330772222,-0.0019011841153402376,-0.01746723254120064,-0.030620209290210698,0.004686412011098318,0.07422683311200551,-0.009287941541043176,-0.006416104106621301,-0.013809916368730635,0.0,0.00260507435492352,-0.007773208494303074,-0.0154231854652368,-0.00438488474684906,-0.0016642873748543563,-0.021717696401126863,-0.007183239578191114,-0.006307434128297595,0.007352876476300008,-0.013436332293570996,-0.019615393418532134,-0.0011043874704366186,-0.024663071669106862,0.0069156556850564765,0.002124421645020247,-0.012499968210856083,-0.0184987707745613,-0.009831506826807779,-0.005830897874861463,-0.005464397720770453,-0.0488334022586816,-0.006169259604797528,0.00019660805059751318
2023-06-27,0.01360921476873389,0.0026075594168935012,-0.030640611863496425,-0.07762101329048976,-0.02637732021607997,-0.017857186300760608,0.013062431386893447,0.0007117600531016954,-0.018380888500738934,-0.010914041546893571,-0.008479672180956688,0.013804708312456393,0.039761391833571524,-0.0063144078794986624,-0.017185906968306353,0.0013071363093510868,-0.02693600170912136,-0.00314246349531766,-0.009370776009409054,-0.027932979248437184,-0.0015821866052323497,-0.025723449004679044,-0.006211265620823636,-0.010282827556014063,-0.01133503256799695,-0.01616504497738447,0.009746532706101929,0.008474623592522157,-0.022922614179784362,-0.03306203578713829,-0.01648350223195183,-0.02954206939861259,-0.0015572790575330009,-0.013828448811206484,-0.01414231135325772,0.02168820930927029,-0.02001666185985107,-0.00848860981135413,-0.004133579172068802,-0.03140494252365034,-0.010779966478076664,0.014705868173635617,-0.025174854963563087,0.0035530448331890785,-0.0008298944998793578,-0.03360215027920288,-0.0072992208426403415,0.0018105193559629917,-0.00968853941704384,0.00024392098374703686,-0.010352035216747435,-0.0068993228997388245,-0.011177076937891273,-0.02399997711181645,-0.0033113339134676067,-0.009834637812343172,-0.007142826002471292,0.002675227481692355,-0.017865185315568688,0.0,-0.02541589608475714,-0.010571807736686534,-0.005882367406372935,-0.059574451852352106,-0.02255645836920439,-0.0069060067196157204,-0.034259248057837866,-0.0018587307134217967,-0.027178269094107033,-0.010396088311371399,-0.030252072959453424,-0.008680643513795272,-0.0077820937072214935,-0.011428560529436416,0.0033333036634657365,-0.033477366301764344,0.013634702164474488,-0.1477927015909155,0.00347223555968168,-0.0018450606533337854,-0.013179637278546652,-0.013777797514488599,-0.00714521643915178,-0.018894001520605053,0.0060108926627600034,-0.03186527437458231,-0.024729179295320813,-0.001009104847206177,-0.016882272472255044,-0.009256870566146103,-0.011470268410171847,-0.004766812836111689,-0.0062769654314944745,-0.014372594067924349,0.0031283103885983987,-0.00824181564388704,0.011962460699203259,0.004219344763797039,-0.0036245154373566457,0.001182015081852228,-0.008797644981719865,0.002747210712340298,-0.026811249417758143,-0.006089155383405376,0.00019660805059751318
2023-06-28,-0.015037690547527016,-0.010403110937683202,-0.017651900427008038,-0.0021857382429670835,-0.00034291167884170637,0.005194800369332064,0.019579743885167034,-0.00782365626377135,-0.012151406396031406,-0.013103419336779387,-0.016493612945734926,0.014280979623359835,-0.032504794583932184,0.003344494406205767,-0.0010928170081306865,-0.03698870315064451,-0.042675880311784375,-0.004903656511020316,-0.0006756911319566461,0.013409995110135187,-0.007923960628545168,0.019801961500356402,-0.003273714305047304,-0.0012986691288804364,-0.003821602101686694,-0.00453257367904214,-0.006274090978507618,-0.023682231933008224,-0.002932548449136152,0.0,0.013966588044471484,-0.0091324111433575,-0.0013369289630797976,-0.0020773310787887134,0.005784358929639355,0.04302925914334543,0.005957420836103733,0.0020881664249920995,-0.002554276005286016,-0.003412938919383879,-0.0006410402972627516,-0.028985479703797723,-0.018651328502306774,-0.015342196817317855,-0.017441863688731463,0.018080683366666683,0.014705844770620535,-0.0006024464067205804,0.019799638203557457,0.019512176513671875,-0.010460210379363177,-0.007355981831471681,-0.0056517080445905865,-0.014344297135205464,0.0077520100297392425,-0.019864542414584574,-0.004111012470021547,-0.008217680556507734,0.010591783703989277,0.049425323517576336,-0.0075866260261234775,-0.00024288820195106364,-0.008875761600303789,-0.044343869924003854,-0.03846150319251662,-0.03198886415887914,0.02109293450790406,0.004544180775982953,-0.0073952466740901945,-0.015007465757652994,-0.004332772175055899,0.007297139878809311,0.009477091652401626,0.005780295306443195,-0.003322229663158649,0.009497211168538744,0.0031858461093059454,0.006756696528056327,-0.010726625260701228,-0.003696854249650383,-0.006677790213931889,-0.0033047325217039347,-0.013738962397341958,0.01737900028059247,-0.009415181279623375,-0.003746304352419627,-0.00797717354612748,0.0,-0.014942060244482636,-0.004805133731313749,0.03481018901160682,-0.00821073468616973,0.006316614603001591,0.0016825960052653244,-0.005587401205242037,-0.013850402706163223,-0.031572655282662065,-0.01764706259485649,-0.004001477310564883,0.009445136724699932,0.0029585768358932896,0.0021918309877997366,0.046307206345724605,-0.007164555023272068,0.00019660805059751318
2023-06-29,0.01744826897525087,0.0,0.00877555711636302,0.014238785631042417,0.008919398940749224,0.06718352366159697,-0.00046839478703308846,0.049462404551385175,0.009276045232047725,0.012578570665498612,0.004347807028923123,0.007858538438882068,0.025691722512057424,0.031666692097981786,-0.0010941169043983123,0.01174876813112502,0.03975902603887005,0.021823331311628724,0.00811358254689587,0.03969755003049413,0.009584602528292852,0.051779964490290764,0.010152288311364943,0.03901166601631201,0.033248118968061346,0.013090469335869326,0.009227806345292189,0.011737134220558998,0.02352938866532872,0.03945291904102799,0.049586728006576486,0.013824834498691096,0.00490855024991288,0.007285942676902968,0.006441195570142444,0.013751374906678437,0.014382409533257867,0.011877467699276556,0.005441743839291302,0.03253422830657704,0.019243116600294874,-0.014925358528601551,0.0073099428607650285,0.009987953298961738,0.0092983649523799,0.0642076201051478,0.014492778550613927,0.00024116061720191873,0.022841480764793642,0.04425842876997277,0.01479907386779411,0.007822163363401469,0.01207817899164687,0.02702705114083548,0.028571347726199514,-0.0064485870938575385,0.001960730743239214,0.007209708024804584,0.03235355437098719,0.07009861284782093,0.021978052821987726,0.022346417890699355,0.029850759896903334,0.04071963394079803,0.03699998855590825,0.025861995311925012,0.048826335811215094,0.001865780013295515,0.014900687608660146,0.008633827916860515,0.040034816998278044,0.011011332558602982,0.004532253148699761,0.04214564671864318,0.006666713290744308,0.0041505680246876064,0.011291450003573678,0.06711413977985914,0.004547015042769553,0.014378542716604104,0.008403393670198822,0.029389552315007395,0.015588763736310574,0.0036934406403337228,0.01517093483721621,0.01531022567372231,0.0040206602778702916,0.010101049022522401,-0.0027167520230764186,-0.002950660245532255,0.09785931628590716,0.02000689645689091,0.009415448147241712,0.04983199099851077,0.011890840216005394,0.01123594452133525,0.012206441604247553,0.026518428635096125,0.026296612226885285,0.008187098809850246,0.012979337710036454,0.007107662890067923,0.10084029123770466,0.014586779338538358,0.00019660805059751318
2023-06-30,0.021972077459788464,0.012483546455311023,0.015327292816422311,0.004319650201332292,0.01938114700885296,0.01452783077892561,0.024367406468861263,-0.002049227181827984,-0.012986967454343912,0.010352006526844537,0.017316059698478492,-0.0003248937186078882,0.024084778154500608,0.01615508845475433,0.0021905261597665593,-0.008039317109539534,0.032444928071629686,-0.04030313636307192,0.006036227599526933,-0.012727303938432133,0.017405131577192146,0.0030769201425404624,0.016553281947495835,0.030037519148085945,0.02599008395989899,0.003370863812515834,0.0178055303011877,-0.06187162968701787,0.00862068138659322,0.018724642084971377,0.03149610852062956,-0.015151500920837613,0.014431565230220933,0.026866467065986388,0.017600010463169724,0.005968562589804716,0.023352851708970057,0.033772638864678184,0.023559429546694766,0.018242118348398506,0.010069156090674714,0.015151500099837678,0.004354098217425273,-0.00830692621095519,-0.010050242024818412,-0.008985901412601027,0.04285709441654273,0.007773853604638337,0.02746760999924347,-0.0022910031001733833,0.004166738616342203,0.001633985387636816,-0.002457018560711788,0.030364391423070236,0.010683801830952966,0.009272128434225646,0.005767897920599063,0.001068359783667594,0.027146298303917238,-0.027635664801747062,-0.06498360277539483,0.011404123081401707,-0.023188404255143125,0.02547777001609708,0.01542910792457386,0.01820728460639387,0.035810171512817845,0.014897548152502438,0.018760158070348254,0.06898282425886149,0.05020923774446673,-0.05130412573347365,-0.04834031475370093,-0.04227941482614683,0.017660026490250225,0.021769107070739313,-0.018841556561538852,0.01467508845729193,0.03064070644688499,0.0150891591697635,0.014166673024495369,0.002928255883549502,0.00032652910709241034,0.0055198178701372225,0.01854517036943215,0.01111116381269106,-0.023169267156917805,0.015999984741210893,0.003859295949761421,0.012644639328925233,0.06778083198281748,0.013865399108674126,0.019043909049194507,0.007466634114583259,0.021952498567050283,-0.018055505701051966,-0.019691663463004327,0.009166638056437248,0.013523101623058587,0.003944361709076416,0.007571337697941383,0.024701407265010245,0.008651403541689362,-0.002500359004248942,0.00019660805059751318
2023-07-03,-0.03477165135982552,0.0,0.013871895120884048,0.0,-0.015677128430380383,-0.007159954510418509,-0.02333029344200155,0.021902851199061102,0.020040441967413836,0.012978113109810119,0.012765901199577323,0.024049390968775564,-0.019755412595121813,0.02925272326318784,0.03606556693595375,-0.00045017208218589566,0.0,-0.013998610497236053,-0.01466668446858721,-0.007366475712259013,-0.002332823925877192,0.006134963492337775,0.006397244100252886,-0.013365694142840279,-0.014475296119077719,0.029115259386589765,-0.009929034905923562,0.014839266568636544,0.011396000558891117,-0.00943858095529837,-0.03307895709674169,0.0030769201425404624,-0.008535771533607739,0.0062893081761006275,-0.006738527268101868,-0.007551310144748635,0.0073348977633189705,0.007768912026319352,0.00964222531511294,-0.007600401143787905,0.01557632472796211,0.0,-0.03323696269843479,0.0358994818889371,0.03722508844482331,0.0,0.009132397290577687,-0.016324796969958255,0.011301901254804125,0.00688861635628335,0.015560104960773424,0.013866261379450462,0.019000723107968964,-0.011787807658323102,0.002114112474493446,0.007349556713597494,-0.010445512099563237,-0.018783293107342613,-0.019552989420071776,0.021052611501593432,0.014499960083961039,0.008926499197542626,0.02077150437513775,0.053238633844250094,0.046533783211618385,-0.009628591311919288,-0.031114923610437994,-0.022935787904616145,-0.035228149595387004,-0.02873286463286817,-0.01752990148886413,0.01722053538068491,0.01862510072034218,0.0,-0.007592261005551326,0.009169264323117599,0.018492124285057976,0.002066064406905266,-0.028040537601670246,0.019819757278725758,-0.0016434229776737252,0.009197158368416058,0.025465253281645506,-0.029734744177962402,-0.0031819039446141506,0.01098896272975014,-0.01727672404760472,0.004921278689546282,0.0,-0.003453801015495972,-0.0156521093935017,0.02001335525787562,-0.012204412784299179,0.0010587855166703797,0.0005054063956284605,0.025459663927607012,0.03129869352264181,0.007431887294750306,0.020014034550067228,-0.007626573320164587,0.014450852519286794,-0.0015894403520798628,0.001009104847206066,0.013430775614589274,0.00019660805059751318
