Date,ABCB4.SA,ABEV3.SA,AGRO3.SA,ALPA4.SA,ALUP11.SA,ANIM3.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BPAN4.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRPR3.SA,BRSR6.SA,CAML3.SA,CEAB3.SA,CMIG4.SA,COGN3.SA,CPFE3.SA,CPLE3.SA,CPLE6.SA,CSAN3.SA,CSMG3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DIRR3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FESA4.SA,FLRY3.SA,FNOR11.SA,GFSA3.SA,GGBR4.SA,GOAU4.SA,GRND3.SA,GUAR3.SA,HAPV3.SA,HYPE3.SA,IRBR3.SA,ITSA4.SA,ITUB3.SA,ITUB4.SA,JHSF3.SA,KEPL3.SA,KLBN11.SA,KLBN4.SA,KNCR11.SA,LEVE3.SA,LIGT3.SA,LREN3.SA,MDIA3.SA,MGLU3.SA,MILS3.SA,MOVI3.SA,MRFG3.SA,MRVE3.SA,MYPK3.SA,NEOE3.SA,ODPV3.SA,OIBR3.SA,PETR3.SA,PETR4.SA,POMO4.SA,POSI3.SA,PRIO3.SA,PSSA3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RAPT4.SA,RENT3.SA,SANB11.SA,SAPR11.SA,SBSP3.SA,SLCE3.SA,SMTO3.SA,STBP3.SA,SUZB3.SA,TAEE11.SA,TEND3.SA,TOTS3.SA,TUPY3.SA,UGPA3.SA,UNIP6.SA,USIM5.SA,VALE3.SA,VAMO3.SA,VIVA3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA,^BVSP,CDI
2022-12-15,-0.007662831987327423,-0.008592208424165082,0.037304892468957185,-0.024475550825271752,-0.000400008479046976,0.007462738793704071,-0.03241649448068029,-0.02122241134694358,0.028323175949751533,-0.012810236216504345,-0.012134195111823565,0.0222151333070828,0.024875557763047063,0.015813960585483233,-0.023688641302909597,0.003053958421610936,-0.032212888427783026,-0.048015910920161,0.015544041450777257,-0.010799176997623228,-0.012077225968644578,-0.03703711062301529,0.006622542189647307,-0.004830913423070071,0.009253162079564614,-0.011958134980837754,0.004043198157014372,-0.005031441863232566,0.003939620579127778,-0.02298049662923274,-0.04578321430193333,0.012799987792968759,0.04813223098195696,0.012345607788387003,-0.006468945381141733,-0.014347165913426663,-0.022954507307572758,-0.026637860072980413,-0.016521702642026126,-0.018566979539655692,-0.00839694250331613,-0.005169844536294876,0.028128612091773197,0.0167958405605122,-0.10256408492959168,-0.029876952250955546,-0.028277605182946974,-0.0316176686113675,0.028716228733626892,-0.035242257435351254,0.019823766583990654,0.009834489347990472,0.028571446736653572,0.0,0.007881869828688881,0.005581766834912738,-0.02028395702120489,0.004089975761264686,-0.006313713110566277,-0.024096364223275546,0.005077698070150571,0.010499616090831054,0.0,-0.02493887856661392,-0.003304551794890642,-0.011406872409176705,-0.0058708823922705156,-0.0382915689993204,0.06703907284377886,0.028947403919664216,0.0008298944998792468,-0.0034989636716821204,0.028846242018708557,0.2941176470588236,0.025524862433760953,0.026548748039237458,0.0,0.0025773170536871337,-0.011332223437086508,0.011025864597635326,-0.030245718065386007,-0.006744652482135405,0.013601392330676365,-0.00974420503463369,0.001991236879614,-0.0030840370878566503,0.027828134625807133,0.0052689118950493,0.008467038630822765,0.022336706833231856,0.039215648198612785,-0.013904753185453922,0.011367067443801337,-0.02227720027051694,-0.0015279188335011185,0.011380850914803675,-0.031502450704166796,0.021402708980267304,-0.04198472240464246,0.0032224511596696814,0.036101107187748394,0.0061824235021514795,-0.005885532755930956,0.0005396777394099939,0.007135544529054627,-0.0006261861410556957,0.00019660805059751318
2022-12-16,0.004412619906343007,-0.009999974568684844,-0.02385319701028521,-0.04946233618763385,0.03601439679549223,-0.08641978433774855,-0.041624445198777615,-0.014744152665313037,0.02034421582661139,0.005677185341228963,-0.0014451197646795366,0.003725636448089098,0.0,-0.04029308891790284,-0.031195810907042598,-0.01589984174038983,-0.005788706618858774,-0.05960818336052576,-0.006802721088435382,0.006550264259409522,-0.0012225218225857537,-0.06249994268783943,0.029135217335526598,-0.0436892799365205,-0.014407351698339621,-0.04084719749967092,-0.002684611023666461,-0.0075853279313489175,-0.01308043229327116,-0.008553092504847037,-0.0757575420800054,-0.04423376561547554,-0.016449556089412454,-0.019512176967531936,0.0032555325528418333,-0.006792881749200563,-0.019539430560400195,0.0022189150854625694,-0.014146843072517568,0.008246426300334786,0.009622778724086789,-0.04083149070762282,-0.039270437899276756,-0.010165184001453609,0.014285700905079413,0.025362340008081796,-0.0023148059844970703,0.003037202856591259,0.011494202474604753,-0.04261799124695387,-0.008639287264018858,0.009738714068223464,0.0,0.007509450161773845,0.0034212296307218892,0.011101567309601101,-0.057970960122986526,-0.030549821423993095,-0.013685328705380972,0.0049383318836697665,-0.0049489198691731184,-0.0089573468954387,-0.012987000923330161,-0.025075150640615163,-0.06834992011609287,-0.08846144675607115,-0.08267718161451054,-0.0015314285697595187,0.013089122065064407,-0.04219953878506166,0.031509050376855585,0.018960706608387223,-0.009345896432088385,-0.09090909090909094,0.0028101041851869013,0.0004536443338420959,0.017699098239742916,-0.02956298365950194,-0.011741738279777425,0.0014225076542651038,-0.003898631672582975,-0.00860114305952242,0.0005834439462042429,0.013530092881777422,-0.012321210482879708,0.003093577796515312,-0.003531457725171827,-0.02801378999571713,0.015908071493192066,-0.018907515546895404,0.0043541669651223636,-0.006567513030355854,-0.020999789125439206,-0.03797453293352748,-0.02716140401877054,-0.022880743204909515,-0.01668055154987591,-0.054803312672343396,-0.023904422332062913,-0.017093012447720213,0.0008710576380834834,-0.009216605163709257,-0.008073176487955247,0.009978395728526879,-0.02732798123848512,-0.00880101794906396,0.00019660805059751318
2022-12-19,0.010983032201748122,0.025589168417852415,0.024436075534159718,0.0731522848123125,0.008883761621397257,0.029729700994108876,0.03389837528843853,0.06426060897647656,0.010736267030693414,0.02016129094281638,0.027496390942992166,0.0006185166079142324,-0.0056634058874267534,0.04914125628032795,0.03935595423728233,-0.01134410182107537,0.0043668428396062,-0.003989368560214701,0.015410958904109595,0.010845924609461655,0.009791912234882627,0.07692300168250155,-0.021004536224409787,0.04060909773818233,0.045514914103727655,0.03943217570711788,0.008075320095448202,0.031210237627093074,0.013253797696671121,-0.020129384330890843,0.0983608064793926,0.055371905386052855,-0.009756224028489191,0.06218905502143346,0.002704226340082716,0.01734252376615175,0.031079419007599585,0.0022140024021330973,0.03228705136036725,0.029107507658300724,0.01219977863721744,0.04489163469667923,0.022859363223405982,0.014120691284135622,0.028169072021973385,0.051236694728743704,-0.013921140118299036,-0.009084018562646068,0.09902599815333968,0.007949155967901245,0.0,0.019760060826970127,0.06944444321801146,0.03229810137009004,0.01558693199470218,0.029983192294504413,0.05714280025176999,0.01943271607634367,-0.026759091860402373,-0.02948406542334603,0.003937387265638748,0.02530731318869317,-0.015350915030649892,0.048353808534127074,0.0005475077588834587,0.10126580862569168,0.09334763026250203,0.12116563867547225,0.015503789515750599,0.02136185969807869,-0.011253970608584574,0.015851105348607675,0.015330203002184906,-0.050000000000000044,0.0228182428050272,0.014965983452344345,0.013043466092057088,0.07947012087916394,0.012164082708251645,0.012310526098570085,0.14677103334715325,0.04611878577519901,0.027405319601016,0.023058317880491286,0.04044266330203916,0.02698530613643446,0.01063203201010876,0.018036467882489804,-0.03175297480228145,0.01413275881433984,0.040462388711583364,-0.05055412130455372,0.004531768362351585,0.060526343952034045,0.047581559966650255,0.02072940235480325,0.03053432212400664,0.0035242840516844787,-0.06122446463999409,-0.003618085404873961,0.011314229422895616,0.03359171088971857,0.0002712512579392534,0.017890471436474487,0.03642043641765769,0.016581570629710773,0.00019660805059751318
2022-12-20,0.03259093577997163,-0.04661845737445125,0.019449566482403924,0.04356998307646909,0.030627863312424175,0.02362208764817786,0.07581964690209264,0.043837859907532195,0.025796614702271237,0.03241113149804664,0.0359155095586039,0.009582732238426761,0.020341741316190154,0.03137792365800163,0.04991393540604583,0.01182198017670566,0.034782575043628805,0.04316872498196411,0.02023608768971341,0.02253219367202286,0.024242401123046875,0.07142862008542661,0.03171654262345558,0.03414630969318089,0.01684145847504359,0.03338388241239376,0.021361939205474245,0.03211850112797454,0.016350555959694146,0.038884792994950734,0.06218904847876572,0.018010926702551222,0.02885307434833906,0.0,0.02076581998497984,0.018967516732003364,0.009664104751273106,0.03019144695990672,0.025195478374130387,0.01589528575453958,0.007909577781602506,0.01703700312861689,0.0015151862161113527,-0.048734194704058154,0.0,0.05042017945382171,0.02352940321133601,0.025974037328079902,-0.010339759506439061,0.08832806455863529,0.06753815002082719,0.01291814055369156,0.051948001548667966,0.009626994159218638,0.022542072363257226,0.010660053273599424,0.035343051625008615,0.040185507098265294,0.009164907224970431,0.010126373680365175,0.006295805699186863,0.014104387666083573,0.055679290143424875,0.04219824811043793,0.012859130793812845,0.08045973060001232,0.054955882500206554,0.04651164914491224,-0.129771011927587,0.019607855359147885,0.0,0.027815458193932274,0.005807223313428089,0.0,0.024266178385402126,0.03083112421501899,0.038626676195224086,0.008589037027606494,0.00223593722146731,0.03367639143898393,-0.030716774927414536,0.03404626709820202,0.040295065303955324,-0.005931220513024749,0.04428544061274309,0.02927930572508175,0.022793651416499028,0.027031955109339423,0.0215634172635899,0.05363177539681385,0.05000001986821556,-0.005938990470053862,0.00932334957266212,0.1017369936960848,0.025525537565890932,0.012786767605746041,0.027160488400572724,0.04237002102694709,0.02173914395568488,0.004451180053794523,0.03872632706164736,0.06599998474121094,0.023867672731452627,0.008132250314197176,0.016064241646516875,0.02342868076150384,0.00019660805059751318
2022-12-21,0.013150937611155822,-0.01170799386600907,0.005399554169283505,-0.037037048929720595,0.010029691214241021,0.03846156197421835,0.026666641235351562,-0.004754315886408178,0.009467446806133317,0.006125568233971146,0.008157708038605715,0.024494771610476196,-0.023125993838533865,0.02292770946943068,0.01475412360573003,0.012371089288100823,0.008403353487606458,0.0055460391554904565,0.011570247933884392,0.013641145654091913,-0.005917182469050486,-0.04444440205891931,-0.0018084372514982627,0.004717089349841386,-0.007187485694885254,-0.011747419145117122,-0.0026144250521924484,0.005984463611530044,-0.013513516001446124,0.0056497121870149325,0.035128935679668016,-0.005384591909555314,0.022571627291376295,0.0023419739874719347,-0.004491365278694648,0.003770024801824867,0.00683681015856985,0.00500362041771063,0.006779654441774419,-0.009894162775751392,0.0003737146111995049,-0.002184976982621545,-0.011724711309733182,0.005322721114251028,0.054794466860145,-0.004799958033153806,-0.0006568119616492396,-0.004467640971949627,-0.014925359325276832,-0.008695643760907257,0.04489789690290169,0.00660443900102714,0.24691358799918173,0.001191852663577686,0.008911737310506984,0.0040568339774123,0.004016060411629274,-0.0009906120472822355,-0.015640779293036866,-0.015037451653526102,0.004102579752604196,0.009040333375589515,0.018987374880539143,-0.017419922153590006,-0.00891414983722616,-0.07446805125752398,0.04651162790697683,-0.01568625935465673,0.01900584918322612,-0.030769261805968173,-0.010569114831302406,-0.008580802906925311,0.01270214922514512,0.0,0.02636608834719323,0.02167316890394999,0.045454500672694964,0.013381952932345342,-0.0064138186927396035,0.015384622023489669,0.010563370526912585,0.0046432642064475615,0.010911116408723665,-0.005966609791412725,-0.015740692988598592,0.0032822812668662493,0.015428597586495618,-0.012982385704769617,0.003078203985195982,-0.016833669877790558,0.021164001140624666,-0.0026782254978007236,0.0062574218080868604,0.02702691437169924,0.03989751701184652,0.008169302297119208,-0.0024038248454787414,-0.025432028251363592,-0.0028368766504145437,0.005714260801977122,0.00828502932222186,-0.0196998162432388,0.0007946696502483253,-0.0007806083543755449,-0.013834026176475556,0.003122108077286301,0.00019660805059751318
2022-12-22,0.009865015202609406,0.0048780273842090605,0.009667040988668996,-0.009790233668210857,0.012504625980135797,-0.022222258851686716,-0.0027829066525332236,-0.01910833732279482,0.009085620838086284,0.003044137047785833,0.0033715570459940114,0.01583988668547498,0.007346951231664622,-0.006034538465219064,0.008077498131745964,-0.005091636903998831,0.008333391834189907,-0.019940573586757382,0.013071895424836555,-0.002070342070938369,-0.00952380087370197,-0.03255821793320157,-0.006340492332867931,-0.004694942884761688,0.013219961060550567,0.0029717653595588978,0.006553070443694464,-0.00713854465777275,0.016307893101382476,-0.0007022632754614122,-0.009049954502474478,0.003093577796515312,0.006020235146309005,0.00467289251077152,0.011942695310372287,-0.00023470239181522246,-0.005432360271819148,-0.0021337614331540244,-0.015993310793546156,0.00697195120307903,0.004482686007822201,-0.009489059580351289,0.015499452723044982,0.019854391541460403,0.012987000923330161,0.01286169535102677,-0.01873152292008884,-0.01645476955212477,-0.0030303001841675004,-0.021929838014795866,-0.005859335612813821,0.010859717962692805,-0.05940591691035202,0.004761861066484352,0.0027894465321780526,0.0020201789008247317,-0.0100000381469727,0.014377739567762893,0.005638156172699693,0.0,0.005311508017994848,0.0037904583490930843,-0.0062111249368659305,-0.010541487516101289,0.014990544353889135,-0.0038315050363363357,-0.004444461398654509,0.009296107951370258,0.06743186036424809,0.005291000285156278,-0.006573535185253387,0.003994638090131897,0.011402442711035965,0.0,0.01154130524564878,0.01781926524106714,0.04743087957892067,-0.022809073484213127,-0.010384584212464132,0.016934008543799672,0.0,-0.009663840087066888,0.0016189302852263054,-0.003601408552936003,-0.0009950400073687193,0.004725523798073894,0.00506472426952409,0.02414414689347555,0.009864120341881888,-0.009376332782174646,0.024611407044577316,-0.005577369523129705,0.0266508054184742,0.013158054943033903,-0.01654344652864559,0.0018416628033781635,0.012048238915872256,0.0036801980691922864,-0.004267455037411327,-0.005681793551799097,0.01068204503939807,0.0019139194381552205,0.0058232193703426915,0.014062423941992863,0.0040081079521152585,3.7274141995835564e-05,0.00019660805059751318
2022-12-23,0.013881798847310112,0.01386961221962335,0.007092157807799149,0.0451977648460018,0.019978161489170976,0.05555550203847881,0.06511626132698956,0.08360395390904296,0.024687727754487243,0.013657006626227375,0.017473133527029283,-0.011768211418839436,0.02269041568143515,0.06244581818765327,0.07532055837633278,0.0034118179219322364,0.03581263689363845,0.028138511160012314,0.014516129032257963,0.022821504721924235,0.01682696495888658,0.04326930571590215,0.012762014418930212,0.023584996902807465,0.015843496675619795,0.01185184054904509,0.005208363092273238,0.03594969216719712,0.007060311759685911,-0.02248768131540846,0.07534253619404807,0.03855050036283014,0.021941398553444458,0.06279069045352093,-0.0010490667297881062,0.014087778163218267,0.015930832608491707,0.005702061669897951,0.017964075764328458,0.02030919031227163,0.0029750497906997353,0.02947682986000033,0.017147161346241058,0.024010369416641142,-0.08974358386541947,-0.007936509629268174,-0.038847971149298055,-0.03650186738864525,0.022796367341437085,0.08968608363239006,0.037328075063250976,0.0033572409322819574,-0.04210528992770013,0.016587776444175306,0.013444561912479447,0.015725812967188446,0.028282898730765504,-0.003421295110288769,-0.018348607175125098,-0.0152672957936959,-0.01056696743422103,0.03604532889490719,0.012499987582366145,0.059564238697908056,-0.005102106145073448,0.030769307994887418,0.020535758913172275,0.061842078432811975,0.06317211587082783,0.02500000784271661,-0.012406995062980375,0.029840836309138696,0.01916573601886018,0.0,0.05115934434101166,0.04710300453923533,0.0528301363952155,0.08108105891586459,0.006523067722131293,0.003067471330426619,0.07839726551324122,0.013152299228567532,0.03178880223949054,-0.00120484682554578,0.05466541298244221,0.020260542172831686,0.011758067037855646,0.02234342812023815,-0.013891890813672925,0.02345685679296361,0.049304721978009836,-0.02700455449818906,0.0040381658996193615,-0.002164633593544796,0.014674296334115544,0.001102896266743869,0.019047600305720724,-0.003333341725667127,-0.011428560529436416,0.006647226761798519,0.028455251778242818,0.022922613657800017,0.012105239065069995,-0.011299400159895945,0.002993985189686077,0.022186606036322276,0.00019660805059751318
2022-12-26,-0.00912785483925671,-0.00683990619549768,-0.003521140239892029,-0.008108100271120633,0.004985784481895683,-0.004784684628674429,-0.007860275466124,0.005243422683446575,-0.0014172119838589126,-0.023203553436279223,-0.02377811110885042,-0.01012206463362264,-0.02535655291014627,-0.024897984095982095,-0.019374085499531346,0.0013601127417504077,-0.01063828775385156,-0.01936838250411188,0.009538950715421324,-0.010141930149834222,-0.02482269943263138,0.004608290374042534,-0.013501291276000305,-0.004608290374042534,-0.008868529319914109,-0.013177182078071725,-0.007772034010510742,-0.030075212853035937,-0.007010813232574908,0.0165349028349151,0.0021232673495346077,-0.01707501791767796,-0.0019517529000829814,-0.004376363276862416,-0.008663739294636486,-0.007640611874281222,-0.007392428782916682,-0.006378398377280159,-0.04201680806959163,-0.016964488023783142,-0.024471622784925207,-0.021474601646422786,-0.00592811592326592,-0.018377712384203715,-0.042253482107650564,0.024000005159858118,-0.018118398625369125,-0.007103405844194444,-0.020802357516912617,-0.039780516237384544,-0.01893939466917227,-0.0162838127842303,-0.010988983349614512,-0.012820486788144958,-0.012808771486640946,-0.019849169532895283,0.003929269219441034,0.008827872023731587,-0.006749706911017506,-0.00775172890315956,-0.00575064257946567,0.016567297142527915,0.002057562092585119,-0.05347351241517884,-0.023211892795164113,-0.0074627047381585765,-0.0026247319199040886,-0.00247825338855745,0.0025283703536329583,-0.03594348322751306,0.007537701486669768,-0.0019317278484879408,-0.01659287822602229,0.0,-0.0031512659058420267,-0.007165617004862956,-0.03225803419349749,0.012499960715121272,-0.0014089334852905866,-0.016601099646094797,-0.021001633802777864,-0.005443886131937692,-0.033942539502784586,-0.010856472014720397,-0.027345807238672082,-0.011347574238132596,0.011621527137127607,-0.01066940157240892,0.015848543399848536,0.0028146237419417464,-0.016867510856088175,-0.014090517618746135,-0.005170936457184139,-0.056399078008594894,-0.04585541893886158,0.005508616270727851,-0.038161975490273226,-0.004793734771937119,0.005780341244511877,0.009152003224285332,-0.015810248100448843,-0.009337103745428954,-0.02340087708283367,-0.008051983721844569,0.01393028726283041,-0.0087512990209484,0.00019660805059751318
2022-12-27,-0.016376627611065397,0.0,-0.0017667575409355818,-0.015667608387552434,-0.022678975992131978,-0.0745192197476614,-0.05457745636415179,-0.03502237439320521,-0.03321028056053854,0.006130262263356334,-0.004736109342956429,-0.0015037364529487673,0.013821144199818836,-0.023440748440748393,-0.04863217302956824,0.01799656249801651,-0.03360215027920288,0.027479577693865664,-0.023622047244094446,-0.01741804019541726,-0.00969696044921875,-0.013761454344538682,-0.0009125253865761573,-0.046296360684027316,0.002776925424610166,-0.01038571175093761,-0.00913841770003665,0.008348204283060934,-0.02631577980871913,0.022630812380095122,-0.07203407493343672,-0.036253742487473706,-0.01434174956815748,-0.054945052641772074,-0.005296529585069876,-0.02636493355164149,-0.0225682683143128,-0.004279630360744635,0.0,-0.006902881808106831,0.002280493930888472,-0.040965648609456395,0.011926936106379848,0.013557121239703207,-0.04411769217479555,-0.017187489611593443,0.049680604461482814,0.04610492267278077,-0.04855844677571264,-0.09999997275216244,-0.03281847519327308,0.0047619706674855156,-0.022222236350730618,-0.010625795371724256,-0.009267832033146961,-0.005670349175832978,-0.03522510772460308,-0.027710243231925835,0.014636682242350041,0.02083324511638973,0.010018603839708318,-0.008800535520686492,-0.04517449596744583,-0.015934392289750687,-0.010500062664758558,-0.05263155473795156,-0.04385965059044994,-0.08819876041296826,0.002522114766562833,-0.055925441210869176,-0.0257688672338664,-0.01677420831495713,0.010123644031259538,-0.052631578947368474,0.006673710524766063,0.006816362175365409,-0.018518500530834592,-0.051627390126227524,0.003950429169604641,0.015548661835225186,-0.026402615333808388,-0.004631617525645115,-0.024324365564294737,-0.017073096695716106,-0.03730249096805183,0.0032281260866944272,-0.024070050193108594,-0.017568309388461434,-0.005633774899228339,0.008019200132642457,-0.01960782480441492,0.028583795714619775,-0.010395628046428906,-0.08965530483566098,-0.010720850881998922,0.03688824908106958,-0.005668068529258163,-0.00358472134622545,0.00862068138659322,0.02387787643761663,-0.033734916465630205,-0.018378859673336412,-0.003993650702727947,-0.004713283887103681,-0.028459271226203398,-0.0035957990766797288,0.00019660805059751318
2022-12-28,0.02341312907845272,0.002066097246928855,0.025840691760578016,0.04636678789880344,0.03734591803117371,0.06753252865512716,0.03910615318851329,0.03474902053227691,0.01790947654314068,0.03046455560120953,0.030591421352696546,0.012951816123323079,0.020048115047840875,0.049721382392008184,-0.011182135639295376,0.0016678167168995284,0.07927679654035069,0.00334308076413814,0.02580645161290329,0.018769583139913504,0.0330476746105286,0.08837200482514818,0.020091403817946496,0.048543760111089185,0.002769235464242792,0.03748125894159027,0.03820821492582782,0.02247197347984531,0.024390236235876994,0.022821571427073417,0.04337907181193712,0.047021897886595054,0.035053023527652494,0.05581389778430412,0.0071885103272564255,0.018691559737675334,0.012237330004420732,0.0171919606348383,0.05000005855895129,0.030352209868452107,0.03450889074386043,0.0427155174890852,0.006629845587656336,0.02229303730211929,0.0,0.2861685073114153,-0.00439492585685175,-0.009118532443044058,0.027113249890125868,0.03650793843018252,0.04191608559581517,0.012412530354649842,0.06818186251585212,0.020286304087733686,0.02572497716445099,0.020366623668058637,0.04462480216818743,0.019999980926513672,0.02163825624506832,0.017856993519691278,0.005931095466045644,-0.0023019134520272377,0.0301074975514668,0.022571179907482586,0.01815128975857694,0.06746023846482152,0.06513762045825722,0.0735694755622911,0.050314489309788435,0.05782790389115244,0.005119408240217949,0.009842557379092787,0.018930967144749955,0.0,-0.00558268835533704,-0.012345733403256842,0.056603717566302336,0.040236705356500924,0.046936427290673155,0.025809279826559672,0.04237288067101819,0.006345223134207378,0.023268703271277502,0.021091701460198342,0.03626646967502145,0.015373625875295449,0.02242150308907087,0.015226639825101973,0.01525387633386499,0.031026281049421067,-0.018750011920928955,0.013263180381373418,0.015173634397949609,0.0681818531211873,0.042600873688261265,-0.00035224477269568677,0.03420196135397835,0.0056212129531978405,0.019943000978059677,-0.002242455120102904,0.042393956084676665,0.03984637190331686,0.012296153070005422,0.018153182632879794,0.05353542495632846,0.01744395322436243,0.00019660805059751318
