Date,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRPR3.SA,CBEE3.SA,CMIG4.SA,CPFE3.SA,CPLE6.SA,CSAN3.SA,CSNA3.SA,CYRE3.SA,DASA3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,FNOR11.SA,GFSA3.SA,GGBR4.SA,GOAU4.SA,HYPE3.SA,ITSA4.SA,ITUB4.SA,KLBN4.SA,LIGT3.SA,LREN3.SA,MRFG3.SA,MRVE3.SA,NATU3.SA,OIBR4.SA,PDGR3.SA,PETR3.SA,PETR4.SA,PRIO3.SA,RENT3.SA,RSID3.SA,SANB11.SA,SBSP3.SA,TELB4.SA,TOTS3.SA,USIM3.SA,USIM5.SA,VALE3.SA,^BVSP,CDI
2011-01-26,-0.00491001786461398,-0.0009668284235140323,-0.00398403385866164,-0.005920900709452281,-0.015583342227111885,0.0045533864719666806,0.02415458848171559,-0.05540318156884261,0.022900696083067107,0.006880881590861643,-0.01199994682936878,-0.011574941366426117,-0.017910429833018937,0.0017372910308424139,-0.0335114389968032,-0.018975401275494796,-0.0022421707503593735,-0.018402632379787676,-0.013771695752565871,-0.007407435664424145,-0.008252037307338811,-0.017543850719334064,-0.050847411395418596,-0.03337784685296441,-0.018666596883132658,-0.024299051160010188,-0.017661137267733662,-0.018458947778022594,-0.014140973552468239,-0.02341092497406172,-0.014136923220157804,-0.028302054013015998,-0.02351397575732439,-0.04590160393494014,0.0011110941569010269,-0.0182648401826484,-0.06099996654463968,-0.016994342718831712,-0.006296299121998028,0.008421373192492476,-0.05182477279639974,-0.05337838498977654,-0.027804437109675728,0.01682923558068783,-0.033037842317127586,0.010526344091126072,-0.032957090510539966,-0.030256418081430314,-0.0008418021965206357,-0.010341797859622304,0.00032598236263692293
2011-01-27,-0.009868411765204144,0.0,0.0,0.004075223301716946,-0.021037298744241095,-0.016736420674480113,-0.016509451361981786,-0.009291521486643473,-0.022387995404401728,-0.004674719066501409,-0.011669515253352802,-0.0036740465944372636,-0.0007598674525017834,-0.015955570089835946,-0.03266329803971524,-0.035299760227243016,-0.011235974560172224,-0.011998524254284937,-0.0031531344146666918,-0.0018656432270118817,0.017397847018956192,-0.009999971135141617,-0.035714251502436234,-0.02348067752115568,-0.017210188208508392,-0.009578543921305527,-0.018950407730526697,0.002452968049742932,0.004059645045736637,-0.0017122151523911722,-0.022264112262347147,-0.04252423800264393,-0.049498403543236535,-0.03298970112758037,-0.024417280638179828,0.019379844961240345,-0.019169378512249202,0.0037288342492054483,0.0014909025583709212,0.008362203173187144,-0.04541960507102538,-0.02926483033496219,-0.003944817616841512,0.0007196135525617819,-0.006666693050461525,-0.02777768539409553,0.03034545360481311,-0.0005288328377858198,-0.00994103062774554,-0.009576620238978872,0.0001629779004204135
2011-01-28,-0.01328902391354203,-0.0206451416015625,-0.015999987088888723,-0.023727718892507577,-0.021489377192058123,-0.027659544232419897,-0.02398081490897097,-0.009378663540445475,0.007633597292610039,-0.017709009812093113,-0.00987941345631671,-0.022816238257374444,-0.012167451048425537,-0.022559086290614427,-0.04051951618937699,-0.02255641398565178,-0.007575770875613563,-0.028083446683950464,0.004518762837247392,-0.0007476806640625,0.005204509255852585,0.002525245162519729,0.0,-0.028288533021491036,-0.0322580537984567,-0.03288202587722355,-0.01684002692393982,-0.015497629981184535,-0.021832950413507413,-0.01886790755296608,-0.0023157669720595964,-0.040762475249580654,-0.06052072981900447,0.0021321316194067297,-0.009101285982597851,-0.012167300380228174,-0.011943549658175234,-0.008780824840339263,-0.007443273416182006,0.008287271567344101,-0.02419358625963275,-0.027941164558906606,-0.029702912843844964,-0.034995140649597634,-0.0016778590337754862,-0.06220241938587456,0.047575947391400364,-0.010581950244841987,-0.028761039397267374,-0.01988214721311954,0.0001629779004204135
2011-01-31,-0.01936031091709034,-0.019762858017372653,-0.008130129304646738,-0.015030461704912401,-0.005870882332698946,-0.0025528763649320663,0.030466777408482137,-0.007692307692307665,-0.045454601631708,0.008093930692081974,-0.0012168663908004307,0.0023584197271657725,0.0019246537581014689,-0.0010818167974068205,-0.0032484823049777622,0.03846154598728191,-0.007633601289941949,0.00741890440476678,0.007647314556162632,0.008230498483754234,0.0,-0.006117343858886404,0.0,-0.008733670319724829,0.016666718165081695,0.019599990844726634,-0.0005037898584209222,-0.023197950185114835,-0.019289008950809095,-0.0069932298290996675,0.011605407495772546,0.02325578973435305,0.009737827553909506,0.0,-0.019517760941721307,-0.003079291762894565,0.013186873958219714,0.023850045877095383,0.015748034311678483,-0.003835599716395577,0.03512401182971758,-0.008320692956964248,-0.013775513151878305,0.013412839355623207,-0.006722715904714183,0.028244946019930772,0.0808823038064721,0.03903740708305614,0.00017526084254337881,-0.001844133257368985,0.0001629779004204135
2011-02-01,0.021459228170475964,0.0020161110712677566,0.006147550019534265,0.005519571780282284,0.01924759468414239,0.023765993932875373,-0.012398676079891757,0.007155635062611854,0.0555555278899591,-0.006871609027142345,0.008771896186954287,-0.0037645930728973376,0.045332398702498944,0.02779778083779849,0.05377511022941861,0.0019753253441014973,0.034615372045839976,0.034883781104384504,0.0017857523133260056,-0.002597461973697368,0.016272138010776427,0.03186097525546461,-0.07407411086706317,0.03524237843250533,0.025761138093527647,0.03844643197473596,-0.0110886749829886,0.0008480769683552047,0.014329849351703894,0.00704247950685799,-0.0038240890534916305,0.05371895359171974,0.008902098897711097,0.05815603248449741,0.025526935201695133,0.04169884169884175,0.05314531529721811,0.03128121656982663,0.02030266644380241,0.014851510078732089,0.057485066530197804,0.05644547458659255,0.020175862513394538,0.028431274514162608,-0.0008459930383822867,0.04969136459419765,0.030412174303426687,0.036541383083948054,0.029257149883915146,0.01910627112279384,0.0001629779004204135
2011-02-02,-0.004201616694398003,-0.008048282145348917,-0.012219977118494985,-0.016790393145169946,-0.022532149210551244,-0.018928546433218285,0.0009657391911073177,0.000592066311426942,0.0,-0.007779386021058654,-0.015700518171683053,-0.012753964019661002,-0.033443615555338035,-0.020021064579262116,-0.0644329909576925,-0.014292711120697521,-0.027509185115267454,-0.02247197733469819,-0.0017825690864563537,0.0026042263526191434,0.0043668428396062,0.0035088137722631974,0.12000000476837158,-0.04539014812412112,0.015981673776765737,-0.00037779482966560085,-0.03720700399386345,-0.015254137210006347,-0.009418291776546406,-0.0069932298290996675,-0.0019193467791256413,-0.03921564839730651,0.01249998325079682,-0.04155499343266822,-0.0431605240953139,-0.036323202372127494,-0.05561276891149203,0.00032269212506275124,0.005788706618858663,0.0027099856364765085,-0.027935041290556906,-0.04693141342690499,-0.03245432427122841,-0.022402233943598526,-0.038950061323894114,-0.037694753480393084,-0.02330098568814476,-0.041708052534481954,-0.02297869743184844,-0.017082553392191224,0.0001629779004204135
2011-02-03,-0.018565422780309038,-0.004394833032518641,-0.016082431459632285,-0.01445001002789359,-0.006366687828100237,0.004732405617761337,0.006753560062161323,-0.016568047337278125,0.015037613849014475,0.007099386797984719,0.001472403597619909,0.0,-0.0022814174719791858,0.028673876535749043,0.007162593435126485,-0.030000061048826465,0.0015289659769637254,-0.011494242373779495,0.013392886804394433,-0.004081655185065203,0.007246335247339308,0.02447552548894749,0.017857125751218117,-0.008915251601442575,0.029213480718839113,0.027588869041697883,-0.028586502150689586,0.06368316589691658,-0.010346787229824739,-0.021126630499650134,-0.013076928299273649,0.0,-0.0014524595832033915,0.0027972406564489294,-0.024343685456280517,-0.0015384615384614886,0.0032715332395121255,0.012580625472530249,0.008273433665362928,-0.01081085205078125,-0.04815538173551659,-0.02272732600482552,-0.015199176160294758,-0.01682109936795939,-0.04317180185603242,0.005194305991955694,0.025844915641722643,0.007253953499036125,-0.0017422001073166271,0.0011546305182341676,0.0001629779004204135
2011-02-04,-0.030954398377884496,-0.04584041923586624,-0.019279073251685208,-0.02699091819167121,-0.012372965180323825,-0.012681135878398142,-0.03545767363246444,-0.03128760529482555,-0.03703699228024948,-0.034632100410403766,-0.015437359214177215,0.0,-0.01867379794260171,-0.026132403486500255,-0.036652081571496575,-0.018041266767162556,-0.026717530807196965,-0.003875965410453319,-0.008810591942365775,0.002235449538050771,-0.02661869753333157,-0.010580224403540228,-0.017543843138140613,-0.02698654706706649,-0.021834083591027786,-0.017653602065351937,-0.016348835867716294,-0.0898056860312536,-0.027691416737548602,-0.050359611698845286,-0.014029592287068238,-0.0346938426735478,0.0014545722906664782,-0.04463042160374353,-0.006849378343400603,0.0015408320493066618,-0.027173928117202206,-0.012424319758892688,-0.014627179356704323,0.006005542776203354,-0.014687823671173939,-0.036434103171829824,-0.025013322280774464,-0.005702963233902403,-0.03775318864320265,-0.03945531860776397,-0.007751893856784764,-0.025205748850660625,-0.01675391094685652,-0.022406949749120053,0.0001629779004204135
2011-02-07,-0.023957448695370198,0.006405704723565719,0.008546943703787502,0.010273963186729462,0.010067123101659803,0.012844012546727068,0.03328366141215633,-0.006211180124223614,0.0,0.020953754382241785,0.0024888522877917207,0.00717693221521265,-0.0015534590696998363,0.0032200411495955095,0.007949993458043592,0.015748115082256264,0.029019643243641147,0.0019455698719061942,0.005777731154827936,0.004832753530066292,0.052475983160352735,0.01931702132496227,-0.017857125751218117,0.02157169335969278,0.004464268950478356,0.007113460897423707,0.021052691644164234,0.007999848215519911,0.010171434524507639,0.024620878750055697,0.0019762442924153856,0.04228325406246025,-0.00217865454865096,-0.0036496269322146,0.004926127351136067,0.007692307692307665,-0.00893856208632704,-0.01580644422961819,-0.014482314037829958,-0.008685580014276661,0.0020702701354611275,0.004827003096750326,0.02074237512671795,0.02344148262356538,0.0,-0.013860737358818764,0.023828073980985964,0.004221631687873595,0.007454706563859048,0.0014248724509338118,0.0001629779004204135
2011-02-08,0.018181800842285156,0.018387501336256884,0.02118639528106181,0.024203333401371152,-0.01749715734767887,-0.007246415215127033,0.0024039012616927646,0.030624999999999902,0.0,0.005282137990007207,-0.0007448420564172276,-0.020190042994250645,-0.0003888229349771066,0.02888728386217143,0.036619696818606995,0.004134303081595236,-0.01981706284944862,-0.00038841394982913613,0.011047265080568192,0.005179407550574222,-0.002808986130333757,0.03654816689006646,-0.2727272776532763,0.01206636040508724,0.0008888855658635286,0.014498189685044238,0.02929999995860344,0.03968267049097918,0.02991947052204602,0.009242199173297605,0.009861964374439092,0.046450264984637446,0.01164483778751646,0.010988986497723507,0.03406861312844911,0.0,0.03720408997588964,-0.015732531584249032,-0.012490821497599502,-0.02603839194937929,-0.004545390793742832,0.03122504567959883,0.0010695307610411042,-0.02485381176923318,-0.05263159516352234,-0.005198620844443669,-0.008012174429913088,0.014188047329105613,-0.005813918712401223,0.006257458462103349,0.0001629779004204135
2011-02-09,0.035714337412192876,-0.024999976820415326,-0.014522880392297766,-0.015688115446531592,-0.026600608184987662,-0.02372262640276679,-0.03549159508773114,-0.04790782292298368,0.0,-0.02752688072533338,-0.013664580456636322,-0.024484636960168338,0.0,-0.05372620880118739,-0.03532606695685314,-0.02213069217803998,0.0031103951514295236,-0.021367455658680923,-0.010926556514336605,-0.005888842361532087,-0.02887322907881973,0.047992162556587115,0.3750000093132255,-0.014903174291300725,0.0,-0.04323929152030148,-0.0258302471720816,0.0,-0.023463650120646662,-0.025641489036904108,-0.007812494014640015,-0.05563090319134478,-0.016546756930862716,-0.04275365056540781,-0.028205704324333336,-0.011450381679389277,-0.02826085750623819,-0.030303024528960165,0.0,-0.06328058654502988,-0.04524699337679916,-0.06133541059086134,-0.021901690466522794,0.006996494996712954,-0.03232319848679788,-0.006451568051478285,-0.0026922959547776015,-0.02694293113838675,-0.03242959101821663,-0.023612230314272287,0.0001629779004204135
2011-02-10,0.0017240951234194224,0.005698000279445559,0.008421103417673548,0.0020175551867167574,-0.004168561910340429,-0.006728970422507308,0.004475392832238967,-0.022292993630573243,-0.04615390407283426,0.0,0.002770716618373914,-0.005964390741735048,0.0,-0.011721600870589377,-0.02028172452684862,-0.007894778326982932,-0.012403152067991696,-0.011909476281752984,-0.0057445407428080575,-0.0003702417177746664,-0.011602599554366488,0.028348957724728896,0.0,-0.021179972223488996,0.0,0.02489466117716499,-0.00432900030777672,-0.032230770738840064,-0.005720883590905501,0.00563958967301903,0.00787400966804297,0.02627256625664187,0.0021945920240167283,-0.028009007200423874,-0.000487816043016398,-0.00617760617760621,-0.010067100525201766,0.010302171305447194,0.0,0.0,0.008695641480337413,0.009098391956403606,0.03276902118923841,-0.000248120971717003,0.03235908317373393,-0.051948061641092336,0.02198224790265213,0.017039386747827567,0.013003716465421533,0.005605904886480495,0.00016311122057399707
2011-02-11,0.021514630160254233,0.04745043071701249,0.03507305402833216,0.0,0.016744142456023736,0.018818278730458937,0.0049504193239715555,0.0032573289902280145,0.04032263369487943,-0.004196576627220283,0.007284673024440247,0.007249961872116684,-0.04474722857986513,0.0022239204710543525,0.06843016537228719,0.013262635979643056,0.027472500404531308,0.002410527659858941,0.0026666386250542295,0.002222202442310417,0.013939807688042372,-0.0003029734971642384,0.0,0.05564140019939123,0.016873933566950328,0.01831090309892125,0.0326087170602698,0.03418051195164473,0.03883775511644627,0.02056073380490786,0.0039062470073201183,0.02800004278522228,0.0,0.043613723199709575,0.03343091623202099,0.01787101787101797,0.04519773196820864,0.005098559420166016,-0.017857126384770328,0.03903901702237089,0.008620750860457882,0.049999994927278024,0.0222104039800628,0.006701425952552409,0.022244616638369408,0.04458907299747672,0.022641523829046273,-0.00261786091154681,0.020611089519859238,0.018241506395366924,0.0001629779004204135
2011-02-14,0.012636948075044119,0.006423277030009222,0.0032271270507397976,0.0,0.015553540424914969,0.009604668106451442,0.0,0.01753246753246751,-0.038759738939512345,-0.0019172305489700836,-0.006234443200543449,-0.012161699982632945,0.0183300702949043,0.006656745256387486,0.03067813224783511,0.033507836564133475,0.008403405974803047,-0.004008012393562077,-0.0026595465754309933,0.00258683282356742,0.025325643212626536,0.006363680893446189,-0.018181800448205276,0.02928256602462076,0.0074235527393693435,0.00366973876953125,0.02526313380191203,0.01016970597855793,0.007477155104377742,0.009157563150716586,0.005836533264080401,0.023346347983548288,-0.0007299754509262346,0.016417857517230905,-0.011570197908482904,-0.012977099236641254,0.03999999693491896,0.020290848416029794,0.013257590398753738,0.03699429625557671,0.012393064764195882,0.039812655195100355,0.004655976178372878,0.038461500479517685,-0.004945578493433356,0.06222532184171281,0.03690036848426659,-0.005774210362640586,0.019486243742325327,0.012196605632946111,0.00016311122057399707
2011-02-15,-0.047421017203903126,0.021162215353688563,0.011258611707195332,0.0,-0.009684676541290016,0.013538253592633387,-0.014778288095344094,0.01467772814294821,0.0,0.004222357333522941,0.0010038053061232066,-0.002512547306877777,-0.010000070392803817,0.001836926732935229,-0.021409914129469687,0.020770016643267164,-0.009090837271686691,-0.011267556986600091,0.0013332769108953535,0.006266129065709114,-0.009174319953491383,-0.007828997843721486,0.07407400048809576,-0.02560459067313281,-0.005201540961197515,-0.00914076769700456,-0.0041067723606769135,0.01342272787959553,0.017592116287969528,0.0072588089898710795,-0.00502900232766712,-0.03022811121898572,0.0007305087043472103,0.005139550950711724,0.020544686999810713,-0.0139211136890951,-0.028066563834180602,0.015246903656261468,0.008224273396429505,-0.0078038624765528475,0.025327182513707802,-0.024774769124007,0.021112237232590703,0.01400753307616287,-0.008946317852205232,0.01234568229709887,0.007117396899492867,-0.007391831734393173,-0.003301453157737555,-0.0032603143123290934,0.00016311122057399707
2011-02-16,0.019213997440487907,0.03388160195954981,0.017892562699423298,0.0,0.018876558520069642,0.037184150464283805,0.02499999999999991,0.03207547169811331,0.008064526738975841,0.03174211090216805,0.026573001984556033,0.015113376757329267,0.02101014634559184,0.02530247946924935,-0.016008497370576413,0.042183624238392614,0.01681951159015571,0.02482697186573457,0.011096298769254442,0.020879180150271237,0.011396000558891117,0.0012139750147062145,-0.017241363363798556,0.016058462858264066,0.014814758965649766,0.014391121186666522,0.0,0.019867508440365444,0.022420311545409355,0.014415005091637623,0.033048225443206514,0.013526682544272361,0.0430656812686494,-0.009495976255921468,0.02762172920079231,0.0235294117647058,-0.007486595909473426,0.009141387343038376,0.012606605904492474,0.005617999199770685,0.0004116675769931799,0.0092379164392149,0.033787221286808,-0.007258196653775251,0.0010030534030669447,0.01219521276311486,-0.01060068004057324,0.044680860993440596,0.00958855005593029,0.0185405706878099,0.00016311122057399707
