Date,ABCB4.SA,ABEV3.SA,ALPA4.SA,ALUP11.SA,AMAR3.SA,ANIM3.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BPAN4.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRPR3.SA,BRSR6.SA,CAML3.SA,CEAB3.SA,CMIG3.SA,CMIG4.SA,COGN3.SA,CPFE3.SA,CPLE3.SA,CPLE6.SA,CSAN3.SA,CSMG3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DIRR3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,EQTL3.SA,ETER3.SA,EVEN3.SA,EZTC3.SA,FLRY3.SA,FNOR11.SA,GFSA3.SA,GGBR4.SA,GOAU4.SA,GRND3.SA,GUAR3.SA,HAPV3.SA,HBOR3.SA,HYPE3.SA,IRBR3.SA,ITSA4.SA,ITUB3.SA,ITUB4.SA,JHSF3.SA,KLBN11.SA,LIGT3.SA,LOGG3.SA,LOGN3.SA,LREN3.SA,MDIA3.SA,MEAL3.SA,MGLU3.SA,MILS3.SA,MOVI3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,MYPK3.SA,NEOE3.SA,ODPV3.SA,OIBR3.SA,OIBR4.SA,PETR3.SA,PETR4.SA,PNVL3.SA,POMO4.SA,POSI3.SA,PRIO3.SA,PSSA3.SA,PTBL3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RAPT4.SA,RENT3.SA,ROMI3.SA,SANB11.SA,SAPR11.SA,SAPR4.SA,SBSP3.SA,SEER3.SA,SLCE3.SA,SMTO3.SA,STBP3.SA,SUZB3.SA,TAEE11.SA,TASA4.SA,TCSA3.SA,TEND3.SA,TGMA3.SA,TOTS3.SA,TRIS3.SA,TUPY3.SA,UGPA3.SA,UNIP6.SA,USIM5.SA,VALE3.SA,VAMO3.SA,VIVA3.SA,VIVT3.SA,YDUQ3.SA,^BVSP,CDI
2020-03-03,-0.020696685098944734,0.0013586619379453158,0.01876917337357864,0.0003490475368146395,-0.04000004289101655,-0.007348818222824405,-0.026333229981681194,-0.007799949943540607,-0.029268314389296557,-0.016660680859374333,-0.026502960303939394,-0.030696240790931584,-0.00910593190165343,-0.028394461250775938,-0.0373215380600338,-0.014165938554358659,-0.0726950142960272,0.021090906316583835,-0.036985345429169536,-0.04040405371929445,0.0,-0.0031847255632039273,0.007874003181667089,0.0020849242593015127,0.02341461181640625,-0.00026974476096419675,-0.008148145880609858,-0.003141715733036343,0.00555920783560504,-0.022913281786222317,-0.014574923045820976,-0.021304325602660823,-0.001958846476862952,0.008253964779605827,-0.017813333826793953,0.0006185315318942841,-0.011289910314239315,-0.005290967070908481,-0.013994156061604146,-0.00841241122765124,-0.005021251273070182,0.017605571056046765,0.002099351508136893,0.0004158099459075082,-0.00906147659828227,0.05263160784158716,0.05563484230793447,0.008665478180217567,-0.00608274806698228,-0.008072646310579468,0.004713530135105781,0.015762475235230333,-0.008174365962506869,0.02624998092651376,-0.07742996667404833,-0.014622310798257265,-0.010139905489408019,-0.018193240735542848,-0.007246404354172786,0.015663225453706797,-0.0017490319650491637,0.06577032833703189,0.0009911029465416998,0.006226482473253858,-0.05524232316877753,-0.0012500286102294922,0.0057088470613742,-0.019375705695899414,-0.028146611194525994,-0.046511738567121985,-0.03364387312616812,-0.0145202331878177,-0.030272471781440546,0.0004024236912805179,-0.016938883384187253,0.0,-0.014598540145985384,-0.021352326452827808,-0.018092779387924418,0.012500024139881605,-0.007448782626717443,-0.011611019630811792,-0.012293154974442944,0.006494585564018607,-0.050179164300996004,0.04649164830494601,0.0025688466671476284,-0.03132189896375881,0.02264810446422616,-0.00381144195274008,-0.015441596660483503,-0.010274865329236826,-0.004592857620756785,0.005730653544946174,-0.0023278914377996562,-0.020000017606295106,-0.011342154803272941,-0.02840701270585011,0.009448810028448884,0.007313924077425371,-0.00033069540203456427,0.010570703081942634,-0.02499997615814209,-0.016185632586686816,0.0,-0.011997800824613436,0.012210769618216988,-0.01862788928434911,0.01318442917717566,-0.02121838841694179,-0.021251511157144742,-0.00021574926874001754,0.0,-0.011167127643603392,0.009727626170366266,0.01915408857998191,-0.010203985932004667,6.403056862502865e-07
2020-03-04,-0.005154599593791276,0.03867032953524219,0.010872843798815923,0.04326589406925807,0.015625001939155503,-0.01594523454320451,0.017045454545454586,0.0036282684058179804,0.0010924019349023428,0.0077347959877429595,0.010956196118346417,0.013385627358615926,0.019214664754006572,0.025338057003304826,0.0034207219390318677,0.027859193414918826,0.019502875775185835,0.0320512685532619,0.018115942028985588,-0.011080269476143823,-0.0011111365424262276,0.021725249896192622,0.03580727049359744,0.045769657055501956,-0.0057196822928040625,0.05476122999753641,0.03983067948994923,0.050287777382444165,0.014347720420907262,0.04455614414993647,0.012325358881669857,-0.014660131222243744,0.05266603292194838,0.0214106121551072,0.013133195339614101,0.04677520121290546,0.03282904841431433,0.02043671660943902,0.019515075498747425,0.050902764638910636,0.044254656831112404,-0.01384098910287257,0.00768160703182974,0.043225309169249826,0.012736782174172623,0.0,-0.0027027278826512457,0.04982819655000137,0.05875147340929576,0.013224833718198603,0.02923137495680761,-0.03410320195043781,0.01648347387278326,0.017783180409350008,-0.31964290977051946,0.00577081483213715,0.01024377641410168,0.00958468937905832,-0.007299228407856018,0.0645783034097751,0.03416557985715363,0.01363790042859736,-0.022772325467692256,0.02287638235268208,-0.008830614155312277,0.016270352711502678,-0.007568608748396821,-0.013172326024307512,0.04316945073568412,0.034959332857052106,0.019817934532480486,0.032671440984817446,0.007804450116430717,0.05631534932253057,-0.0030769524749219013,0.0,0.0,0.026181793212890714,0.03224568818385398,0.11111111111111116,0.0037523416909557294,-0.016152736334606677,-0.010770722015690404,-0.03742544679309756,0.05094339079430821,-0.018806177501644594,8.005091492324645e-05,0.012363301017243478,0.03066444781687383,0.022956147741013844,0.025721468921543478,-0.004152654928173627,0.054599638294970054,0.04700853626818691,0.046999994913736964,0.01295133161831652,0.052103309276611665,0.05477422343311167,-0.024960975229462057,0.09013526320982246,0.030102542546872613,0.02092048372679356,0.03205128126752599,0.050178262222169145,0.0019718223894145126,0.009687513378570545,0.02539680117652532,0.027777794947839718,-0.001501484079171611,-0.00524472491339556,0.06996380294028492,0.047896468042876617,0.0,0.06375227509511383,0.03410398055930375,-0.020751788083268496,0.01598491524299539,6.403056862502865e-07
2020-03-05,-0.04922277345824455,-0.0052254000775771026,-0.07051089681974532,-0.0347826991707505,-0.07765565514105988,-0.05005796551474073,-0.14525139664804465,-0.053826076693344604,-0.05914445880668073,-0.029605235992970047,-0.03284069580038784,-0.0193299086266967,-0.07377046168859613,-0.06928441113183736,-0.07045453092283482,-0.045649021055412464,-0.039759962763623924,-0.07729467931334921,-0.05693950177935947,-0.0616246699138252,-0.01668516377632978,-0.09318322654447231,-0.025769940222313603,-0.04774534706573075,-0.043144846574562856,-0.033248063626421076,-0.0446492866735374,-0.04553167035414407,-0.06579288678239537,-0.053720339138573325,-0.030032458987358845,-0.09828677435712307,-0.08576756378830497,-0.0561035506076496,-0.06790123677542204,-0.03937007933143677,-0.030127146030785368,-0.01097397853241222,-0.04002323336532532,-0.034568452415028594,-0.04163571248614206,-0.06842102449283072,-0.06444908423475271,-0.09860559138863256,-0.03289261269821764,0.0,-0.09485091269980528,-0.04909984631202613,-0.057803470757257114,-0.05321282439169506,-0.11465639569698949,-0.04165889902214148,-0.11621619559623098,-0.02584964212331642,-0.16167975935426848,-0.030327890483522912,-0.016783200777493956,-0.03417718342110321,-0.048529469306904605,-0.01674962122420942,-0.022448172626108542,-0.055835851764942324,-0.06940217567222207,-0.05041241309336941,-0.07464480051144318,-0.11083745173051374,-0.08884650484005518,-0.06674076118700312,-0.08067055543310597,-0.07069908742682063,-0.09296220444612557,-0.06265515694626878,-0.09654108199343825,-0.05483627271540714,-0.04938267128003304,-0.05940594059405946,-0.022222222222222254,-0.049964559947556664,-0.059501618089921826,-0.022222264607747344,-0.08598131707416634,-0.12686566101944374,-0.043067983966364576,-0.06602980974716233,-0.13285461851872815,-0.0788888931274414,-0.00552442095978134,-0.018318519503333297,-0.14214877791763247,-0.050196853958083376,-0.049541242205941804,-0.018504015000630147,-0.015586538134559791,-0.02630395988287837,-0.042343200578386364,-0.0693529269747063,-0.0022717163606149615,-0.015789500454015948,-0.06400001525878907,-0.021130040521301074,-0.03982016041819081,-0.07786878550189769,-0.06832300344140185,-0.0926893084524959,-0.08546530620211656,-0.06081085271077469,-0.08978327204425618,-0.05675676511620997,-0.09273178952759387,-0.06854130765562227,-0.05298762943548607,-0.03541283161437647,0.0,-0.09417807973108994,-0.027575919372635482,-0.06837268997089252,-0.04654741475789004,6.403056862502865e-07
2020-03-06,-0.019073581997784195,0.005909399559619111,-0.006107307410465945,-0.041926466914869565,-0.04527404089594722,-0.014620760622561457,0.011241838043811292,-0.01337295970676311,-0.0187891756395967,-0.031638373997173175,-0.028522965193260474,0.0013140278408982908,-0.07964606699232812,-0.07965465773360125,0.02200480987605502,-0.029596412223248714,-0.09726561436014258,-0.06245325694047721,-0.02490566037735853,-0.013731315954407686,-0.03054303768135458,-0.07862071333260368,-0.06451616796917836,-0.04665741282637503,-0.09819635142154814,-0.021164001407603106,-0.049617831236329235,-0.057544978131433555,-0.03653281471677294,-0.05100833968065732,-0.07029290092010021,0.14400004906127495,-0.05676410849636937,-0.043109087367695365,-0.0490065567929483,-0.01639342724524051,-0.07808497197355302,-0.04576970169490013,-0.03806641630265695,-0.05017153051479761,-0.03413497250257258,-0.020715653273062573,-0.06222223352502898,-0.025414398361964796,-0.014338129391111565,0.0,-0.09281441984443761,-0.07343660086750359,-0.06748463063080357,-0.029692542691841295,-0.054257458979540485,-0.02514616810050374,-0.03058103904185072,-0.026535671027262286,0.025046961703241832,-0.022823311083123854,-0.032361370552876356,-0.02129754089080138,-0.07727975521080954,-0.020257903916084397,-0.07842284646384445,-0.047737804316220656,-0.03320634635186104,-0.019691143480841444,-0.0007806083543755449,-0.0720221601159784,-0.05147524387584568,-0.09296784003460967,-0.0643874193669689,-0.048182542988580934,0.001737045657308478,-0.025148916153217238,-0.10914284842354915,-0.05277999524776633,-0.012987068721226236,-0.06315789473684208,-0.037878787878787845,-0.10257366858561168,-0.09727168456964819,-0.022727252038056256,-0.02249481793059882,-0.11111112922458366,-0.10391909514028774,-0.007895184466590988,0.04761905232019292,-0.012967439902124678,-0.008533927420014908,-0.07655504357287835,-0.07514448211672331,-0.06632125315410187,-0.025096576724872866,-0.03478496564772171,-0.057407379150390625,-0.05915222296312994,-0.04637634512306865,-0.023730211655345168,-0.03233161085705505,-0.024955396600009894,-0.015384560208191234,-0.06076959684413008,-0.012709002194471575,-0.06666683762162184,-0.05999997456868489,-0.016115078584679754,-0.07162613291705089,-0.0656114708900909,-0.05442178238877515,-0.04345748921696779,-0.049723805872959215,0.011698138184377038,-0.06309520917144096,-0.04781212244877353,0.0,-0.056710773411459914,-0.020118782615242248,-0.04291845634095204,-0.04143476176968297,6.403056862502865e-07
2020-03-09,-0.10666672401820254,-0.042428174378480676,-0.17335064771509423,-0.05967452530349038,-0.125623967570616,-0.09273570761989058,-0.1701137998743556,-0.12005161659804542,-0.11040184995686142,-0.09801629377052501,-0.0720028011564886,-0.06856955984175017,-0.17884612739438743,-0.15061943931917177,-0.19377989857513522,-0.15280352395011165,-0.13457377694765937,-0.12724374044233444,-0.1099071207430341,-0.1368038841560525,-0.07351221237315131,-0.1130239007493411,-0.1268964426279755,-0.10153385304524554,-0.16222222646077478,-0.08108108108108103,-0.0810811133635232,-0.0923859435549862,-0.09169550972296803,-0.062142851085078776,-0.25292525227519147,-0.1477272738766544,-0.16684681660420186,-0.10307166941010404,-0.16295269812128144,-0.06729165712992347,-0.14837710860791486,-0.13284887789132416,-0.06030150964487013,-0.0803611200881359,-0.10642567601560327,-0.2307691381936715,-0.13112163249760522,-0.12018139275380502,-0.08626518350627033,0.0,-0.20627057345969435,-0.1795665517194428,-0.17763156862800455,-0.02732240551067433,-0.07872693579718903,-0.09778043250220747,-0.1419558325456245,-0.10398786075102939,-0.15943802440560273,-0.06314871436834779,-0.04446896278180135,-0.06930032460941715,-0.16415411281648074,-0.07941729670797071,-0.10672310587524525,-0.16573140220881388,-0.13006758951838915,-0.09413157044335485,-0.02864589179969268,-0.031343290167944904,-0.10964040709868905,-0.10381076846160242,-0.15347140353561106,-0.23889876536017007,-0.11271670182582882,-0.08723692378452164,-0.13406030353636378,-0.06848152252987605,-0.1111841452790393,-0.101123595505618,-0.11023622047244097,-0.2967580859573713,-0.29697769204130997,-0.05813951399469408,-0.09832641138056619,-0.16346152611738085,-0.3654062840384744,-0.04358834884257157,-0.191699565446796,-0.12618390524072742,-0.05895252232282544,-0.1010362141282557,-0.16562500931322532,-0.11653716580231144,-0.16501650534544776,-0.10729018767784071,-0.0829076648432564,-0.07128713390147301,-0.09360291148445987,-0.053304902316911984,-0.06541174533555993,-0.32358319042166495,-0.14062506726218327,-0.051960981258714845,-0.017615191385503937,-0.10476195114811393,-0.1347518099858761,-0.1254753033696725,-0.12251657845916297,-0.10194032101166028,-0.18273381522017595,-0.11382928649451518,-0.10406970212649713,-0.13763523463108418,-0.16137229979594758,-0.15198383067772492,0.0,-0.11823649990910468,-0.06843957844685578,-0.10134521967952781,-0.12173842056389483,6.403056862502865e-07
2020-03-10,0.03855717428325489,-0.017041581370131564,0.13145542465559257,0.021153882176796035,0.05042818864471066,0.025894354845627632,0.12710286682237615,0.12469436370079556,0.052617578688139544,0.028891699914556312,0.02410551887296708,0.021486460847687905,0.03629981510555358,0.044800950947796014,0.03412463306884206,0.14400008606033898,0.04200002264200764,0.14808052114903636,0.05739130434782602,0.15007008101683894,0.02896725660150712,0.06413495786852108,0.050552789283625055,0.027642218547818675,0.08090181163970889,0.013529384837431158,0.05021526427622791,0.06567606356261946,0.06777772449311747,0.04912417940335789,0.12891562291994152,0.11589734777179461,0.08866778385153906,0.08599689013637146,0.14808664195547605,0.049810129985147666,0.14990929881985315,0.08581962696915513,0.014037435669217002,0.02356404135790857,0.011235945412926496,0.22499983164331572,0.08181814713911573,0.14742271477262192,0.009626045761516044,-0.05000002607703169,0.09771301517838848,0.08226410967133213,0.08639999389648434,0.07752815321710793,0.044545433738014895,0.08355494612585601,0.0661764406827916,0.04816898829500449,-0.004360436107245569,0.021237216861131225,0.02461544346104394,0.024820178009563154,0.13827657091572232,0.00612556886019755,0.0352631427368999,0.11524671256049834,0.03430419025981846,0.09239133622994156,0.04343160764129905,-0.04160246385956268,0.16427154672203814,0.06598237506429783,0.1446043369815837,0.1575261886892796,0.08013026134651846,0.04239499155347404,0.14518518801088676,0.013698682631726689,0.11102883738843738,0.11250000000000004,0.07964601769911495,0.08510641415865927,0.09408101561744275,0.0,0.03712293492721597,0.1563219126629427,0.13517113873755826,0.03082445575820536,0.13936422336404064,0.07937064431769847,0.0078523255125309,0.06916419764880533,0.1373282642151641,0.05402001920567989,0.05059290639960312,0.035130936838859705,0.06041128245717986,0.05703630952426342,0.052307715782752506,0.031531478897937504,0.037764366076310285,0.058378374254381304,0.10303035323905374,0.023978915128264777,0.044482790190597976,0.11436169211035319,0.08196721439623,0.06454854213827366,0.05660377358490565,0.0679013456734352,0.08626765189509622,0.03492962474554351,0.16028553628655606,0.11591696779732086,0.07878787703641077,0.18450962739595855,0.0,0.06681815060702245,0.12321576421263014,0.12300389883362395,0.07142110216459274,6.403056862502865e-07
2020-03-11,-0.05748497870398539,-0.046463250537384204,-0.03561548790578295,-0.06214691548307505,-0.06702901000390027,-0.057123828902263085,-0.16390271573125048,-0.07499997667644287,-0.08634188161938083,-0.07921206403392167,-0.08091212503569001,-0.042068941839810026,-0.032768355859083775,-0.11428000821673934,-0.06599706960639173,-0.08010177026764709,-0.11228403790987274,-0.13415607988237,-0.07236842105263153,-0.02439022120941492,-0.06854344400857915,-0.0293417839518465,-0.07894729993667715,-0.09889242778089757,-0.07361956513853318,-0.06848521976354194,-0.0848361031904249,-0.07317440542572695,-0.1155046384838384,-0.07441016974745007,-0.14407678167381954,-0.11580882743939769,-0.03456499152150572,-0.014716328887105612,-0.0398551393904486,-0.03680850089864529,-0.08428030462669311,-0.047854253358087795,-0.06262358632085274,-0.04076740364116049,-0.04888894924184428,-0.004081596842581914,-0.06806718419394564,-0.09703503257873103,-0.03923726445718201,0.05263160784158716,-0.011363570959845193,-0.11506274660537519,-0.12076585806601303,-0.07820646382342444,-0.1013925139303683,-0.0797708944863098,-0.06896551724137934,-0.06476753310154681,-0.07299269719566581,-0.059674426543745995,-0.05030029214080278,-0.08143207861457857,-0.024647864562796107,-0.07661081676555126,-0.07880019742450761,-0.06554085295983758,-0.056320378242283864,-0.06288560943280441,-0.040339151302348664,-0.1061093038062263,-0.08320918228900642,-0.024759261184438608,-0.02891263623876117,-0.07459679816979714,-0.04825091643040502,-0.07349273360069786,-0.06856406319541963,-0.04819826871173383,-0.02131917036102693,0.04494382022471921,0.07377049180327866,-0.10838778349474465,-0.09738036084734514,-0.0430370613380715,-0.08053683972584957,-0.001988116990996547,-0.08695647707548837,-0.019629420799331276,-0.023605077313110567,-0.06543571113857594,-0.015411017792917425,-0.07708886558713124,-0.05049396876868284,-0.0712752714726147,-0.025583108806735977,-0.08306045375806104,-0.048484860044537115,-0.04689862882267759,-0.0771199036287028,-0.0681222485558497,-0.04609412504295807,-0.09805924840527436,-0.00915754402665403,-0.0874936045413548,-0.01782769558288544,-0.09546532806567354,-0.08333329118863442,-0.042412854495194274,-0.09357145854404991,-0.05748234729370605,-0.0615883484184927,-0.06750144920072543,-0.06767339717656862,-0.06976748346659323,-0.0870786370118597,-0.09082793059788075,0.0,-0.07115467086288796,-0.018874945864589265,-0.059097977040793226,-0.0763766890060078,6.403056862502865e-07
2020-03-12,-0.11372295928930232,-0.1578181873668324,-0.14306200650573342,-0.1220883563204248,-0.22912619173816728,-0.12997539862848262,-0.32892564505584965,-0.13302001714193157,-0.13650176330935704,-0.12744652823517177,-0.1340536388067325,-0.09251265437903,-0.18574772797689254,-0.26863319851758505,-0.3364055269160283,-0.09882516127413488,-0.17567570494839124,-0.24137931034482762,-0.224290780141844,-0.1287500262260437,-0.01839689104684672,-0.18300652067034584,-0.24408169150012493,-0.19315194343155462,-0.20794703735081155,-0.1317756335190453,-0.14345424430989617,-0.15499115045340417,-0.1843697684151786,-0.16274513917810773,-0.1795511785368592,-0.2910602286690832,-0.2465020559335106,-0.18207674142855712,-0.18566036685375398,-0.031588254709870256,-0.1823509435984324,-0.19325554352570795,-0.2644163261796807,-0.1699999809265137,-0.10841115123860212,-0.18032778567475438,-0.1559964357175363,-0.1932835898084576,-0.12977098175864443,-0.05000002607703169,-0.1819923348343443,-0.16469665053067717,-0.21273032253921464,-0.0791854974188223,-0.16077480659345955,-0.13402981257816216,-0.22962965788664647,-0.10718389724169974,-0.2795275705708187,-0.10865394740575995,-0.10079052137291955,-0.09820409822975307,-0.14259927207450507,-0.13186812553410343,-0.24392930462889817,-0.15576587640003203,-0.25066311353416904,-0.0823954051498017,-0.19250331781648555,-0.24640285965078534,-0.21077068575036717,-0.21720732421859235,-0.1669902883855614,-0.20043572745746419,-0.20152087486142867,-0.13592602513014518,-0.14374998261531147,-0.18362514504831784,-0.08304969094685488,-0.17204301075268813,-0.08396946564885499,-0.21075141026694144,-0.20504731367701312,-0.14854088711718771,-0.17761557064701927,-0.2031872479685265,-0.32689835032964876,-0.06437123344141882,-0.12087915773164692,-0.14870020307808385,-0.12834780673800306,-0.16530378146331293,-0.2138727756510288,-0.15297741061000025,-0.24787651278065648,-0.13474020036760614,-0.10106159746038346,-0.11216942886566195,-0.15168316529528925,-0.1330834176326604,-0.05391657263708716,-0.1619478868283427,-0.20887239731518636,-0.1613085014392791,-0.05983195585363055,-0.036939355064786294,-0.18181823913895034,-0.16076114743252845,-0.20370371344558336,-0.12691655042177963,-0.14162351935472983,-0.14944539354126962,-0.21235753326153728,-0.16249992787837408,-0.138461553133451,-0.1323024787010404,0.0,-0.12385316284785708,-0.06857139950706848,-0.1357733224834392,-0.147796785290768,6.403056862502865e-07
2020-03-13,0.09677414822255082,0.0967184708927562,0.12887026461611883,0.07502289294151487,0.24559194788075178,-0.00809715895763774,0.21724137995833148,0.10815939117056783,0.16768005371093753,0.16327599780960944,0.16866920198481705,0.05553358098855288,0.1420373425761754,0.278940932911947,0.46296294456646847,0.18251539253614601,0.08131144555600756,0.19818184592507104,0.09600000000000009,0.09038739360185755,-0.022757644475439265,0.08999996185302739,0.14254857974812896,0.1425462294158173,0.11538462458522947,0.08790810124920734,0.12234230592735695,0.17059174740382677,0.14259225546477206,0.06697889563302684,0.20820667195197418,0.12536652631248546,0.14964499459515102,0.05217395214483633,0.21686754211637083,0.09922441740375576,0.1833895660789775,0.1623794634968494,0.11663482433838834,0.07921689782161256,0.06394124901392106,0.08749990051650469,0.17841881811422922,0.15942023189312726,0.03508765859960228,0.0,0.0304448760621594,0.17452832915767003,0.20638304391345752,0.056511058813936144,0.13618007044092773,0.11935322472151055,0.10576927132860603,0.07499201332283345,0.09289620774443907,0.10032370910699262,0.11032968131540888,0.11059327759780091,0.05473689029091289,0.022784855342451005,0.09489050781402941,0.14678894177249835,0.2380530561927685,0.08261981415481356,0.16047745945208258,0.042959385651662796,0.23529412893696877,0.20360353130981412,0.14996117500679684,0.2520435528474496,0.10873014635570022,0.06283421630369945,0.1030008487933507,0.11884053548177076,0.057164056042663836,0.03896103896103886,0.03333333333333344,0.22755414574475985,0.22222215494361297,0.0530302741310813,0.08284022541699976,0.10000002384185791,0.189929876978141,0.07040000915527345,0.029999971389770508,0.05863194484407375,0.047386282647905675,0.221133716551575,0.14999999298768896,0.09090911202568486,0.07905542672684418,0.12457784244923276,0.07380730002806968,0.07806927648933693,0.1746031632958449,0.060000032991976315,0.07365593982853968,0.09121617637819623,0.02102796059319867,0.0618695415853634,0.031104785863116158,0.054794768585647136,0.07070715049617071,0.03596557531798594,0.17714012831426618,0.12468289131933097,0.09657948477598977,0.08304736194173068,0.23381564159410972,0.09452734547544694,0.16428573070740238,0.213578596256093,0.0,0.12565442777994318,0.06359911449099687,-0.06010920874211911,0.13908215422344083,6.403056862502865e-07
2020-03-16,-0.14967316669273745,-0.13149607097439608,-0.14269824961522892,-0.0680850877348349,-0.32254804877495513,-0.20326530326261738,-0.3686766103009489,-0.16120346332162117,-0.1668950885121584,-0.14349780609007945,-0.14274424088820303,-0.0950770623305176,-0.12060301928974027,-0.15021669573758556,-0.17563292774762884,-0.11284048728508711,-0.19648266772203082,-0.141122956546605,-0.13034410844629818,-0.10394736470608168,-0.036986297790676304,-0.24311923956632142,-0.10207950539830024,-0.11238086142288395,-0.20689656651513688,-0.07321897545181899,-0.07795028735732179,-0.09486427582503165,-0.1119927682421813,-0.07726068712407075,-0.09433962490488745,-0.32247558771161466,-0.18954868958348392,-0.09338860311283081,-0.1744097910656217,-0.09628552649671063,-0.16245099805908414,-0.1497233717940203,-0.14383563880827288,-0.13340782444089083,-0.08571428033890127,-0.14022996184274472,-0.19854937746162327,-0.17313826025854318,-0.1525423322072399,0.0,-0.1431817696853943,-0.1413655088264768,-0.11111112979961402,-0.11162796190714452,-0.22498731259622107,-0.15157075253015628,-0.25652172254479455,-0.1520958562567314,-0.12500002487545525,-0.10784319410549426,-0.09936659640108081,-0.09194969114305362,-0.13373254404890123,-0.15222776929001747,-0.06733338511119691,-0.11022220187717013,-0.14939243651044354,-0.21120137369755088,-0.12628571646554132,-0.11441647896886198,-0.18880945909024416,-0.08982034731306177,-0.18851350850654924,-0.17519033005989704,-0.0887616822541556,-0.22389937388583048,-0.15882358386029682,-0.05699474184479958,-0.0007022097358742041,-0.11250000000000004,-0.09677419354838712,-0.1721311224043417,-0.14999996903654744,-0.13669062378946828,-0.16393446147009283,-0.07272731016490008,-0.16979112706158805,-0.1180866898499332,-0.19902911553880398,-0.15384615384615385,-0.0951519312694935,-0.16561605827895298,-0.14961637475838774,-0.23611112589761474,-0.06755466929692877,-0.11945280250947454,-0.1064555414393995,-0.09452738836297536,-0.05604132972827258,-0.15043348654370936,-0.06860292678146263,-0.08297208857987082,-0.12356978855708634,-0.10164658303444185,-0.07038837295093947,-0.1454545429774693,-0.1320755209265827,-0.21735847258991214,-0.16099208422286815,-0.14087432814224432,-0.19724767832791668,-0.0842839002669381,-0.21358025511636325,-0.21590910640629868,-0.0981594890119386,-0.08997670100368327,0.0,-0.26976745073185415,-0.0630647737963661,-0.2517442258903936,-0.1392147850697888,6.403056862502865e-07
