Date,ABCB4.SA,ABEV3.SA,AGRO3.SA,ALPA4.SA,ALUP11.SA,ANIM3.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BPAN4.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRPR3.SA,BRSR6.SA,CAML3.SA,CEAB3.SA,CMIG4.SA,COGN3.SA,CPFE3.SA,CPLE3.SA,CPLE6.SA,CSAN3.SA,CSMG3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DIRR3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FESA4.SA,FLRY3.SA,FNOR11.SA,GFSA3.SA,GGBR4.SA,GOAU4.SA,GRND3.SA,GUAR3.SA,HAPV3.SA,HYPE3.SA,IRBR3.SA,ITSA4.SA,ITUB3.SA,ITUB4.SA,JHSF3.SA,KEPL3.SA,KLBN11.SA,KLBN4.SA,KNCR11.SA,LIGT3.SA,LREN3.SA,MDIA3.SA,MGLU3.SA,MILS3.SA,MOVI3.SA,MRFG3.SA,MRVE3.SA,MYPK3.SA,NEOE3.SA,ODPV3.SA,OIBR3.SA,PETR3.SA,PETR4.SA,POMO4.SA,POSI3.SA,PRIO3.SA,PSSA3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RAPT4.SA,RENT3.SA,ROMI3.SA,SANB11.SA,SAPR11.SA,SBSP3.SA,SLCE3.SA,SMTO3.SA,STBP3.SA,SUZB3.SA,TAEE11.SA,TASA4.SA,TEND3.SA,TOTS3.SA,TUPY3.SA,UGPA3.SA,UNIP6.SA,USIM5.SA,VALE3.SA,VAMO3.SA,VIVA3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA,^BVSP,CDI
2022-08-15,0.01706122049807446,0.013806708587790206,-0.00462787650679064,0.04263960000286593,0.015411509525941947,0.02587806788751079,0.058146521572621124,0.007633543884232319,-0.025169996237203285,-0.01233038619342941,-0.005120347053449215,0.0055591915211927745,0.0021322450103922197,0.010325065457069682,-0.02222223191825723,-0.019574429126495985,0.06093654609629717,-0.04861111111111116,-0.009422850412249661,0.005524900691852963,0.03826265590898381,0.14970060264937302,-0.008856816185852323,0.01481480042466754,0.017236347077945302,-0.0015480230375826132,-0.012711885816355184,0.001901093461891934,0.04398145780451079,-0.045536261507660214,0.09510484588337298,0.06168605956941242,0.06269865653716167,0.004594139664211738,0.009794733173587034,0.037953064421857086,0.03058104023101893,0.017699131130611834,0.006451637514175879,0.020983586545850308,0.0232938278391408,0.05876128354772914,0.03212612327829856,0.033374545040875114,0.0,0.11194029108942649,-0.014176283770973575,-0.011009164198049981,0.026845676674188024,0.14597706731110205,0.033678770984871154,-0.01717241992612717,-0.09956709353593884,0.001059278697584931,0.008771921752525502,0.008601358152129812,0.009022547657005164,0.0009311200274628728,-0.02513553785494993,-0.019753262779012792,0.004255322040470855,0.02187497881241174,0.03394720270312557,0.24418603022388807,0.128491714305895,0.012790657185813625,0.05096416995789377,0.024475539953399128,0.08477843012897845,-0.029445741216395094,0.004776114848122681,0.024742244931687862,0.018867924528301883,-0.0034404456108726444,0.0003153651583274186,-0.003952565445193956,0.054081604352647306,-0.020873633475434583,0.020037293733479622,0.030302980261088797,-0.0035746339789300974,0.014447920473203535,0.01762112797737525,0.011497865142697128,0.03345196226709923,0.0,0.016102110188408236,0.01755987422024896,-0.03566732969781816,-0.013978193838448116,0.01162792703479476,-0.025911885280179958,0.01687766580587091,0.002108590473904659,0.233716719249083,-0.010478113705954528,0.02720065127995208,-0.014830511328384866,0.02059226307156581,-0.024185119913260777,-0.021489970407131964,-0.014879108665412644,0.006767518734650313,-0.01999561405145156,-0.01812296028659366,0.022508001511405196,0.002376645028555169,0.00019660805059751318
2022-08-16,0.021103854944465317,0.00518806247148107,0.022084452019317746,-0.022395373481875036,-0.002414603012207306,-0.043243286433751305,-0.011448131851839127,-0.006060600368335001,0.00488483545646945,0.01747807561148851,0.01441064204318554,-0.008455291996157244,0.019148900481179343,-0.0049204829822557805,0.010695176938778195,0.02213534293696573,0.06529624328449568,0.0014598317389939997,-0.003567181926278251,0.021062228995367027,0.000996038737035132,-0.05468744906829559,0.0032495042151905462,-0.02554742080261263,0.0005743956903780933,0.0062015446567253996,-0.010014414216713785,-0.003795062808140126,-0.011086446525548688,0.004394205491727199,-0.0038313127357623156,-0.007101333654139008,-0.03808828658172303,-0.02286586839570537,-0.0050807715908124385,-0.004930190570300419,-0.011078092325334632,0.015384648752176044,0.0006409791642951745,0.004495805792949836,-0.0027955430546575677,-0.0015000343322754128,-0.019807569709618833,-0.0017942689004459833,0.0,-0.0536912765523202,-0.05052467740234645,-0.05473099881286125,-0.03921571071829566,-0.06519564240676778,-0.017543847348877706,0.0038295799925056606,0.03846155829812403,0.004232815612974505,0.011304383124657535,0.011494261815314433,-0.010432216283669082,-0.0032557997592660426,0.026289157288491127,0.020151317039843963,0.0043357784534567845,-0.012232404307749856,-0.01990914997494464,-0.007132339316666347,0.0272276877887494,-0.019517804311067755,-0.009829657270954084,0.047781599460173574,-0.015097697410155986,-0.01427720278066702,0.009506824012918802,-0.006036163830508867,0.03703703703703698,0.01150752431512947,0.009142465777312259,-0.007936500427734305,0.049370787284465534,-0.03987367674393827,-0.015532213890726454,-0.02436974547473514,0.010313963492435185,0.0025431962079658366,-0.004329020771356551,-0.018997160297059335,-0.04476588039194829,-0.01770494805007683,0.001639381852254429,-0.003809909749321716,0.014976136026269016,0.0,0.02171137649430288,0.02128096865680118,-0.04564314185071905,0.0036821861566223024,-0.08074540502740168,-0.02084709381473082,0.015446857964120486,-0.015770628676474385,-0.010192387389101554,-0.003232729939054213,0.022254708274530355,-0.008181251924267774,-0.031237678407607605,0.004213764162031897,0.00823994722289667,-0.11761005851721751,0.004246585037865458,0.00019660805059751318
2022-08-17,0.02119767267907724,0.0032258187570879393,0.012509474382275343,-0.01394425735604432,0.007952994088873622,-0.045197697496120015,0.02895193901255677,-0.01905487821498919,-0.009027763489833363,0.0036810660183710375,0.0015221049233402617,-0.008855377493949046,0.0076548126341871026,0.002662597656391652,-0.01851850099804664,-0.012314183336462281,-0.037457532538316074,0.004664718687201308,-0.010739856801909253,0.003587440647670581,0.012935334524746045,-0.022038611460747926,0.05668007700066813,-0.00749062934645095,0.02124000215917987,0.02619415751761367,0.04479772322094755,0.012857164655412978,0.027653204962214017,0.016875028610229492,0.001281927543214323,-0.005201555468841601,0.02018643948144372,0.004680220050311101,-0.008356559773682548,0.023947148643652216,0.024204821841281587,-0.005270087094713549,0.004484346575151399,0.011935238600705222,0.014016823645088383,0.02653984501096507,-0.005003816899813995,-0.023367301956162434,0.0,-0.04255317448223628,0.011461373580338163,0.01177633407016132,0.03809526713488398,-0.03969955983631179,-0.029336709124204496,-0.0021459264552902146,-0.00462962306019421,0.0010537588993519975,0.0030093877961896442,0.0025659992638249474,0.01656628550094008,-0.011665888774608169,0.021182273239532146,0.017283870192345008,-0.0027472408195371445,0.007739967560310701,-0.014611589107611622,0.00941295710104928,-0.031325279891817104,0.005854823297213985,0.028457995694643134,0.013029305784546752,-0.005410317294062272,-0.02715744501379691,0.020011780881002084,-0.0030364101845852254,0.03571428571428581,0.033276507073952466,0.02343017929793123,0.0,-0.03874539394666676,0.000822387253891721,-0.009280689683128784,-0.04565027981429559,0.04039059005046086,0.008625067691041544,-0.00260867243227747,0.01111113003783637,-0.009372720797975909,0.005674235029668351,0.012547711030749698,0.04229473646449744,0.01699086505771996,0.010490471422812897,0.0037499666213989258,0.021839313883396327,0.015458921885507015,-0.007861655794861977,-0.02027026860267489,0.016221680965228025,0.020644682442003015,-0.002184976982621545,-0.04108434211975531,0.012972960600981853,-0.02277279210599159,0.00888325986177163,0.01918364544304052,0.0008834124692078671,-0.005230462458777563,-0.05559513526847426,0.0017266896891958705,0.00019660805059751318
2022-08-18,0.003632587737259607,0.02893889413154227,-0.018345181127430887,-0.002020152006058873,-0.005145833074191808,-0.033530585904938626,-0.025886380414825272,-0.0015539630355239087,-0.023125476447297122,0.004278709792952418,0.006079069940465365,-0.051290511988052456,0.0020718706901887707,-0.0056904978150873475,-0.010781660765967538,-0.006018890295392265,-0.015919726709315074,-0.004062663765755037,0.039806996381182236,-0.0008935903112140542,0.002946928494288903,-0.07042253615718541,-0.014559348681167372,-0.02641515816687967,0.020236013742344294,-0.006006000415836432,-0.01659747396615019,-0.000940312991689285,-0.00654546564275571,-0.027658312862844592,-0.038412235485171586,-0.018300635913766183,-0.024353091957425632,0.0,-0.009129198935027949,-0.003629038522444672,-0.004882812427240424,0.011920486553255616,0.0012754785523030332,-0.005054714955421202,-0.005134288915277119,-0.02048780859970467,-0.005802693087687438,-0.0030674406982043045,0.0,-0.037037008927243265,-0.01983005037021479,-0.017458806774953817,-0.010484917759652879,-0.0044692695760304435,0.04336396742947013,-0.018637964342560376,0.004651156160009107,0.0,-0.0021431389471864293,-0.002925042955095769,-0.008888880411783817,-0.012747896783443013,0.0004824681479427273,0.0024271824574735312,0.0031483638011198245,-0.018433234743042592,0.0,0.02478523488425033,0.002487568246052785,-0.01047731676241892,-0.021879031751770195,-0.0032154624441548263,-0.0417044468978478,-0.018610491860461154,-0.001731141764430677,0.013197883830660784,0.051724137931034475,0.0132122080386472,0.020146516520981983,-0.003999996185302779,0.031669858089235836,0.012325358881669857,-0.039344268739074595,-0.020758081572206155,-0.00469287179228961,0.0040241412013706235,-0.03923276362588135,0.004709541095610614,-0.023289653915340658,0.01062069734769655,0.003232832705686084,0.0028058978692038217,-0.02989674422088462,-0.0474185930317339,-0.019925261859617516,-0.007058835497089411,-0.0033301471598381482,-0.0258847889375462,0.06206896030530196,0.03358830193322815,-0.0017743486113446227,0.0021897615612302967,0.015450317770210331,-0.019210278268326886,-0.007474748807536735,0.005660362675652175,-0.00800956592272939,-0.011694589207100203,0.013473540693405006,-0.05283017428416126,0.0009234178773700474,0.00019660805059751318
2022-08-19,-0.018614304934863157,-0.021250009536743164,0.01830669192048706,-0.023279402150458317,0.0003448349079757662,-0.05918366453241497,-0.07625648385612793,-0.02645915505793961,-0.01841225402636648,-0.013390214036321124,-0.012588116430857221,-0.0059295457217145575,0.02549964712079089,-0.014116709073216271,-0.059945510636716604,-0.014273352583364263,-0.01677655348627094,-0.017773910716076036,-0.029002320185614883,-0.0071556280431422925,-0.007835447934099515,-0.06363637611557316,-0.0031104319011695525,0.003875965410453208,-0.0030303199080857768,-0.009063435621868399,0.0,-0.019764709472656294,-0.017569529560692687,-0.028444994813265456,-0.055925485175126854,-0.05925434861506429,-0.0663027482455254,-0.0419254625042732,-0.012520731657642226,-0.025293404417515264,-0.017860644431511696,-0.04581150664254774,-0.017834378112919103,-0.004022066779325706,-0.00913062700550249,-0.026892380987571518,-0.023735431604780755,0.0036922670570764815,0.011904821881092875,-0.05384622174876852,-0.020231236815314135,-0.021717696401126863,-0.025165569857020897,-0.07407405821716206,-0.03526445845551196,0.017044089801336648,0.01851849224077662,-0.010526313215600824,-0.024914111955471552,-0.02310230769183419,-0.03886400996382955,0.006695331930658188,-0.0024108739397799006,0.0,0.0004904183229383907,-0.042253519024720965,-0.018806493178041284,0.02442529929982573,-0.062034788925520945,-0.0023529950310202663,-0.04868419607920638,0.0006451422478015445,-0.07284763730564714,-0.03476607128130904,-0.01445086768931425,0.0070140933576485764,-0.049180327868852514,-0.04074979473074358,-0.050568483521922336,-0.020080302058146038,-0.03255817502043967,-0.027191562211459352,0.010726441292023603,-0.03686641088858711,-0.02271751219753171,-0.0315630856544824,-0.03811252802608123,-0.019531245087530458,-0.03427713604722771,-0.014449935074981712,-0.011815317442927853,0.0023676412509514577,-0.021980480643241207,-0.01708400053079906,-0.03811940511564482,-0.013230611710518092,-0.009546575448973416,-0.02386114964740471,-0.06655845606184296,-0.009009031123965339,-0.053323855128018516,-0.011653303186203057,-0.017373499169551,-0.015233884226423244,-0.011222712972989823,-0.055659818444737885,-0.03270090263713077,-0.009377137197087548,-0.032101159734757356,-0.01752990148886413,-0.020357955593824917,0.00019660805059751318
2022-08-22,-0.007903096162941048,-0.015325656031716095,-0.009363295612598188,-0.025388590180731696,-0.006549456804144316,-0.04555315229175072,-0.018136333083433653,-0.016786573485597978,0.010231473604106478,-0.011104158420315202,-0.01376850838144017,0.002105244419031038,-0.02352153083184816,-0.017027884344402833,-0.011594191681209676,-0.015357629109670756,-0.008531346188313083,-0.026994953192724047,0.0,-0.007207200086191579,-0.004935852928923956,-0.03236242958260771,-0.001560068437219897,-0.011583000920443065,0.0016579545611459245,0.006097555213709249,0.0014064274910319252,-0.01776288240943824,-0.002980623071954125,-0.033181537584851095,-0.018335596202819326,-0.004246314163534826,-0.007518706313783707,-0.014586734436792703,-0.012200917005783851,-0.012248211756648808,-0.020583584635277874,-0.046639252999593594,-0.03177689809946682,-0.011264586352626393,-0.010817271278098173,-0.04042993237014514,0.002192120559636912,-0.017167421094492763,0.0,-0.024390193109159797,-0.024862949395843104,-0.01816350231557129,0.0,0.010909109404592776,-0.04569190539843071,0.016040176241386206,-0.03181820714905692,-0.008510660906648093,-0.011013183082199451,-0.011261289996882806,0.0031104170233984263,-0.009976203899472513,-0.020782993860899768,-0.014527706040684207,-9.805054427025617e-05,-0.02287579560515074,-0.02064133767561105,-0.027582990622871062,0.010582036842484044,0.003537817012381206,-0.0069156556850563655,-0.05673752286703715,-0.01632651472429325,0.00982315743507467,0.0005865237143294344,0.010945239262647455,0.034482758620689724,0.01585946011934558,0.0214308324924688,0.004098356651125901,0.021153872605612634,-0.022945317180469216,0.0082006792111875,-0.0047847073346865,-0.005263178042537953,-0.0046559830803473146,-0.007547162342173674,-0.012270931265988438,0.013117159728793792,-0.013662107440356563,-0.009782625484106355,-0.004509321147708634,0.012511597550628473,-0.02786935375916877,0.005284010692994334,-0.02481492191665291,-0.0009638774825866392,0.0027777460475020277,0.0,-0.022727236134101436,-0.0033795812270189796,0.0007369365590812471,0.004612373873057685,-0.022099425972376352,-0.014635539739221937,-0.027814541385850267,-0.002086779589776766,-0.000901444710230459,-0.030150740603975823,-0.015409536217271258,-0.008924086962761035,0.00019660805059751318
2022-08-23,0.0069039329403617344,0.001296984694578729,0.043100164717036815,-0.004253052949358294,0.0,0.03409093002642427,0.0770700670603135,0.010569114831302295,0.001205672427990745,0.005614482141779842,0.007238851527604728,-0.002100821675922404,0.011011689631971633,0.018897620056897546,0.023460387593088994,0.05392152654525195,0.005531662572568985,0.009146318415812038,-0.0011947431302270495,0.004537135660944713,0.026785759901514217,0.036789262456513594,0.004687518160791271,0.007812492724042164,-0.00800002525592669,0.0075757865844463534,0.0028090384422658765,0.008308899506401346,-0.0014948025106581442,0.09286676623985146,0.03160912122486015,0.019900546746174363,0.022727238377342474,0.009868411765204144,-0.0021797081761275594,0.0006304913438925919,-0.0028565475299542342,0.007913713192115424,0.01339583423824875,-0.011822855366476204,0.002025078708373762,-0.002666625976562531,0.031020034404336094,0.005614506159793198,-0.05882354178643112,0.03333329064158441,0.059636970767581676,0.05241523667786496,0.009510827928585153,0.033573108854717315,0.012311887417552514,0.00117820578171135,-0.004694829262747335,0.0,0.0,0.002657572528455221,-0.012403089313450577,0.015355071616181437,0.017275430228828936,0.012284871535882758,0.0015686633540135109,0.011705714287309155,0.016183670513863824,0.002644245538133694,0.08638743315750674,0.016451161678386006,0.027158798930848604,-0.006835330128993733,0.030082982523325308,-0.002594031235740535,-0.007620115172109143,0.0009842745110260065,0.0,0.03763597237295557,0.031780277202905216,0.008163257362146625,0.0009416411477964903,0.07216056910982926,0.007655495231217557,0.003846150319251729,0.006613803931268425,0.016632000968346272,-0.007604645807912647,0.020813184752856984,0.006093006593812955,0.00506755461476871,-0.007683830676427306,0.017903321946292072,0.042791781965238807,0.0015414011675278783,0.01314059170540216,0.016006541896656845,-0.002894330307154025,0.003878141909260835,0.04869573378082204,0.012624556676103404,-0.0033911133942439164,0.010309303689933103,0.01595974615299367,0.09717509826077819,0.0641102684499113,-0.018392389052895974,0.05060648262414169,-0.004962806488065796,-0.005181399721098878,0.011532074603724407,0.021321074017429664,0.00019660805059751318
2022-08-24,-0.003164614073355221,0.023316102340374956,0.012323311007883309,0.013881486131141374,-0.0024288459289359965,0.07692305273860667,0.02069783469118658,0.002413494145989681,-0.01661846385119592,-0.0037221693652138566,-0.005646750800195388,0.0,0.056501082443102035,0.00888722786102858,0.03295129204082947,-0.024524310066018407,0.01528117302402876,-0.0030211020764631114,0.0035885167464115852,0.013550187564568938,0.0009661135110121677,0.05806453944989287,-0.0007776079752923604,-0.003875965410453319,-0.004727424173342598,-0.0015037937952515623,0.0,0.011148883128525355,0.011227588028388968,-0.017857140759864665,0.11281338262608598,0.01742160232433343,0.05349779983590386,0.004886027762329714,0.002427147385177797,-0.0027305411982492256,-0.0016369555577221417,0.022840805824152266,0.023793764306296428,-0.042418984362811996,-0.004446200190389327,-0.004812842188020472,0.01446480274004891,0.023573214536441345,0.024999975785613415,0.01612905358172778,-0.008156673685320692,-0.006835907850472056,0.013459001854659203,-0.004640366865901968,0.052702688956045796,0.03600844243016943,0.1426860977415383,-0.003218877167113887,0.006681531752415593,0.004165104954225951,0.043956077682688166,-0.0023629129216020672,-0.011159646756419672,-0.00728167468332841,0.004209011945647934,0.02975203680394589,0.008518530001856428,0.004315519278992097,0.08433736005409154,0.08439312463630833,0.009491548699847696,-0.011011705064713717,0.03222554733028815,-0.009102753074188952,0.009450670084346857,-0.001966613334673628,-0.033333333333333326,0.006716818694270765,0.005980884304813028,0.024291474528160384,0.08090307125292795,0.034647507396957655,0.020892713448030786,-0.002873537756415301,-0.012264610791606345,0.022494915443312724,-0.012452027393839105,0.00932511409998571,0.05980317079978259,0.004369719689633733,-0.009955769133592196,0.011231248345368039,0.03335524572899362,-0.0012311761606911276,0.019455265191345328,-0.03231667397219873,-0.010159699615199136,-0.01269317392221092,0.054726219081272065,0.014107621772760481,0.009829803933219639,0.0342565090529896,0.01893702155386956,-0.036045353253831625,-0.03218917769121976,0.011103424204819357,0.007563639345594231,-0.016096102349770436,-0.0003471639513218383,0.026058685297797535,0.0003632915991031993,0.00019660805059751318
2022-08-25,0.004761990973685348,0.001265791382780046,0.007160717988025089,0.10057924541510643,-0.00452176033729923,0.03469389244597498,0.05619926422314614,0.024879648368187457,0.023756976794159668,0.006849353300716787,0.007227639833906174,-0.012280715139288634,0.03479374950073422,-0.008808940796951714,0.015256606509349568,0.01907241178491792,-0.00842873521087173,0.005151459665009517,0.0023837902264600697,0.010695176711511767,0.015444093280765792,-0.0030487776068546246,-0.0171206886404619,0.038910562509224755,-0.005308813538583035,-0.010542122926467501,-0.014005582031683228,-0.004314484657456319,-0.008142161990227215,0.0006269736051047747,0.028786058066161635,-0.005479446686014522,-0.015625012274198213,0.0032414879544906405,-0.016706988848799176,-0.014532405925892888,-0.01783157881239461,0.02791344177668531,-0.007101333654139008,-0.027714702590103113,-0.007308213380199713,-0.007522906631136639,0.007034272952765708,0.015151543011923119,-0.024390220854836775,-0.007936518262554704,0.014391492145432672,0.014749224916912107,0.013280199448375996,0.06177153119859957,0.03594349168239286,-0.002726009328416601,0.0248756222052835,0.00968781538909691,0.0088495493065881,0.012443407322422217,-0.01503757942834183,0.017053467200109917,-0.014229598710100655,-0.022004810332114766,-0.002339388559670752,-0.019261618810866077,0.013587922374145966,0.004535747055971706,0.040000007250630576,-0.0021322449381295794,-0.00873069922387304,-0.004175375655660396,0.000975632086032796,-0.006561642342339247,-0.0064365482369469484,0.002955732785520304,0.0,-0.010141474666012895,-0.010701564116625373,-0.003952565445193956,-0.0017406009127717281,0.015781364689616773,0.02744186756222744,0.002881818771462319,0.003104246798572241,0.014500045776367099,-0.0009699542652596982,-0.003288431092718591,-0.008571424120494164,0.011713533845385316,-0.014525152761047044,0.015507079732606677,0.01698872925018091,0.004006196149730412,0.012722633961057772,-0.01231476005984078,-0.013440842171834388,0.0508663889002583,-0.04088046485638186,0.0006470546057071314,0.0063646605062135375,-0.009866060168315816,0.004857362230138218,-0.007478600148695724,0.01942604494639877,-0.00411808439478889,0.015013871044389893,-0.012672880931348662,0.005557479761169937,0.03174600050953447,0.005615688497581983,0.00019660805059751318
2022-08-26,0.01263825361420201,-0.009481644843479242,0.02737292857219864,0.07177033623819185,-0.0020964055696544026,0.0374753551848892,-0.04552934418802712,-0.026624913108846737,-0.0050239016341050435,-0.004947428777278606,-0.0035878879550494958,0.008880994791752528,-0.002490598350487816,-0.020479087963045206,-0.020491815826472415,-0.017864741480435153,0.003643070782787694,-0.019595952579526732,-0.009512485136741966,-0.006172812511668679,-0.019961979943831087,-0.036697212923249456,-0.024544634809672172,-0.011235944019676425,-0.008426945222445026,-0.006088274095571666,-0.0028410268862648635,-0.022147375141214454,-0.01716414543163658,-0.059523797430732106,-0.025547436519888223,-0.018595072262501566,-0.007142828642224153,-0.019386087956349107,-0.0027087074291627378,-0.009403770737269501,-0.008138551847883368,-0.014256557433726447,-0.0071521232677991264,-0.007242933741113733,-0.01881386877989033,-0.024363772188418786,-0.02737399904708182,-0.021492542432051898,0.0,-0.008000010491924558,-0.024726391800823477,-0.02519372896279415,-0.010484917759652879,-0.026344652048615025,-0.0012391069984019065,-0.014578660184520142,-0.04368933327300595,-0.003198287378679776,-0.00263153051515308,-0.005959026186036498,-0.02748096182201587,-0.003260349187839906,-0.020905852024013627,-0.017499920666204538,0.0029311485708880536,-0.03764321015508598,0.007246370201374974,-0.013783312875871867,-0.021367573506753557,0.028846203810601434,-0.02642278707825596,-0.006988115184095256,-0.004873312828406529,-0.01783358333163787,-0.031213120941408046,-0.026522637492102707,0.0,0.009975705860409745,0.010817326428975482,0.03968250213867153,-0.008718428870240214,0.006441837068045908,-0.0022634330790028967,-0.029693436628567493,-0.01900973265198458,-0.01281420488664764,-0.018446653450407524,-0.032992925923889804,0.008645528612981845,-0.005292750573434923,-0.005102049642966788,-0.016302124029145326,0.009605358756960225,-0.0021486649965365423,-0.0012563101550140399,-0.04163147154285807,-0.003220145079451453,-0.021276576748903375,-0.02786879146614074,-0.04655675783542268,-0.00037196137817585573,-0.0014235201062033909,0.001891626529830548,-0.0667384163729764,-0.015013618255125372,-0.015851133795126482,-0.006617363673020349,-0.014235631677389615,-0.004835968680743319,-0.01846152085524344,-0.010860374167635523,0.00019660805059751318
